ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
47,2014,2014-12-21,15,24.266,TAM,,GNB,L 3-20,*,0,0,,0,0,0,0.0,7,1,0,0,0
48,2014,2014-12-28,16,24.273,TAM,,NOR,L 20-23,,0,0,,0,0,0,0.0,2,1,1,-6,0
49,2015,2015-12-13,13,25.258,NWE,@,HOU,W 27-6,*,0,0,,0,0,0,0.0,0,0,0,0,0
50,2015,2015-12-20,14,25.265,NWE,,TEN,W 33-16,,0,0,,0,0,0,0.0,0,2,0,0,0
51,2015,2015-12-27,15,25.272,NWE,@,NYJ,L 20-26,*,0,0,,0,0,0,0.0,5,1,0,0,0
52,2015,2016-01-03,16,25.279,NWE,@,MIA,L 10-20,*,0,0,,0,0,0,0.0,3,0,0,0,0
53,2016,2016-10-30,7,26.214,CAR,,ARI,W 30-20,,0,0,,0,0,0,1.0,5,3,0,0,0
54,2016,2016-11-06,8,26.221,CAR,@,LAR,W 13-10,,0,0,,0,0,0,0.0,2,0,0,0,0
55,2016,2016-11-13,9,26.228,CAR,,KAN,L 17-20,,0,0,,0,0,0,0.0,0,0,0,0,0
56,2016,2016-11-17,10,26.232,CAR,,NOR,W 23-20,,0,0,,0,0,0,0.0,3,0,0,0,0
57,2016,2016-11-27,11,26.242,CAR,@,OAK,L 32-35,,0,0,,0,0,0,0.0,0,0,0,0,0
58,2016,2016-12-04,12,26.249,CAR,@,SEA,L 7-40,,0,0,,0,0,0,0.0,4,0,0,0,0
59,2016,2016-12-11,13,26.256,CAR,,SDG,W 28-16,,0,0,,0,0,0,0.0,1,3,0,0,0
60,2016,2016-12-19,14,26.264,CAR,@,WAS,W 26-15,,0,0,,0,0,0,0.0,2,2,0,0,0
61,2016,2016-12-24,15,26.269,CAR,,ATL,L 16-33,,0,0,,0,0,0,0.0,4,0,0,0,0
62,2016,2017-01-01,16,26.277,CAR,@,TAM,L 16-17,,0,0,,0,0,0,0.0,1,0,0,0,0
63,2017,2017-09-10,1,27.164,BUF,,NYJ,W 21-12,*,0,0,,0,0,0,0.0,3,2,0,0,0
64,2017,2017-09-17,2,27.171,BUF,@,CAR,L 3-9,,0,0,,0,0,0,0.0,2,0,0,0,0
65,2017,2017-09-24,3,27.178,BUF,,DEN,W 26-16,,0,0,,0,0,0,0.0,2,0,0,0,0
66,2017,2017-10-01,4,27.185,BUF,@,ATL,W 23-17,,0,0,,0,0,0,0.0,3,0,0,0,0
67,2017,2017-10-08,5,27.192,BUF,@,CIN,L 16-20,,0,0,,0,0,0,0.0,1,1,0,0,0
68,2017,2017-10-22,6,27.206,BUF,,TAM,W 30-27,*,0,0,,0,0,0,0.0,6,2,0,0,0
69,2017,2017-10-29,7,27.213,BUF,,OAK,W 34-14,*,0,0,,0,0,0,0.0,6,0,0,0,0
70,2017,2017-11-02,8,27.217,BUF,@,NYJ,L 21-34,,0,0,,0,0,0,0.0,0,0,0,0,0
71,2017,2017-11-12,9,27.227,BUF,,NOR,L 10-47,,0,0,,0,0,0,0.0,0,1,0,0,0
72,2017,2017-11-19,10,27.234,BUF,@,LAC,L 24-54,,0,0,,0,0,0,0.0,1,1,0,0,0
73,2017,2017-11-26,11,27.241,BUF,@,KAN,W 16-10,*,0,0,,0,0,0,0.0,4,0,0,0,0
74,2017,2017-12-03,12,27.248,BUF,,NWE,L 3-23,*,0,0,,0,0,0,0.0,1,0,0,0,0
75,2017,2017-12-17,14,27.262,BUF,,MIA,W 24-16,*,0,0,,0,0,0,0.0,8,0,0,0,0
76,2017,2017-12-24,15,27.269,BUF,@,NWE,L 16-37,,0,0,,0,0,0,0.0,2,1,0,0,0
77,2017,2017-12-31,16,27.276,BUF,@,MIA,W 22-16,*,0,0,,0,0,0,0.0,1,3,0,0,0
