ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
30,1963,1963-12-08,12,24.196,OAK,,SDG,W 41-27,2,10,5.00,0,1,7,7.00,0,0,0,0,0,0
31,1963,1963-12-15,13,24.203,OAK,,DEN,W 35-31,0,0,,0,2,19,9.50,0,0,0,0,0,0
32,1963,1963-12-22,14,24.210,OAK,,HOU,W 52-49,0,0,,0,3,71,23.67,1,1,6,1,0,0
33,1964,1964-09-13,1,25.110,OAK,,BOS,L 14-17,0,0,,0,4,70,17.50,0,0,0,0,0,0
34,1964,1964-09-19,2,25.116,OAK,@,HOU,L 28-42,0,0,,0,3,12,4.00,0,0,0,0,0,0
35,1964,1964-09-27,3,25.124,OAK,,KAN,L 9-21,0,0,,0,4,61,15.25,0,0,0,0,0,0
36,1964,1964-10-03,4,25.130,OAK,@,BUF,L 20-23,0,0,,0,1,10,10.00,0,0,0,0,0,0
37,1964,1964-10-10,5,25.137,OAK,@,NYJ,L 13-35,0,0,,0,3,39,13.00,0,0,0,0,0,0
38,1964,1964-10-16,6,25.143,OAK,@,BOS,T 43-43,0,0,,0,1,18,18.00,0,0,0,1,35,0
39,1964,1964-10-25,7,25.152,OAK,,DEN,W 40-7,0,0,,0,2,16,8.00,0,0,0,0,0,0
40,1964,1964-11-01,8,25.159,OAK,@,SDG,L 17-31,0,0,,0,2,66,33.00,0,0,0,0,0,0
41,1964,1964-11-15,10,25.173,OAK,,HOU,W 20-10,0,0,,0,2,33,16.50,0,0,0,0,0,0
42,1964,1964-11-22,11,25.180,OAK,,NYJ,W 35-26,0,0,,0,1,13,13.00,0,0,0,1,39,0
43,1964,1964-11-29,12,25.187,OAK,@,DEN,T 20-20,0,0,,0,1,9,9.00,0,0,0,0,0,0
44,1964,1964-12-06,13,25.194,OAK,,BUF,W 16-13,0,0,,0,3,56,18.67,0,0,0,0,0,0
45,1964,1964-12-20,14,25.208,OAK,,SDG,W 21-20,0,0,,0,2,16,8.00,0,0,0,0,0,0
46,1965,1965-09-12,1,26.109,OAK,,KAN,W 37-10,0,0,,0,2,67,33.50,1,1,6,0,0,0
47,1965,1965-09-19,2,26.116,OAK,,SDG,L 6-17,0,0,,0,3,29,9.67,0,0,0,0,0,0
48,1965,1965-09-26,3,26.123,OAK,,HOU,W 21-17,0,0,,0,3,22,7.33,0,0,0,1,22,0
49,1965,1965-10-03,4,26.130,OAK,@,BUF,L 12-17,0,0,,0,4,60,15.00,0,0,0,0,0,0
50,1965,1965-10-08,5,26.135,OAK,@,BOS,W 24-10,0,0,,0,1,5,5.00,0,0,0,0,0,0
51,1965,1965-10-16,6,26.143,OAK,@,NYJ,T 24-24,0,0,,0,3,19,6.33,0,0,0,0,0,0
52,1965,1965-10-24,7,26.151,OAK,,BOS,W 30-21,1,27,27.00,0,3,43,14.33,0,0,0,0,0,0
53,1965,1965-10-31,8,26.158,OAK,@,KAN,L 7-14,2,39,19.50,0,0,0,,0,0,0,0,0,0
54,1965,1965-11-07,9,26.165,OAK,@,HOU,W 33-21,0,0,,0,4,40,10.00,0,0,0,1,19,0
55,1965,1965-11-14,10,26.172,OAK,,BUF,L 14-17,2,33,16.50,0,1,0,0.00,0,0,0,0,0,0
56,1965,1965-11-21,11,26.179,OAK,@,DEN,W 28-20,3,71,23.67,0,2,19,9.50,0,0,0,0,0,0
57,1965,1965-12-05,12,26.193,OAK,,DEN,W 24-13,1,16,16.00,0,2,28,14.00,0,0,0,1,10,0
58,1965,1965-12-12,13,26.200,OAK,,NYJ,W 24-14,0,0,,0,3,25,8.33,0,0,0,1,2,0
