ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
32,2003,2003-10-19,6,27.051,CIN,,BAL,W 34-26,*,0,0,,0,1.0,,,0,0,0
33,2003,2003-10-26,7,27.058,CIN,,SEA,W 27-24,*,,,,,,,,,,
34,2003,2003-11-02,8,27.065,CIN,@,ARI,L 14-17,,,,,,,,,,,
35,2003,2003-11-09,9,27.072,CIN,,HOU,W 34-27,*,,,,,,,,,,
36,2003,2003-11-16,10,27.079,CIN,,KAN,W 24-19,,,,,,,,,,,
37,2003,2003-11-23,11,27.086,CIN,@,SDG,W 34-27,,,,,,,,,,,
38,2003,2003-11-30,12,27.093,CIN,@,PIT,W 24-20,,,,,,,,,,,
39,2003,2003-12-07,13,27.100,CIN,@,BAL,L 13-31,*,0,0,,0,0.0,,,1,10,0
40,2003,2003-12-14,14,27.107,CIN,,SFO,W 41-38,*,,,,,,,,,,
41,2003,2003-12-21,15,27.114,CIN,@,STL,L 10-27,,,,,,,,,,,
42,2003,2003-12-28,16,27.121,CIN,,CLE,L 14-22,,,,,,,,,,,
43,2004,2004-09-12,1,28.014,CIN,@,NYJ,L 24-31,,,,,,,,,,,
44,2004,2004-09-19,2,28.021,CIN,,MIA,W 16-13,*,,,,,,,,,,
45,2004,2004-09-26,3,28.028,CIN,,BAL,L 9-23,*,,,,,,,,,,
46,2004,2004-10-17,5,28.049,CIN,@,CLE,L 17-34,*,,,,,,,,,,
47,2004,2004-10-25,6,28.057,CIN,,DEN,W 23-10,*,,,,,,,,,,
48,2004,2004-10-31,7,28.063,CIN,@,TEN,L 20-27,*,,,,,,,,,,
49,2004,2004-11-07,8,28.070,CIN,,DAL,W 26-3,,,,,,,,,,,
50,2004,2004-11-14,9,28.077,CIN,@,WAS,W 17-10,*,,,,,,,,,,
51,2004,2004-11-21,10,28.084,CIN,,PIT,L 14-19,,,,,,,,,,,
52,2004,2004-11-28,11,28.091,CIN,,CLE,W 58-48,,,,,,,,,,,
53,2004,2004-12-05,12,28.098,CIN,@,BAL,W 27-26,,,,,,,,,,,
54,2004,2004-12-12,13,28.105,CIN,@,NWE,L 28-35,,,,,,,,,,,
55,2004,2004-12-19,14,28.112,CIN,,BUF,L 17-33,,,,,,,,,,,
56,2004,2004-12-26,15,28.119,CIN,,NYG,W 23-22,,,,,,,,,,,
57,2004,2005-01-02,16,28.126,CIN,@,PHI,W 38-10,,,,,,,,,,,
58,2005,2005-09-11,1,29.013,CIN,@,CLE,W 27-13,*,,,,,,,,,,
59,2005,2005-09-18,2,29.020,CIN,,MIN,W 37-8,*,0,0,,0,0.0,,,1,6,0
60,2005,2005-09-25,3,29.027,CIN,@,CHI,W 24-7,*,,,,,,,,,,
61,2005,2005-10-02,4,29.034,CIN,,HOU,W 16-10,*,0,0,,0,1.0,,,0,0,0
62,2005,2005-10-09,5,29.041,CIN,@,JAX,L 20-23,*,,,,,,,,,,
63,2005,2005-10-16,6,29.048,CIN,@,TEN,W 31-23,*,0,0,,0,0.0,,,1,3,0
64,2005,2005-10-23,7,29.055,CIN,,PIT,L 13-27,*,,,,,,,,,,
65,2005,2005-10-30,8,29.062,CIN,,GNB,W 21-14,*,,,,,,,,,,
66,2005,2005-11-06,9,29.069,CIN,@,BAL,W 21-9,*,,,,,,,,,,
67,2005,2005-11-20,10,29.083,CIN,,IND,L 37-45,*,,,,,,,,,,
68,2005,2005-11-27,11,29.090,CIN,,BAL,W 42-29,*,,,,,,,,,,
69,2005,2005-12-04,12,29.097,CIN,@,PIT,W 38-31,*,,,,,,,,,,
70,2005,2005-12-11,13,29.104,CIN,,CLE,W 23-20,*,,,,,,,,,,
71,2005,2005-12-18,14,29.111,CIN,@,DET,W 41-17,*,,,,,,,,,,
72,2005,2005-12-24,15,29.117,CIN,,BUF,L 27-37,*,0,0,,0,0.0,,,1,0,0
73,2005,2006-01-01,16,29.125,CIN,@,KAN,L 3-37,*,,,,,,,,,,
74,2006,2006-09-10,1,30.012,CIN,@,KAN,W 23-10,,,,,,,,,,,
75,2006,2006-09-17,2,30.019,CIN,,CLE,W 34-17,,,,,,,,,,,
76,2006,2006-09-24,3,30.026,CIN,@,PIT,W 28-20,*,0,0,,0,0.0,,,1,22,0
77,2006,2006-10-01,4,30.033,CIN,,NWE,L 13-38,*,,,,,,,,,,
78,2006,2006-10-15,5,30.047,CIN,@,TAM,L 13-14,*,0,0,,0,0.0,,,1,0,0
79,2006,2006-10-22,6,30.054,CIN,,CAR,W 17-14,*,0,0,,0,0.0,,,1,0,0
80,2006,2006-10-29,7,30.061,CIN,,ATL,L 27-29,,,,,,,,,,,
81,2006,2006-11-19,10,30.082,CIN,@,NOR,W 31-16,*,0,0,,0,1.5,,,1,0,0
82,2006,2006-11-26,11,30.089,CIN,@,CLE,W 30-0,,0,0,,0,1.0,,,2,2,0
83,2006,2006-11-30,12,30.093,CIN,,BAL,W 13-7,,,,,,,,,,,
84,2006,2006-12-10,13,30.103,CIN,,OAK,W 27-10,,0,0,,0,1.0,,,0,0,0
85,2006,2006-12-18,14,30.111,CIN,@,IND,L 16-34,*,,,,,,,,,,
86,2006,2006-12-24,15,30.117,CIN,@,DEN,L 23-24,*,,,,,,,,,,
87,2006,2006-12-31,16,30.124,CIN,,PIT,L 17-23,,0,0,,0,0.5,,,0,0,0
88,2007,2007-09-06,1,31.008,NOR,@,IND,L 10-41,,,,,,,,,,,
89,2007,2007-09-16,2,31.018,NOR,@,TAM,L 14-31,,,,,,,,,,,
90,2007,2007-09-24,3,31.026,NOR,,TEN,L 14-31,,,,,,,,,,,
91,2007,2007-10-07,4,31.039,NOR,,CAR,L 13-16,,,,,,,,,,,
92,2007,2007-10-14,5,31.046,NOR,@,SEA,W 28-17,,,,,,,,,,,
93,2007,2007-10-21,6,31.053,NOR,,ATL,W 22-16,,,,,,,,,,,
94,2007,2007-10-28,7,31.060,NOR,@,SFO,W 31-10,,,,,,,,,,,
95,2007,2007-11-04,8,31.067,NOR,,JAX,W 41-24,,,,,,,,,,,
96,2007,2007-11-11,9,31.074,NOR,,STL,L 29-37,,,,,,,,,,,
97,2007,2007-11-18,10,31.081,NOR,@,HOU,L 10-23,,,,,,,,,,,
98,2007,2007-11-25,11,31.088,NOR,@,CAR,W 31-6,,,,,,,,,,,
99,2007,2007-12-02,12,31.095,NOR,,TAM,L 23-27,*,,,,,,,,,,
100,2007,2007-12-10,13,31.103,NOR,@,ATL,W 34-14,*,,,,,,,,,,
101,2007,2007-12-16,14,31.109,NOR,,ARI,W 31-24,*,,,,,,,,,,
102,2007,2007-12-23,15,31.116,NOR,,PHI,L 23-38,,,,,,,,,,,
103,2007,2007-12-30,16,31.123,NOR,@,CHI,L 25-33,,,,,,,,,,,
104,2008,2008-09-07,1,32.009,NOR,,TAM,W 24-20,*,0,0,,0,0.0,6,1,0,0,0
105,2008,2008-09-14,2,32.016,NOR,@,WAS,L 24-29,*,0,0,,0,0.0,6,1,0,0,0
106,2008,2008-09-21,3,32.023,NOR,@,DEN,L 32-34,*,0,0,,0,0.0,5,1,0,0,0
107,2008,2008-09-28,4,32.030,NOR,,SFO,W 31-17,*,0,0,,0,0.0,4,1,1,13,0
108,2008,2008-10-06,5,32.038,NOR,,MIN,L 27-30,*,0,0,,0,0.0,6,0,0,0,0
109,2008,2008-10-19,7,32.051,NOR,@,CAR,L 7-30,*,0,0,,0,0.0,6,1,0,0,0
110,2008,2008-10-26,8,32.058,NOR,,SDG,W 37-32,*,0,0,,0,0.0,2,0,0,0,0
111,2008,2008-11-09,9,32.072,NOR,@,ATL,L 20-34,*,0,0,,0,0.0,5,4,0,0,0
112,2008,2008-11-16,10,32.079,NOR,@,KAN,W 30-20,*,0,0,,0,0.0,4,1,0,0,0
113,2008,2008-11-24,11,32.087,NOR,,GNB,W 51-29,*,0,0,,0,0.0,1,4,1,0,0
114,2008,2008-11-30,12,32.093,NOR,@,TAM,L 20-23,*,0,0,,0,0.0,2,1,0,0,0
115,2009,2009-10-04,4,33.036,TEN,@,JAX,L 17-37,,,,,,,,,,,
116,2009,2009-10-11,5,33.043,TEN,,IND,L 9-31,,,,,,,,,,,
117,2009,2009-10-18,6,33.050,TEN,@,NWE,L 0-59,,0,0,,0,0.0,0,1,0,0,0
118,2009,2009-11-01,7,33.064,TEN,,JAX,W 30-13,,5,15,3.00,0,0.0,0,0,0,0,0
119,2009,2009-11-08,8,33.071,TEN,@,SFO,W 34-27,,0,0,,0,0.0,0,0,0,0,0
120,2009,2009-11-15,9,33.078,TEN,,BUF,W 41-17,,0,0,,0,0.0,2,1,0,0,0
121,2009,2009-11-23,10,33.086,TEN,@,HOU,W 20-17,,0,0,,0,0.0,1,0,0,0,0
122,2009,2009-11-29,11,33.092,TEN,,ARI,W 20-17,,2,10,5.00,0,0.0,1,0,0,0,0
123,2009,2009-12-06,12,33.099,TEN,@,IND,L 17-27,,2,9,4.50,0,0.0,2,0,0,0,0
124,2009,2009-12-13,13,33.106,TEN,,STL,W 47-7,,0,0,,0,0.0,1,0,0,0,0
125,2009,2009-12-20,14,33.113,TEN,,MIA,W 27-24,,,,,,,,,,,
126,2009,2009-12-25,15,33.118,TEN,,SDG,L 17-42,,0,0,,0,0.0,0,0,0,0,0
127,2009,2010-01-03,16,33.127,TEN,@,SEA,W 17-13,,,,,,,,,,,
