ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,punt,punt_yds,punt_yds_per_punt,punt_blocked
203,1999,1999-11-14,10,37.312,PHI,,WAS,W 35-28,,0,0,,0,0,0,,0,0,0,,,,,,4,146,36.50,0
204,1999,1999-11-21,11,37.319,PHI,,IND,L 17-44,,0,0,,0,0,0,,0,0,0,,,,,,7,277,39.57,0
205,1999,1999-11-28,12,37.326,PHI,@,WAS,L 17-20,,0,0,,0,0,0,,0,0,0,,,,,,4,155,38.75,0
206,1999,1999-12-05,13,37.333,PHI,@,ARI,L 17-21,,0,0,,0,0,0,,0,0,0,,,,,,5,210,42.00,0
207,1999,1999-12-12,14,37.340,PHI,@,DAL,L 10-20,,0,0,,0,0,0,,0,0,0,,,,,,8,341,42.63,0
208,1999,1999-12-19,15,37.347,PHI,,NWE,W 24-9,,0,0,,0,0,0,,0,0,0,,,,,,10,365,36.50,1
209,1999,2000-01-02,16,37.361,PHI,,STL,W 38-31,,0,0,,0,0,0,,0,0,0,,,,,,7,326,46.57,0
210,2000,2000-09-03,1,38.241,PHI,@,DAL,W 41-14,,0,0,,0,0,0,,0,0,0,,,,,,2,88,44.00,0
211,2000,2000-09-10,2,38.248,PHI,,NYG,L 18-33,,0,0,,0,0,0,,0,0,0,,,,,,4,204,51.00,0
212,2000,2000-09-17,3,38.255,PHI,@,GNB,L 3-6,,0,0,,0,0,0,,0,0,0,,,,,,9,418,46.44,0
213,2000,2000-09-24,4,38.262,PHI,@,NOR,W 21-7,,0,0,,0,0,0,,0,0,0,,,,,,7,292,41.71,0
214,2000,2000-10-01,5,38.269,PHI,,ATL,W 38-10,,0,0,,0,0,0,,0,0,0,,,,,,3,138,46.00,0
215,2000,2000-10-08,6,38.276,PHI,,WAS,L 14-17,,0,0,,0,0,0,,0,0,0,,,,,,7,313,44.71,0
216,2000,2000-10-15,7,38.283,PHI,@,ARI,W 33-14,,0,0,,0,0,0,,0,0,0,,,,,,3,141,47.00,0
217,2000,2000-10-22,8,38.290,PHI,,CHI,W 13-9,,0,0,,0,0,0,,0,0,0,,,,,,7,284,40.57,0
218,2000,2000-10-29,9,38.297,PHI,@,NYG,L 7-24,,0,0,,0,0,0,,0,0,0,,,,,,9,334,37.11,0
219,2000,2000-11-05,10,38.304,PHI,,DAL,W 16-13,,0,0,,0,0,0,,0,0,0,,,,,,6,266,44.33,0
220,2000,2000-11-12,11,38.311,PHI,@,PIT,W 26-23,,0,0,,0,0,0,,0,0,0,,,,,,7,290,41.43,0
221,2000,2000-11-19,12,38.318,PHI,,ARI,W 34-9,,0,0,,0,0,0,,0,0,0,,,,,,3,100,33.33,0
222,2000,2000-11-26,13,38.325,PHI,@,WAS,W 23-20,,0,0,,0,0,0,,0,0,0,,,,,,4,156,39.00,0
223,2000,2000-12-03,14,38.332,PHI,,TEN,L 13-15,,0,0,,0,0,0,,0,0,0,,,,,,8,327,40.88,0
224,2000,2000-12-10,15,38.339,PHI,@,CLE,W 35-24,,0,0,,0,0,0,,0,0,0,,,,,,4,154,38.50,0
225,2000,2000-12-24,16,38.353,PHI,,CIN,W 16-7,,0,0,,0,0,0,,0,0,0,,,,,,3,130,43.33,0
226,2001,2001-09-09,1,39.246,PHI,,STL,L 17-20,,0,0,,0,0,0,,0,0,0,,,,,,5,204,40.80,0
227,2001,2001-09-23,2,39.260,PHI,@,SEA,W 27-3,,0,0,,0,0,0,,0,0,0,,0,0,,,5,262,52.40,0
228,2001,2001-09-30,3,39.267,PHI,,DAL,W 40-18,,0,0,,0,0,0,,0,0,0,,0,0,,,7,284,40.57,0
229,2001,2001-10-07,4,39.274,PHI,,ARI,L 20-21,,0,0,,0,0,0,,0,0,0,,0,0,,,5,207,41.40,0
230,2001,2001-10-22,5,39.289,PHI,@,NYG,W 10-9,,0,0,,0,0,0,,0,0,0,,0,0,,,6,266,44.33,0
231,2001,2001-10-28,6,39.295,PHI,,OAK,L 10-20,,0,0,,0,0,0,,0,0,0,,0,0,,,8,368,46.00,0
232,2001,2001-11-04,7,39.302,PHI,@,ARI,W 21-7,,0,0,,0,0,0,,0,0,0,,0,0,,,10,476,47.60,0
233,2001,2001-11-11,8,39.309,PHI,,MIN,W 48-17,,0,0,,0,0,0,,0,0,0,,0,0,,,2,61,30.50,0
234,2001,2001-11-18,9,39.316,PHI,@,DAL,W 36-3,,0,0,,0,0,0,,0,0,0,,0,0,,,3,141,47.00,0
235,2001,2001-11-25,10,39.323,PHI,,WAS,L 3-13,,0,0,,0,0,0,,0,0,0,,0,0,,,7,334,47.71,0
236,2001,2001-11-29,11,39.327,PHI,@,KAN,W 23-10,,0,0,,0,0,0,,0,0,0,,0,0,,,5,157,31.40,0
237,2001,2001-12-09,12,39.337,PHI,,SDG,W 24-14,,0,0,,0,0,0,,0,0,0,,0,0,,,10,414,41.40,0
238,2001,2001-12-16,13,39.344,PHI,@,WAS,W 20-6,,0,0,,0,0,0,,0,0,0,,0,0,,,6,293,48.83,0
239,2001,2001-12-22,14,39.350,PHI,@,SFO,L 3-13,,0,0,,0,0,0,,0,0,0,,0,0,,,7,335,47.86,0
240,2001,2001-12-30,15,39.358,PHI,,NYG,W 24-21,,0,0,,0,0,0,,0,0,0,,0,0,,,7,257,36.71,0
241,2001,2002-01-06,16,40.000,PHI,@,TAM,W 17-13,,0,0,,0,0,0,,0,0,0,,0,0,,,4,162,40.50,0
242,2002,2002-09-08,1,40.245,PHI,@,TEN,L 24-27,,0,0,,0,0,0,,0,0,0,,,,,,6,263,43.83,0
243,2002,2002-09-16,2,40.253,PHI,@,WAS,W 37-7,,0,0,,0,0,0,,0,0,0,,,,,,4,178,44.50,0
244,2002,2002-09-22,3,40.259,PHI,,DAL,W 44-13,,0,0,,0,0,0,,0,0,0,,,,,,3,150,50.00,0
245,2002,2002-09-29,4,40.266,PHI,,HOU,W 35-17,,0,0,,0,0,0,,0,0,0,,,,,,4,171,42.75,0
246,2002,2002-10-06,5,40.273,PHI,@,JAX,L 25-28,,0,0,,0,0,0,,0,0,0,,,,,,5,197,39.40,0
247,2002,2002-10-20,6,40.287,PHI,,TAM,W 20-10,,0,0,,0,0,0,,0,0,0,,,,,,6,307,51.17,0
248,2002,2002-10-28,7,40.295,PHI,,NYG,W 17-3,,0,0,,0,0,0,,0,0,0,,,,,,3,130,43.33,0
249,2002,2002-11-03,8,40.301,PHI,@,CHI,W 19-13,,1,0,0.00,0,0,0,,0,0,0,,,,,,3,120,40.00,0
250,2002,2002-11-10,9,40.308,PHI,,IND,L 13-35,,0,0,,0,0,0,,0,0,0,,,,,,3,148,49.33,0
251,2002,2002-11-17,10,40.315,PHI,,ARI,W 38-14,,0,0,,0,0,0,,0,0,0,,,,,,2,75,37.50,0
252,2002,2002-11-25,11,40.323,PHI,@,SFO,W 38-17,,0,0,,0,0,0,,0,0,0,,,,,,5,196,39.20,0
253,2002,2002-12-01,12,40.329,PHI,,STL,W 10-3,,0,0,,0,0,0,,0,0,0,,,,,,8,294,36.75,0
254,2003,2003-09-07,1,41.244,STL,@,NYG,L 13-23,,0,0,,0,0,0,,0,0,0,,,,,,4,143,35.75,0
255,2003,2003-09-14,2,41.251,STL,,SFO,W 27-24,,0,0,,0,0,0,,0,0,0,,,,,,4,165,41.25,0
256,2003,2003-09-21,3,41.258,STL,@,SEA,L 23-24,,0,0,,0,0,0,,0,0,0,,,,,,2,98,49.00,0
257,2003,2003-09-28,4,41.265,STL,,ARI,W 37-13,,0,0,,0,0,0,,0,0,0,,,,,,2,84,42.00,0
258,2003,2003-10-13,5,41.280,STL,,ATL,W 36-0,,0,0,,0,0,0,,0,0,0,,,,,,2,72,36.00,0
259,2003,2003-10-19,6,41.286,STL,,GNB,W 34-24,,0,0,,0,0,0,,0,0,0,,,,,,4,173,43.25,0
260,2003,2003-10-26,7,41.293,STL,@,PIT,W 33-21,,0,0,,0,0,0,,0,0,0,,,,,,6,252,42.00,0
261,2003,2003-11-02,8,41.300,STL,@,SFO,L 10-30,,0,0,,0,0,0,,0,0,0,,,,,,4,170,42.50,0
262,2003,2003-11-09,9,41.307,STL,,BAL,W 33-22,,0,0,,0,0,0,,0,0,0,,,,,,7,307,43.86,0
263,2003,2003-11-16,10,41.314,STL,@,CHI,W 23-21,,0,0,,0,0,0,,0,0,0,,,,,,6,258,43.00,0
264,2003,2003-11-23,11,41.321,STL,@,ARI,W 30-27,,0,0,,0,0,0,,0,0,0,,,,,,3,153,51.00,0
265,2003,2003-11-30,12,41.328,STL,,MIN,W 48-17,,0,0,,0,0,0,,0,0,0,,,,,,2,72,36.00,0
266,2003,2003-12-08,13,41.336,STL,@,CLE,W 26-20,,0,0,,0,0,0,,0,0,0,,,,,,4,146,36.50,0
267,2003,2003-12-14,14,41.342,STL,,SEA,W 27-22,,0,0,,0,0,0,,0,0,0,,,,,,3,137,45.67,0
268,2003,2003-12-21,15,41.349,STL,,CIN,W 27-10,,0,0,,0,0,0,,0,0,0,,,,,,2,108,54.00,0
269,2003,2003-12-28,16,41.356,STL,@,DET,L 20-30,,0,0,,0,0,0,,0,0,0,,,,,,4,187,46.75,0
270,2004,2004-09-12,1,42.250,STL,,ARI,W 17-10,,0,0,,0,0,0,,0,0,0,,,,,,3,119,39.67,0
271,2004,2004-09-19,2,42.257,STL,@,ATL,L 17-34,,0,0,,0,0,0,,0,0,0,,,,,,4,199,49.75,0
272,2004,2004-09-26,3,42.264,STL,,NOR,L 25-28,,0,0,,0,0,0,,0,0,0,,,,,,5,209,41.80,0
273,2004,2004-10-03,4,42.271,STL,@,SFO,W 24-14,,0,0,,0,0,0,,0,0,0,,,,,,3,137,45.67,0
274,2004,2004-10-10,5,42.278,STL,@,SEA,W 33-27,,0,0,,0,0,0,,0,0,0,,,,,,4,161,40.25,0
275,2004,2004-10-18,6,42.286,STL,,TAM,W 28-21,,0,0,,0,0,0,,0,0,0,,,,,,5,251,50.20,0
276,2004,2004-10-24,7,42.292,STL,@,MIA,L 14-31,,0,0,,0,0,0,,0,0,0,,,,,,5,190,38.00,0
277,2004,2004-11-07,8,42.306,STL,,NWE,L 22-40,,0,0,,0,0,0,,0,0,0,,,,,,4,170,42.50,0
278,2004,2004-11-14,9,42.313,STL,,SEA,W 23-12,,0,0,,0,0,0,,0,0,0,,,,,,3,138,46.00,0
279,2004,2004-11-21,10,42.320,STL,@,BUF,L 17-37,,0,0,,0,0,0,,0,0,0,,,,,,4,159,39.75,0
280,2005,2005-12-05,12,43.333,PHI,,SEA,L 0-42,,0,0,,0,0,0,,0,0,0,,,,,,8,297,37.13,0
281,2005,2005-12-11,13,43.339,PHI,,NYG,L 23-26,,0,0,,0,0,0,,0,0,0,,,,,,4,149,37.25,0
282,2005,2005-12-18,14,43.346,PHI,@,STL,W 17-16,,0,0,,0,0,0,,0,0,0,,,,,,6,273,45.50,0
283,2005,2005-12-24,15,43.352,PHI,@,ARI,L 21-27,,0,0,,0,0,0,,0,0,0,,,,,,10,500,50.00,0
284,2005,2006-01-01,16,43.360,PHI,,WAS,L 20-31,,0,0,,0,0,0,,0,0,0,,,,,,6,264,44.00,0
