ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
45,1981,1981-09-27,4,26.124,BAL,,MIA,L 28-31,1,17,17.00,0,0,0,,0,0,0,,0,0,0
46,1981,1981-10-04,5,26.131,BAL,@,BUF,L 17-23,1,11,11.00,0,0,0,,0,0,0,,0,0,0
47,1981,1981-10-11,6,26.138,BAL,,CIN,L 19-41,0,0,,0,,,,,,,,,,
48,1981,1981-10-18,7,26.145,BAL,,SDG,L 14-43,1,21,21.00,0,0,0,,0,0,0,,0,0,0
49,1981,1981-10-25,8,26.152,BAL,@,CLE,L 28-42,0,0,,0,,,,,,,,,,
50,1981,1981-11-01,9,26.159,BAL,@,MIA,L 10-27,0,0,,0,,,,,,,,,,
51,1981,1981-11-08,10,26.166,BAL,,NYJ,L 14-41,1,18,18.00,0,0,0,,0,0,0,,0,0,0
52,1981,1981-11-15,11,26.173,BAL,@,PHI,L 13-38,0,0,,0,,,,,,,,,,
53,1981,1981-11-22,12,26.180,BAL,,STL,L 24-35,0,0,,0,,,,,,,,,,
54,1981,1981-11-29,13,26.187,BAL,@,NYJ,L 0-25,0,0,,0,,,,,,,,,,
55,1981,1981-12-06,14,26.194,BAL,,DAL,L 13-37,1,17,17.00,0,0,0,,0,0,0,,0,0,0
56,1981,1981-12-13,15,26.201,BAL,@,WAS,L 14-38,0,0,,0,,,,,,,,,,
57,1981,1981-12-20,16,26.208,BAL,,NWE,W 23-21,5,69,13.80,0,0,0,,0,0,0,,0,0,0
