ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
53,2004,2004-10-17,6,27.067,DEN,@,OAK,W 31-3,,,,,,,0.0%,,,,,,
54,2004,2004-10-25,7,27.075,DEN,@,CIN,L 10-23,,,,,,,0.0%,,,,,,
55,2004,2004-10-31,8,27.081,DEN,,ATL,L 28-41,,,,,,,0.0%,,,,,,
56,2004,2004-11-07,9,27.088,DEN,,HOU,W 31-13,,,,,,,0.0%,,,,,,
57,2004,2004-11-21,10,27.102,DEN,@,NOR,W 34-13,,,,,,,0.0%,,,,,,
58,2004,2004-11-28,11,27.109,DEN,,OAK,L 24-25,,,,,,,0.0%,,,,,,
59,2004,2004-12-05,12,27.116,DEN,@,SDG,L 17-20,,,,,,,0.0%,,,,,,
60,2004,2004-12-12,13,27.123,DEN,,MIA,W 20-17,*,0,,,,,0.0%,,,,,,
61,2004,2004-12-19,14,27.130,DEN,@,KAN,L 17-45,*,0,,,,,0.0%,,,,,,
62,2004,2004-12-25,15,27.136,DEN,@,TEN,W 37-16,*,,,,,,0.0%,,,,,,
63,2004,2005-01-02,16,27.144,DEN,,IND,W 33-14,*,,,,,,0.0%,,,,,,
64,2005,2005-09-11,1,28.031,DEN,@,MIA,L 10-34,*,0,,,,,0.0%,,,,,,
65,2005,2005-09-18,2,28.038,DEN,,SDG,W 20-17,*,0,,,,,0.0%,,,,,,
66,2005,2005-09-26,3,28.046,DEN,,KAN,W 30-10,*,,,,,,0.0%,,,,,,
67,2005,2005-10-02,4,28.052,DEN,@,JAX,W 20-7,*,,,,,,0.0%,,,,,,
68,2005,2005-10-09,5,28.059,DEN,,WAS,W 21-19,*,,,,,,0.0%,,,,,,
69,2005,2005-10-16,6,28.066,DEN,,NWE,W 28-20,*,,,,,,0.0%,,,,,,
70,2005,2005-10-23,7,28.073,DEN,@,NYG,L 23-24,*,,,,,,0.0%,,,,,,
71,2005,2005-10-30,8,28.080,DEN,,PHI,W 49-21,*,0,,,,,0.0%,,,,,,
72,2005,2005-11-13,9,28.094,DEN,@,OAK,W 31-17,*,,,,,,0.0%,,,,,,
73,2005,2005-11-20,10,28.101,DEN,,NYJ,W 27-0,*,,,,,,0.0%,,,,,,
74,2005,2005-11-24,11,28.105,DEN,@,DAL,W 24-21,*,0,,,,,0.0%,,,,,,
75,2005,2005-12-04,12,28.115,DEN,@,KAN,L 27-31,*,,,,,,0.0%,,,,,,
76,2005,2005-12-11,13,28.122,DEN,,BAL,W 12-10,*,,,,,,0.0%,,,,,,
77,2005,2005-12-17,14,28.128,DEN,@,BUF,W 28-17,*,0,,,,,0.0%,,,,,,
78,2005,2005-12-24,15,28.135,DEN,,OAK,W 22-3,*,,,,,,0.0%,,,,,,
79,2005,2005-12-31,16,28.142,DEN,@,SDG,W 23-7,*,,,,,,0.0%,,,,,,
80,2006,2006-09-10,1,29.030,DEN,@,STL,L 10-18,*,0,,,,,0.0%,,,,,,
81,2006,2006-09-17,2,29.037,DEN,,KAN,W 9-6,*,,,,,,0.0%,,,,,,
82,2006,2006-09-24,3,29.044,DEN,@,NWE,W 17-7,*,,,,,,0.0%,,,,,,
83,2006,2006-10-09,4,29.059,DEN,,BAL,W 13-3,*,,,,,,0.0%,,,,,,
84,2006,2006-10-15,5,29.065,DEN,,OAK,W 13-3,*,,,,,,0.0%,,,,,,
85,2006,2006-10-22,6,29.072,DEN,@,CLE,W 17-7,*,,,,,,0.0%,,,,,,
86,2006,2006-10-29,7,29.079,DEN,,IND,L 31-34,*,,,,,,0.0%,,,,,,
87,2006,2006-11-05,8,29.086,DEN,@,PIT,W 31-20,*,,,,,,0.0%,,,,,,
88,2006,2006-11-12,9,29.093,DEN,@,OAK,W 17-13,*,,,,,,0.0%,,,,,,
89,2006,2006-11-19,10,29.100,DEN,,SDG,L 27-35,*,,,,,,0.0%,,,,,,
90,2006,2006-11-23,11,29.104,DEN,@,KAN,L 10-19,*,,,,,,0.0%,,,,,,
91,2006,2006-12-03,12,29.114,DEN,,SEA,L 20-23,*,,,,,,0.0%,,,,,,
92,2006,2006-12-10,13,29.121,DEN,@,SDG,L 20-48,*,,,,,,0.0%,,,,,,
93,2006,2006-12-17,14,29.128,DEN,@,ARI,W 37-20,*,,,,,,0.0%,,,,,,
94,2006,2006-12-24,15,29.135,DEN,,CIN,W 24-23,*,,,,,,0.0%,,,,,,
95,2006,2006-12-31,16,29.142,DEN,,SFO,L 23-26,*,,,,,,0.0%,,,,,,
96,2007,2007-09-09,1,30.029,OAK,,DET,L 21-36,*,,,,,,0.0%,,,,,,
97,2007,2007-09-16,2,30.036,OAK,@,DEN,L 20-23,*,,,,,,0.0%,,,,,,
98,2007,2007-09-23,3,30.043,OAK,,CLE,W 26-24,*,,,,,,0.0%,,,,,,
99,2007,2007-09-30,4,30.050,OAK,@,MIA,W 35-17,*,,,,,,0.0%,,,,,,
100,2007,2007-10-14,5,30.064,OAK,@,SDG,L 14-28,*,,,,,,0.0%,,,,,,
101,2007,2007-10-21,6,30.071,OAK,,KAN,L 10-12,*,,,,,,0.0%,,,,,,
102,2007,2007-10-28,7,30.078,OAK,@,TEN,L 9-13,*,,,,,,0.0%,,,,,,
103,2007,2007-11-04,8,30.085,OAK,,HOU,L 17-24,*,,,,,,0.0%,,,,,,
104,2007,2007-11-11,9,30.092,OAK,,CHI,L 6-17,*,,,,,,0.0%,,,,,,
105,2007,2007-11-18,10,30.099,OAK,@,MIN,L 22-29,*,0,,,,,0.0%,,,,,,
106,2007,2007-11-25,11,30.106,OAK,@,KAN,W 20-17,*,,,,,,0.0%,,,,,,
107,2007,2007-12-02,12,30.113,OAK,,DEN,W 34-20,*,,,,,,0.0%,,,,,,
108,2007,2007-12-09,13,30.120,OAK,@,GNB,L 7-38,*,,,,,,0.0%,,,,,,
109,2007,2007-12-16,14,30.127,OAK,,IND,L 14-21,*,0,,,,,0.0%,,,,,,
110,2007,2007-12-23,15,30.134,OAK,@,JAX,L 11-49,*,,,,,,0.0%,,,,,,
111,2007,2007-12-30,16,30.141,OAK,,SDG,L 17-30,*,,,,,,0.0%,,,,,,
112,2008,2008-09-08,1,31.028,OAK,,DEN,L 14-41,*,,,,,,0.0%,,,,,,
113,2008,2008-09-14,2,31.034,OAK,@,KAN,W 23-8,*,,,,,,0.0%,,,,,,
114,2008,2008-09-21,3,31.041,OAK,@,BUF,L 23-24,*,,0,0,,0,0.0%,,0,0,0.0,1,0
115,2008,2008-10-12,5,31.062,OAK,@,NOR,L 3-34,*,,,,,,0.0%,,,,,,
116,2008,2008-10-19,6,31.069,OAK,,NYJ,W 16-13,*,,,,,,0.0%,,,,,,
117,2008,2008-10-26,7,31.076,OAK,@,BAL,L 10-29,*,,,,,,0.0%,,,,,,
118,2008,2008-11-02,8,31.083,OAK,,ATL,L 0-24,*,,,,,,0.0%,,,,,,
119,2008,2008-11-09,9,31.090,OAK,,CAR,L 6-17,*,,0,0,,0,0.0%,,0,0,0.0,1,0
120,2008,2008-11-16,10,31.097,OAK,@,MIA,L 15-17,*,0,,,,,0.0%,,,,,,
121,2008,2008-11-23,11,31.104,OAK,@,DEN,W 31-10,*,,,,,,0.0%,,,,,,
122,2008,2008-11-30,12,31.111,OAK,,KAN,L 13-20,*,,,,,,0.0%,,,,,,
123,2008,2008-12-04,13,31.115,OAK,@,SDG,L 7-34,*,,,,,,0.0%,,,,,,
124,2008,2008-12-14,14,31.125,OAK,,NWE,L 26-49,*,0,,,,,0.0%,,,,,,
125,2008,2008-12-21,15,31.132,OAK,,HOU,W 27-16,*,,0,0,,0,0.0%,,0,0,0.0,0,0
126,2008,2008-12-28,16,31.139,OAK,@,TAM,W 31-24,*,,,,,,0.0%,,,,,,
127,2009,2009-09-14,1,32.034,OAK,,SDG,L 20-24,*,,,,,,0.0%,,,,,,
128,2009,2009-09-20,2,32.040,OAK,@,KAN,W 13-10,*,,,,,,0.0%,,,,,,
129,2009,2009-09-27,3,32.047,OAK,,DEN,L 3-23,*,,,,,,0.0%,,,,,,
130,2009,2009-10-04,4,32.054,OAK,@,HOU,L 6-29,*,,0,0,,0,0.0%,,0,0,0.0,1,0
131,2009,2009-10-11,5,32.061,OAK,@,NYG,L 7-44,*,,,,,,0.0%,,,,,,
132,2009,2009-10-18,6,32.068,OAK,,PHI,W 13-9,*,,,,,,0.0%,,,,,,
133,2009,2009-10-25,7,32.075,OAK,,NYJ,L 0-38,*,,,,,,0.0%,,,,,,
134,2009,2009-11-01,8,32.082,OAK,@,SDG,L 16-24,*,,0,0,,0,0.0%,,0,0,0.0,0,0
135,2009,2009-11-15,9,32.096,OAK,,KAN,L 10-16,*,,,,,,0.0%,,,,,,
136,2009,2009-11-22,10,32.103,OAK,,CIN,W 20-17,*,,,,,,0.0%,,,,,,
137,2009,2009-11-26,11,32.107,OAK,@,DAL,L 7-24,*,0,,,,,0.0%,,,,,,
138,2009,2009-12-06,12,32.117,OAK,@,PIT,W 27-24,*,,,,,,0.0%,,,,,,
139,2009,2009-12-13,13,32.124,OAK,,WAS,L 13-34,*,0,,,,,0.0%,,,,,,
140,2009,2009-12-20,14,32.131,OAK,@,DEN,W 20-19,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
141,2009,2009-12-27,15,32.138,OAK,@,CLE,L 9-23,*,,,,,,0.0%,,,,,,
142,2009,2010-01-03,16,32.145,OAK,,BAL,L 13-21,*,,,,,,0.0%,,,,,,
143,2010,2010-09-12,1,33.032,OAK,@,TEN,L 13-38,*,0,,,,,0.0%,,,,,,
144,2010,2010-09-19,2,33.039,OAK,,STL,W 16-14,*,0,,,,,0.0%,,,,,,
145,2010,2010-09-26,3,33.046,OAK,@,ARI,L 23-24,*,,,,,,0.0%,,,,,,
146,2010,2010-10-03,4,33.053,OAK,,HOU,L 24-31,*,,,,,,0.0%,,,,,,
147,2010,2010-10-10,5,33.060,OAK,,SDG,W 35-27,*,,,,,,0.0%,,,,,,
148,2010,2010-10-17,6,33.067,OAK,@,SFO,L 9-17,*,,,,,,0.0%,,,,,,
149,2010,2010-10-24,7,33.074,OAK,@,DEN,W 59-14,*,,,,,,0.0%,,,,,,
150,2010,2010-10-31,8,33.081,OAK,,SEA,W 33-3,*,,,,,,0.0%,,,,,,
151,2010,2010-11-07,9,33.088,OAK,,KAN,W 23-20,*,,,,,,0.0%,,,,,,
152,2010,2010-11-21,10,33.102,OAK,@,PIT,L 3-35,*,,0,0,,0,0.0%,,0,0,0.0,0,0
153,2010,2010-11-28,11,33.109,OAK,,MIA,L 17-33,*,0,,,,,0.0%,,,,,,
154,2010,2010-12-05,12,33.116,OAK,@,SDG,W 28-13,*,,,,,,0.0%,,,,,,
155,2010,2010-12-12,13,33.123,OAK,@,JAX,L 31-38,*,,,,,,0.0%,,,,,,
156,2010,2010-12-19,14,33.130,OAK,,DEN,W 39-23,*,,,,,,0.0%,,,,,,
157,2010,2010-12-26,15,33.137,OAK,,IND,L 26-31,*,,,,,,0.0%,,,,,,
158,2010,2011-01-02,16,33.144,OAK,@,KAN,W 31-10,*,,,,,,0.0%,,,,,,
159,2011,2011-09-12,1,34.032,OAK,@,DEN,W 23-20,*,,,,,,0.0%,,,,,,
160,2011,2011-09-18,2,34.038,OAK,@,BUF,L 35-38,*,,,,,,0.0%,,,,,,
161,2011,2011-09-25,3,34.045,OAK,,NYJ,W 34-24,*,,,,,,0.0%,,,,,,
162,2011,2011-10-02,4,34.052,OAK,,NWE,L 19-31,*,,,,,,0.0%,,,,,,
163,2011,2011-10-09,5,34.059,OAK,@,HOU,W 25-20,*,0,,,,,0.0%,,,,,,
164,2011,2011-10-16,6,34.066,OAK,,CLE,W 24-17,*,,,,,,0.0%,,,,,,
165,2011,2011-10-23,7,34.073,OAK,,KAN,L 0-28,*,,,,,,0.0%,,,,,,
166,2011,2011-11-06,8,34.087,OAK,,DEN,L 24-38,*,,0,0,,0,0.0%,,0,0,0.0,1,0
167,2011,2011-11-10,9,34.091,OAK,@,SDG,W 24-17,*,0,,,,,0.0%,,,,,,
168,2011,2011-11-20,10,34.101,OAK,@,MIN,W 27-21,*,,,,,,0.0%,,,,,,
169,2011,2011-11-27,11,34.108,OAK,,CHI,W 25-20,*,,,,,,0.0%,,,,,,
170,2011,2011-12-04,12,34.115,OAK,@,MIA,L 14-34,*,,,,,,0.0%,,,,,,
171,2011,2011-12-11,13,34.122,OAK,@,GNB,L 16-46,*,,,,,,0.0%,,,,,,
172,2011,2011-12-18,14,34.129,OAK,,DET,L 27-28,*,,,,,,0.0%,,,,,,
173,2011,2011-12-24,15,34.135,OAK,@,KAN,W 16-13,*,,,,,,0.0%,,,,,,
174,2011,2012-01-01,16,34.143,OAK,,SDG,L 26-38,*,,,,,,0.0%,,,,,,
175,2012,2012-09-10,1,35.030,OAK,,SDG,L 14-22,*,,,,,,0.0%,,,,,,
176,2012,2012-09-16,2,35.036,OAK,@,MIA,L 13-35,*,,,,,,0.0%,,,,,,
177,2012,2012-09-23,3,35.043,OAK,,PIT,W 34-31,*,,,,,,0.0%,,,,,,
178,2012,2012-09-30,4,35.050,OAK,@,DEN,L 6-37,*,0,,,,,0.0%,,,,,,
179,2012,2012-10-14,5,35.064,OAK,@,ATL,L 20-23,*,,,,,,0.0%,,,,,,
180,2012,2012-10-21,6,35.071,OAK,,JAX,W 26-23,*,,0,0,,0,0.0%,,0,0,0.0,0,0
181,2012,2012-10-28,7,35.078,OAK,@,KAN,W 26-16,*,,0,0,,0,0.0%,,0,0,0.0,0,0
182,2012,2012-11-04,8,35.085,OAK,,TAM,L 32-42,*,,,,,,0.0%,,,,,,
183,2012,2012-11-11,9,35.092,OAK,@,BAL,L 20-55,*,,,,,,0.0%,,,,,,
184,2012,2012-11-18,10,35.099,OAK,,NOR,L 17-38,*,,,,,,0.0%,,,,,,
185,2012,2012-11-25,11,35.106,OAK,@,CIN,L 10-34,*,,,,,,0.0%,,,,,,
186,2012,2012-12-02,12,35.113,OAK,,CLE,L 17-20,*,,,,,,0.0%,,,,,,
187,2012,2012-12-06,13,35.117,OAK,,DEN,L 13-26,*,0,,,,,0.0%,,,,,,
188,2012,2012-12-16,14,35.127,OAK,,KAN,W 15-0,*,,,,,,0.0%,,,,,,
189,2012,2012-12-23,15,35.134,OAK,@,CAR,L 6-17,*,0,,,,,0.0%,,,,,,
190,2012,2012-12-30,16,35.141,OAK,@,SDG,L 21-24,*,0,,,,,0.0%,,,,,,
