ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,sacks,tackles_solo,tackles_assists
60,2011,2011-09-18,2,27.317,SDG,@,NWE,L 21-35,*,,,,,,0.0%,,,,
61,2011,2011-09-25,3,27.324,SDG,,KAN,W 20-17,*,0,,,,,0.0%,,,,
62,2011,2011-10-02,4,27.331,SDG,,MIA,W 26-16,*,0,,,,,0.0%,,,,
63,2011,2011-10-09,5,27.338,SDG,@,DEN,W 29-24,*,,,,,,0.0%,,,,
64,2011,2011-10-23,6,27.352,SDG,@,NYJ,L 21-27,*,,,,,,0.0%,,,,
65,2011,2011-10-31,7,27.360,SDG,@,KAN,L 20-23,*,0,,,,,0.0%,,,,
66,2011,2011-11-06,8,28.001,SDG,,GNB,L 38-45,*,,,,,,0.0%,,,,
67,2011,2011-11-10,9,28.005,SDG,,OAK,L 17-24,*,,,,,,0.0%,,,,
68,2011,2011-11-20,10,28.015,SDG,@,CHI,L 20-31,*,0,,,,,0.0%,,,,
69,2011,2011-11-27,11,28.022,SDG,,DEN,L 13-16,*,0,,,,,0.0%,,,,
70,2011,2011-12-05,12,28.030,SDG,@,JAX,W 38-14,*,0,,,,,0.0%,,,,
71,2011,2011-12-11,13,28.036,SDG,,BUF,W 37-10,*,0,,,,,0.0%,,,,
72,2011,2011-12-18,14,28.043,SDG,,BAL,W 34-14,*,,,,,,0.0%,,,,
73,2011,2011-12-24,15,28.049,SDG,@,DET,L 10-38,*,,0,0,,0,0.0%,,0.0,1,0
74,2011,2012-01-01,16,28.057,SDG,@,OAK,W 38-26,*,,,,,,0.0%,,,,
75,2012,2012-09-10,1,28.310,SDG,@,OAK,W 22-14,*,,,,,,0.0%,,,,
76,2012,2012-09-16,2,28.316,SDG,,TEN,W 38-10,*,,,,,,0.0%,,,,
77,2012,2012-09-23,3,28.323,SDG,,ATL,L 3-27,*,,,,,,0.0%,,,,
78,2012,2012-09-30,4,28.330,SDG,@,KAN,W 37-20,*,,,,,,0.0%,,,,
79,2012,2012-10-07,5,28.337,SDG,@,NOR,L 24-31,*,0,,,,,0.0%,,,,
80,2012,2012-10-15,6,28.345,SDG,,DEN,L 24-35,*,0,,,,,0.0%,,,,
81,2012,2012-10-28,7,28.358,SDG,@,CLE,L 6-7,*,1,1,-8,-8.00,0,100.0%,-8.00,0.0,0,0
82,2012,2012-11-01,8,28.362,SDG,,KAN,W 31-13,*,,,,,,0.0%,,,,
83,2012,2012-11-11,9,29.006,SDG,@,TAM,L 24-34,*,,,,,,0.0%,,,,
84,2012,2012-11-18,10,29.013,SDG,@,DEN,L 23-30,*,,,,,,0.0%,,,,
85,2012,2012-11-25,11,29.020,SDG,,BAL,L 13-16,*,,,,,,0.0%,,,,
86,2012,2012-12-02,12,29.027,SDG,,CIN,L 13-20,*,,,,,,0.0%,,,,
87,2012,2012-12-23,15,29.048,SDG,@,NYJ,W 27-17,*,,,,,,0.0%,,,,
88,2012,2012-12-30,16,29.055,SDG,,OAK,W 24-21,*,0,,,,,0.0%,,,,
89,2013,2013-09-09,1,29.308,SDG,,HOU,L 28-31,*,0,,,,,0.0%,,,,
90,2013,2013-09-15,2,29.314,SDG,@,PHI,W 33-30,*,,0,0,,0,0.0%,,0.0,1,0
91,2013,2013-09-22,3,29.321,SDG,@,TEN,L 17-20,*,,,,,,0.0%,,,,
92,2013,2013-10-06,5,29.335,SDG,@,OAK,L 17-27,*,,,,,,0.0%,,,,
93,2013,2013-10-14,6,29.343,SDG,,IND,W 19-9,*,,,,,,0.0%,,,,
94,2013,2013-10-20,7,29.349,SDG,@,JAX,W 24-6,*,0,,,,,0.0%,,,,
95,2013,2013-11-03,8,29.363,SDG,@,WAS,L 24-30,*,,,,,,0.0%,,,,
96,2013,2013-11-10,9,30.005,SDG,,DEN,L 20-28,*,0,,,,,0.0%,,,,
97,2013,2013-11-17,10,30.012,SDG,@,MIA,L 16-20,*,0,,,,,0.0%,,,,
98,2013,2013-11-24,11,30.019,SDG,@,KAN,W 41-38,*,0,,,,,0.0%,,,,
99,2013,2013-12-01,12,30.026,SDG,,CIN,L 10-17,*,,,,,,0.0%,,,,
100,2013,2013-12-08,13,30.033,SDG,,NYG,W 37-14,*,,,,,,0.0%,,,,
101,2013,2013-12-12,14,30.037,SDG,@,DEN,W 27-20,*,,,,,,0.0%,,,,
102,2013,2013-12-22,15,30.047,SDG,,OAK,W 26-13,*,,,,,,0.0%,,,,
103,2013,2013-12-29,16,30.054,SDG,,KAN,W 27-24,*,0,0,0,,0,0.0%,,0.0,1,0
