ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
63,2000,2000-10-08,6,26.357,CLE,@,ARI,L 21-29,*,,,,,,,,,,
64,2000,2000-10-15,7,26.364,CLE,@,DEN,L 10-44,*,,,,,,,,,,
65,2000,2000-10-22,8,27.005,CLE,@,PIT,L 0-22,,,,,,,,,,,
66,2000,2000-10-29,9,27.012,CLE,,CIN,L 3-12,*,,,,,,,,,,
67,2000,2000-11-05,10,27.019,CLE,,NYG,L 3-24,*,0,0,,0,0,0,1.0,0,0,0
68,2000,2000-11-12,11,27.026,CLE,,NWE,W 19-11,*,0,0,,0,0,0,1.5,0,0,0
69,2000,2000-11-19,12,27.033,CLE,@,TEN,L 10-24,*,0,0,,0,0,0,1.0,0,0,0
70,2000,2000-11-26,13,27.040,CLE,@,BAL,L 7-44,*,,,,,,,,,,
71,2000,2000-12-03,14,27.047,CLE,@,JAX,L 0-48,*,,,,,,,,,,
72,2000,2000-12-10,15,27.054,CLE,,PHI,L 24-35,*,0,0,,0,0,0,0.5,0,0,0
73,2000,2000-12-17,16,27.061,CLE,,TEN,L 0-24,*,,,,,,,,,,
74,2001,2001-09-09,1,27.327,CLE,,SEA,L 6-9,*,,,,,,,,,,
75,2001,2001-09-23,2,27.341,CLE,,DET,W 24-14,*,0,0,,0,0,0,1.0,0,0,0
76,2001,2001-09-30,3,27.348,CLE,@,JAX,W 23-14,*,,,,,,,,,,
77,2001,2001-10-07,4,27.355,CLE,,SDG,W 20-16,*,,,,,,,,,,
78,2001,2001-10-14,5,27.362,CLE,@,CIN,L 14-24,*,,,,,,,,,,
79,2001,2001-10-21,6,28.004,CLE,,BAL,W 24-14,,0,0,,0,0,0,2.0,0,0,0
80,2001,2001-11-04,7,28.018,CLE,@,CHI,L 21-27,*,,,,,,,,,,
81,2002,2002-09-08,1,28.326,CHI,,MIN,W 27-23,,,,,,,,,,,
82,2002,2002-09-15,2,28.333,CHI,@,ATL,W 14-13,*,,,,,,,,,,
83,2002,2002-09-22,3,28.340,CHI,,NOR,L 23-29,*,,,,,,,,,,
84,2002,2002-09-29,4,28.347,CHI,@,BUF,L 27-33,*,,,,,,,,,,
85,2002,2002-11-24,11,29.038,GNB,@,TAM,L 7-21,,,,,,,,,,,
86,2002,2002-12-01,12,29.045,GNB,,CHI,W 30-20,,1,18,18.00,0,0,0,0.0,0,0,0
87,2002,2002-12-08,13,29.052,GNB,,MIN,W 26-22,,,,,,,,,,,
88,2002,2002-12-15,14,29.059,GNB,@,SFO,W 20-14,,1,7,7.00,0,0,0,0.0,0,0,0
89,2003,2003-10-12,6,29.360,BUF,@,NYJ,L 3-30,,,,,,,,,,,
90,2003,2003-11-16,10,30.030,BUF,,HOU,L 10-12,,,,,,,,,,,
91,2003,2003-11-23,11,30.037,BUF,,IND,L 14-17,,,,,,,,,,,
92,2003,2003-11-30,12,30.044,BUF,@,NYG,W 24-7,,,,,,,,,,,
93,2003,2003-12-21,15,30.065,BUF,,MIA,L 3-20,,,,,,,,,,,
94,2003,2003-12-27,16,30.071,BUF,@,NWE,L 0-31,,,,,,,,,,,
