ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
50,1991,1991-09-08,2,26.212,CHI,@,TAM,W 21-20,,0,0,,0,,,,,,,,,,,,
51,1991,1991-09-15,3,26.219,CHI,,NYG,W 20-17,,2,52,26.00,0,,,0,0,,0,0,0,,0,0,0
52,1991,1991-09-23,4,26.227,CHI,,NYJ,W 19-13,,3,45,15.00,0,,,0,0,,0,0,0,,0,0,0
53,1991,1991-09-29,5,26.233,CHI,@,BUF,L 20-35,,1,25,25.00,0,,,0,0,,0,0,0,,0,0,0
54,1991,1991-10-06,6,26.240,CHI,,WAS,L 7-20,,1,13,13.00,0,,,0,0,,0,0,0,,0,0,0
55,1991,1991-10-17,7,26.251,CHI,@,GNB,W 10-0,,3,22,7.33,1,,,0,0,,0,0,0,,0,1,6
56,1991,1991-10-27,8,26.261,CHI,@,NOR,W 20-17,,0,0,,0,,,,,,,,,,,,
57,1991,1991-11-03,9,26.268,CHI,,DET,W 20-10,,1,6,6.00,0,,,0,0,,0,0,0,,0,0,0
58,1991,1991-11-11,10,26.276,CHI,@,MIN,W 34-17,,1,11,11.00,0,,,0,0,,0,0,0,,0,0,0
59,1991,1991-11-17,11,26.282,CHI,@,IND,W 31-17,,2,47,23.50,0,,,0,0,,0,0,0,,0,0,0
60,1991,1991-11-24,12,26.289,CHI,,MIA,L 13-16,,1,33,33.00,0,,,0,0,,0,0,0,,0,0,0
61,1991,1991-11-28,13,26.293,CHI,@,DET,L 6-16,,0,0,,0,,,,,,,,,,,,
62,1991,1991-12-08,14,26.303,CHI,,GNB,W 27-13,,0,0,,0,,,,,,,,,,,,
63,1991,1991-12-14,15,26.309,CHI,,TAM,W 27-0,,0,0,,0,,,,,,,,,,,,
64,1991,1991-12-23,16,26.318,CHI,@,SFO,L 14-52,,0,0,,0,,,,,,,,,,,,
65,1993,1993-09-05,1,28.209,NYJ,,DEN,L 20-26,,0,0,,0,0.0%,,,,,,,,,,,
66,1993,1993-09-26,3,28.230,NYJ,,NWE,W 45-7,2,2,21,10.50,1,100.0%,10.50,0,0,,0,0,0,,0,1,6
67,1993,1993-10-03,4,28.237,NYJ,,PHI,L 30-35,1,1,7,7.00,1,100.0%,7.00,0,0,,0,0,0,,0,1,6
68,1993,1993-10-10,5,28.244,NYJ,@,RAI,L 20-24,3,1,8,8.00,0,33.3%,2.67,0,0,,0,0,0,,0,0,0
69,1993,1993-10-24,6,28.258,NYJ,,BUF,L 10-19,2,1,22,22.00,0,50.0%,11.00,0,0,,0,0,0,,0,0,0
70,1993,1993-10-31,7,28.265,NYJ,@,NYG,W 10-6,,0,0,,0,0.0%,,,,,,,,,,,
71,1993,1993-11-07,8,28.272,NYJ,,MIA,W 27-10,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0
72,1993,1993-11-14,9,28.279,NYJ,@,IND,W 31-17,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0
73,1993,1993-11-21,10,28.286,NYJ,,CIN,W 17-12,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0
74,1993,1993-11-28,11,28.293,NYJ,@,NWE,W 6-0,5,3,16,5.33,0,60.0%,3.20,0,0,,0,0,0,,0,0,0
75,1993,1993-12-18,14,28.313,NYJ,,DAL,L 7-28,,0,0,,0,0.0%,,,,,,,,,,,
76,1993,1993-12-26,15,28.321,NYJ,@,BUF,L 14-16,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,0,0
77,1993,1994-01-02,16,28.328,NYJ,@,HOU,L 0-24,,0,0,,0,0.0%,,,,,,,,,,,
78,1994,1994-09-04,1,29.208,NYJ,@,BUF,W 23-3,3,2,19,9.50,0,66.7%,6.33,0,0,,0,0,0,,0,0,0
79,1994,1994-09-11,2,29.215,NYJ,,DEN,W 25-22,1,0,0,,0,0.0%,0.00,,,,,0,0,,0,,
80,1994,1994-09-18,3,29.222,NYJ,@,MIA,L 14-28,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0
81,1994,1994-09-25,4,29.229,NYJ,,CHI,L 7-19,1,0,0,,0,0.0%,0.00,,,,,0,0,,0,,
82,1994,1994-10-02,5,29.236,NYJ,@,CLE,L 7-27,2,0,0,,0,0.0%,0.00,,,,,0,0,,0,,
83,1994,1994-10-09,6,29.243,NYJ,,IND,W 16-6,,0,0,,0,0.0%,,,,,,0,0,,0,,
84,1994,1994-10-16,7,29.250,NYJ,,NWE,W 24-17,1,0,0,,0,0.0%,0.00,,,,,0,0,,0,,
85,1994,1994-10-30,8,29.264,NYJ,@,IND,L 25-28,3,1,8,8.00,0,33.3%,2.67,0,0,,0,0,0,,0,0,0
86,1994,1994-11-06,9,29.271,NYJ,,BUF,W 22-17,7,6,42,7.00,0,85.7%,6.00,0,0,,0,0,0,,0,0,0
87,1994,1994-11-13,10,29.278,NYJ,@,GNB,L 10-17,5,3,30,10.00,0,60.0%,6.00,0,0,,0,0,0,,0,0,0
88,1994,1994-11-20,11,29.285,NYJ,@,MIN,W 31-21,4,3,37,12.33,0,75.0%,9.25,0,0,,0,0,0,,0,0,0
89,1994,1994-11-27,12,29.292,NYJ,,MIA,L 24-28,3,2,9,4.50,0,66.7%,3.00,0,0,,0,1,0,0.00,0,0,0
90,1994,1994-12-04,13,29.299,NYJ,@,NWE,L 13-24,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0,,0,0,0
91,1994,1994-12-10,14,29.305,NYJ,,DET,L 7-18,,0,0,,0,0.0%,,,,,,0,0,,0,,
92,1994,1994-12-18,15,29.313,NYJ,,SDG,L 6-21,2,1,15,15.00,0,50.0%,7.50,0,0,,0,0,0,,0,0,0
93,1995,1995-09-17,3,30.221,HOU,,CLE,L 7-14,1,,,,,0.0%,,,,,,,,,,,
