ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
29,1977,1977-09-18,1,24.044,CLE,@,CIN,W 13-3,,,,,,,
30,1977,1977-09-26,2,24.052,CLE,,NWE,W 30-27,,,,,,,
31,1977,1977-10-02,3,24.058,CLE,,PIT,L 14-28,,,,,,,
32,1977,1977-10-09,4,24.065,CLE,,OAK,L 10-26,,,,,,,
33,1977,1977-10-16,5,24.072,CLE,@,HOU,W 24-23,,,,,,,
34,1977,1977-10-23,6,24.079,CLE,@,BUF,W 27-16,,,,,,,
35,1977,1977-10-30,7,24.086,CLE,,KAN,W 44-7,,,,,,,
36,1977,1977-11-06,8,24.093,CLE,,CIN,L 7-10,,,,,,,
37,1977,1977-11-13,9,24.100,CLE,@,PIT,L 31-35,,,,,,,
38,1977,1977-11-20,10,24.107,CLE,@,NYG,W 21-7,,,,,,,
39,1977,1977-11-27,11,24.114,CLE,,RAM,L 0-9,,,,,,,
40,1977,1977-12-04,12,24.121,CLE,@,SDG,L 14-37,,,,,,,
41,1977,1977-12-11,13,24.128,CLE,,HOU,L 15-19,,,,,,,
42,1977,1977-12-18,14,24.135,CLE,@,SEA,L 19-20,,,,,,,
43,1978,1978-09-03,1,25.029,CLE,,SFO,W 24-7,,,,,,,
44,1978,1978-09-10,2,25.036,CLE,,CIN,W 13-10,,,,,,,
45,1978,1978-09-17,3,25.043,CLE,@,ATL,W 24-16,,,,,,,
46,1978,1978-09-24,4,25.050,CLE,@,PIT,L 9-15,,,,,,,
47,1978,1978-10-01,5,25.057,CLE,,HOU,L 13-16,,,,,,,
48,1978,1978-10-08,6,25.064,CLE,@,NOR,W 24-16,,,,,,,
49,1978,1978-10-15,7,25.071,CLE,,PIT,L 14-34,,,,,,,
50,1979,1979-09-02,1,26.028,CLE,@,NYJ,W 25-22,,,,,,,
51,1979,1979-09-09,2,26.035,CLE,@,KAN,W 27-24,,,,,,,
52,1979,1979-09-16,3,26.042,CLE,,BAL,W 13-10,,,,,,,
53,1979,1979-09-24,4,26.050,CLE,,DAL,W 26-7,,,,,,,
54,1979,1979-09-30,5,26.056,CLE,@,HOU,L 10-31,,,,,,,
55,1979,1979-10-07,6,26.063,CLE,,PIT,L 35-51,,,,,,,
56,1979,1979-10-14,7,26.070,CLE,,WAS,L 9-13,,,,,,,
57,1979,1979-10-21,8,26.077,CLE,,CIN,W 28-27,,,,,,,
58,1979,1979-10-28,9,26.084,CLE,@,STL,W 38-20,,,,,,,
59,1979,1979-11-04,10,26.091,CLE,@,PHI,W 24-19,,,,,,,
60,1979,1979-11-11,11,26.098,CLE,,SEA,L 24-29,,,,,,,
61,1979,1979-11-18,12,26.105,CLE,,MIA,W 30-24,,,,,,,
62,1979,1979-11-25,13,26.112,CLE,@,PIT,L 30-33,,,,,,,
63,1979,1979-12-02,14,26.119,CLE,,HOU,W 14-7,,,,,,,
64,1979,1979-12-09,15,26.126,CLE,@,OAK,L 14-19,,,,,,,
65,1979,1979-12-16,16,26.133,CLE,@,CIN,L 12-16,,,,,,,
66,1981,1981-09-06,1,28.032,WAS,,DAL,L 10-26,,,,,,,
67,1981,1981-09-13,2,28.039,WAS,,NYG,L 7-17,,,,,,,
68,1981,1981-09-20,3,28.046,WAS,@,STL,L 30-40,,,,,,,
69,1981,1981-09-27,4,28.053,WAS,@,PHI,L 13-36,,,,,,,
70,1981,1981-10-04,5,28.060,WAS,,SFO,L 17-30,,,,,,,
71,1981,1981-10-11,6,28.067,WAS,@,CHI,W 24-7,,,,,,,
