ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
14,1970,1970-12-20,14,23.292,BUF,@,MIA,L 7-45,*,8,16,50.00,71,0,2,22.7,0,0,4.44,-1.19,4,28,7.00,0
15,1971,1971-09-19,1,24.200,BUF,,DAL,L 37-49,*,18,30,60.00,353,4,3,101.1,0,0,11.77,9.93,1,11,11.00,0
16,1971,1971-09-26,2,24.207,BUF,,MIA,L 14-29,*,17,23,73.91,154,0,2,55.3,0,0,6.70,2.78,2,8,4.00,0
17,1971,1971-10-03,3,24.214,BUF,@,MIN,L 0-19,*,12,20,60.00,67,0,2,26.5,0,0,3.35,-1.15,2,7,3.50,0
18,1971,1971-10-10,4,24.221,BUF,,BAL,L 0-43,*,2,9,22.22,30,0,3,1.4,0,0,3.33,-11.67,0,0,,0
19,1971,1971-10-17,5,24.228,BUF,@,NYJ,L 17-28,*,10,29,34.48,162,1,1,51.2,0,0,5.59,4.72,0,0,,0
20,1971,1971-10-23,6,24.234,BUF,@,SDG,L 3-20,*,4,16,25.00,20,0,1,13.5,0,0,1.25,-1.56,1,7,7.00,0
21,1971,1971-10-31,7,24.242,BUF,,STL,L 23-28,*,17,33,51.52,220,2,2,67.7,0,0,6.67,5.15,0,0,,0
22,1971,1971-11-14,9,24.256,BUF,@,NWE,L 33-38,,2,4,50.00,14,0,0,58.3,0,0,3.50,3.50,0,0,,0
23,1971,1971-11-21,10,24.263,BUF,,NYJ,L 7-20,*,7,18,38.89,109,1,4,38.7,0,0,6.06,-2.83,1,11,11.00,0
24,1971,1971-11-28,11,24.270,BUF,,NWE,W 27-20,*,9,17,52.94,154,2,0,123.2,0,0,9.06,11.41,1,0,0.00,0
25,1971,1971-12-05,12,24.277,BUF,@,BAL,L 0-24,*,14,29,48.28,101,0,4,17.2,0,0,3.48,-2.72,2,19,9.50,0
26,1971,1971-12-12,13,24.284,BUF,,HOU,L 14-20,*,20,29,68.97,233,1,2,75.8,0,0,8.03,5.62,3,21,7.00,0
27,1971,1971-12-19,14,24.291,BUF,@,KAN,L 9-22,*,17,34,50.00,196,0,2,43.3,0,0,5.76,3.12,1,-2,-2.00,0
28,1972,1972-09-17,1,25.198,BUF,,NYJ,L 24-41,*,14,24,58.33,190,2,4,71.9,0,0,7.92,2.08,3,16,5.33,0
29,1972,1972-09-24,2,25.205,BUF,,SFO,W 27-20,*,8,20,40.00,105,1,1,53.1,0,0,5.25,4.00,6,14,2.33,0
30,1972,1972-10-01,3,25.212,BUF,,BAL,L 0-17,*,6,21,28.57,79,0,2,3.2,0,0,3.76,-0.52,0,0,,0
31,1972,1972-10-08,4,25.219,BUF,,NWE,W 38-14,*,7,10,70.00,125,2,0,152.1,0,0,12.50,16.50,2,12,6.00,0
32,1972,1972-10-15,5,25.226,BUF,@,OAK,L 16-28,*,14,21,66.67,125,1,1,78.5,0,0,5.95,4.76,4,7,1.75,0
33,1972,1972-10-22,6,25.233,BUF,@,MIA,L 23-24,*,3,6,50.00,29,0,0,63.9,0,0,4.83,4.83,3,4,1.33,0
34,1972,1972-10-29,7,25.240,BUF,,PIT,L 21-38,*,12,17,70.59,102,2,2,85.5,0,0,6.00,3.06,1,6,6.00,0
35,1972,1972-11-05,8,25.247,BUF,,MIA,L 16-30,*,12,23,52.17,125,1,2,46.5,0,0,5.43,2.39,2,4,2.00,0
36,1972,1972-11-12,9,25.254,BUF,@,NYJ,L 3-41,*,7,16,43.75,113,0,2,28.4,0,0,7.06,1.44,3,24,8.00,0
37,1972,1972-11-19,10,25.261,BUF,@,NWE,W 27-24,*,12,26,46.15,143,2,0,89.1,0,0,5.50,7.04,0,0,,0
38,1972,1972-11-26,11,25.268,BUF,@,CLE,L 10-27,*,3,6,50.00,34,0,0,67.4,0,0,5.67,5.67,3,17,5.67,0
39,1972,1972-12-03,12,25.275,BUF,@,BAL,L 7-35,,10,15,66.67,150,0,1,71.5,0,0,10.00,7.00,0,0,,0
40,1972,1972-12-10,13,25.282,BUF,,DET,T 21-21,*,18,32,56.25,239,3,0,111.3,0,0,7.47,9.34,3,9,3.00,0
41,1972,1972-12-17,14,25.289,BUF,@,WAS,W 24-17,*,10,21,47.62,107,0,2,23.4,0,0,5.10,0.81,5,25,5.00,0
42,1973,1973-09-16,1,26.197,BUF,@,NWE,W 31-13,,7,9,77.78,109,0,1,77.5,0,0,12.11,7.11,2,1,0.50,0
43,1973,1973-09-23,2,26.204,BUF,@,SDG,L 7-34,,7,15,46.67,106,0,2,30.8,0,0,7.07,1.07,0,0,,0
44,1973,1973-10-21,6,26.232,BUF,@,MIA,L 6-27,,3,9,33.33,35,0,0,46.1,0,0,3.89,3.89,0,0,,0
45,1973,1973-11-11,9,26.253,BUF,,CIN,L 13-16,,5,13,38.46,50,0,1,18.1,0,0,3.85,0.38,2,1,0.50,0
46,1974,1974-09-29,3,27.210,STL,,CLE,W 29-7,,,,,,,,,,,,,,,,
47,1974,1974-10-06,4,27.217,STL,@,SFO,W 34-9,,,,,,,,,,,,,,,,
48,1975,1975-11-23,10,28.265,STL,@,NYJ,W 37-6,,3,4,75.00,45,0,0,111.5,0,0,11.25,11.25,1,-2,-2.00,0
49,1975,1975-12-14,13,28.286,STL,@,CHI,W 34-20,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,1,-7,-7.00,0
50,1975,1975-12-21,14,28.293,STL,@,DET,W 24-13,,1,3,33.33,16,0,1,12.5,0,0,5.33,-9.67,1,-3,-3.00,0
