ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
11,2011,2011-12-18,14,23.009,OAK,,DET,L 27-28,,5,2,13,6.50,0,40.0%,2.60,1,13,13.00,0,1,17,17.00,0,0,0,,0,0,0,0.0,0,0
12,2011,2011-12-24,15,23.015,OAK,@,KAN,W 16-13,*,9,4,94,23.50,1,44.4%,10.44,0,0,,0,0,0,,0,2,1,0.50,0,1,6,0.0,1,0
13,2011,2012-01-01,16,23.023,OAK,,SDG,L 26-38,*,6,3,101,33.67,0,50.0%,16.83,1,3,3.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
14,2012,2012-09-16,2,23.282,OAK,@,MIA,L 13-35,*,8,3,67,22.33,0,37.5%,8.38,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
15,2012,2012-09-23,3,23.289,OAK,,PIT,W 34-31,*,10,5,45,9.00,1,50.0%,4.50,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
16,2012,2012-09-30,4,23.296,OAK,@,DEN,L 6-37,*,8,4,71,17.75,0,50.0%,8.88,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
17,2012,2012-10-14,5,23.310,OAK,@,ATL,L 20-23,*,9,5,104,20.80,1,55.6%,11.56,0,0,,0,0,0,,0,1,0,0.00,0,1,6,0.0,0,0
18,2012,2012-10-21,6,23.317,OAK,,JAX,W 26-23,*,8,4,36,9.00,1,50.0%,4.50,0,0,,0,0,0,,0,1,0,0.00,0,1,6,0.0,0,0
19,2012,2012-10-28,7,23.324,OAK,@,KAN,W 26-16,*,8,5,96,19.20,1,62.5%,12.00,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
20,2012,2012-11-04,8,23.331,OAK,,TAM,L 32-42,*,9,4,66,16.50,0,44.4%,7.33,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
21,2012,2012-11-11,9,23.338,OAK,@,BAL,L 20-55,*,8,4,90,22.50,1,50.0%,11.25,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
22,2012,2012-11-18,10,23.345,OAK,,NOR,L 17-38,*,7,1,9,9.00,0,14.3%,1.29,1,-5,-5.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
23,2012,2012-11-25,11,23.352,OAK,@,CIN,L 10-34,*,4,1,20,20.00,1,25.0%,5.00,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
24,2012,2012-12-02,12,23.359,OAK,,CLE,L 17-20,*,8,2,31,15.50,0,25.0%,3.88,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
25,2012,2012-12-06,13,23.363,OAK,,DEN,L 13-26,*,6,4,43,10.75,0,66.7%,7.17,0,0,,0,0,0,,0,1,8,8.00,0,0,0,0.0,0,0
26,2012,2012-12-16,14,24.007,OAK,,KAN,W 15-0,*,8,5,46,9.20,0,62.5%,5.75,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
27,2012,2012-12-23,15,24.014,OAK,@,CAR,L 6-17,*,7,3,12,4.00,0,42.9%,1.71,0,0,,0,0,0,,0,2,0,0.00,0,0,0,0.0,0,0
28,2012,2012-12-30,16,24.021,OAK,@,SDG,L 21-24,*,6,1,5,5.00,1,16.7%,0.83,0,0,,0,0,0,,0,4,24,6.00,0,1,6,0.0,0,0
29,2013,2013-09-08,1,24.273,OAK,@,IND,L 17-21,*,7,5,43,8.60,1,71.4%,6.14,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
30,2013,2013-09-15,2,24.280,OAK,,JAX,W 19-9,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
31,2013,2013-09-23,3,24.288,OAK,@,DEN,L 21-37,*,11,6,124,20.67,1,54.5%,11.27,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
32,2013,2013-09-29,4,24.294,OAK,,WAS,L 14-24,*,6,4,66,16.50,0,66.7%,11.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
33,2013,2013-10-06,5,24.301,OAK,,SDG,W 27-17,*,8,5,84,16.80,1,62.5%,10.50,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
34,2013,2013-10-13,6,24.308,OAK,@,KAN,L 7-24,*,10,5,82,16.40,1,50.0%,8.20,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
35,2013,2013-10-27,7,24.322,OAK,,PIT,W 21-18,*,4,2,32,16.00,0,50.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,1,0
36,2013,2013-11-03,8,24.329,OAK,,PHI,L 20-49,*,11,5,82,16.40,0,45.5%,7.45,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
37,2013,2013-11-10,9,24.336,OAK,@,NYG,L 20-24,*,9,3,45,15.00,0,33.3%,5.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
38,2013,2013-11-17,10,24.343,OAK,@,HOU,W 28-23,*,6,2,11,5.50,1,33.3%,1.83,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
39,2013,2013-12-15,14,25.006,OAK,,KAN,L 31-56,,2,2,46,23.00,0,100.0%,23.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
40,2013,2013-12-22,15,25.013,OAK,@,SDG,L 13-26,*,3,3,17,5.67,0,100.0%,5.67,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
41,2013,2013-12-29,16,25.020,OAK,,DEN,L 14-34,,7,4,63,15.75,0,57.1%,9.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
42,2014,2014-09-07,1,25.272,OAK,@,NYJ,L 14-19,*,8,2,8,4.00,0,25.0%,1.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
43,2014,2014-09-14,2,25.279,OAK,,HOU,L 14-30,,5,3,29,9.67,0,60.0%,5.80,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
44,2014,2014-09-21,3,25.286,OAK,@,NWE,L 9-16,*,7,3,23,7.67,0,42.9%,3.29,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
45,2014,2014-10-12,5,25.307,OAK,,SDG,L 28-31,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
46,2014,2014-10-19,6,25.314,OAK,,ARI,L 13-24,,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,1,3,3.00,0,0,0,0.0,0,0
47,2014,2014-10-26,7,25.321,OAK,@,CLE,L 13-23,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,1,1,1.00,0,0,0,0.0,0,0
48,2014,2014-11-02,8,25.328,OAK,@,SEA,L 24-30,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,1,23,23.00,0,0,0,0.0,0,0
49,2014,2014-11-09,9,25.335,OAK,,DEN,L 17-41,,2,1,28,28.00,0,50.0%,14.00,1,1,1.00,0,0,0,,0,1,4,4.00,0,0,0,0.0,0,0
50,2014,2014-11-16,10,25.342,OAK,@,SDG,L 6-13,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,3,7,2.33,0,0,0,0.0,0,0
51,2014,2014-11-20,11,25.346,OAK,,KAN,W 24-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,0,0.00,0,0,0,0.0,0,0
52,2015,2015-10-11,5,26.306,BUF,@,TEN,W 14-13,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,3,40,13.33,0,0,0,0.0,0,0
53,2015,2015-10-18,6,26.313,BUF,,CIN,L 21-34,,0,0,0,,0,0.0%,,0,0,,0,2,39,19.50,0,0,0,,0,0,0,0.0,0,0
54,2015,2015-10-25,7,26.320,BUF,@,JAX,L 31-34,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,37,18.50,0,0,0,0.0,0,0
55,2015,2015-11-08,8,26.334,BUF,,MIA,W 33-17,,0,0,0,,0,0.0%,,0,0,,0,2,17,8.50,0,0,0,,0,0,0,0.0,0,0
56,2015,2015-11-23,10,26.349,BUF,@,NWE,L 13-20,,0,0,0,,0,0.0%,,0,0,,0,1,14,14.00,0,0,0,,0,0,0,0.0,0,0
