ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
62,1996,1996-09-22,4,27.137,TAM,,SEA,L 13-17,,,,,,
63,1996,1996-09-29,5,27.144,TAM,,DET,L 0-27,,,,,,
64,1996,1996-10-13,6,27.158,TAM,,MIN,W 24-13,,,,,,
65,1996,1996-10-20,7,27.165,TAM,@,ARI,L 9-13,,,,,,
66,1996,1996-11-17,11,27.193,TAM,@,SDG,W 25-17,,,,,,
67,1996,1996-11-24,12,27.200,TAM,,NOR,W 13-7,,,,,,
68,1996,1996-12-01,13,27.207,TAM,@,CAR,L 0-24,,,,,,
69,1996,1996-12-08,14,27.214,TAM,,WAS,W 24-10,,,,,,
70,1996,1996-12-15,15,27.221,TAM,@,MIN,L 10-21,,0,0,,0,0.5
71,1996,1996-12-22,16,27.228,TAM,,CHI,W 34-19,,,,,,
72,1997,1997-08-31,1,28.115,TAM,,SFO,W 13-6,,0,0,,0,0.5
73,1997,1997-09-07,2,28.122,TAM,@,DET,W 24-17,,,,,,
74,1997,1997-09-14,3,28.129,TAM,@,MIN,W 28-14,,,,,,
75,1997,1997-09-21,4,28.136,TAM,,MIA,W 31-21,,,,,,
76,1997,1997-09-28,5,28.143,TAM,,ARI,W 19-18,,0,0,,0,3.0
77,1997,1997-10-05,6,28.150,TAM,@,GNB,L 16-21,,,,,,
78,1997,1997-10-12,7,28.157,TAM,,DET,L 9-27,,0,0,,0,1.0
79,1997,1997-10-26,8,28.171,TAM,,MIN,L 6-10,,,,,,
80,1997,1997-11-02,9,28.178,TAM,@,IND,W 31-28,,,,,,
81,1997,1997-11-09,10,28.185,TAM,@,ATL,W 31-10,,0,0,,0,3.0
82,1997,1997-11-16,11,28.192,TAM,,NWE,W 27-7,,0,0,,0,1.0
83,1997,1997-11-23,12,28.199,TAM,@,CHI,L 7-13,,,,,,
84,1997,1997-11-30,13,28.206,TAM,@,NYG,W 20-8,,,,,,
85,1997,1997-12-07,14,28.213,TAM,,GNB,L 6-17,,,,,,
86,1997,1997-12-14,15,28.220,TAM,@,NYJ,L 0-31,,,,,,
87,1997,1997-12-21,16,28.227,TAM,,CHI,W 31-15,,,,,,
88,1998,1998-09-13,2,29.128,TAM,@,GNB,L 15-23,,0,0,,0,1.0
89,1998,1998-09-28,4,29.143,TAM,@,DET,L 6-27,,0,0,,0,1.0
90,1998,1998-10-18,6,29.163,TAM,,CAR,W 16-13,,0,0,,0,1.0
91,1998,1998-11-01,8,29.177,TAM,,MIN,W 27-24,,0,0,,0,1.0
92,1998,1998-11-15,10,29.191,TAM,@,JAX,L 24-29,,0,0,,0,1.0
93,1998,1998-12-07,13,29.213,TAM,,GNB,W 24-22,,0,0,,0,2.0
94,1998,1998-12-19,15,29.225,TAM,@,WAS,L 16-20,,0,0,,0,1.0
95,1998,1998-12-27,16,29.233,TAM,@,CIN,W 35-0,,0,0,,0,1.0
96,1999,1999-09-12,1,30.127,TAM,,NYG,L 13-17,*,,,,,
97,1999,1999-09-19,2,30.134,TAM,@,PHI,W 19-5,*,0,0,,0,1.0
98,1999,1999-09-26,3,30.141,TAM,,DEN,W 13-10,*,,,,,
99,1999,1999-10-03,4,30.148,TAM,@,MIN,L 14-21,*,,,,,
100,1999,1999-10-10,5,30.155,TAM,@,GNB,L 23-26,*,,,,,
101,1999,1999-10-24,6,30.169,TAM,,CHI,W 6-3,*,0,0,,0,1.0
102,1999,1999-10-31,7,30.176,TAM,@,DET,L 3-20,*,,,,,
103,1999,1999-11-07,8,30.183,TAM,@,NOR,W 31-16,*,0,0,,0,0.5
104,1999,1999-11-14,9,30.190,TAM,,KAN,W 17-10,*,,,,,
105,1999,1999-11-21,10,30.197,TAM,,ATL,W 19-10,*,,,,,
106,1999,1999-11-28,11,30.204,TAM,@,SEA,W 16-3,*,,,,,
107,1999,1999-12-06,12,30.212,TAM,,MIN,W 24-17,*,0,0,,0,2.0
108,1999,1999-12-12,13,30.218,TAM,,DET,W 23-16,*,0,0,,0,1.5
109,1999,1999-12-19,14,30.225,TAM,@,OAK,L 0-45,*,,,,,
110,1999,1999-12-26,15,30.232,TAM,,GNB,W 29-10,*,,,,,
111,1999,2000-01-02,16,30.239,TAM,@,CHI,W 20-6,*,,,,,
112,2000,2000-09-03,1,31.118,CHI,@,MIN,L 27-30,,,,,,
113,2000,2000-09-10,2,31.125,CHI,@,TAM,L 0-41,,,,,,
114,2000,2000-09-17,3,31.132,CHI,,NYG,L 7-14,,,,,,
115,2000,2000-09-24,4,31.139,CHI,,DET,L 14-21,,,,,,
116,2000,2000-10-08,6,31.153,CHI,,NOR,L 10-31,,,,,,
117,2000,2000-11-12,10,31.188,CHI,@,BUF,L 3-20,,,,,,
118,2000,2000-11-19,11,31.195,CHI,,TAM,W 13-10,,,,,,
119,2000,2000-11-26,12,31.202,CHI,@,NYJ,L 10-17,,,,,,
120,2000,2000-12-03,13,31.209,CHI,,GNB,L 6-28,,0,0,,0,1.0
121,2000,2000-12-10,14,31.216,CHI,,NWE,W 24-17,,,,,,
122,2000,2000-12-17,15,31.223,CHI,@,SFO,L 0-17,,,,,,
123,2000,2000-12-24,16,31.230,CHI,@,DET,W 23-20,*,,,,,
