ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
39,1990,1990-11-25,11,25.220,PHI,,NYG,W 31-13,,1,7,7.00,0,,,0,0
40,1990,1990-12-02,12,25.227,PHI,@,BUF,L 23-30,,6,64,10.67,1,,,1,6
41,1990,1990-12-09,13,25.234,PHI,@,MIA,L 20-23,,6,60,10.00,0,,,0,0
42,1990,1990-12-16,14,25.241,PHI,,GNB,W 31-0,,3,67,22.33,0,,,0,0
43,1990,1990-12-23,15,25.248,PHI,,DAL,W 17-3,,1,11,11.00,0,,,0,0
44,1990,1990-12-29,16,25.254,PHI,@,PHO,W 23-21,,2,40,20.00,0,,,0,0
45,1991,1991-09-01,1,26.135,PHI,@,GNB,W 20-3,,0,0,,0,,,0,
46,1991,1991-09-08,2,26.142,PHI,,PHO,L 10-26,,5,31,6.20,0,,,0,0
47,1991,1991-09-15,3,26.149,PHI,@,DAL,W 24-0,,1,9,9.00,0,,,0,0
48,1991,1991-09-22,4,26.156,PHI,,PIT,W 23-14,,2,22,11.00,0,,,0,0
49,1991,1991-09-30,5,26.164,PHI,@,WAS,L 0-23,,1,2,2.00,0,,,0,0
50,1991,1991-10-06,6,26.170,PHI,@,TAM,L 13-14,,2,29,14.50,0,,,0,0
51,1991,1991-10-13,7,26.177,PHI,,NOR,L 6-13,,8,81,10.13,0,,,0,0
52,1991,1991-10-27,8,26.191,PHI,,SFO,L 7-23,,5,88,17.60,0,,,0,0
53,1991,1991-11-04,9,26.199,PHI,,NYG,W 30-7,,4,88,22.00,1,,,1,6
54,1991,1991-11-10,10,26.205,PHI,@,CLE,W 32-30,,6,76,12.67,1,,,1,6
55,1991,1991-11-17,11,26.212,PHI,,CIN,W 17-10,,1,4,4.00,0,,,0,0
56,1991,1991-11-24,12,26.219,PHI,@,PHO,W 34-14,,1,29,29.00,1,,,1,6
57,1991,1991-12-02,13,26.227,PHI,@,HOU,W 13-6,,3,34,11.33,1,,,1,6
58,1991,1991-12-08,14,26.233,PHI,@,NYG,W 19-14,,2,21,10.50,0,,,0,0
59,1991,1991-12-15,15,26.240,PHI,,DAL,L 13-25,,3,29,9.67,0,,,0,0
60,1991,1991-12-22,16,26.247,PHI,,WAS,W 24-22,,4,26,6.50,1,,,1,6
61,1992,1992-10-04,4,27.168,MIA,@,BUF,W 37-10,5,4,64,16.00,1,80.0%,12.80,1,6
62,1992,1992-10-11,5,27.175,MIA,,ATL,W 21-17,5,3,43,14.33,0,60.0%,8.60,0,0
63,1992,1992-10-18,6,27.182,MIA,,NWE,W 38-17,4,4,70,17.50,2,100.0%,17.50,2,12
64,1992,1992-10-25,7,27.189,MIA,,IND,L 20-31,3,3,26,8.67,0,100.0%,8.67,0,0
65,1992,1992-11-01,8,27.196,MIA,@,NYJ,L 14-26,4,4,74,18.50,1,100.0%,18.50,1,6
66,1992,1992-11-08,9,27.203,MIA,@,IND,W 28-0,8,6,69,11.50,1,75.0%,8.63,1,6
67,1992,1992-11-16,10,27.211,MIA,,BUF,L 20-26,8,5,36,7.20,0,62.5%,4.50,0,0
68,1992,1992-11-22,11,27.217,MIA,,HOU,W 19-16,6,4,44,11.00,0,66.7%,7.33,0,0
69,1992,1992-11-29,12,27.224,MIA,@,NOR,L 13-24,1,0,0,,0,0.0%,0.00,,
70,1992,1992-12-06,13,27.231,MIA,@,SFO,L 3-27,10,7,63,9.00,0,70.0%,6.30,0,0
71,1992,1992-12-14,14,27.239,MIA,,RAI,W 20-7,2,2,38,19.00,0,100.0%,19.00,0,0
72,1992,1992-12-20,15,27.245,MIA,,NYJ,W 19-17,6,3,24,8.00,0,50.0%,4.00,0,0
73,1992,1992-12-27,16,27.252,MIA,@,NWE,W 16-13,7,3,43,14.33,0,42.9%,6.14,0,0
74,1993,1993-09-05,1,28.139,MIA,@,IND,W 24-20,8,3,73,24.33,2,37.5%,9.13,2,12
75,1993,1993-09-12,2,28.146,MIA,,NYJ,L 14-24,2,1,57,57.00,1,50.0%,28.50,1,6
76,1993,1993-09-26,3,28.160,MIA,@,BUF,W 22-13,2,0,0,,0,0.0%,0.00,,
77,1993,1993-10-10,5,28.174,MIA,@,CLE,W 24-14,3,2,18,9.00,1,66.7%,6.00,1,6
78,1993,1993-10-24,6,28.188,MIA,,IND,W 41-27,5,5,62,12.40,0,100.0%,12.40,0,0
79,1993,1993-10-31,7,28.195,MIA,,KAN,W 30-10,5,3,43,14.33,0,60.0%,8.60,0,0
80,1993,1993-11-07,8,28.202,MIA,@,NYJ,L 10-27,6,2,48,24.00,0,33.3%,8.00,0,0
81,1993,1993-11-14,9,28.209,MIA,@,PHI,W 19-14,3,1,7,7.00,0,33.3%,2.33,0,0
82,1993,1993-11-21,10,28.216,MIA,,NWE,W 17-13,9,5,99,19.80,0,55.6%,11.00,0,0
83,1993,1993-11-25,11,28.220,MIA,@,DAL,W 16-14,7,4,25,6.25,0,57.1%,3.57,0,0
84,1993,1993-12-05,12,28.230,MIA,,NYG,L 14-19,4,3,61,20.33,0,75.0%,15.25,0,0
85,1993,1993-12-13,13,28.238,MIA,,PIT,L 20-21,4,3,42,14.00,1,75.0%,10.50,1,6
86,1993,1993-12-19,14,28.244,MIA,,BUF,L 34-47,6,3,42,14.00,1,50.0%,7.00,1,6
87,1993,1993-12-27,15,28.252,MIA,@,SDG,L 20-45,4,1,8,8.00,0,25.0%,2.00,0,0
88,1993,1994-01-02,16,28.258,MIA,@,NWE,L 27-33,5,3,28,9.33,0,60.0%,5.60,0,0
89,1994,1994-09-04,1,29.138,MIA,,NWE,W 39-35,5,2,29,14.50,1,40.0%,5.80,1,6
90,1994,1994-09-11,2,29.145,MIA,@,GNB,W 24-14,4,2,7,3.50,1,50.0%,1.75,1,6
91,1994,1994-09-18,3,29.152,MIA,,NYJ,W 28-14,7,6,100,16.67,0,85.7%,14.29,0,0
92,1994,1994-09-25,4,29.159,MIA,@,MIN,L 35-38,6,3,62,20.67,1,50.0%,10.33,1,6
93,1994,1994-10-02,5,29.166,MIA,@,CIN,W 23-7,5,3,35,11.67,0,60.0%,7.00,0,0
94,1994,1994-10-09,6,29.173,MIA,@,BUF,L 11-21,8,4,52,13.00,0,50.0%,6.50,0,0
95,1994,1994-10-16,7,29.180,MIA,,RAI,W 20-17,4,2,23,11.50,1,50.0%,5.75,1,6
96,1994,1994-10-30,8,29.194,MIA,@,NWE,W 23-3,11,6,46,7.67,0,54.5%,4.18,0,0
97,1994,1994-11-06,9,29.201,MIA,,IND,W 22-21,3,1,6,6.00,0,33.3%,2.00,0,0
98,1994,1994-11-13,10,29.208,MIA,,CHI,L 14-17,8,5,58,11.60,1,62.5%,7.25,1,6
99,1994,1994-11-20,11,29.215,MIA,@,PIT,L 13-16,7,6,45,7.50,1,85.7%,6.43,1,6
100,1994,1994-11-27,12,29.222,MIA,@,NYJ,W 28-24,4,3,29,9.67,0,75.0%,7.25,0,0
101,1994,1994-12-04,13,29.229,MIA,,BUF,L 31-42,9,7,64,9.14,1,77.8%,7.11,1,6
102,1994,1994-12-12,14,29.237,MIA,,KAN,W 45-28,6,3,18,6.00,0,50.0%,3.00,0,0
103,1994,1994-12-18,15,29.243,MIA,@,IND,L 6-10,5,4,64,16.00,0,80.0%,12.80,0,0
104,1994,1994-12-25,16,29.250,MIA,,DET,W 27-20,3,2,35,17.50,0,66.7%,11.67,0,0
105,1995,1995-10-29,8,30.193,GNB,@,DET,L 16-24,4,1,7,7.00,0,25.0%,1.75,0,0
106,1995,1995-11-05,9,30.200,GNB,@,MIN,L 24-27,,0,0,,0,0.0%,,,
107,1995,1995-11-12,10,30.207,GNB,,CHI,W 35-28,3,3,26,8.67,0,100.0%,8.67,0,0
108,1995,1995-11-19,11,30.214,GNB,@,CLE,W 31-20,2,2,22,11.00,0,100.0%,11.00,0,0
109,1995,1995-11-26,12,30.221,GNB,,TAM,W 35-13,1,1,8,8.00,0,100.0%,8.00,0,0
110,1995,1995-12-03,13,30.228,GNB,,CIN,W 24-10,2,1,18,18.00,0,50.0%,9.00,0,0
111,1995,1995-12-10,14,30.235,GNB,@,TAM,L 10-13,4,4,54,13.50,1,100.0%,13.50,1,6
112,1995,1995-12-16,15,30.241,GNB,@,NOR,W 34-23,2,1,7,7.00,0,50.0%,3.50,0,0
113,1995,1995-12-24,16,30.249,GNB,,PIT,W 24-19,1,0,0,,0,0.0%,0.00,,
114,1996,1996-09-01,1,31.135,GNB,@,TAM,W 34-3,6,5,76,15.20,3,83.3%,12.67,3,18
115,1996,1996-09-09,2,31.143,GNB,,PHI,W 39-13,5,2,27,13.50,0,40.0%,5.40,0,0
116,1996,1996-09-15,3,31.149,GNB,,SDG,W 42-10,4,2,10,5.00,1,50.0%,2.50,1,6
117,1996,1996-09-22,4,31.156,GNB,@,MIN,L 21-30,,0,0,,0,0.0%,,,
118,1996,1996-09-29,5,31.163,GNB,@,SEA,W 31-10,1,1,10,10.00,1,100.0%,10.00,1,6
119,1996,1996-10-06,6,31.170,GNB,@,CHI,W 37-6,2,2,11,5.50,1,100.0%,5.50,1,6
120,1996,1996-10-14,7,31.178,GNB,,SFO,W 23-20,4,2,53,26.50,0,50.0%,13.25,0,0
121,1996,1996-10-27,8,31.191,GNB,,TAM,W 13-7,3,1,13,13.00,0,33.3%,4.33,0,0
122,1996,1996-11-03,9,31.198,GNB,,DET,W 28-18,3,3,35,11.67,0,100.0%,11.67,0,0
123,1996,1996-11-10,10,31.205,GNB,@,KAN,L 20-27,8,3,33,11.00,0,37.5%,4.13,0,0
124,1996,1996-11-18,11,31.213,GNB,@,DAL,L 6-21,9,7,98,14.00,0,77.8%,10.89,0,0
125,1996,1996-11-24,12,31.219,GNB,@,STL,W 24-9,3,3,17,5.67,1,100.0%,5.67,1,6
126,1996,1996-12-01,13,31.226,GNB,,CHI,W 28-17,6,3,34,11.33,1,50.0%,5.67,1,6
127,1996,1996-12-08,14,31.233,GNB,,DEN,W 41-6,6,3,20,6.67,1,50.0%,3.33,1,6
128,1996,1996-12-15,15,31.240,GNB,@,DET,W 31-3,1,1,35,35.00,0,100.0%,35.00,0,0
129,1996,1996-12-22,16,31.247,GNB,,MIN,W 38-10,2,2,33,16.50,1,100.0%,16.50,1,6
