ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
51,1960,1960-09-11,1,30.224,HOU,@,OAK,W 37-22,7,76,10.86,2,2,12
52,1960,1960-09-18,2,30.231,HOU,,LAC,W 38-28,3,54,18.00,0,0,0
53,1960,1960-09-25,3,30.238,HOU,,OAK,L 13-14,8,98,12.25,1,1,6
54,1960,1960-10-09,4,30.252,HOU,,NYT,W 27-21,2,25,12.50,0,0,0
55,1960,1960-10-23,6,30.266,HOU,@,NYT,W 42-28,4,68,17.00,0,0,0
56,1960,1960-10-30,7,30.273,HOU,@,BUF,L 24-25,1,15,15.00,0,0,0
57,1960,1960-11-06,8,30.280,HOU,@,DEN,W 45-25,3,43,14.33,1,1,6
58,1960,1960-11-13,9,30.287,HOU,@,LAC,L 21-24,4,57,14.25,0,0,0
59,1960,1960-11-25,11,30.299,HOU,@,BOS,W 24-10,4,26,6.50,0,0,0
60,1960,1960-12-04,12,30.308,HOU,@,DTX,L 0-24,6,74,12.33,0,0,0
61,1960,1960-12-11,13,30.315,HOU,,BUF,W 31-23,1,14,14.00,0,0,0
62,1960,1960-12-18,14,30.322,HOU,,BOS,W 37-21,2,54,27.00,0,0,0
