ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
74,1971,1971-11-14,9,29.148,KAN,,CLE,W 13-7,0,0,,0,1,-2,-2.00,0,0,0
75,1971,1971-11-21,10,29.155,KAN,,DEN,W 28-10,,,,,,,,,,
76,1971,1971-11-25,11,29.159,KAN,@,DET,L 21-32,,,,,,,,,,
77,1971,1971-12-06,12,29.170,KAN,@,SFO,W 26-17,,,,,,,,,,
78,1971,1971-12-12,13,29.176,KAN,,OAK,W 16-14,,,,,,,,,,
79,1971,1971-12-19,14,29.183,KAN,,BUF,W 22-9,1,18,18.00,0,0,0,,0,0,0
80,1972,1972-09-17,1,30.090,KAN,,MIA,L 10-20,2,19,9.50,1,0,0,,0,1,6
81,1972,1972-09-25,2,30.098,KAN,@,NOR,W 20-17,2,11,5.50,1,0,0,,0,1,6
82,1972,1972-10-01,3,30.104,KAN,@,DEN,W 45-24,2,51,25.50,1,0,0,,0,1,6
83,1972,1972-10-08,4,30.111,KAN,@,CLE,W 31-7,1,3,3.00,1,0,0,,0,1,6
84,1972,1972-10-15,5,30.118,KAN,,CIN,L 16-23,1,14,14.00,0,0,0,,0,0,0
85,1972,1972-10-22,6,30.125,KAN,,PHI,L 20-21,1,20,20.00,1,0,0,,0,1,6
86,1972,1972-10-29,7,30.132,KAN,@,SDG,W 26-14,1,13,13.00,0,0,0,,0,0,0
87,1972,1972-11-05,8,30.139,KAN,,OAK,W 27-14,,,,,,,,,,
88,1972,1972-11-12,9,30.146,KAN,@,PIT,L 7-16,1,2,2.00,0,0,0,,0,0,0
89,1972,1972-11-19,10,30.153,KAN,,SDG,L 17-27,2,39,19.50,0,0,0,,0,0,0
90,1972,1972-11-26,11,30.160,KAN,@,OAK,L 3-26,,,,,,,,,,
91,1972,1972-12-03,12,30.167,KAN,,DEN,W 24-21,,,,,,,,,,
92,1972,1972-12-10,13,30.174,KAN,,BAL,W 24-10,,,,,,,,,,
93,1972,1972-12-17,14,30.181,KAN,@,ATL,W 17-14,,,,,,,,,,
94,1975,1975-11-16,9,33.150,HOU,,MIA,W 20-19,,,,,,,,,,
95,1975,1975-11-24,10,33.158,HOU,,PIT,L 9-32,1,9,9.00,0,0,0,,0,0,0
96,1975,1975-11-30,11,33.164,HOU,@,CIN,L 19-23,,,,,,,,,,
97,1975,1975-12-14,13,33.178,HOU,@,OAK,W 27-26,,,,,,,,,,
98,1975,1975-12-21,14,33.185,HOU,,CLE,W 21-10,,,,,,,,,,
