ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
62,1999,1999-11-21,10,28.220,NYG,@,WAS,L 13-23,*,,,,,,,,,,,,,,
63,1999,1999-11-28,11,28.227,NYG,,ARI,L 24-34,*,,,,,,,,,,,,,,
64,1999,1999-12-05,12,28.234,NYG,,NYJ,W 41-28,*,,,,,,,,,,,,,,
65,2000,2000-09-03,1,29.141,NYG,,ARI,W 21-16,,,,,,,,,,,,,,,
66,2000,2000-09-10,2,29.148,NYG,@,PHI,W 33-18,*,1,-7,-7.00,0,0,0,,0,0,0,0.0,0,0,0
67,2000,2000-09-17,3,29.155,NYG,@,CHI,W 14-7,*,,,,,,,,,,,,,,
68,2000,2000-09-24,4,29.162,NYG,,WAS,L 6-16,*,,,,,,,,,,,,,,
69,2000,2000-10-01,5,29.169,NYG,@,TEN,L 14-28,*,,,,,,,,,,,,,,
70,2000,2000-10-08,6,29.176,NYG,@,ATL,W 13-6,*,0,0,,0,0,0,,0,0,0,0.0,1,32,0
71,2000,2000-10-15,7,29.183,NYG,,DAL,W 19-14,*,0,0,,0,0,0,,0,0,0,0.0,1,0,0
72,2000,2000-11-12,10,29.211,NYG,,STL,L 24-38,*,,,,,,,,,,,,,,
73,2000,2000-11-19,11,29.218,NYG,,DET,L 21-31,,,,,,,,,,,,,,,
74,2000,2000-11-26,12,29.225,NYG,@,ARI,W 31-7,*,,,,,,,,,,,,,,
75,2000,2000-12-03,13,29.232,NYG,@,WAS,W 9-7,*,,,,,,,,,,,,,,
76,2000,2000-12-10,14,29.239,NYG,,PIT,W 30-10,,,,,,,,,,,,,,,
77,2000,2000-12-17,15,29.246,NYG,@,DAL,W 17-13,*,,,,,,,,,,,,,,
78,2000,2000-12-23,16,29.252,NYG,,JAX,W 28-25,,1,38,38.00,1,0,0,,0,1,6,0.0,0,0,0
79,2001,2001-09-23,2,30.161,NYG,@,KAN,W 13-3,*,,,,,,,,,,,,,,
80,2001,2001-09-30,3,30.168,NYG,,NOR,W 21-13,*,,,,,,,,,,,,,,
81,2001,2001-10-07,4,30.175,NYG,,WAS,W 23-9,*,0,0,,0,0,0,,0,1,6,0.0,2,34,1
82,2001,2001-10-14,5,30.182,NYG,@,STL,L 14-15,*,,,,,,,,,,,,,,
83,2001,2001-10-22,6,30.190,NYG,,PHI,L 9-10,*,0,0,,0,0,0,,0,0,0,1.0,0,0,0
84,2001,2001-10-28,7,30.196,NYG,@,WAS,L 21-35,*,,,,,,,,,,,,,,
85,2001,2001-11-04,8,30.203,NYG,,DAL,W 27-24,*,0,0,,0,0,0,,0,0,0,0.0,1,0,0
86,2001,2001-11-11,9,30.210,NYG,@,ARI,W 17-10,*,,,,,,,,,,,,,,
87,2001,2001-11-19,10,30.218,NYG,@,MIN,L 16-28,*,,,,,,,,,,,,,,
88,2001,2001-11-25,11,30.224,NYG,,OAK,L 10-28,*,,,,,,,,,,,,,,
89,2001,2001-12-09,12,30.238,NYG,@,DAL,L 13-20,*,,,,,,,,,,,,,,
90,2001,2001-12-15,13,30.244,NYG,,ARI,W 17-13,*,,,,,,,,,,,,,,
91,2001,2001-12-23,14,30.252,NYG,,SEA,W 27-24,*,,,,,,,,,,,,,,
92,2002,2002-09-05,1,31.143,NYG,,SFO,L 13-16,,,,,,,,,,,,,,,
93,2002,2002-09-15,2,31.153,NYG,@,STL,W 26-21,*,0,0,,0,0,0,,0,1,6,0.0,1,31,1
94,2002,2002-09-22,3,31.160,NYG,,SEA,W 9-6,,,,,,,,,,,,,,,
95,2002,2002-09-29,4,31.167,NYG,@,ARI,L 7-21,,,,,,,,,,,,,,,
96,2002,2002-10-06,5,31.174,NYG,@,DAL,W 21-17,,,,,,,,,,,,,,,
97,2002,2002-10-13,6,31.181,NYG,,ATL,L 10-17,*,,,,,,,,,,,,,,
98,2002,2002-10-28,7,31.196,NYG,@,PHI,L 3-17,,,,,,,,,,,,,,,
99,2002,2002-11-03,8,31.202,NYG,,JAX,W 24-17,,,,,,,,,,,,,,,
100,2002,2002-11-10,9,31.209,NYG,@,MIN,W 27-20,,,,,,,,,,,,,,,
101,2002,2002-11-17,10,31.216,NYG,,WAS,W 19-17,,0,0,,0,0,0,,0,0,0,0.0,1,0,0
102,2002,2002-11-24,11,31.223,NYG,@,HOU,L 14-16,,,,,,,,,,,,,,,
103,2002,2002-12-01,12,31.230,NYG,,TEN,L 29-32,*,,,,,,,,,,,,,,
104,2002,2002-12-08,13,31.237,NYG,@,WAS,W 27-21,*,,,,,,,,,,,,,,
105,2002,2002-12-15,14,31.244,NYG,,DAL,W 37-7,,,,,,,,,,,,,,,
106,2002,2002-12-22,15,31.251,NYG,@,IND,W 44-27,*,,,,,,,,,,,,,,
107,2002,2002-12-28,16,31.257,NYG,,PHI,W 10-7,,,,,,,,,,,,,,,
108,2003,2003-10-26,7,32.194,STL,@,PIT,W 33-21,,,,,,,,,,,,,,,
109,2003,2003-11-02,8,32.201,STL,@,SFO,L 10-30,,,,,,,,,,,,,,,
110,2003,2003-11-09,9,32.208,STL,,BAL,W 33-22,,,,,,,,,,,,,,,
111,2003,2003-11-16,10,32.215,STL,@,CHI,W 23-21,,,,,,,,,,,,,,,
112,2003,2003-11-23,11,32.222,STL,@,ARI,W 30-27,*,,,,,,,,,,,,,,
113,2003,2003-11-30,12,32.229,STL,,MIN,W 48-17,*,,,,,,,,,,,,,,
114,2003,2003-12-08,13,32.237,STL,@,CLE,W 26-20,*,,,,,,,,,,,,,,
115,2003,2003-12-14,14,32.243,STL,,SEA,W 27-22,,,,,,,,,,,,,,,
116,2003,2003-12-21,15,32.250,STL,,CIN,W 27-10,,,,,,,,,,,,,,,
117,2003,2003-12-28,16,32.257,STL,@,DET,L 20-30,,,,,,,,,,,,,,,
