ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
58,1955,1955-11-27,10,27.348,PHI,,RAM,L 21-23,*,7,14,50.00,89,1,1,64.3,0,0,6.36,4.57,3,4,1.33,0
59,1955,1955-12-04,11,27.355,PHI,,CRD,W 27-3,,10,18,55.56,121,1,1,71.8,0,0,6.72,5.33,4,37,9.25,1
60,1955,1955-12-11,12,27.362,PHI,@,CHI,L 10-17,*,23,39,58.97,289,1,4,51.1,0,0,7.41,3.31,5,53,10.60,0
61,1956,1956-09-30,1,28.291,PHI,@,RAM,L 7-27,,6,12,50.00,99,0,2,38.5,0,0,8.25,0.75,1,1,1.00,0
62,1956,1956-10-14,3,28.305,PHI,@,PIT,W 35-21,,1,2,50.00,1,0,0,56.2,0,0,0.50,0.50,0,0,,0
63,1956,1956-10-28,5,28.319,PHI,@,NYG,L 3-20,*,6,12,50.00,47,0,1,25.3,0,0,3.92,0.17,5,28,5.60,0
64,1956,1956-11-04,6,28.326,PHI,@,CRD,L 17-28,*,3,10,30.00,40,0,1,4.2,0,0,4.00,-0.50,3,14,4.67,0
65,1956,1956-11-11,7,28.333,PHI,,PIT,W 14-7,,2,2,100.00,24,0,0,116.7,0,0,12.00,12.00,2,2,1.00,0
66,1956,1956-11-25,9,28.347,PHI,,SFO,T 10-10,,0,0,,0,0,,,,,,,1,2,2.00,0
67,1956,1956-12-02,10,28.354,PHI,@,CLE,L 14-17,,9,18,50.00,91,0,2,25.2,0,0,5.06,0.06,4,3,0.75,0
68,1956,1956-12-15,12,29.001,PHI,,NYG,L 7-21,,12,26,46.15,124,1,0,73.2,0,0,4.77,5.54,1,11,11.00,0
