ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
55,1981,1981-10-18,7,25.221,HOU,@,NWE,L 10-38,0,0,,0,,,,,
56,1981,1981-10-26,8,25.229,HOU,@,PIT,L 13-26,0,0,,0,,,,,
57,1981,1981-11-01,9,25.235,HOU,@,CIN,L 21-34,2,27,13.50,0,0,0,0,0,0
58,1981,1981-11-08,10,25.242,HOU,,OAK,W 17-16,0,0,,0,,,,,
59,1981,1981-11-15,11,25.249,HOU,@,KAN,L 10-23,0,0,,0,,,,,
60,1981,1981-11-22,12,25.256,HOU,,NOR,L 24-27,0,0,,0,,,,,
61,1981,1981-11-29,13,25.263,HOU,,ATL,L 27-31,0,0,,0,,,,,
62,1981,1981-12-03,14,25.267,HOU,,CLE,W 17-13,0,0,,0,,,,,
63,1981,1981-12-13,15,25.277,HOU,@,SFO,L 6-28,0,0,,0,,,,,
64,1981,1981-12-20,16,25.284,HOU,,PIT,W 21-20,0,0,,0,,,,,
65,1982,1982-09-12,1,26.185,HOU,@,CIN,L 6-27,,,,,,,,,
66,1982,1982-09-19,2,26.192,HOU,,SEA,W 23-21,,,,,,,,,
67,1982,1982-11-21,3,26.255,HOU,,PIT,L 10-24,,,,,,,,,
68,1982,1982-11-28,4,26.262,HOU,@,NWE,L 21-29,,,,,,,,,
69,1982,1982-12-05,5,26.269,HOU,@,NYG,L 14-17,,,,,,,,,
70,1982,1982-12-13,6,26.277,HOU,,DAL,L 7-37,,,,,,,,,
71,1982,1983-01-02,9,26.297,HOU,,CIN,L 27-35,,,,,,,,,
72,1983,1983-09-25,4,27.198,HOU,@,BUF,L 13-30,,,,,,,,,
73,1983,1983-10-02,5,27.205,HOU,@,PIT,L 10-17,,,,,,,,,
74,1983,1983-10-09,6,27.212,HOU,,DEN,L 14-26,,,,,,,,,
75,1983,1983-10-16,7,27.219,HOU,@,MIN,L 14-34,,,,,,,,,
76,1983,1983-10-23,8,27.226,HOU,,KAN,L 10-13,,,,,,,,,
77,1983,1983-10-30,9,27.233,HOU,@,CLE,L 19-25,,,,,,,,,
78,1983,1983-11-06,10,27.240,HOU,,CIN,L 14-55,,,,,,,,,
79,1983,1983-11-13,11,27.247,HOU,,DET,W 27-17,,,,,,,,,
80,1983,1983-11-20,12,27.254,HOU,@,CIN,L 10-38,,,,,,,,,
81,1983,1983-11-27,13,27.261,HOU,@,TAM,L 24-33,,,,,,,,,
82,1983,1983-12-04,14,27.268,HOU,,MIA,L 17-24,,,,,,,,,
83,1983,1983-12-11,15,27.275,HOU,,CLE,W 34-27,,,,,,,,,
84,1983,1983-12-18,16,27.282,HOU,@,BAL,L 10-20,,,,,,,,,
