ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
36,1998,1998-10-18,6,24.260,STL,@,MIA,L 0-14,,,,,,
37,1998,1998-10-25,7,24.267,STL,,SFO,L 10-28,,,,,,
38,1998,1998-11-01,8,24.274,STL,@,ATL,L 15-37,,,,,,
39,1999,1999-09-12,1,25.224,STL,,BAL,W 27-10,,,,,,
40,1999,1999-09-26,2,25.238,STL,,ATL,W 35-7,,,,,,
41,1999,1999-10-03,3,25.245,STL,@,CIN,W 38-10,,,,,,
42,1999,1999-10-10,4,25.252,STL,,SFO,W 42-20,,,,,,
43,1999,1999-10-17,5,25.259,STL,@,ATL,W 41-13,,,,,,
44,1999,1999-10-24,6,25.266,STL,,CLE,W 34-3,,,,,,
45,1999,1999-10-31,7,25.273,STL,@,TEN,L 21-24,,,,,,
46,1999,1999-11-07,8,25.280,STL,@,DET,L 27-31,,,,,,
47,1999,1999-11-14,9,25.287,STL,,CAR,W 35-10,,,,,,
48,1999,1999-11-21,10,25.294,STL,@,SFO,W 23-7,,,,,,
49,1999,1999-11-28,11,25.301,STL,,NOR,W 43-12,,,,,,
50,1999,1999-12-05,12,25.308,STL,@,CAR,W 34-21,,,,,,
51,1999,1999-12-12,13,25.315,STL,@,NOR,W 30-14,,,,,,
52,1999,1999-12-19,14,25.322,STL,,NYG,W 31-10,,,,,,
53,1999,1999-12-26,15,25.329,STL,,CHI,W 34-12,,,,,,
54,1999,2000-01-02,16,25.336,STL,@,PHI,L 31-38,,,,,,
55,2000,2000-09-04,1,26.217,STL,,DEN,W 41-36,,,,,,
56,2000,2000-09-10,2,26.223,STL,@,SEA,W 37-34,,,,,,
57,2000,2000-09-17,3,26.230,STL,,SFO,W 41-24,,,,,,
58,2000,2000-09-24,4,26.237,STL,@,ATL,W 41-20,,0,0,,0,1.0
59,2000,2000-10-01,5,26.244,STL,,SDG,W 57-31,*,,,,,
60,2000,2000-10-15,6,26.258,STL,,ATL,W 45-29,*,,,,,
61,2000,2000-10-22,7,26.265,STL,@,KAN,L 34-54,,,,,,
62,2000,2000-10-29,8,26.272,STL,@,SFO,W 34-24,*,,,,,
63,2000,2000-11-05,9,26.279,STL,,CAR,L 24-27,,,,,,
64,2000,2000-11-12,10,26.286,STL,@,NYG,W 38-24,*,,,,,
65,2000,2000-11-20,11,26.294,STL,,WAS,L 20-33,*,,,,,
66,2000,2000-11-26,12,26.300,STL,,NOR,L 24-31,,,,,,
67,2000,2000-12-03,13,26.307,STL,@,CAR,L 3-16,,,,,,
68,2000,2000-12-10,14,26.314,STL,,MIN,W 40-29,,,,,,
69,2000,2000-12-18,15,26.322,STL,@,TAM,L 35-38,,,,,,
70,2000,2000-12-24,16,26.328,STL,@,NOR,W 26-21,,,,,,
