ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
28,2003,2003-12-14,14,24.011,BAL,@,OAK,L 12-20,*,1,1,25,25.00,0,100.0%,25.00,0,0
29,2003,2003-12-21,15,24.018,BAL,@,CLE,W 35-0,,3,2,11,5.50,1,66.7%,3.67,1,6
30,2003,2003-12-28,16,24.025,BAL,,PIT,W 13-10,*,3,2,10,5.00,0,66.7%,3.33,0,0
31,2004,2004-09-12,1,24.284,BAL,@,CLE,L 3-20,*,1,,,,,0.0%,,,
32,2004,2004-09-19,2,24.291,BAL,,PIT,W 30-13,*,1,1,11,11.00,0,100.0%,11.00,0,0
33,2004,2004-09-26,3,24.298,BAL,@,CIN,W 23-9,*,2,1,7,7.00,0,50.0%,3.50,0,0
34,2004,2004-10-04,4,24.306,BAL,,KAN,L 24-27,*,5,3,38,12.67,0,60.0%,7.60,0,0
35,2004,2004-10-10,5,24.312,BAL,@,WAS,W 17-10,*,2,2,8,4.00,0,100.0%,4.00,0,0
36,2004,2004-10-24,6,24.326,BAL,,BUF,W 20-6,*,3,2,8,4.00,0,66.7%,2.67,0,0
37,2004,2004-10-31,7,24.333,BAL,@,PHI,L 10-15,*,4,3,10,3.33,0,75.0%,2.50,0,0
38,2004,2004-11-07,8,24.340,BAL,,CLE,W 27-13,,2,,,,,0.0%,,,
39,2004,2004-11-14,9,24.347,BAL,@,NYJ,W 20-17,*,,,,,,0.0%,,,
40,2004,2004-11-28,11,24.361,BAL,@,NWE,L 3-24,,,,,,,0.0%,,,
41,2004,2004-12-05,12,25.002,BAL,,CIN,L 26-27,,3,3,38,12.67,0,100.0%,12.67,0,0
42,2004,2004-12-12,13,25.009,BAL,,NYG,W 37-14,,1,,,,,0.0%,,,
43,2004,2004-12-19,14,25.016,BAL,@,IND,L 10-20,,1,1,7,7.00,0,100.0%,7.00,0,0
44,2004,2004-12-26,15,25.023,BAL,@,PIT,L 7-20,*,3,3,24,8.00,0,100.0%,8.00,0,0
45,2004,2005-01-02,16,25.030,BAL,,MIA,W 30-23,*,1,1,1,1.00,1,100.0%,1.00,1,6
46,2005,2005-10-31,7,25.332,BAL,@,PIT,L 19-20,,,0,0,,0,0.0%,,0,0
47,2005,2005-11-20,10,25.352,SFO,,SEA,L 25-27,*,2,1,19,19.00,0,50.0%,9.50,0,0
48,2005,2005-11-27,11,25.359,SFO,@,TEN,L 22-33,,4,3,15,5.00,0,75.0%,3.75,0,0
49,2005,2005-12-04,12,26.001,SFO,,ARI,L 10-17,*,1,1,7,7.00,0,100.0%,7.00,0,0
50,2005,2005-12-11,13,26.008,SFO,@,SEA,L 3-41,*,1,0,0,,0,0.0%,0.00,0,0
51,2005,2005-12-18,14,26.015,SFO,@,JAX,L 9-10,,3,1,-1,-1.00,0,33.3%,-0.33,0,0
52,2005,2005-12-24,15,26.021,SFO,@,STL,W 24-20,*,2,2,26,13.00,0,100.0%,13.00,0,0
53,2005,2006-01-01,16,26.029,SFO,,HOU,W 20-17,*,2,1,10,10.00,0,50.0%,5.00,0,0
