ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,sacks,tackles_solo,tackles_assists,punt,punt_yds,punt_yds_per_punt,punt_blocked
184,2007,2007-12-09,13,39.176,HOU,,TAM,W 28-14,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,5,213,42.60,0
185,2007,2007-12-13,14,39.180,HOU,,DEN,W 31-13,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,3,113,37.67,0
186,2007,2007-12-23,15,39.190,HOU,@,IND,L 15-38,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,4,178,44.50,0
187,2007,2007-12-30,16,39.197,HOU,,JAX,W 42-28,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,2,73,36.50,0
188,2008,2008-09-07,1,40.083,HOU,@,PIT,L 17-38,,0,0,,0,0,0,,0,0,0,,0,,,,0.0,0,0,4,173,43.25,0
189,2008,2008-09-21,2,40.097,HOU,@,TEN,L 12-31,,0,0,,0,0,0,,0,0,0,,0,,,,0.0,0,0,4,170,42.50,0
190,2008,2008-09-28,3,40.104,HOU,@,JAX,L 27-30,,0,0,,0,0,0,,0,0,0,,0,,,,0.0,0,0,2,87,43.50,0
191,2008,2008-10-05,4,40.111,HOU,,IND,L 27-31,,0,0,,0,0,0,,0,0,0,,0,,,,0.0,0,0,2,87,43.50,0
192,2008,2008-10-12,5,40.118,HOU,,MIA,W 29-28,,0,0,,0,0,0,,0,0,0,,0,,,,0.0,0,0,3,140,46.67,0
193,2008,2008-10-19,6,40.125,HOU,,DET,W 28-21,,0,0,,0,0,0,,0,0,0,,0,,,,0.0,0,0,4,195,48.75,0
194,2008,2008-10-26,7,40.132,HOU,,CIN,W 35-6,,0,0,,0,0,0,,0,0,0,,0,,,,0.0,0,0,2,59,29.50,0
195,2008,2008-11-02,8,40.139,HOU,@,MIN,L 21-28,,0,0,,0,0,0,,0,0,0,,0,,,,0.0,0,0,4,161,40.25,0
196,2008,2008-11-09,9,40.146,HOU,,BAL,L 13-41,,0,0,,0,0,0,,0,0,0,,0,,,,0.0,0,0,3,139,46.33,0
197,2008,2008-11-16,10,40.153,HOU,@,IND,L 27-33,,0,0,,0,0,0,,0,0,0,,0,,,,0.0,0,0,2,95,47.50,0
198,2008,2008-11-23,11,40.160,HOU,@,CLE,W 16-6,,0,0,,0,0,0,,0,0,0,,0,,,,0.0,0,0,3,129,43.00,0
199,2008,2008-12-01,12,40.168,HOU,,JAX,W 30-17,,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0.0,0,0,3,108,36.00,0
200,2008,2008-12-07,13,40.174,HOU,@,GNB,W 24-21,,1,18,18.00,0,0,0,,0,0,0,,0,,,,0.0,0,0,3,127,42.33,0
201,2008,2008-12-14,14,40.181,HOU,,TEN,W 13-12,,0,0,,0,0,0,,0,0,0,,0,,,,0.0,0,0,6,257,42.83,0
202,2008,2008-12-21,15,40.188,HOU,@,OAK,L 16-27,,0,0,,0,0,0,,0,0,0,,0,,,,0.0,0,0,4,147,36.75,0
203,2008,2008-12-28,16,40.195,HOU,,CHI,W 31-24,,0,0,,0,0,0,,0,0,0,,0,,,,0.0,0,0,4,166,41.50,0
204,2009,2009-09-13,1,41.089,HOU,,NYJ,L 7-24,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,6,264,44.00,0
205,2009,2009-09-20,2,41.096,HOU,@,TEN,W 34-31,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,6,311,51.83,0
206,2009,2009-09-27,3,41.103,HOU,,JAX,L 24-31,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,4,171,42.75,0
207,2009,2009-10-04,4,41.110,HOU,,OAK,W 29-6,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,7,250,35.71,0
208,2009,2009-10-11,5,41.117,HOU,@,ARI,L 21-28,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,5,200,40.00,0
209,2009,2009-10-18,6,41.124,HOU,@,CIN,W 28-17,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,5,175,35.00,0
210,2009,2009-10-25,7,41.131,HOU,,SFO,W 24-21,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,5,186,37.20,0
211,2009,2009-11-01,8,41.138,HOU,@,BUF,W 31-10,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,1,39,39.00,0
212,2009,2009-11-08,9,41.145,HOU,@,IND,L 17-20,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,4,174,43.50,0
213,2009,2009-11-23,10,41.160,HOU,,TEN,L 17-20,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,5,236,47.20,0
214,2009,2009-11-29,11,41.166,HOU,,IND,L 27-35,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,2,106,53.00,0
215,2009,2009-12-06,12,41.173,HOU,@,JAX,L 18-23,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,5,225,45.00,0
216,2009,2009-12-13,13,41.180,HOU,,SEA,W 34-7,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,4,177,44.25,0
217,2009,2009-12-20,14,41.187,HOU,@,STL,W 16-13,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,2,90,45.00,0
218,2009,2009-12-27,15,41.194,HOU,@,MIA,W 27-20,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,4,182,45.50,0
219,2009,2010-01-03,16,41.201,HOU,,NWE,W 34-27,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,2,80,40.00,0
220,2010,2010-09-12,1,42.088,HOU,,IND,W 34-24,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,2,91,45.50,0
221,2010,2010-09-19,2,42.095,HOU,@,WAS,W 30-27,,1,-27,-27.00,0,0,0,,0,0,0,,,,,,0.0,0,0,3,121,40.33,0
222,2010,2010-09-26,3,42.102,HOU,,DAL,L 13-27,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,1,3,110,36.67,0
223,2010,2010-10-03,4,42.109,HOU,@,OAK,W 31-24,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,6,252,42.00,0
224,2010,2010-10-10,5,42.116,HOU,,NYG,L 10-34,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,7,312,44.57,0
225,2010,2010-10-17,6,42.123,HOU,,KAN,W 35-31,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,4,191,47.75,0
226,2010,2010-11-01,7,42.138,HOU,@,IND,L 17-30,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,5,222,44.40,0
227,2010,2010-11-07,8,42.144,HOU,,SDG,L 23-29,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,2,70,35.00,0
228,2010,2010-11-14,9,42.151,HOU,@,JAX,L 24-31,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,4,150,37.50,0
229,2010,2010-11-21,10,42.158,HOU,@,NYJ,L 27-30,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,6,244,40.67,0
230,2010,2010-11-28,11,42.165,HOU,,TEN,W 20-0,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,4,199,49.75,0
231,2010,2010-12-02,12,42.169,HOU,@,PHI,L 24-34,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,2,72,36.00,0
232,2010,2010-12-13,13,42.180,HOU,,BAL,L 28-34,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,4,186,46.50,0
233,2010,2010-12-19,14,42.186,HOU,@,TEN,L 17-31,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,4,144,36.00,0
234,2010,2010-12-26,15,42.193,HOU,@,DEN,L 23-24,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,4,170,42.50,0
235,2010,2011-01-02,16,42.200,HOU,,JAX,W 34-17,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,3,116,38.67,0
236,2011,2011-09-11,1,43.087,JAX,,TEN,W 16-14,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,218,43.60,0
237,2011,2011-09-18,2,43.094,JAX,@,NYJ,L 3-32,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,203,40.60,0
238,2011,2011-09-25,3,43.101,JAX,@,CAR,L 10-16,,1,0,0.00,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,234,39.00,0
239,2011,2011-10-02,4,43.108,JAX,,NOR,L 10-23,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,153,38.25,0
240,2011,2011-10-09,5,43.115,JAX,,CIN,L 20-30,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,7,264,37.71,0
241,2011,2011-12-11,13,43.178,HOU,@,CIN,W 20-19,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,2,103,51.50,0
242,2011,2011-12-18,14,43.185,HOU,,CAR,L 13-28,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,2,59,29.50,0
243,2011,2011-12-22,15,43.189,HOU,@,IND,L 16-19,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,253,42.17,0
244,2011,2012-01-01,16,43.199,HOU,,TEN,L 22-23,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,268,44.67,0
