ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
66,1984,1984-12-02,14,26.283,CLE,,CIN,L 17-20,*,18,24,75.00,191,1,0,111.6,1,8,7.96,8.79,0,0,,0,0,0,,0,0,0
67,1984,1984-12-09,15,26.290,CLE,@,PIT,L 20-23,*,19,33,57.58,211,1,4,47.2,2,9,6.39,1.55,1,3,3.00,1,0,0,,0,1,6
68,1984,1984-12-16,16,26.297,CLE,@,HOU,W 27-20,*,14,22,63.64,158,0,1,66.1,2,13,7.18,5.14,3,-1,-0.33,0,0,0,,0,0,0
69,1985,1985-09-08,1,27.197,CLE,,STL,L 24-27,,,,,,,,,,,,,,,,,,,,,,
70,1985,1985-09-16,2,27.205,CLE,,PIT,W 17-7,,,,,,,,,,,,,,,,,,,,,,
71,1985,1985-09-22,3,27.211,CLE,@,DAL,L 7-20,,,,,,,,,,,,,,,,,,,,,,
72,1985,1985-09-29,4,27.218,CLE,@,SDG,W 21-7,,,,,,,,,,,,,,,,,,,,,,
73,1985,1985-10-06,5,27.225,CLE,,NWE,W 24-20,,,,,,,,,,,,,,,,,,,,,,
74,1985,1985-10-13,6,27.232,CLE,@,HOU,W 21-6,,,,,,,,,,,,,,,,,,,,,,
75,1985,1985-10-20,7,27.239,CLE,,RAI,L 20-21,,,,,,,,,,,,,,,,,,,,,,
76,1985,1985-10-27,8,27.246,CLE,,WAS,L 7-14,,,,,,,,,,,,,,,,,,,,,,
77,1985,1985-11-03,9,27.253,CLE,@,PIT,L 9-10,,,,,,,,,,,,,,,,,,,,,,
78,1985,1985-11-10,10,27.260,CLE,@,CIN,L 10-27,,,,,,,,,,,,,,,,,,,,,,
79,1985,1985-11-17,11,27.267,CLE,,BUF,W 17-7,,,,,,,,,,,,,,,,,,,,,,
80,1985,1985-11-24,12,27.274,CLE,,CIN,W 24-6,,,,,,,,,,,,,,,,,,,,,,
81,1985,1985-12-01,13,27.281,CLE,@,NYG,W 35-33,,,,,,,,,,,,,,,,,,,,,,
82,1985,1985-12-08,14,27.288,CLE,@,SEA,L 13-31,,,,,,,,,,,,,,,,,,,,,,
83,1985,1985-12-15,15,27.295,CLE,,HOU,W 28-21,,,,,,,,,,,,,,,,,,,,,,
84,1985,1985-12-22,16,27.302,CLE,@,NYJ,L 10-37,,,,,,,,,,,,,,,,,,,,,,
85,1986,1986-11-23,12,28.273,DAL,@,WAS,L 14-41,,,,,,,,,,,,,,,,,,,,,,
