ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists
52,2014,2014-10-05,5,24.201,SDG,,NYJ,W 31-0,*,,,,,
53,2014,2014-10-12,6,24.208,SDG,@,OAK,W 31-28,*,0,0,0.0,2,0
54,2014,2014-10-19,7,24.215,SDG,,KAN,L 20-23,*,0,0,1.0,4,2
55,2014,2014-10-23,8,24.219,SDG,@,DEN,L 21-35,*,0,0,0.0,4,0
56,2014,2014-11-02,9,24.229,SDG,@,MIA,L 0-37,*,0,0,0.0,5,0
57,2014,2014-11-16,10,24.243,SDG,,OAK,W 13-6,*,0,0,0.0,1,0
58,2014,2014-11-23,11,24.250,SDG,,STL,W 27-24,*,0,0,1.0,2,0
59,2014,2014-11-30,12,24.257,SDG,@,BAL,W 34-33,*,0,0,0.0,5,1
60,2014,2014-12-07,13,24.264,SDG,,NWE,L 14-23,*,0,0,0.0,4,3
61,2014,2014-12-14,14,24.271,SDG,,DEN,L 10-22,*,0,0,0.0,3,2
62,2014,2014-12-20,15,24.277,SDG,@,SFO,W 38-35,*,0,6,0.0,2,0
63,2014,2014-12-28,16,24.285,SDG,@,KAN,L 7-19,*,0,0,1.0,2,0
64,2015,2015-09-13,1,25.179,SDG,,DET,W 33-28,*,0,0,0.0,2,0
65,2015,2015-09-20,2,25.186,SDG,@,CIN,L 19-24,*,0,0,0.0,3,2
66,2015,2015-09-27,3,25.193,SDG,@,MIN,L 14-31,*,0,0,0.0,2,1
67,2015,2015-10-04,4,25.200,SDG,,CLE,W 30-27,*,0,0,0.0,3,2
68,2015,2015-10-12,5,25.208,SDG,,PIT,L 20-24,*,0,0,1.0,2,0
69,2015,2015-10-18,6,25.214,SDG,@,GNB,L 20-27,*,0,0,1.0,5,0
70,2015,2015-10-25,7,25.221,SDG,,OAK,L 29-37,,0,0,0.0,6,0
71,2015,2015-11-01,8,25.228,SDG,@,BAL,L 26-29,*,0,0,0.0,0,0
72,2015,2015-11-22,10,25.249,SDG,,KAN,L 3-33,*,0,0,1.0,5,0
73,2015,2015-11-29,11,25.256,SDG,@,JAX,W 31-25,*,0,0,0.0,0,0
74,2015,2015-12-06,12,25.263,SDG,,DEN,L 3-17,*,0,0,0.0,0,1
75,2016,2016-09-11,1,26.177,SDG,@,KAN,L 27-33,*,0,0,0.0,3,0
76,2016,2016-09-18,2,26.184,SDG,,JAX,W 38-14,*,0,0,0.0,1,0
77,2016,2016-09-25,3,26.191,SDG,@,IND,L 22-26,*,0,0,0.0,3,1
78,2016,2016-10-02,4,26.198,SDG,,NOR,L 34-35,*,0,0,0.0,3,0
79,2016,2016-10-09,5,26.205,SDG,@,OAK,L 31-34,*,0,0,0.0,2,0
80,2016,2016-10-13,6,26.209,SDG,,DEN,W 21-13,*,0,0,0.0,0,1
81,2016,2016-10-23,7,26.219,SDG,@,ATL,W 33-30,*,0,0,0.0,0,0
82,2016,2016-10-30,8,26.226,SDG,@,DEN,L 19-27,*,0,0,0.0,1,0
83,2016,2016-11-06,9,26.233,SDG,,TEN,W 43-35,*,0,0,0.0,3,0
84,2016,2016-11-13,10,26.240,SDG,,MIA,L 24-31,*,0,0,0.0,2,1
85,2016,2016-11-27,11,26.254,SDG,@,HOU,W 21-13,*,0,0,0.0,0,2
86,2016,2016-12-04,12,26.261,SDG,,TAM,L 21-28,*,0,0,0.0,4,1
87,2016,2016-12-11,13,26.268,SDG,@,CAR,L 16-28,*,0,0,0.0,2,1
88,2016,2016-12-18,14,26.275,SDG,,OAK,L 16-19,*,0,0,0.0,0,0
89,2016,2016-12-24,15,26.281,SDG,@,CLE,L 17-20,*,0,0,0.0,2,0
90,2016,2017-01-01,16,26.289,SDG,,KAN,L 27-37,*,0,0,0.0,3,1
91,2017,2017-09-11,1,27.177,LAC,@,DEN,L 21-24,*,0,0,0.0,0,0
92,2017,2017-09-17,2,27.183,LAC,,MIA,L 17-19,*,0,0,0.0,1,1
93,2017,2017-09-24,3,27.190,LAC,,KAN,L 10-24,*,0,0,0.0,2,0
94,2017,2017-10-01,4,27.197,LAC,,PHI,L 24-26,*,0,0,0.0,3,0
95,2017,2017-10-08,5,27.204,LAC,@,NYG,W 27-22,*,0,0,0.0,1,1
96,2017,2017-10-15,6,27.211,LAC,@,OAK,W 17-16,*,0,0,0.0,3,0
97,2017,2017-10-29,8,27.225,LAC,@,NWE,L 13-21,*,0,0,0.0,0,0
98,2017,2017-11-12,9,27.239,LAC,@,JAX,L 17-20,*,0,0,0.0,0,1
99,2017,2017-11-19,10,27.246,LAC,,BUF,W 54-24,*,0,0,0.0,2,1
100,2017,2017-11-23,11,27.250,LAC,@,DAL,W 28-6,*,0,0,1.0,1,1
101,2017,2017-12-10,13,27.267,LAC,,WAS,W 30-13,*,0,0,0.5,1,1
102,2017,2017-12-16,14,27.273,LAC,@,KAN,L 13-30,*,0,0,0.0,1,0
