ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,sacks,tackles_solo,tackles_assists,punt,punt_yds,punt_yds_per_punt,punt_blocked
180,2016,2016-10-23,6,34.170,KAN,,NOR,W 27-21,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,191,47.75,0
181,2016,2016-10-30,7,34.177,KAN,@,IND,W 30-14,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,245,49.00,0
182,2016,2016-11-06,8,34.184,KAN,,JAX,W 19-14,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,7,353,50.43,0
183,2016,2016-11-13,9,34.191,KAN,@,CAR,W 20-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,245,49.00,0
184,2016,2016-11-20,10,34.198,KAN,,TAM,L 17-19,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,130,43.33,0
185,2016,2016-11-27,11,34.205,KAN,@,DEN,W 30-27,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,9,431,47.89,0
186,2016,2016-12-04,12,34.212,KAN,@,ATL,W 29-28,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,150,50.00,0
187,2016,2016-12-08,13,34.216,KAN,,OAK,W 21-13,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,168,33.60,0
188,2016,2016-12-18,14,34.226,KAN,,TEN,L 17-19,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,273,45.50,0
189,2016,2016-12-25,15,34.233,KAN,,DEN,W 33-10,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,164,41.00,0
190,2016,2017-01-01,16,34.240,KAN,@,SDG,W 37-27,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,1,44,44.00,0
191,2017,2017-09-07,1,35.124,KAN,@,NWE,W 42-27,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,262,43.67,0
192,2017,2017-09-17,2,35.134,KAN,,PHI,W 27-20,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,227,45.40,0
193,2017,2017-09-24,3,35.141,KAN,@,LAC,W 24-10,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,249,49.80,0
194,2017,2017-10-02,4,35.149,KAN,,WAS,W 29-20,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,105,35.00,0
195,2017,2017-10-08,5,35.155,KAN,@,HOU,W 42-34,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,2,86,43.00,0
196,2017,2017-10-15,6,35.162,KAN,,PIT,L 13-19,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,190,47.50,0
197,2017,2017-10-19,7,35.166,KAN,@,OAK,L 30-31,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,137,45.67,0
198,2017,2017-10-30,8,35.177,KAN,,DEN,W 29-19,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,209,41.80,0
199,2017,2017-11-05,9,35.183,KAN,@,DAL,L 17-28,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,231,46.20,0
200,2017,2017-11-19,10,35.197,KAN,@,NYG,L 9-12,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,215,43.00,0
201,2017,2017-11-26,11,35.204,KAN,,BUF,L 10-16,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,8,390,48.75,0
202,2017,2017-12-03,12,35.211,KAN,@,NYJ,L 31-38,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,2,98,49.00,0
203,2017,2017-12-10,13,35.218,KAN,,OAK,W 26-15,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,103,34.33,0
204,2017,2017-12-16,14,35.224,KAN,,LAC,W 30-13,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,129,43.00,0
205,2017,2017-12-24,15,35.232,KAN,,MIA,W 29-13,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,1,49,49.00,0
206,2017,2017-12-31,16,35.239,KAN,@,DEN,W 27-24,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,256,51.20,0
207,2018,2018-09-09,1,36.126,KAN,@,LAC,W 38-28,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,256,51.20,0
208,2018,2018-09-16,2,36.133,KAN,@,PIT,W 42-37,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,2,100,50.00,0
209,2018,2018-09-23,3,36.140,KAN,,SFO,W 38-27,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,2,87,43.50,0
