ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
48,1981,1981-09-13,2,27.152,CHI,@,SFO,L 17-28,,,,,
49,1981,1981-09-20,3,27.159,CHI,,TAM,W 28-17,,,,,
50,1981,1981-09-28,4,27.167,CHI,,RAM,L 7-24,,,,,
51,1981,1981-10-04,5,27.173,CHI,@,MIN,L 21-24,,,,,
52,1981,1981-10-11,6,27.180,CHI,,WAS,L 7-24,,,,,
53,1981,1981-10-19,7,27.188,CHI,@,DET,L 17-48,,,,,
54,1981,1981-10-25,8,27.194,CHI,,SDG,W 20-17,,,,,
55,1981,1981-11-01,9,27.201,CHI,@,TAM,L 10-20,,,,,
56,1981,1981-11-08,10,27.208,CHI,@,KAN,W 16-13,,,,,
57,1981,1981-11-15,11,27.215,CHI,@,GNB,L 17-21,,,,,
58,1981,1981-11-22,12,27.222,CHI,,DET,L 7-23,,,,,
59,1981,1981-11-26,13,27.226,CHI,@,DAL,L 9-10,,,,,
60,1981,1981-12-06,14,27.236,CHI,,MIN,W 10-9,,,,,
61,1981,1981-12-13,15,27.243,CHI,@,OAK,W 23-6,,,,,
62,1981,1981-12-20,16,27.250,CHI,,DEN,W 35-24,,,,,
63,1982,1982-09-12,1,28.151,CHI,@,DET,L 10-17,,,,,
64,1982,1982-09-19,2,28.158,CHI,,NOR,L 0-10,,,,,
65,1982,1982-11-21,3,28.221,CHI,,DET,W 20-17,,,,,
66,1982,1982-11-28,4,28.228,CHI,@,MIN,L 7-35,,,,,
67,1982,1982-12-05,5,28.235,CHI,,NWE,W 26-13,,,,,
68,1982,1982-12-12,6,28.242,CHI,@,SEA,L 14-20,,,,,
69,1982,1982-12-19,7,28.249,CHI,,STL,L 7-10,0,0,,0,1.0
70,1982,1982-12-26,8,28.256,CHI,@,RAM,W 34-26,,,,,
71,1982,1983-01-02,9,28.263,CHI,@,TAM,L 23-26,,,,,
