ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
52,2004,2004-12-13,13,26.115,KAN,@,TEN,W 49-38,,0,0,,0,1.0,,,0,0,0
53,2004,2004-12-19,14,26.121,KAN,,DEN,W 45-17,*,,,,,,,,,,
54,2004,2004-12-25,15,26.127,KAN,,OAK,W 31-30,*,0,0,,0,1.0,,,0,0,0
55,2004,2005-01-02,16,26.135,KAN,@,SDG,L 17-24,*,,,,,,,,,,
56,2005,2005-09-08,1,27.019,NWE,,OAK,W 30-20,*,,,,,,,,,,
57,2005,2005-09-18,2,27.029,NWE,@,CAR,L 17-27,*,,,,,,,,,,
58,2005,2005-09-25,3,27.036,NWE,@,PIT,W 23-20,*,,,,,,,,,,
59,2005,2005-10-02,4,27.043,NWE,,SDG,L 17-41,*,,,,,,,,,,
60,2005,2005-10-09,5,27.050,NWE,@,ATL,W 31-28,*,0,0,,0,1.0,,,0,0,0
61,2005,2005-10-16,6,27.057,NWE,@,DEN,L 20-28,,,,,,,,,,,
62,2005,2005-10-30,7,27.071,NWE,,BUF,W 21-16,,,,,,,,,,,
63,2005,2005-11-07,8,27.079,NWE,,IND,L 21-40,,,,,,,,,,,
64,2005,2005-11-13,9,27.085,NWE,@,MIA,W 23-16,,,,,,,,,,,
65,2005,2005-11-27,11,27.099,NWE,@,KAN,L 16-26,,,,,,,,,,,
66,2005,2005-12-04,12,27.106,NWE,,NYJ,W 16-3,,,,,,,,,,,
67,2005,2005-12-11,13,27.113,NWE,@,BUF,W 35-7,,,,,,,,,,,
68,2005,2005-12-17,14,27.119,NWE,,TAM,W 28-0,,,,,,,,,,,
69,2005,2005-12-26,15,27.128,NWE,@,NYJ,W 31-21,,,,,,,,,,,
70,2005,2006-01-01,16,27.134,NWE,,MIA,L 26-28,*,,,,,,,,,,
71,2006,2006-11-12,9,28.084,ARI,,DAL,L 10-27,,,,,,,,,,,
72,2006,2006-11-19,10,28.091,ARI,,DET,W 17-10,,,,,,,,,,,
73,2006,2006-11-26,11,28.098,ARI,@,MIN,L 26-31,,,,,,,,,,,
74,2006,2006-12-03,12,28.105,ARI,@,STL,W 34-20,,,,,,,,,,,
75,2006,2006-12-10,13,28.112,ARI,,SEA,W 27-21,,,,,,,,,,,
76,2006,2006-12-17,14,28.119,ARI,,DEN,L 20-37,,,,,,,,,,,
77,2006,2006-12-24,15,28.126,ARI,@,SFO,W 26-20,*,,,,,,,,,,
78,2006,2006-12-31,16,28.133,ARI,@,SDG,L 20-27,*,0,0,,0,0.0,,,1,11,0
79,2007,2007-09-10,1,29.021,ARI,@,SFO,L 17-20,,,,,,,,,,,
80,2007,2007-09-16,2,29.027,ARI,,SEA,W 23-20,,,,,,,,,,,
81,2007,2007-09-23,3,29.034,ARI,@,BAL,L 23-26,,,,,,,,,,,
82,2007,2007-09-30,4,29.041,ARI,,PIT,W 21-14,,,,,,,,,,,
83,2007,2007-10-07,5,29.048,ARI,@,STL,W 34-31,,,,,,,,,,,
84,2007,2007-10-14,6,29.055,ARI,,CAR,L 10-25,,,,,,,,,,,
85,2007,2007-10-21,7,29.062,ARI,@,WAS,L 19-21,*,,,,,,,,,,
86,2007,2007-11-04,8,29.076,ARI,@,TAM,L 10-17,*,,,,,,,,,,
87,2007,2007-11-11,9,29.083,ARI,,DET,W 31-21,,,,,,,,,,,
88,2007,2007-11-18,10,29.090,ARI,@,CIN,W 35-27,,,,,,,,,,,
89,2007,2007-11-25,11,29.097,ARI,,SFO,L 31-37,,,,,,,,,,,
90,2007,2007-12-02,12,29.104,ARI,,CLE,W 27-21,,,,,,,,,,,
91,2007,2007-12-09,13,29.111,ARI,@,SEA,L 21-42,,,,,,,,,,,
92,2007,2007-12-16,14,29.118,ARI,@,NOR,L 24-31,,,,,,,,,,,
93,2007,2007-12-23,15,29.125,ARI,,ATL,W 30-27,,,,,,,,,,,
94,2007,2007-12-30,16,29.132,ARI,,STL,W 48-19,,,,,,,,,,,
95,2008,2008-09-07,1,30.018,ARI,@,SFO,W 23-13,,,,,,,,,,,
96,2008,2008-09-14,2,30.025,ARI,,MIA,W 31-10,,0,0,,0,0.0,0,1,0,0,0
97,2008,2008-09-21,3,30.032,ARI,@,WAS,L 17-24,,0,0,,0,0.0,0,0,0,0,0
98,2008,2008-09-28,4,30.039,ARI,@,NYJ,L 35-56,,,,,,,,,,,
99,2008,2008-10-05,5,30.046,ARI,,BUF,W 41-17,,0,0,,0,0.0,0,1,0,0,0
100,2008,2008-10-12,6,30.053,ARI,,DAL,W 30-24,,0,0,,0,0.0,0,0,0,0,0
101,2008,2008-10-26,7,30.067,ARI,@,CAR,L 23-27,,,,,,,,,,,
102,2008,2008-11-02,8,30.074,ARI,@,STL,W 34-13,,0,0,,0,0.0,0,0,0,0,0
103,2008,2008-11-10,9,30.082,ARI,,SFO,W 29-24,,0,0,,0,0.0,0,0,0,0,0
104,2008,2008-11-16,10,30.088,ARI,@,SEA,W 26-20,,0,0,,0,0.0,0,0,0,0,0
105,2008,2008-11-23,11,30.095,ARI,,NYG,L 29-37,,,,,,,,,,,
106,2008,2008-11-27,12,30.099,ARI,@,PHI,L 20-48,,,,,,,,,,,
107,2008,2008-12-07,13,30.109,ARI,,STL,W 34-10,,0,0,,0,0.0,2,0,0,0,0
108,2008,2008-12-14,14,30.116,ARI,,MIN,L 14-35,,0,0,,0,0.0,0,0,0,0,0
109,2008,2008-12-21,15,30.123,ARI,@,NWE,L 7-47,,0,0,,0,0.0,1,0,0,0,0
110,2008,2008-12-28,16,30.130,ARI,,SEA,W 34-21,,0,0,,0,0.0,3,3,0,0,0
111,2009,2009-09-13,1,31.024,KAN,@,BAL,L 24-38,,,,,,,,,,,
112,2009,2009-09-20,2,31.031,KAN,,OAK,L 10-13,,0,0,,0,0.0,1,0,0,0,0
113,2009,2009-09-27,3,31.038,KAN,@,PHI,L 14-34,,,,,,,,,,,
114,2009,2009-11-29,11,31.101,ARI,@,TEN,L 17-20,,0,0,,0,0.0,0,0,0,0,0
115,2009,2009-12-06,12,31.108,ARI,,MIN,W 30-17,,,,,,,,,,,
116,2009,2009-12-14,13,31.116,ARI,@,SFO,L 9-24,,0,0,,0,0.0,0,0,0,0,0
117,2009,2009-12-20,14,31.122,ARI,@,DET,W 31-24,,0,0,,0,0.0,0,0,0,0,0
118,2009,2009-12-27,15,31.129,ARI,,STL,W 31-10,,,,,,,,,,,
119,2009,2010-01-03,16,31.136,ARI,,GNB,L 7-33,,0,0,,0,0.0,2,0,0,0,0
