ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists
31,2008,2008-12-21,15,22.319,ATL,@,MIN,W 24-17,*,0,0,0.0,1,0
32,2009,2009-09-13,1,23.219,ATL,,MIA,W 19-7,*,0,0,0.0,0,0
33,2009,2009-09-20,2,23.226,ATL,,CAR,W 28-20,*,,,,,
34,2009,2009-09-27,3,23.233,ATL,@,NWE,L 10-26,*,0,0,0.0,2,1
35,2009,2009-10-11,4,23.247,ATL,@,SFO,W 45-10,*,0,0,0.0,0,2
36,2009,2009-10-18,5,23.254,ATL,,CHI,W 21-14,*,0,0,0.0,2,0
37,2009,2009-10-25,6,23.261,ATL,@,DAL,L 21-37,*,0,0,0.0,1,0
38,2009,2009-11-02,7,23.269,ATL,@,NOR,L 27-35,*,0,0,0.0,3,0
39,2009,2009-11-08,8,23.275,ATL,,WAS,W 31-17,*,0,0,0.0,1,1
40,2009,2009-11-15,9,23.282,ATL,@,CAR,L 19-28,*,0,0,0.0,2,2
41,2009,2009-11-22,10,23.289,ATL,@,NYG,L 31-34,*,0,0,0.0,1,0
42,2009,2009-11-29,11,23.296,ATL,,TAM,W 20-17,*,0,0,0.0,3,2
43,2009,2009-12-06,12,23.303,ATL,,PHI,L 7-34,*,0,0,0.0,2,0
44,2009,2009-12-13,13,23.310,ATL,,NOR,L 23-26,*,0,0,0.0,0,1
45,2010,2010-09-12,1,24.218,ATL,@,PIT,L 9-15,,0,0,0.0,1,3
46,2010,2010-09-19,2,24.225,ATL,,ARI,W 41-7,,0,0,0.0,1,0
47,2010,2010-09-26,3,24.232,ATL,@,NOR,W 27-24,*,0,0,0.0,1,0
48,2010,2010-10-03,4,24.239,ATL,,SFO,W 16-14,,0,0,0.0,2,0
49,2010,2010-10-10,5,24.246,ATL,@,CLE,W 20-10,,0,0,1.0,1,0
50,2010,2010-10-17,6,24.253,ATL,@,PHI,L 17-31,,0,0,0.0,2,0
51,2010,2010-10-24,7,24.260,ATL,,CIN,W 39-32,,0,0,0.0,1,0
52,2010,2010-11-07,8,24.274,ATL,,TAM,W 27-21,,0,0,0.0,1,0
53,2010,2010-11-11,9,24.278,ATL,,BAL,W 26-21,,,,,,
54,2010,2010-11-21,10,24.288,ATL,@,STL,W 34-17,*,0,0,0.0,1,0
55,2010,2010-11-28,11,24.295,ATL,,GNB,W 20-17,,,,,,
56,2010,2010-12-05,12,24.302,ATL,@,TAM,W 28-24,,0,0,0.0,0,1
57,2010,2010-12-12,13,24.309,ATL,@,CAR,W 31-10,,0,0,0.0,2,1
58,2010,2010-12-19,14,24.316,ATL,@,SEA,W 34-18,,0,0,1.0,1,0
59,2010,2010-12-27,15,24.324,ATL,,NOR,L 14-17,,0,0,0.0,1,1
60,2010,2011-01-02,16,24.330,ATL,,CAR,W 31-10,*,0,0,0.0,1,0
61,2011,2011-09-11,1,25.217,IND,@,HOU,L 7-34,,0,0,0.0,0,2
62,2011,2011-09-18,2,25.224,IND,,CLE,L 19-27,*,0,0,0.0,0,3
63,2011,2011-09-25,3,25.231,IND,,PIT,L 20-23,,0,6,0.0,0,0
64,2011,2011-10-03,4,25.239,IND,@,TAM,L 17-24,,0,0,0.0,1,0
65,2011,2011-10-09,5,25.245,IND,,KAN,L 24-28,,0,0,0.0,2,1
66,2011,2011-10-16,6,25.252,IND,@,CIN,L 17-27,,0,0,0.0,1,0
67,2011,2011-10-23,7,25.259,IND,@,NOR,L 7-62,,0,0,1.0,1,1
68,2011,2011-10-30,8,25.266,IND,@,TEN,L 10-27,,0,0,0.0,1,0
69,2011,2011-11-06,9,25.273,IND,,ATL,L 7-31,,,,,,
70,2011,2011-11-13,10,25.280,IND,,JAX,L 3-17,,,,,,
71,2011,2011-11-27,11,25.294,IND,,CAR,L 19-27,,0,0,0.0,3,1
72,2011,2011-12-04,12,25.301,IND,@,NWE,L 24-31,,,,,,
73,2011,2011-12-11,13,25.308,IND,@,BAL,L 10-24,,0,0,0.0,0,1
74,2011,2011-12-22,15,25.319,IND,,HOU,W 19-16,,0,0,1.0,2,1
75,2011,2012-01-01,16,25.329,IND,@,JAX,L 13-19,,0,0,1.0,1,2
76,2012,2012-09-10,1,26.217,CIN,@,BAL,L 13-44,,,,,,
77,2012,2012-09-16,2,26.223,CIN,,CLE,W 34-27,,0,0,0.0,1,2
