ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
27,2014,2014-11-23,11,24.319,ARI,@,SEA,L 3-19,,6,3,24,8.00,0,50.0%,4.00,0,0,0.0,0,0
28,2014,2014-11-30,12,24.326,ARI,@,ATL,L 18-29,,9,7,75,10.71,0,77.8%,8.33,0,0,0.0,1,0
29,2014,2014-12-07,13,24.333,ARI,,KAN,W 17-14,,3,2,48,24.00,1,66.7%,16.00,1,6,0.0,0,1
30,2014,2014-12-11,14,24.337,ARI,@,STL,W 12-6,,,,,,,0.0%,,,,,,
31,2014,2014-12-21,15,24.347,ARI,,SEA,L 6-35,,2,1,6,6.00,0,50.0%,3.00,0,0,0.0,0,0
32,2014,2014-12-28,16,24.354,ARI,@,SFO,L 17-20,,,,,,,0.0%,,,,,,
33,2015,2015-09-13,1,25.248,ARI,,NOR,W 31-19,,1,1,8,8.00,0,100.0%,8.00,0,0,0.0,0,0
34,2015,2015-09-20,2,25.255,ARI,@,CHI,W 48-23,,3,2,20,10.00,1,66.7%,6.67,1,6,0.0,0,0
35,2015,2015-09-27,3,25.262,ARI,,SFO,W 47-7,,0,0,0,,0,0.0%,,0,0,0.0,0,0
36,2015,2015-10-04,4,25.269,ARI,,STL,L 22-24,,2,1,20,20.00,0,50.0%,10.00,0,0,0.0,0,0
37,2015,2015-10-11,5,25.276,ARI,@,DET,W 42-17,,0,0,0,,0,0.0%,,0,0,0.0,0,0
38,2015,2015-10-18,6,25.283,ARI,@,PIT,L 13-25,,4,0,0,,0,0.0%,0.00,0,0,0.0,0,0
39,2015,2015-10-26,7,25.291,ARI,,BAL,W 26-18,,1,1,3,3.00,0,100.0%,3.00,0,0,0.0,0,0
40,2015,2015-11-01,8,25.297,ARI,@,CLE,W 34-20,,4,1,39,39.00,0,25.0%,9.75,0,0,0.0,0,0
41,2015,2015-11-15,9,25.311,ARI,@,SEA,W 39-32,,5,3,38,12.67,0,60.0%,7.60,0,0,0.0,0,0
42,2015,2015-11-22,10,25.318,ARI,,CIN,W 34-31,,0,0,0,,0,0.0%,,0,0,0.0,0,0
43,2015,2015-11-29,11,25.325,ARI,@,SFO,W 19-13,,0,0,0,,0,0.0%,,0,0,0.0,0,0
44,2015,2015-12-06,12,25.332,ARI,@,STL,W 27-3,,0,0,0,,0,0.0%,,0,0,0.0,0,0
45,2015,2015-12-10,13,25.336,ARI,,MIN,W 23-20,,1,1,1,1.00,0,100.0%,1.00,0,0,0.0,0,0
46,2015,2015-12-20,14,25.346,ARI,@,PHI,W 40-17,,1,1,15,15.00,0,100.0%,15.00,0,0,0.0,0,0
47,2015,2015-12-27,15,25.353,ARI,,GNB,W 38-8,,0,0,0,,0,0.0%,,0,0,0.0,0,0
48,2015,2016-01-03,16,25.360,ARI,,SEA,L 6-36,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
49,2016,2016-09-11,1,26.247,ARI,,NWE,L 21-23,,2,1,18,18.00,0,50.0%,9.00,0,0,0.0,0,0
50,2016,2016-09-18,2,26.254,ARI,,TAM,W 40-7,*,2,2,78,39.00,1,100.0%,39.00,1,6,0.0,0,0
51,2016,2016-09-25,3,26.261,ARI,@,BUF,L 18-33,,6,3,49,16.33,0,50.0%,8.17,0,0,0.0,0,0
52,2016,2016-10-02,4,26.268,ARI,,LAR,L 13-17,*,5,1,7,7.00,0,20.0%,1.40,0,0,0.0,0,0
53,2016,2016-10-06,5,26.272,ARI,@,SFO,W 33-21,,2,0,0,,0,0.0%,0.00,0,0,0.0,0,0
54,2016,2016-10-17,6,26.283,ARI,,NYJ,W 28-3,,5,4,35,8.75,0,80.0%,7.00,0,0,0.0,0,0
55,2016,2016-10-23,7,26.289,ARI,,SEA,T 6-6,,0,0,0,,0,0.0%,,0,0,0.0,0,0
56,2017,2017-09-10,1,27.245,ARI,@,DET,L 23-35,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
57,2017,2017-09-17,2,27.252,ARI,@,IND,W 16-13,*,11,4,73,18.25,0,36.4%,6.64,0,0,0.0,0,0
58,2017,2017-09-25,3,27.260,ARI,,DAL,L 17-28,*,6,2,27,13.50,1,33.3%,4.50,1,6,0.0,0,0
59,2017,2017-10-01,4,27.266,ARI,,SFO,W 18-15,*,12,8,105,13.13,0,66.7%,8.75,0,0,0.0,0,0
60,2017,2017-10-08,5,27.273,ARI,@,PHI,L 7-34,,6,3,39,13.00,0,50.0%,6.50,0,0,0.0,0,0
61,2017,2017-10-15,6,27.280,ARI,,TAM,W 38-33,,1,1,30,30.00,0,100.0%,30.00,0,0,0.0,0,0
62,2017,2017-10-22,7,27.287,ARI,@,LAR,L 0-33,,5,2,37,18.50,0,40.0%,7.40,0,0,0.0,0,0
63,2017,2017-11-05,8,27.301,ARI,@,SFO,W 20-10,,1,1,3,3.00,1,100.0%,3.00,1,6,0.0,0,0
64,2017,2017-11-09,9,27.305,ARI,,SEA,L 16-22,,6,2,13,6.50,0,33.3%,2.17,0,0,0.0,0,0
65,2017,2017-11-19,10,27.315,ARI,@,HOU,L 21-31,,3,1,22,22.00,0,33.3%,7.33,0,0,0.0,0,0
66,2017,2017-11-26,11,27.322,ARI,,JAX,W 27-24,*,1,1,52,52.00,1,100.0%,52.00,1,6,0.0,0,0
67,2017,2017-12-03,12,27.329,ARI,,LAR,L 16-32,,0,0,0,,0,0.0%,,0,0,0.0,0,0
68,2017,2017-12-10,13,27.336,ARI,,TEN,W 12-7,*,5,2,15,7.50,0,40.0%,3.00,0,0,0.0,0,0
69,2017,2017-12-17,14,27.343,ARI,@,WAS,L 15-20,*,3,1,9,9.00,0,33.3%,3.00,0,0,0.0,0,0
70,2017,2017-12-24,15,27.350,ARI,,NYG,W 23-0,*,4,2,27,13.50,0,50.0%,6.75,0,0,0.0,0,0
71,2017,2017-12-31,16,27.357,ARI,@,SEA,W 26-24,,5,1,25,25.00,1,20.0%,5.00,1,6,0.0,0,0
72,2018,2018-09-09,1,28.244,SEA,@,DEN,L 24-27,,3,1,7,7.00,0,33.3%,2.33,0,0,0.0,0,0
73,2018,2018-09-17,2,28.252,SEA,@,CHI,L 17-24,,3,3,36,12.00,0,100.0%,12.00,0,0,0.0,0,0
74,2018,2018-09-23,3,28.258,SEA,,DAL,W 24-13,*,3,2,25,12.50,1,66.7%,8.33,1,6,0.0,0,0
