ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
52,1994,1994-12-04,13,26.075,CLE,,NYG,L 13-16,,0,0,,0,0,0,0.0,1,24,0
53,1994,1994-12-10,14,26.081,CLE,@,DAL,W 19-14,,0,0,,0,0,0,0.0,1,0,0
54,1994,1994-12-18,15,26.089,CLE,@,PIT,L 7-17,,0,0,,0,,,,,,
55,1994,1994-12-24,16,26.095,CLE,,SEA,W 35-9,,0,0,,0,0,0,0.0,1,22,0
56,1995,1995-09-03,1,26.348,CLE,@,NWE,L 14-17,,,,,,,,,,,
57,1995,1995-09-10,2,26.355,CLE,,TAM,W 22-6,,,,,,,,,,,
58,1995,1995-09-17,3,26.362,CLE,@,HOU,W 14-7,,,,,,,,,,,
59,1995,1995-09-24,4,27.004,CLE,,KAN,W 35-17,,,,,,,,,,,
60,1995,1995-10-02,5,27.012,CLE,,BUF,L 19-22,,,,,,,,,,,
61,1995,1995-10-08,6,27.018,CLE,@,DET,L 20-38,,,,,,,,,,,
62,1995,1995-10-22,7,27.032,CLE,,JAX,L 15-23,,,,,,,,,,,
63,1995,1995-10-29,8,27.039,CLE,@,CIN,W 29-26,,,,,,,,,,,
64,1996,1996-09-01,1,27.347,BAL,,OAK,W 19-14,,,,,,,,,,,
65,1996,1996-09-08,2,27.354,BAL,@,PIT,L 17-31,,,,,,,,,,,
66,1996,1996-09-15,3,27.361,BAL,@,HOU,L 13-29,,,,,,,,,,,
67,1996,1996-09-29,4,28.009,BAL,,NOR,W 17-10,,,,,,,,,,,
68,1996,1996-10-06,5,28.016,BAL,,NWE,L 38-46,,,,,,,,,,,
69,1996,1996-10-27,8,28.037,BAL,,STL,W 37-31,,0,0,,0,0,0,0.0,1,1,0
70,1996,1996-11-03,9,28.044,BAL,,CIN,L 21-24,,0,0,,0,0,0,0.0,1,0,0
71,1996,1996-11-10,10,28.051,BAL,@,JAX,L 27-30,,0,0,,0,0,0,0.0,1,0,0
72,1996,1996-11-17,11,28.058,BAL,@,SFO,L 20-38,,0,0,,0,0,0,0.0,1,0,0
73,1996,1996-11-24,12,28.065,BAL,,JAX,L 25-28,,0,0,,0,0,0,0.0,1,0,0
74,1996,1996-12-01,13,28.072,BAL,,PIT,W 31-17,,,,,,,,,,,
75,1996,1996-12-08,14,28.079,BAL,@,CIN,L 14-21,,,,,,,,,,,
76,1996,1996-12-15,15,28.086,BAL,@,CAR,L 16-27,,,,,,,,,,,
77,1996,1996-12-22,16,28.093,BAL,,HOU,L 21-24,,,,,,,,,,,
78,1997,1997-08-31,1,28.345,OAK,@,TEN,L 21-24,,,,,,,,,,,
79,1997,1997-09-08,2,28.353,OAK,,KAN,L 27-28,,,,,,,,,,,
80,1997,1997-09-14,3,28.359,OAK,@,ATL,W 36-31,,,,,,,,,,,
81,1997,1997-09-21,4,29.001,OAK,@,NYJ,L 22-23,,,,,,,,,,,
82,1997,1997-09-28,5,29.008,OAK,,STL,W 35-17,,0,0,,0,0,0,0.0,2,45,0
83,1997,1997-10-05,6,29.015,OAK,,SDG,L 10-25,,,,,,,,,,,
84,1997,1997-10-19,7,29.029,OAK,,DEN,W 28-25,,,,,,,,,,,
85,1997,1997-10-26,8,29.036,OAK,@,SEA,L 34-45,,,,,,,,,,,
86,1997,1997-11-02,9,29.043,OAK,@,CAR,L 14-38,,,,,,,,,,,
87,1997,1997-11-09,10,29.050,OAK,,NOR,L 10-13,,,,,,,,,,,
88,1997,1997-11-16,11,29.057,OAK,@,SDG,W 38-13,,,,,,,,,,,
89,1997,1997-11-24,12,29.065,OAK,@,DEN,L 3-31,,,,,,,,,,,
90,1997,1997-11-30,13,29.071,OAK,,MIA,L 16-34,,,,,,,,,,,
91,1997,1997-12-07,14,29.078,OAK,@,KAN,L 0-30,,,,,,,,,,,
92,1997,1997-12-14,15,29.085,OAK,,SEA,L 21-22,,,,,,,,,,,
93,1997,1997-12-21,16,29.092,OAK,,JAX,L 9-20,,,,,,,,,,,
94,1998,1998-09-06,1,29.351,OAK,@,KAN,L 8-28,,,,,,,,,,,
95,1998,1998-09-13,2,29.358,OAK,,NYG,W 20-17,,0,0,,0,0,0,1.0,1,14,0
96,1998,1998-09-20,3,30.000,OAK,,DEN,L 17-34,,0,0,,0,1,6,0.0,1,94,1
97,1998,1998-09-27,4,30.007,OAK,@,DAL,W 13-12,,0,0,,0,0,0,0.0,1,0,0
98,1998,1998-10-04,5,30.014,OAK,@,ARI,W 23-20,,,,,,,,,,,
99,1998,1998-10-11,6,30.021,OAK,,SDG,W 7-6,,,,,,,,,,,
100,1999,1999-09-12,1,30.357,OAK,@,GNB,L 24-28,*,,,,,,,,,,
101,1999,1999-09-19,2,30.364,OAK,@,MIN,W 22-17,*,0,0,,0,0,0,0.0,1,0,0
102,1999,1999-09-26,3,31.006,OAK,,CHI,W 24-17,*,,,,,,,,,,
103,1999,1999-10-03,4,31.013,OAK,@,SEA,L 21-22,*,0,0,,0,0,0,0.0,1,24,0
104,1999,1999-10-10,5,31.020,OAK,,DEN,L 13-16,*,,,,,,,,,,
105,1999,1999-10-17,6,31.027,OAK,@,BUF,W 20-14,*,0,0,,0,0,0,0.0,1,19,0
106,1999,1999-10-24,7,31.034,OAK,,NYJ,W 24-23,*,,,,,,,,,,
107,1999,1999-10-31,8,31.041,OAK,,MIA,L 9-16,*,,,,,,,,,,
108,1999,1999-11-14,9,31.055,OAK,,SDG,W 28-9,*,,,,,,,,,,
109,1999,1999-11-22,10,31.063,OAK,@,DEN,L 21-27,*,,,,,,,,,,
