ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
80,2016,2016-12-18,14,28.103,CHI,,GNB,L 27-30,,0,0,,0,0.0,0,0,0,0,0
81,2016,2016-12-24,15,28.109,CHI,,WAS,L 21-41,,0,0,,0,0.0,1,0,0,0,0
82,2016,2017-01-01,16,28.117,CHI,@,MIN,L 10-38,*,0,0,,0,0.0,1,1,0,0,0
83,2017,2017-09-10,1,29.004,CHI,,ATL,L 17-23,,0,0,,0,0.0,2,1,0,0,0
84,2017,2017-09-17,2,29.011,CHI,@,TAM,L 7-29,*,0,0,,0,0.0,2,1,0,0,0
85,2017,2017-09-24,3,29.018,CHI,,PIT,W 23-17,*,0,0,,0,0.0,0,0,0,0,0
86,2017,2017-09-28,4,29.022,CHI,@,GNB,L 14-35,,0,0,,0,0.0,0,0,0,0,0
87,2017,2017-10-09,5,29.033,CHI,,MIN,L 17-20,,0,0,,0,0.0,2,0,0,0,0
88,2017,2017-10-15,6,29.039,CHI,@,BAL,W 27-24,*,0,0,,0,0.0,3,0,0,0,0
89,2017,2017-10-22,7,29.046,CHI,,CAR,W 17-3,,0,0,,0,0.0,2,1,0,0,0
90,2017,2017-10-29,8,29.053,CHI,@,NOR,L 12-20,*,0,0,,0,0.0,3,1,0,0,0
91,2017,2017-11-12,9,29.067,CHI,,GNB,L 16-23,*,0,0,,0,0.5,2,1,0,0,0
92,2017,2017-11-19,10,29.074,CHI,,DET,L 24-27,*,0,0,,0,0.0,1,0,0,0,0
93,2017,2017-11-26,11,29.081,CHI,@,PHI,L 3-31,*,1,3,3.00,0,0.0,2,2,0,0,0
94,2017,2017-12-03,12,29.088,CHI,,SFO,L 14-15,*,0,0,,0,0.0,0,0,0,0,0
95,2017,2017-12-10,13,29.095,CHI,@,CIN,W 33-7,*,0,0,,0,0.0,1,3,0,0,0
96,2017,2017-12-16,14,29.101,CHI,@,DET,L 10-20,*,0,0,,0,1.0,3,1,0,0,0
97,2017,2017-12-24,15,29.109,CHI,,CLE,W 20-3,*,0,0,,0,0.5,3,1,0,0,0
98,2017,2017-12-31,16,29.116,CHI,@,MIN,L 10-23,*,0,0,,0,1.0,1,1,0,0,0
99,2018,2018-09-09,1,30.003,CHI,@,GNB,L 23-24,,0,0,,0,0.0,0,0,0,0,0
100,2018,2018-09-17,2,30.011,CHI,,SEA,W 24-17,,0,0,,0,0.0,0,0,0,0,0
101,2018,2018-09-23,3,30.017,CHI,@,ARI,W 16-14,,0,0,,0,0.0,0,0,0,0,0
