ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
169,1972,1972-10-29,7,38.165,MIA,@,BAL,W 23-0,*,9,15,60.00,85,0,1,47.9,0,0,5.67,2.67,1,6,6.00,0,0,0,0,0,,0
170,1972,1972-11-05,8,38.172,MIA,@,BUF,W 30-16,*,5,14,35.71,89,1,1,52.4,0,0,6.36,4.57,1,4,4.00,0,0,0,0,0,,0
171,1972,1972-11-12,9,38.179,MIA,,NWE,W 52-0,*,7,13,53.85,162,1,0,124.5,0,0,12.46,14.00,1,11,11.00,0,0,0,0,0,,0
172,1972,1972-11-19,10,38.186,MIA,,NYJ,W 28-24,*,8,17,47.06,132,1,1,68.8,0,0,7.76,6.29,3,29,9.67,1,1,6,0,0,,0
173,1972,1972-11-27,11,38.194,MIA,,STL,W 31-10,*,12,19,63.16,210,2,0,135.9,0,0,11.05,13.16,0,0,,0,0,0,0,0,,0
174,1972,1972-12-03,12,38.200,MIA,@,NWE,W 37-21,*,11,19,57.89,201,2,1,107.6,0,0,10.58,10.32,0,0,,0,0,0,0,0,,0
175,1972,1972-12-10,13,38.207,MIA,@,NYG,W 23-13,*,9,17,52.94,171,1,1,83.2,0,0,10.06,8.59,3,7,2.33,0,0,0,0,0,,0
176,1972,1972-12-16,14,38.213,MIA,,BAL,W 16-0,*,7,15,46.67,110,1,1,66.0,0,0,7.33,5.67,1,5,5.00,0,0,0,0,0,,0
177,1973,1973-09-16,1,39.122,MIA,,SFO,W 21-13,,,,,,,,,,,,,,,,,,,,,,
178,1973,1973-09-23,2,39.129,MIA,@,OAK,L 7-12,,,,,,,,,,,,,,,,,,,,,,
179,1973,1973-09-30,3,39.136,MIA,,NWE,W 44-23,,,,,,,,,,,,,,,,,,,,,,
180,1973,1973-10-07,4,39.143,MIA,,NYJ,W 31-3,,2,4,50.00,46,0,0,91.7,0,0,11.50,11.50,0,0,,0,0,0,0,0,,0
181,1973,1973-10-15,5,39.151,MIA,@,CLE,W 17-9,,,,,,,,,,,,,,,,,,,,,,
182,1973,1973-10-21,6,39.157,MIA,,BUF,W 27-6,,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,0,0,0,0,,0
183,1973,1973-10-28,7,39.164,MIA,@,NWE,W 30-14,,,,,,,,,,,,,,,,,,,,,,
184,1973,1973-11-04,8,39.171,MIA,@,NYJ,W 24-14,,,,,,,,,,,,,,,,,,,,,,
185,1973,1973-11-11,9,39.178,MIA,,BAL,W 44-0,,3,6,50.00,38,0,1,30.6,0,0,6.33,-1.17,0,0,,0,0,0,0,0,,0
186,1973,1973-11-18,10,39.185,MIA,@,BUF,W 17-0,,,,,,,,,,,,,,,,,,,,,,
187,1973,1973-11-22,11,39.189,MIA,@,DAL,W 14-7,,,,,,,,,,,,,,,,,,,,,,
188,1973,1973-12-03,12,39.200,MIA,,PIT,W 30-26,,,,,,,,,,,,,,,,,,,,,,
189,1973,1973-12-09,13,39.206,MIA,@,BAL,L 3-16,*,11,23,47.83,153,0,2,33.4,0,0,6.65,2.74,1,9,9.00,0,0,0,0,0,,0
190,1973,1973-12-15,14,39.212,MIA,,DET,W 34-7,,1,4,25.00,16,0,0,43.7,0,0,4.00,4.00,0,0,,0,0,0,0,0,,0
191,1974,1974-09-15,1,40.121,MIA,@,NWE,L 24-34,,,,,,,,,,,,,,,,,,,,,,
192,1974,1974-09-22,2,40.128,MIA,@,BUF,W 24-16,,,,,,,,,,,,,,,,,,,,,,
193,1974,1974-09-29,3,40.135,MIA,@,SDG,W 28-21,,,,,,,,,,,,,,,,,,,,,,
194,1974,1974-10-07,4,40.143,MIA,,NYJ,W 21-17,,,,,,,,,,,,,,,,,,,,,,
195,1974,1974-10-13,5,40.149,MIA,@,WAS,L 17-20,,,,,,,,,,,,,,,,,,,,,,
196,1974,1974-10-20,6,40.156,MIA,,KAN,W 9-3,,,,,,,,,,,,,,,,,,,,,,
197,1974,1974-10-27,7,40.163,MIA,,BAL,W 17-7,,,,,,,,,,,,,,,,,,,,,,
198,1974,1974-11-03,8,40.170,MIA,,ATL,W 42-7,,1,1,100.00,9,0,0,104.2,0,0,9.00,9.00,0,0,,0,0,0,0,0,,0
199,1974,1974-11-10,9,40.177,MIA,@,NOR,W 21-0,,1,3,33.33,4,0,0,42.4,0,0,1.33,1.33,0,0,,0,0,0,0,0,,0
200,1974,1974-11-17,10,40.184,MIA,,BUF,W 35-28,,,,,,,,,,,,,,,,,,,,,,
201,1974,1974-11-24,11,40.191,MIA,@,NYJ,L 14-17,,,,,,,,,,,,,,,,,,,,,,
202,1974,1974-12-02,12,40.199,MIA,,CIN,W 24-3,,,,,,,,,,,,,,,,,,,,,,
203,1974,1974-12-08,13,40.205,MIA,@,BAL,W 17-16,,,,,,,,,,,,,,,,,,,,,,
204,1974,1974-12-15,14,40.212,MIA,,NWE,W 34-27,*,15,23,65.22,288,2,3,97.9,0,0,12.52,8.39,1,11,11.00,0,0,0,0,0,,0
205,1975,1975-09-22,1,41.128,MIA,,OAK,L 21-31,,,,,,,,,,,,,,,,,,,,,,
206,1975,1975-09-28,2,41.134,MIA,@,NWE,W 22-14,,,,,,,,,,,,,,,,,,,,,,
207,1975,1975-10-05,3,41.141,MIA,@,GNB,W 31-7,,,,,,,,,,,,,,,,,,,,,,
208,1975,1975-10-12,4,41.148,MIA,,PHI,W 24-16,,,,,,,,,,,,,,,,,,,,,,
209,1975,1975-10-19,5,41.155,MIA,@,NYJ,W 43-0,,2,2,100.00,15,0,0,97.9,0,0,7.50,7.50,2,21,10.50,0,0,0,0,0,,0
210,1975,1975-10-26,6,41.162,MIA,@,BUF,W 35-30,,,,,,,,,,,,,,,,,,,,,,
211,1975,1975-11-02,7,41.169,MIA,@,CHI,W 46-13,,3,4,75.00,28,1,0,133.3,0,0,7.00,12.00,0,0,,0,0,0,0,0,,0
212,1975,1975-11-09,8,41.176,MIA,,NYJ,W 27-7,,,,,,,,,,,,,,,,,,,,,,
213,1975,1975-11-16,9,41.183,MIA,@,HOU,L 19-20,,,,,,,,,,,,,,,,,,,,,,
214,1975,1975-11-23,10,41.190,MIA,,BAL,L 17-33,,1,9,11.11,7,0,2,0.0,0,0,0.78,-9.22,2,12,6.00,0,0,0,0,0,,0
215,1975,1975-12-01,11,41.198,MIA,,NWE,W 20-7,*,14,17,82.35,135,1,0,119.4,0,0,7.94,9.12,0,0,,0,0,0,0,0,,0
216,1975,1975-12-14,13,41.211,MIA,@,BAL,L 7-10,,,,,,,,,,,,,,,,,,,,,,
217,1975,1975-12-20,14,41.217,MIA,,DEN,W 14-13,,6,11,54.55,88,1,0,111.2,0,0,8.00,9.82,0,0,,0,0,0,0,0,,0
218,1976,1976-09-13,1,42.119,MIA,@,BUF,W 30-21,,,,,,,,,,,,,,,,,,,,,,
219,1976,1976-09-19,2,42.125,MIA,@,NWE,L 14-30,,,,,,,,,,,,,,,,,,,,,,
220,1976,1976-09-26,3,42.132,MIA,,NYJ,W 16-0,,,,,,,,,,,,,,,,,,,,,,
221,1976,1976-10-03,4,42.139,MIA,,RAM,L 28-31,,,,,,,,,,,,,,,,,,,,,,
222,1976,1976-10-10,5,42.146,MIA,@,BAL,L 14-28,,10,26,38.46,148,1,1,54.6,0,0,5.69,4.73,0,0,,0,0,0,0,0,,0
223,1976,1976-10-17,6,42.153,MIA,,KAN,L 17-20,,,,,,,,,,,,,,,,,,,,,,
224,1976,1976-10-24,7,42.160,MIA,@,TAM,W 23-20,,,,,,,,,,,,,,,,,,,,,,
225,1976,1976-10-31,8,42.167,MIA,,NWE,W 10-3,,,,,,,,,,,,,,,,,,,,,,
226,1976,1976-11-07,9,42.174,MIA,@,NYJ,W 27-7,,,,,,,,,,,,,,,,,,,,,,
227,1976,1976-11-14,10,42.181,MIA,@,PIT,L 3-14,,,,,,,,,,,,,,,,,,,,,,
228,1976,1976-11-22,11,42.189,MIA,,BAL,L 16-17,,,,,,,,,,,,,,,,,,,,,,
229,1976,1976-11-28,12,42.195,MIA,@,CLE,L 13-17,,,,,,,,,,,,,,,,,,,,,,
230,1976,1976-12-05,13,42.202,MIA,,BUF,W 45-27,,,,,,,,,,,,,,,,,,,,,,
231,1976,1976-12-11,14,42.208,MIA,,MIN,L 7-29,,,,,,,,,,,,,,,,,,,,,,
