ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
63,1958,1958-11-09,7,28.069,CLE,,DET,L 10-30,1,28,28.00,0
64,1958,1958-11-16,8,28.076,CLE,@,WAS,W 20-10,2,27,13.50,0
65,1958,1958-11-23,9,28.083,CLE,,PHI,W 28-14,2,34,17.00,0
66,1958,1958-11-30,10,28.090,CLE,,WAS,W 21-14,3,72,24.00,0
67,1958,1958-12-07,11,28.097,CLE,@,PHI,W 21-14,1,24,24.00,0
68,1958,1958-12-14,12,28.104,CLE,@,NYG,L 10-13,1,12,12.00,0
69,1959,1959-09-26,1,29.025,PIT,,CLE,W 17-7,3,72,24.00,1
70,1959,1959-10-04,2,29.033,PIT,,WAS,L 17-23,8,123,15.38,1
71,1959,1959-10-18,4,29.047,PIT,@,WAS,W 27-6,3,41,13.67,0
72,1959,1959-10-25,5,29.054,PIT,,NYG,L 16-21,2,34,17.00,0
73,1959,1959-11-01,6,29.061,PIT,@,CRD,L 24-45,1,15,15.00,0
74,1959,1959-11-08,7,29.068,PIT,,DET,T 10-10,5,75,15.00,0
75,1960,1960-11-13,8,30.073,PIT,@,NYG,L 24-27,1,8,8.00,0
76,1960,1960-11-20,9,30.080,PIT,,CLE,W 14-10,1,18,18.00,0
