ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
28,2009,2009-12-06,12,25.306,CIN,,DET,W 23-13,,0,0,,0,2,2,25,12.50,0,100.0%,12.50,0,0,,0,,0,0,0.0,0,1
29,2009,2009-12-13,13,25.313,CIN,@,MIN,L 10-30,,1,9,9.00,0,3,3,9,3.00,0,100.0%,3.00,0,0,,0,,0,0,0.0,0,0
30,2009,2009-12-20,14,25.320,CIN,@,SDG,L 24-27,,0,0,,0,3,2,12,6.00,0,66.7%,4.00,0,0,,0,,0,0,0.0,0,0
31,2009,2009-12-27,15,25.327,CIN,,KAN,W 17-10,,0,0,,0,2,2,12,6.00,0,100.0%,6.00,1,24,24.00,0,,0,0,0.0,0,0
32,2009,2010-01-03,16,25.334,CIN,@,NYJ,L 0-37,,1,8,8.00,0,1,0,0,,0,0.0%,0.00,1,14,14.00,0,,0,0,0.0,1,0
33,2010,2010-09-26,3,26.235,CIN,@,CAR,W 20-7,,3,16,5.33,0,2,1,6,6.00,0,50.0%,3.00,0,0,,0,,0,0,0.0,0,0
34,2010,2010-10-03,4,26.242,CIN,@,CLE,L 20-23,,0,0,,0,3,2,11,5.50,1,66.7%,3.67,0,0,,0,,1,6,0.0,0,0
35,2010,2010-10-10,5,26.249,CIN,,TAM,L 21-24,,2,-2,-1.00,0,1,1,11,11.00,0,100.0%,11.00,0,0,,0,,0,0,0.0,0,0
36,2010,2010-10-31,7,26.270,CIN,,MIA,L 14-22,,1,2,2.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0
37,2010,2010-11-08,8,26.278,CIN,,PIT,L 21-27,,0,0,,0,3,3,14,4.67,0,100.0%,4.67,0,0,,0,,0,0,0.0,0,0
38,2010,2010-11-14,9,26.284,CIN,@,IND,L 17-23,,1,42,42.00,0,2,2,8,4.00,0,100.0%,4.00,0,0,,0,,0,0,0.0,0,0
39,2010,2010-11-21,10,26.291,CIN,,BUF,L 31-49,,0,0,,0,4,3,23,7.67,0,75.0%,5.75,0,0,,0,,0,0,0.0,0,0
40,2010,2010-11-25,11,26.295,CIN,@,NYJ,L 10-26,,0,0,,0,3,2,3,1.50,0,66.7%,1.00,0,0,,0,,0,0,0.0,0,0
41,2010,2010-12-05,12,26.305,CIN,,NOR,L 30-34,,1,4,4.00,0,4,3,24,8.00,0,75.0%,6.00,0,0,,0,,0,0,0.0,0,0
42,2010,2010-12-12,13,26.312,CIN,@,PIT,L 7-23,,0,0,,0,2,2,17,8.50,0,100.0%,8.50,0,0,,0,,0,0,0.0,0,1
43,2010,2010-12-19,14,26.319,CIN,,CLE,W 19-17,,1,-1,-1.00,0,1,1,20,20.00,0,100.0%,20.00,0,0,,0,,0,0,0.0,0,0
44,2011,2011-09-11,1,27.220,CIN,@,CLE,W 27-17,,2,15,7.50,0,2,2,29,14.50,0,100.0%,14.50,0,0,,0,,0,0,0.0,0,0
45,2011,2011-09-18,2,27.227,CIN,@,DEN,L 22-24,,0,0,,0,2,2,5,2.50,0,100.0%,2.50,0,0,,0,,0,0,0.0,0,0
46,2011,2011-09-25,3,27.234,CIN,,SFO,L 8-13,,0,0,,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,,0,0,0.0,0,1
47,2011,2011-10-02,4,27.241,CIN,,BUF,W 23-20,,4,36,9.00,0,2,1,15,15.00,0,50.0%,7.50,0,0,,0,,0,0,0.0,0,0
48,2011,2011-10-09,5,27.248,CIN,@,JAX,W 30-20,,1,4,4.00,0,3,1,10,10.00,0,33.3%,3.33,0,0,,0,,0,0,0.0,0,0
49,2011,2011-10-16,6,27.255,CIN,,IND,W 27-17,,2,9,4.50,0,2,2,38,19.00,0,100.0%,19.00,0,0,,0,,0,0,0.0,0,0
50,2011,2011-10-30,7,27.269,CIN,@,SEA,W 34-12,,2,7,3.50,0,3,2,10,5.00,0,66.7%,3.33,0,0,,0,,0,0,0.0,0,0
51,2011,2011-11-06,8,27.276,CIN,@,TEN,W 24-17,,1,3,3.00,0,2,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0
52,2011,2011-11-13,9,27.283,CIN,,PIT,L 17-24,,2,3,1.50,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
53,2011,2011-11-20,10,27.290,CIN,@,BAL,L 24-31,,2,6,3.00,0,5,5,57,11.40,0,100.0%,11.40,0,0,,0,,0,0,0.0,0,0
54,2011,2011-11-27,11,27.297,CIN,,CLE,W 23-20,,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
55,2011,2011-12-04,12,27.304,CIN,@,PIT,L 7-35,,0,0,,0,4,4,20,5.00,0,100.0%,5.00,0,0,,0,,0,0,0.0,0,0
56,2011,2012-01-01,16,27.332,CIN,,BAL,L 16-24,,0,0,,0,5,2,19,9.50,0,40.0%,3.80,0,0,,0,,0,0,0.0,0,0
57,2012,2012-09-10,1,28.220,CIN,@,BAL,L 13-44,,3,5,1.67,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
58,2012,2012-09-16,2,28.226,CIN,,CLE,W 34-27,,,,,,,,,,,0.0%,,,,,,,,,,,
59,2012,2012-09-23,3,28.233,CIN,@,WAS,W 38-31,,2,18,9.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0
60,2012,2012-09-30,4,28.240,CIN,@,JAX,W 27-10,,1,3,3.00,0,1,1,13,13.00,0,100.0%,13.00,0,0,,0,,0,0,0.0,0,0
61,2012,2012-10-07,5,28.247,CIN,,MIA,L 13-17,,0,0,,0,2,2,19,9.50,0,100.0%,9.50,0,0,,0,,0,0,0.0,0,0
62,2012,2012-10-14,6,28.254,CIN,@,CLE,L 24-34,,0,0,,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,,0,0,0.0,0,0
63,2012,2012-11-04,8,28.275,CIN,,DEN,L 23-31,,4,15,3.75,0,4,3,13,4.33,0,75.0%,3.25,0,0,,0,,0,0,0.0,0,0
64,2012,2012-11-11,9,28.282,CIN,,NYG,W 31-13,,4,4,1.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
65,2012,2012-11-18,10,28.289,CIN,@,KAN,W 28-6,,0,0,,0,1,1,11,11.00,0,100.0%,11.00,0,0,,0,,0,0,0.0,0,0
66,2012,2012-11-25,11,28.296,CIN,,OAK,W 34-10,,,,,,,,,,,0.0%,,,,,,,,,,,
67,2012,2012-12-02,12,28.303,CIN,@,SDG,W 20-13,,1,1,1.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0
68,2012,2012-12-09,13,28.310,CIN,,DAL,L 19-20,,6,20,3.33,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
69,2012,2012-12-13,14,28.314,CIN,@,PHI,W 34-13,,2,6,3.00,0,2,1,7,7.00,0,50.0%,3.50,0,0,,0,,0,0,0.0,0,0
70,2012,2012-12-23,15,28.324,CIN,@,PIT,W 13-10,,,,,,,,,,,0.0%,,,,,,,,,,,
71,2012,2012-12-30,16,28.331,CIN,,BAL,W 23-17,,10,34,3.40,0,2,2,1,0.50,0,100.0%,0.50,0,0,,0,,0,0,0.0,1,0
72,2013,2013-09-08,1,29.217,TAM,@,NYJ,L 17-18,,0,0,,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,,0,0,0.0,0,0
73,2013,2013-09-15,2,29.224,TAM,,NOR,L 14-16,,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,2,0
74,2013,2013-09-22,3,29.231,TAM,@,NWE,L 3-23,,0,0,,0,2,1,17,17.00,0,50.0%,8.50,0,0,,0,,0,0,0.0,0,0
75,2013,2013-09-29,4,29.238,TAM,,ARI,L 10-13,,0,0,,0,2,2,11,5.50,0,100.0%,5.50,0,0,,0,,0,0,0.0,0,0
76,2013,2013-10-13,5,29.252,TAM,,PHI,L 20-31,,0,0,,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,,0,0,0.0,0,0
77,2013,2013-10-20,6,29.259,TAM,@,ATL,L 23-31,,2,6,3.00,0,2,1,9,9.00,0,50.0%,4.50,0,0,,0,,0,0,0.0,1,0
78,2013,2013-10-24,7,29.263,TAM,,CAR,L 13-31,,1,7,7.00,0,7,6,32,5.33,0,85.7%,4.57,0,0,,0,,0,0,0.0,0,0
79,2013,2013-11-03,8,29.273,TAM,@,SEA,L 24-27,,5,20,4.00,0,4,4,48,12.00,0,100.0%,12.00,0,0,,0,,0,0,0.0,0,0
80,2013,2013-11-11,9,29.281,TAM,,MIA,W 22-19,,20,57,2.85,0,3,2,16,8.00,0,66.7%,5.33,0,0,,0,,0,0,0.0,1,0
81,2013,2013-11-17,10,29.287,TAM,,ATL,W 41-28,*,4,16,4.00,0,5,4,21,5.25,0,80.0%,4.20,0,0,,0,,0,0,0.0,0,0
82,2013,2013-11-24,11,29.294,TAM,@,DET,W 24-21,,1,3,3.00,0,2,1,3,3.00,0,50.0%,1.50,0,0,,0,,0,0,0.0,0,0
83,2013,2013-12-01,12,29.301,TAM,@,CAR,L 6-27,,0,0,,0,2,2,10,5.00,0,100.0%,5.00,0,0,,0,,0,0,0.0,0,0
84,2013,2013-12-08,13,29.308,TAM,,BUF,W 27-6,,7,26,3.71,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,1,0
85,2013,2013-12-15,14,29.315,TAM,,SFO,L 14-33,,1,12,12.00,0,2,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,1,0
86,2013,2013-12-22,15,29.322,TAM,@,STL,L 13-23,,0,0,,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,,0,0,0.0,0,0
87,2013,2013-12-29,16,29.329,TAM,@,NOR,L 17-42,,5,35,7.00,0,3,3,1,0.33,0,100.0%,0.33,0,0,,0,,0,0,0.0,0,0
88,2014,2014-11-16,10,30.286,NOR,,CIN,L 10-27,,0,0,,0,1,1,15,15.00,0,100.0%,15.00,0,0,,0,,0,0,0.0,0,0
