ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
65,1975,1975-10-12,4,34.214,NOR,,GNB,W 20-19,,,,
66,1975,1975-10-19,5,34.221,NOR,@,SFO,L 21-35,,,,
67,1975,1975-10-26,6,34.228,NOR,@,RAM,L 14-38,,,,
68,1975,1975-11-02,7,34.235,NOR,,ATL,W 23-7,,,,
69,1975,1975-11-09,8,34.242,NOR,@,OAK,L 10-48,,,,
70,1975,1975-11-16,9,34.249,NOR,,MIN,L 7-20,,,,
71,1975,1975-11-23,10,34.256,NOR,,SFO,L 6-16,,,,
72,1975,1975-11-30,11,34.263,NOR,@,CLE,L 16-17,,,,
73,1975,1975-12-07,12,34.270,NOR,,RAM,L 7-14,,,,
74,1975,1975-12-14,13,34.277,NOR,@,NYG,L 14-28,,,,
75,1975,1975-12-21,14,34.284,NOR,,CHI,L 17-42,,,,
