ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
20,2001,2001-12-30,15,24.178,WAS,@,NOR,W 40-10,,0,,,,,0.0%,,,,,,,,,,,
21,2001,2002-01-06,16,24.185,WAS,,ARI,W 20-17,,,,,,,0.0%,,,,,,,,,,,
22,2002,2002-09-08,1,25.065,WAS,,ARI,W 31-23,*,4,4,45,11.25,1,100.0%,11.25,1,13,13.00,0,1,18,18.00,0,1,6
23,2002,2002-09-16,2,25.073,WAS,,PHI,L 7-37,*,2,1,9,9.00,0,50.0%,4.50,0,0,,0,2,37,18.50,0,0,0
24,2002,2002-09-22,3,25.079,WAS,@,SFO,L 10-20,*,4,2,21,10.50,0,50.0%,5.25,1,-5,-5.00,0,0,0,,0,0,0
25,2002,2002-10-06,4,25.093,WAS,@,TEN,W 31-14,,0,0,0,,0,0.0%,,0,0,,0,3,36,12.00,0,0,0
26,2002,2002-10-13,5,25.100,WAS,,NOR,L 27-43,,4,3,44,14.67,0,75.0%,11.00,0,0,,0,0,0,,0,0,0
27,2002,2002-10-20,6,25.107,WAS,@,GNB,L 9-30,*,5,5,89,17.80,0,100.0%,17.80,4,48,12.00,0,0,0,,0,0,0
28,2002,2002-10-27,7,25.114,WAS,,IND,W 26-21,*,7,4,63,15.75,0,57.1%,9.00,1,3,3.00,0,0,0,,0,0,0
29,2002,2002-11-03,8,25.121,WAS,@,SEA,W 14-3,*,4,,,,,0.0%,,,,,,,,,,,
30,2002,2002-11-10,9,25.128,WAS,@,JAX,L 7-26,*,8,3,24,8.00,0,37.5%,3.00,1,12,12.00,0,0,0,,0,0,0
31,2002,2002-11-17,10,25.135,WAS,@,NYG,L 17-19,*,7,1,8,8.00,0,14.3%,1.14,0,0,,0,0,0,,0,0,0
32,2002,2002-11-24,11,25.142,WAS,,STL,W 20-17,*,4,2,33,16.50,0,50.0%,8.25,0,0,,0,0,0,,0,0,0
33,2002,2002-11-28,12,25.146,WAS,@,DAL,L 20-27,*,6,6,94,15.67,1,100.0%,15.67,0,0,,0,0,0,,0,1,6
34,2002,2002-12-08,13,25.156,WAS,,NYG,L 21-27,*,10,6,122,20.33,0,60.0%,12.20,1,5,5.00,0,0,0,,0,0,0
35,2002,2002-12-15,14,25.163,WAS,@,PHI,L 21-34,*,10,7,70,10.00,1,70.0%,7.00,0,0,,0,0,0,,0,1,6
36,2002,2002-12-22,15,25.170,WAS,,HOU,W 26-10,*,9,5,73,14.60,1,55.6%,8.11,1,1,1.00,0,0,0,,0,1,6
37,2002,2002-12-29,16,25.177,WAS,,DAL,W 20-14,*,9,4,78,19.50,0,44.4%,8.67,0,0,,0,0,0,,0,0,0
38,2003,2003-09-07,1,26.064,MIA,,HOU,L 20-21,,6,,,,,0.0%,,,,,,,,,,,
39,2003,2003-09-14,2,26.071,MIA,@,NYJ,W 21-10,*,2,1,24,24.00,0,50.0%,12.00,0,0,,0,0,0,,0,0,0
40,2003,2003-09-21,3,26.078,MIA,,BUF,W 17-7,*,6,3,32,10.67,0,50.0%,5.33,0,0,,0,0,0,,0,0,0
41,2003,2003-10-05,4,26.092,MIA,@,NYG,W 23-10,*,3,2,22,11.00,0,66.7%,7.33,0,0,,0,0,0,,0,0,0
42,2003,2003-10-12,5,26.099,MIA,@,JAX,W 24-10,*,1,1,16,16.00,0,100.0%,16.00,0,0,,0,0,0,,0,0,0
43,2003,2003-10-19,6,26.106,MIA,,NWE,L 13-19,*,7,3,65,21.67,0,42.9%,9.29,0,0,,0,0,0,,0,0,0
44,2003,2003-10-27,7,26.114,MIA,@,SDG,W 26-10,,4,2,20,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,0,0
45,2003,2003-11-02,8,26.120,MIA,,IND,L 17-23,,3,,,,,0.0%,,,,,,,,,,,
46,2003,2003-11-09,9,26.127,MIA,@,TEN,L 7-31,*,4,2,17,8.50,0,50.0%,4.25,0,0,,0,0,0,,0,0,0
47,2003,2003-11-16,10,26.134,MIA,,BAL,W 9-6,,5,1,10,10.00,0,20.0%,2.00,0,0,,0,0,0,,0,0,0
48,2003,2003-11-23,11,26.141,MIA,,WAS,W 24-23,*,1,1,16,16.00,0,100.0%,16.00,0,0,,0,0,0,,0,0,0
49,2003,2003-11-27,12,26.145,MIA,@,DAL,W 40-21,*,2,2,38,19.00,0,100.0%,19.00,0,0,,0,0,0,,0,0,0
50,2003,2003-12-07,13,26.155,MIA,@,NWE,L 0-12,*,3,2,31,15.50,0,66.7%,10.33,0,0,,0,0,0,,0,0,0
51,2003,2003-12-15,14,26.163,MIA,,PHI,L 27-34,*,7,3,35,11.67,0,42.9%,5.00,0,0,,0,0,0,,0,0,0
52,2003,2003-12-21,15,26.169,MIA,@,BUF,W 20-3,*,2,,,,,0.0%,,,,,,,,,,,
53,2003,2003-12-28,16,26.176,MIA,,NYJ,W 23-21,*,3,3,33,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,0
54,2004,2004-09-11,1,27.068,MIA,,TEN,L 7-17,,2,,,,,0.0%,,,,,,,,,,,
55,2004,2004-09-19,2,27.076,MIA,@,CIN,L 13-16,,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0
56,2004,2004-09-26,3,27.083,MIA,,PIT,L 3-13,,2,2,47,23.50,0,100.0%,23.50,0,0,,0,0,0,,0,0,0
57,2004,2004-10-03,4,27.090,MIA,,NYJ,L 9-17,*,3,1,25,25.00,0,33.3%,8.33,0,0,,0,0,0,,0,0,0
58,2004,2004-10-10,5,27.097,MIA,@,NWE,L 10-24,,5,2,23,11.50,0,40.0%,4.60,0,0,,0,0,0,,0,0,0
59,2004,2004-10-17,6,27.104,MIA,@,BUF,L 13-20,,2,1,24,24.00,1,50.0%,12.00,0,0,,0,0,0,,0,1,6
60,2004,2004-10-24,7,27.111,MIA,,STL,W 31-14,,,,,,,0.0%,,,,,,,,,,,
61,2004,2004-11-01,8,27.119,MIA,@,NYJ,L 14-41,,2,1,29,29.00,1,50.0%,14.50,0,0,,0,0,0,,0,1,6
62,2004,2004-11-07,9,27.125,MIA,,ARI,L 23-24,*,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0,,0,0,0
63,2004,2004-11-21,10,27.139,MIA,@,SEA,L 17-24,,5,3,51,17.00,0,60.0%,10.20,0,0,,0,0,0,,0,0,0
64,2004,2004-11-28,11,27.146,MIA,@,SFO,W 24-17,,5,3,19,6.33,0,60.0%,3.80,0,0,,0,0,0,,0,0,0
65,2004,2004-12-05,12,27.153,MIA,,BUF,L 32-42,*,5,3,42,14.00,0,60.0%,8.40,0,0,,0,0,0,,0,0,0
66,2004,2004-12-12,13,27.160,MIA,@,DEN,L 17-20,,2,,,,,0.0%,,,,,,,,,,,
67,2004,2004-12-20,14,27.168,MIA,,NWE,W 29-28,,4,2,31,15.50,1,50.0%,7.75,0,0,,0,0,0,,0,1,6
68,2004,2004-12-26,15,27.174,MIA,,CLE,W 10-7,,4,2,34,17.00,1,50.0%,8.50,0,0,,0,0,0,,0,1,6
69,2004,2005-01-02,16,27.181,MIA,@,BAL,L 23-30,,3,1,13,13.00,0,33.3%,4.33,0,0,,0,0,0,,0,0,0
