ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,punt,punt_yds,punt_yds_per_punt,punt_blocked
14,1996,1996-11-03,9,24.132,MIN,,KAN,L 6-21,,0,0,,0,0,0,,0,0,0,,,,,,8,298,37.25,0
15,1996,1996-11-10,10,24.139,MIN,@,SEA,L 23-42,,0,0,,0,0,0,,0,0,0,,,,,,8,349,43.63,0
16,1996,1996-11-17,11,24.146,MIN,@,OAK,W 16-13,,0,0,,0,0,0,,0,0,0,,,,,,4,160,40.00,0
17,1996,1996-11-24,12,24.153,MIN,,DEN,L 17-21,,0,0,,0,0,0,,0,0,0,,,,,,5,163,32.60,0
18,1996,1996-12-01,13,24.160,MIN,,ARI,W 41-17,,0,0,,0,0,0,,0,0,0,,,,,,1,49,49.00,0
19,1996,1996-12-08,14,24.167,MIN,@,DET,W 24-22,,0,0,,0,0,0,,0,0,0,,,,,,3,130,43.33,0
20,1996,1996-12-15,15,24.174,MIN,,TAM,W 21-10,,0,0,,0,0,0,,0,0,0,,,,,,7,323,46.14,0
21,1996,1996-12-22,16,24.181,MIN,@,GNB,L 10-38,,0,0,,0,0,0,,0,0,0,,,,,,8,335,41.88,0
22,1997,1997-09-14,3,25.082,MIN,,TAM,L 14-28,,0,0,,0,0,0,,0,0,0,,,,,,5,204,40.80,0
23,1997,1997-09-21,4,25.089,MIN,@,GNB,L 32-38,,0,0,,0,0,0,,0,0,0,,,,,,4,198,49.50,0
24,1997,1997-09-28,5,25.096,MIN,,PHI,W 28-19,,0,0,,0,0,0,,0,0,0,,,,,,6,277,46.17,0
25,1997,1997-10-05,6,25.103,MIN,@,ARI,W 20-19,,1,0,0.00,0,0,0,,0,0,0,,,,,,2,117,58.50,0
26,1997,1997-10-12,7,25.110,MIN,,CAR,W 21-14,,0,0,,0,0,0,,0,0,0,,,,,,7,272,38.86,0
27,1997,1997-10-26,8,25.124,MIN,@,TAM,W 10-6,,0,0,,0,0,0,,0,0,0,,,,,,6,238,39.67,0
28,1997,1997-11-02,9,25.131,MIN,,NWE,W 23-18,,0,0,,0,0,0,,0,0,0,,,,,,5,200,40.00,0
29,1997,1997-11-09,10,25.138,MIN,,CHI,W 29-22,,0,0,,0,0,0,,0,0,0,,,,,,5,223,44.60,0
30,1997,1997-11-16,11,25.145,MIN,@,DET,L 15-38,,0,0,,0,0,0,,0,0,0,,,,,,6,261,43.50,0
31,1997,1997-11-23,12,25.152,MIN,@,NYJ,L 21-23,,0,0,,0,0,0,,0,0,0,,,,,,5,198,39.60,0
32,1997,1997-12-01,13,25.160,MIN,,GNB,L 11-27,,0,0,,0,0,0,,0,0,0,,,,,,8,372,46.50,0
33,1997,1997-12-07,14,25.166,MIN,@,SFO,L 17-28,,0,0,,0,0,0,,0,0,0,,,,,,4,140,35.00,0
34,1997,1997-12-14,15,25.173,MIN,,DET,L 13-14,,0,0,,0,0,0,,0,0,0,,,,,,7,300,42.86,0
35,1997,1997-12-21,16,25.180,MIN,,IND,W 39-28,,0,0,,0,0,0,,0,0,0,,,,,,3,133,44.33,0
36,1998,1998-09-06,1,26.074,MIN,,TAM,W 31-7,,0,0,,0,0,0,,0,0,0,,0,0,,,4,170,42.50,0
37,1998,1998-09-13,2,26.081,MIN,@,STL,W 38-31,,0,0,,0,0,0,,0,0,0,,0,0,,,5,204,40.80,0
38,1998,1998-09-20,3,26.088,MIN,,DET,W 29-6,,0,0,,0,0,0,,0,0,0,,0,0,,,4,188,47.00,0
39,1998,1998-09-27,4,26.095,MIN,@,CHI,W 31-28,,0,0,,0,0,0,,0,0,0,,0,0,,,5,177,35.40,0
40,1998,1998-10-05,5,26.103,MIN,@,GNB,W 37-24,,0,0,,0,0,0,,0,0,0,,0,0,,,1,51,51.00,0
41,1998,1998-10-18,6,26.116,MIN,,WAS,W 41-7,,0,0,,0,0,0,,0,0,0,,0,0,,,5,210,42.00,0
42,1998,1998-10-25,7,26.123,MIN,@,DET,W 34-13,,0,0,,0,0,0,,0,0,0,,0,0,,,2,98,49.00,0
43,1998,1998-11-01,8,26.130,MIN,@,TAM,L 24-27,,0,0,,0,0,0,,0,0,0,,0,0,,,2,85,42.50,0
44,1998,1998-11-08,9,26.137,MIN,,NOR,W 31-24,,0,0,,0,0,0,,0,0,0,,0,0,,,3,136,45.33,0
45,1998,1998-11-15,10,26.144,MIN,,CIN,W 24-3,,0,0,,0,0,0,,0,0,0,,0,0,,,4,223,55.75,0
46,1998,1998-11-22,11,26.151,MIN,,GNB,W 28-14,,0,0,,0,0,0,,0,0,0,,0,0,,,3,163,54.33,0
47,1998,1998-11-26,12,26.155,MIN,@,DAL,W 46-36,,0,0,,0,0,0,,0,0,0,,0,0,,,4,153,38.25,0
48,1998,1998-12-06,13,26.165,MIN,,CHI,W 48-22,,0,0,,0,0,0,,0,0,0,,0,0,,,2,88,44.00,0
49,1998,1998-12-13,14,26.172,MIN,@,BAL,W 38-28,,0,0,,0,0,0,,0,0,0,,0,0,,,2,74,37.00,0
50,1998,1998-12-20,15,26.179,MIN,,JAX,W 50-10,,0,0,,0,0,0,,0,0,0,,0,0,,,5,243,48.60,0
51,1998,1998-12-26,16,26.185,MIN,@,TEN,W 26-16,,0,0,,0,0,0,,0,0,0,,0,0,,,4,195,48.75,0
52,1999,1999-09-12,1,27.080,MIN,@,ATL,W 17-14,,0,0,,0,0,0,,0,0,0,,0,,,,3,121,40.33,0
53,1999,1999-09-19,2,27.087,MIN,,OAK,L 17-22,,0,0,,0,0,0,,0,0,0,,0,,,,3,164,54.67,0
54,1999,1999-09-26,3,27.094,MIN,@,GNB,L 20-23,,0,0,,0,0,0,,0,0,0,,0,,,,3,177,59.00,0
55,1999,1999-10-03,4,27.101,MIN,,TAM,W 21-14,,0,0,,0,0,0,,0,0,0,,0,,,,5,253,50.60,0
56,1999,1999-10-10,5,27.108,MIN,,CHI,L 22-24,,0,0,,0,0,0,,0,0,0,,0,,,,3,142,47.33,0
57,1999,1999-10-17,6,27.115,MIN,@,DET,L 23-25,,0,0,,0,0,0,,0,0,0,,0,,,,2,89,44.50,0
58,1999,1999-10-24,7,27.122,MIN,,SFO,W 40-16,,0,0,,0,0,0,,0,0,0,,0,,,,2,121,60.50,0
59,1999,1999-10-31,8,27.129,MIN,@,DEN,W 23-20,,0,0,,0,0,0,,0,0,0,,0,,,,6,263,43.83,0
60,1999,1999-11-08,9,27.137,MIN,,DAL,W 27-17,,0,0,,0,0,0,,0,0,0,,0,,,,6,269,44.83,0
61,1999,1999-11-14,10,27.143,MIN,@,CHI,W 27-24,,0,0,,0,0,0,,0,0,0,,0,,,,5,208,41.60,0
62,1999,1999-11-28,11,27.157,MIN,,SDG,W 35-27,,0,0,,0,0,0,,0,0,0,,0,,,,5,193,38.60,0
63,1999,1999-12-06,12,27.165,MIN,@,TAM,L 17-24,,0,0,,0,0,0,,0,0,0,,0,,,,3,108,36.00,0
64,1999,1999-12-12,13,27.171,MIN,@,KAN,L 28-31,,0,0,,0,0,0,,0,0,0,,0,,,,4,170,42.50,0
65,1999,1999-12-20,14,27.179,MIN,,GNB,W 24-20,,0,0,,0,0,0,,0,0,0,,0,,,,6,281,46.83,0
66,1999,1999-12-26,15,27.185,MIN,@,NYG,W 34-17,,0,0,,0,0,0,,0,0,0,,0,,,,4,169,42.25,0
67,1999,2000-01-02,16,27.192,MIN,,DET,W 24-17,,0,0,,0,0,0,,0,0,0,,0,,,,1,41,41.00,0
68,2000,2000-09-03,1,28.071,MIN,,CHI,W 30-27,,0,0,,0,0,0,,0,0,0,,0,,,,2,78,39.00,0
69,2000,2000-09-10,2,28.078,MIN,,MIA,W 13-7,,0,0,,0,0,0,,0,0,0,,0,,,,4,179,44.75,0
70,2000,2000-09-17,3,28.085,MIN,@,NWE,W 21-13,,0,0,,0,0,0,,0,0,0,,0,,,,5,204,40.80,0
71,2000,2000-10-01,4,28.099,MIN,@,DET,W 31-24,,0,0,,0,0,0,,0,0,0,,0,,,,6,261,43.50,0
72,2000,2000-10-09,5,28.107,MIN,,TAM,W 30-23,,0,0,,0,0,0,,0,0,0,,0,,,,2,104,52.00,0
73,2000,2000-10-15,6,28.113,MIN,@,CHI,W 28-16,,0,0,,0,0,0,,0,0,0,,0,,,,5,204,40.80,0
74,2000,2000-10-22,7,28.120,MIN,,BUF,W 31-27,,0,0,,0,0,0,,0,0,0,,0,,,,4,169,42.25,0
75,2000,2000-10-29,8,28.127,MIN,@,TAM,L 13-41,,0,0,,0,0,0,,0,0,0,,0,,,,1,49,49.00,0
76,2000,2000-11-06,9,28.135,MIN,@,GNB,L 20-26,,0,0,,0,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,4,167,41.75,0
77,2000,2000-11-12,10,28.141,MIN,,ARI,W 31-14,,0,0,,0,0,0,,0,0,0,,0,,,,1,39,39.00,0
78,2000,2000-11-19,11,28.148,MIN,,CAR,W 31-17,,0,0,,0,0,0,,0,0,0,,0,,,,4,177,44.25,0
79,2000,2000-11-23,12,28.152,MIN,@,DAL,W 27-15,,0,0,,0,0,0,,0,0,0,,0,,,,4,178,44.50,0
80,2000,2000-11-30,13,28.159,MIN,,DET,W 24-17,,0,0,,0,0,0,,0,0,0,,0,,,,5,246,49.20,0
81,2000,2000-12-10,14,28.169,MIN,@,STL,L 29-40,,0,0,,0,0,0,,0,0,0,,0,,,,5,250,50.00,0
82,2000,2000-12-17,15,28.176,MIN,,GNB,L 28-33,,0,0,,0,0,0,,0,0,0,,0,,,,3,146,48.67,0
83,2000,2000-12-24,16,28.183,MIN,@,IND,L 10-31,,0,0,,0,0,0,,0,0,0,,0,,,,7,322,46.00,0
84,2001,2001-09-09,1,29.077,MIN,,CAR,L 13-24,,0,0,,0,0,0,,0,0,0,,0,,,,5,234,46.80,0
85,2001,2001-09-23,2,29.091,MIN,@,CHI,L 10-17,,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,6,253,42.17,0
86,2001,2001-09-30,3,29.098,MIN,,TAM,W 20-16,,0,0,,0,0,0,,0,0,0,,0,,,,1,37,37.00,0
87,2001,2001-10-07,4,29.105,MIN,@,NOR,L 15-28,,0,0,,0,0,0,,0,0,0,,0,,,,4,190,47.50,0
88,2001,2001-10-14,5,29.112,MIN,,DET,W 31-26,,0,0,,0,0,0,,0,0,0,,0,,,,3,127,42.33,0
89,2001,2001-10-21,6,29.119,MIN,,GNB,W 35-13,,0,0,,0,0,0,,0,0,0,,0,,,,3,130,43.33,0
90,2001,2001-10-28,7,29.126,MIN,@,TAM,L 14-41,,0,0,,0,0,0,,0,0,0,,0,,,,5,214,42.80,0
91,2001,2001-11-11,8,29.140,MIN,@,PHI,L 17-48,,0,0,,0,0,0,,0,0,0,,0,,,,4,148,37.00,0
92,2001,2001-11-19,9,29.148,MIN,,NYG,W 28-16,,0,0,,0,0,0,,0,0,0,,0,,,,2,74,37.00,0
93,2001,2001-11-25,10,29.154,MIN,,CHI,L 6-13,,0,0,,0,0,0,,0,0,0,,0,,,,8,371,46.38,0
94,2001,2001-12-02,11,29.161,MIN,@,PIT,L 16-21,,0,0,,0,0,0,,0,0,0,,0,,,,3,143,47.67,0
95,2001,2001-12-09,12,29.168,MIN,,TEN,W 42-24,,0,0,,0,0,0,,0,0,0,,0,,,,3,125,41.67,0
96,2002,2002-09-08,1,30.076,STL,@,DEN,L 16-23,,0,0,,0,0,0,,0,0,0,,,,,,3,110,36.67,0
97,2002,2002-09-15,2,30.083,STL,,NYG,L 21-26,,0,0,,0,0,0,,0,0,0,,,,,,4,185,46.25,0
98,2002,2002-09-23,3,30.091,STL,@,TAM,L 14-26,,0,0,,0,0,0,,0,0,0,,,,,,5,196,39.20,0
99,2002,2002-09-29,4,30.097,STL,,DAL,L 10-13,,0,0,,0,0,0,,0,0,0,,,,,,5,253,50.60,0
100,2002,2002-10-06,5,30.104,STL,@,SFO,L 13-37,,0,0,,0,0,0,,0,0,0,,,,,,4,151,37.75,0
101,2002,2002-10-13,6,30.111,STL,,OAK,W 28-13,,0,0,,0,0,0,,0,0,0,,,,,,7,306,43.71,0
102,2002,2002-10-20,7,30.118,STL,,SEA,W 37-20,,0,0,,0,0,0,,0,0,0,,,,,,4,152,38.00,0
103,2002,2002-11-03,8,30.132,STL,@,ARI,W 27-14,,0,0,,0,0,0,,0,0,0,,,,,,2,73,36.50,0
104,2002,2002-11-10,9,30.139,STL,,SDG,W 28-24,,0,0,,0,0,0,,0,0,0,,,,,,4,199,49.75,0
105,2002,2002-11-18,10,30.147,STL,,CHI,W 21-16,,0,0,,0,0,0,,0,0,0,,,,,,6,267,44.50,0
106,2002,2002-11-24,11,30.153,STL,@,WAS,L 17-20,,0,0,,0,0,0,,0,0,0,,,,,,3,119,39.67,0
107,2002,2002-12-01,12,30.160,STL,@,PHI,L 3-10,,0,0,,0,0,0,,0,0,0,,,,,,7,274,39.14,0
108,2002,2002-12-08,13,30.167,STL,@,KAN,L 10-49,,0,0,,0,0,0,,0,0,0,,,,,,5,182,36.40,0
109,2002,2002-12-15,14,30.174,STL,,ARI,W 30-28,,0,0,,0,0,0,,0,0,0,,,,,,5,198,39.60,0
110,2002,2002-12-22,15,30.181,STL,@,SEA,L 10-30,,0,0,,0,0,0,,0,0,0,,,,,,2,65,32.50,0
111,2002,2002-12-30,16,30.189,STL,,SFO,W 31-20,,0,0,,0,0,0,,0,0,0,,,,,,6,290,48.33,0
112,2003,2003-09-07,1,31.075,NOR,@,SEA,L 10-27,,0,0,,0,0,0,,0,0,0,,0,,,,5,230,46.00,0
113,2003,2003-09-14,2,31.082,NOR,,HOU,W 31-10,,0,0,,0,0,0,,0,0,0,,0,,,,7,334,47.71,0
114,2003,2003-09-21,3,31.089,NOR,@,TEN,L 12-27,,0,0,,0,0,0,,0,0,0,,0,,,,3,139,46.33,0
115,2003,2003-09-28,4,31.096,NOR,,IND,L 21-55,,0,0,,0,0,0,,0,0,0,,0,,,,3,139,46.33,0
116,2003,2003-10-05,5,31.103,NOR,@,CAR,L 13-19,,0,0,,0,0,0,,0,0,0,,0,,,,4,164,41.00,0
117,2003,2003-10-12,6,31.110,NOR,,CHI,W 20-13,,0,0,,0,0,0,,0,0,0,,0,,,,3,103,34.33,0
118,2003,2003-10-19,7,31.117,NOR,@,ATL,W 45-17,,0,0,,0,0,0,,0,0,0,,0,,,,3,152,50.67,0
119,2003,2003-10-26,8,31.124,NOR,,CAR,L 20-23,,0,0,,0,0,0,,0,0,0,,0,,,,6,254,42.33,0
120,2003,2003-11-02,9,31.131,NOR,@,TAM,W 17-14,,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,7,327,46.71,0
121,2003,2003-11-16,10,31.145,NOR,,ATL,W 23-20,,0,0,,0,0,0,,0,0,0,,0,,,,7,286,40.86,0
122,2003,2003-11-23,11,31.152,NOR,@,PHI,L 20-33,,0,0,,0,0,0,,0,0,0,,0,,,,1,40,40.00,0
123,2003,2003-11-30,12,31.159,NOR,@,WAS,W 24-20,,0,0,,0,0,0,,0,0,0,,0,,,,6,245,40.83,0
124,2003,2003-12-07,13,31.166,NOR,,TAM,L 7-14,,0,0,,0,0,0,,0,0,0,,0,,,,4,190,47.50,1
125,2003,2003-12-14,14,31.173,NOR,,NYG,W 45-7,,0,0,,0,0,0,,0,0,0,,0,,,,1,57,57.00,0
126,2003,2003-12-21,15,31.180,NOR,@,JAX,L 19-20,,0,0,,0,0,0,,0,0,0,,0,,,,3,108,36.00,0
127,2003,2003-12-28,16,31.187,NOR,,DAL,W 13-7,,0,0,,0,0,0,,0,0,0,,0,,,,8,376,47.00,0
128,2004,2004-09-12,1,32.080,NOR,,SEA,L 7-21,,0,0,,0,0,0,,0,0,0,,,,,,7,292,41.71,0
129,2004,2004-09-19,2,32.087,NOR,,SFO,W 30-27,,0,0,,0,0,0,,0,0,0,,,,,,4,156,39.00,0
130,2004,2004-09-26,3,32.094,NOR,@,STL,W 28-25,,0,0,,0,0,0,,0,0,0,,,,,,1,45,45.00,0
131,2004,2004-10-03,4,32.101,NOR,@,ARI,L 10-34,,0,0,,0,0,0,,0,0,0,,,,,,7,333,47.57,0
132,2004,2004-10-10,5,32.108,NOR,,TAM,L 17-20,,0,0,,0,0,0,,0,0,0,,,,,,5,220,44.00,0
133,2004,2004-10-17,6,32.115,NOR,,MIN,L 31-38,,0,0,,0,0,0,,0,0,0,,,,,,4,183,45.75,0
134,2004,2004-10-24,7,32.122,NOR,@,OAK,W 31-26,,0,0,,0,0,0,,0,0,0,,,,,,7,297,42.43,0
135,2004,2004-11-07,8,32.136,NOR,@,SDG,L 17-43,,0,0,,0,0,0,,0,0,0,,,,,,2,101,50.50,0
136,2004,2004-11-14,9,32.143,NOR,,KAN,W 27-20,,0,0,,0,0,0,,0,0,0,,,,,,5,203,40.60,0
137,2004,2004-11-21,10,32.150,NOR,,DEN,L 13-34,,0,0,,0,0,0,,0,0,0,,,,,,4,186,46.50,0
138,2004,2004-11-28,11,32.157,NOR,@,ATL,L 21-24,,0,0,,0,0,0,,0,0,0,,,,,,5,220,44.00,0
139,2004,2004-12-05,12,32.164,NOR,,CAR,L 21-32,,0,0,,0,0,0,,0,0,0,,,,,,5,239,47.80,0
140,2004,2004-12-12,13,32.171,NOR,@,DAL,W 27-13,,0,0,,0,0,0,,0,0,0,,,,,,5,230,46.00,0
141,2004,2004-12-19,14,32.178,NOR,@,TAM,W 21-17,,0,0,,0,0,0,,0,0,0,,,,,,7,291,41.57,0
142,2004,2004-12-26,15,32.185,NOR,,ATL,W 26-13,,0,0,,0,0,0,,0,0,0,,,,,,7,306,43.71,0
143,2004,2005-01-02,16,32.192,NOR,@,CAR,W 21-18,,0,0,,0,0,0,,0,0,0,,,,,,10,402,40.20,0
144,2005,2005-09-11,1,33.079,NOR,@,CAR,W 23-20,,0,0,,0,0,0,,0,0,0,,,,,,2,87,43.50,0
145,2005,2005-09-19,2,33.087,NOR,,NYG,L 10-27,,0,0,,0,0,0,,0,0,0,,,,,,3,120,40.00,0
146,2005,2005-09-25,3,33.093,NOR,@,MIN,L 16-33,,0,0,,0,0,0,,0,0,0,,,,,,6,250,41.67,0
147,2005,2005-10-02,4,33.100,NOR,,BUF,W 19-7,,0,0,,0,0,0,,0,0,0,,,,,,4,160,40.00,0
148,2005,2005-10-09,5,33.107,NOR,@,GNB,L 3-52,,0,0,,0,0,0,,0,0,0,,,,,,6,285,47.50,0
149,2005,2005-10-16,6,33.114,NOR,,ATL,L 31-34,,0,0,,0,0,0,,0,0,0,,,,,,2,73,36.50,0
150,2005,2005-10-23,7,33.121,NOR,@,STL,L 17-28,,0,0,,0,0,0,,0,0,0,,,,,,4,150,37.50,0
151,2005,2005-10-30,8,33.128,NOR,,MIA,L 6-21,,0,0,,0,0,0,,0,0,0,,,,,,5,234,46.80,0
152,2005,2005-11-06,9,33.135,NOR,,CHI,L 17-20,,0,0,,0,0,0,,0,0,0,,,,,,7,306,43.71,0
153,2005,2005-11-20,10,33.149,NOR,@,NWE,L 17-24,,0,0,,0,0,0,,0,0,0,,,,,,4,129,32.25,0
154,2005,2005-11-27,11,33.156,NOR,@,NYJ,W 21-19,,0,0,,0,0,0,,0,0,0,,,,,,5,214,42.80,0
155,2005,2005-12-04,12,33.163,NOR,,TAM,L 3-10,,0,0,,0,0,0,,0,0,0,,,,,,4,176,44.00,0
156,2005,2005-12-12,13,33.171,NOR,@,ATL,L 17-36,,0,0,,0,0,0,,0,0,0,,,,,,8,383,47.88,0
157,2005,2005-12-18,14,33.177,NOR,,CAR,L 10-27,,0,0,,0,0,0,,0,0,0,,,,,,4,198,49.50,0
158,2005,2005-12-24,15,33.183,NOR,,DET,L 12-13,,0,0,,0,0,0,,0,0,0,,,,,,4,160,40.00,0
159,2005,2006-01-01,16,33.191,NOR,@,TAM,L 13-27,,0,0,,0,0,0,,0,0,0,,,,,,3,141,47.00,0
160,2007,2007-12-02,12,35.161,ARI,,CLE,W 27-21,,0,0,,0,0,0,,0,0,0,,0,0,,,5,201,40.20,0
161,2007,2007-12-09,13,35.168,ARI,@,SEA,L 21-42,,1,0,0.00,0,0,0,,0,0,0,,0,0,,,4,173,43.25,0
162,2007,2007-12-16,14,35.175,ARI,@,NOR,L 24-31,,0,0,,0,0,0,,0,0,0,,0,0,,,3,139,46.33,0
163,2007,2007-12-23,15,35.182,ARI,,ATL,W 30-27,,0,0,,0,0,0,,0,0,0,,0,0,,,7,260,37.14,0
164,2007,2007-12-30,16,35.189,ARI,,STL,W 48-19,,0,0,,0,0,0,,0,0,0,,0,0,,,1,40,40.00,0
165,2008,2008-09-07,1,36.075,PIT,,HOU,W 38-17,,0,0,,0,0,0,,0,0,0,,,,,,3,129,43.00,0
166,2008,2008-09-14,2,36.082,PIT,@,CLE,W 10-6,,0,0,,0,0,0,,0,0,0,,,,,,6,273,45.50,0
167,2008,2008-09-21,3,36.089,PIT,@,PHI,L 6-15,,0,0,,0,0,0,,0,0,0,,,,,,5,207,41.40,0
168,2008,2008-09-29,4,36.097,PIT,,BAL,W 23-20,,0,0,,0,0,0,,0,0,0,,,,,,7,281,40.14,0
169,2008,2008-10-05,5,36.103,PIT,@,JAX,W 26-21,,0,0,,0,0,0,,0,0,0,,,,,,4,199,49.75,0
170,2008,2008-10-19,6,36.117,PIT,@,CIN,W 38-10,,0,0,,0,0,0,,0,0,0,,,,,,5,204,40.80,0
171,2008,2008-10-26,7,36.124,PIT,,NYG,L 14-21,,1,0,0.00,0,0,0,,0,0,0,,,,,,4,177,44.25,0
172,2008,2008-11-03,8,36.132,PIT,@,WAS,W 23-6,,0,0,,0,0,0,,0,0,0,,,,,,8,290,36.25,0
173,2008,2008-11-30,12,36.159,PIT,@,NWE,W 33-10,,0,0,,0,0,0,,0,0,0,,,,,,3,115,38.33,0
174,2008,2008-12-07,13,36.166,PIT,,DAL,W 20-13,,0,0,,0,0,0,,0,0,0,,,,,,6,197,32.83,0
175,2008,2008-12-14,14,36.173,PIT,@,BAL,W 13-9,,0,0,,0,0,0,,0,0,0,,,,,,6,252,42.00,0
176,2008,2008-12-21,15,36.180,PIT,@,TEN,L 14-31,,0,0,,0,0,0,,0,0,0,,,,,,5,220,44.00,0
177,2008,2008-12-28,16,36.187,PIT,,CLE,W 31-0,,0,0,,0,0,0,,0,0,0,,,,,,4,184,46.00,0
178,2009,2009-11-01,7,37.130,DEN,@,BAL,L 7-30,,0,0,,0,0,0,,0,0,0,,,,,,8,307,38.38,0
179,2009,2009-11-09,8,37.138,DEN,,PIT,L 10-28,,0,0,,0,0,0,,0,0,0,,,,,,7,270,38.57,0
180,2009,2009-11-15,9,37.144,DEN,@,WAS,L 17-27,,0,0,,0,0,0,,0,0,0,,,,,,4,177,44.25,0
181,2009,2009-11-22,10,37.151,DEN,,SDG,L 3-32,,0,0,,0,0,0,,0,0,0,,,,,,3,144,48.00,0
182,2009,2009-11-26,11,37.155,DEN,,NYG,W 26-6,,0,0,,0,0,0,,0,0,0,,,,,,3,145,48.33,0
183,2009,2009-12-06,12,37.165,DEN,@,KAN,W 44-13,,0,0,,0,0,0,,0,0,0,,,,,,3,155,51.67,0
184,2009,2009-12-13,13,37.172,DEN,@,IND,L 16-28,,0,0,,0,0,0,,0,0,0,,,,,,4,185,46.25,0
185,2009,2009-12-20,14,37.179,DEN,,OAK,L 19-20,,0,0,,0,0,0,,0,0,0,,,,,,6,265,44.17,0
186,2009,2009-12-27,15,37.186,DEN,@,PHI,L 27-30,,0,0,,0,0,0,,0,0,0,,,,,,7,244,34.86,0
187,2009,2010-01-03,16,37.193,DEN,,KAN,L 24-44,,0,0,,0,0,0,,0,0,0,,,,,,6,255,42.50,0
