ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,sacks,def_int,def_int_yds,def_int_td
21,1989,1989-09-24,3,25.037,RAM,,GNB,W 41-38,0,0,,0,0,0,,0,0.0,1,27,0
22,1989,1989-10-01,4,25.044,RAM,@,SFO,W 13-12,,,,,0,0,,0,,,,
23,1989,1989-10-08,5,25.051,RAM,,ATL,W 26-14,,,,,0,0,,0,,,,
24,1989,1989-10-16,6,25.059,RAM,@,BUF,L 20-23,,,,,0,0,,0,,,,
25,1989,1989-10-22,7,25.065,RAM,,NOR,L 21-40,,,,,0,0,,0,,,,
26,1989,1989-10-29,8,25.072,RAM,@,CHI,L 10-20,0,0,,0,4,39,9.75,0,0.0,0,0,0
27,1989,1989-11-05,9,25.079,RAM,@,MIN,L 21-23,,,,,0,0,,0,,,,
28,1989,1989-11-12,10,25.086,RAM,,NYG,W 31-10,,,,,0,0,,0,,,,
29,1989,1989-11-19,11,25.093,RAM,,PHO,W 37-14,0,0,,0,0,0,,0,0.0,1,0,0
30,1989,1989-11-26,12,25.100,RAM,@,NOR,W 20-17,,,,,0,0,,0,,,,
31,1989,1989-12-11,14,25.115,RAM,,SFO,L 27-30,,,,,0,0,,0,,,,
32,1989,1989-12-17,15,25.121,RAM,,NYJ,W 38-14,,,,,0,0,,0,,,,
33,1989,1989-12-24,16,25.128,RAM,@,NWE,W 24-20,,,,,0,0,,0,,,,
34,1990,1990-11-11,9,26.085,RAM,,NYG,L 7-31,,,,,,,,,,,,
35,1990,1990-12-09,13,26.113,BUF,@,IND,W 31-7,0,0,,0,0,0,,0,1.0,0,0,0
36,1990,1990-12-15,14,26.119,BUF,@,NYG,W 17-13,,,,,,,,,,,,
37,1990,1990-12-23,15,26.127,BUF,,MIA,W 24-14,0,0,,0,0,0,,0,0.0,1,0,0
38,1990,1990-12-30,16,26.134,BUF,@,WAS,L 14-29,,,,,,,,,,,,
39,1991,1991-09-01,1,27.014,BUF,,MIA,W 35-31,,,,,0,0,,0,,,,
40,1991,1991-09-08,2,27.021,BUF,,PIT,W 52-34,,,,,0,0,,0,,,,
41,1991,1991-09-15,3,27.028,BUF,@,NYJ,W 23-20,,,,,0,0,,0,,,,
42,1991,1991-09-22,4,27.035,BUF,@,TAM,W 17-10,,,,,0,0,,0,,,,
43,1991,1991-09-29,5,27.042,BUF,,CHI,W 35-20,,,,,0,0,,0,,,,
44,1991,1991-10-07,6,27.050,BUF,@,KAN,L 6-33,,,,,0,0,,0,,,,
45,1991,1991-10-13,7,27.056,BUF,,IND,W 42-6,,,,,0,0,,0,,,,
46,1991,1991-10-21,8,27.064,BUF,,CIN,W 35-16,,,,,0,0,,0,,,,
47,1991,1991-11-03,9,27.077,BUF,,NWE,W 22-17,,,,,0,0,,0,,,,
48,1991,1991-11-10,10,27.084,BUF,@,GNB,W 34-24,0,0,,0,2,10,5.00,0,0.0,1,0,0
49,1991,1991-11-18,11,27.092,BUF,@,MIA,W 41-27,0,0,,0,1,10,10.00,0,0.0,0,0,0
50,1991,1991-11-24,12,27.098,BUF,@,NWE,L 13-16,0,0,,0,1,24,24.00,0,0.0,0,0,0
51,1991,1991-12-01,13,27.105,BUF,,NYJ,W 24-13,0,0,,0,2,8,4.00,0,0.0,0,0,0
52,1991,1991-12-08,14,27.112,BUF,@,RAI,W 30-27,0,0,,0,3,72,24.00,0,0.0,0,0,0
53,1991,1991-12-15,15,27.119,BUF,@,IND,W 35-7,0,0,,0,2,65,32.50,0,0.0,0,0,0
54,1991,1991-12-22,16,27.126,BUF,,DET,L 14-17,0,0,,0,1,14,14.00,0,0.0,0,0,0
55,1992,1992-10-04,5,28.047,BUF,,MIA,L 10-37,0,0,,0,4,49,12.25,0,0.0,0,0,0
56,1992,1992-10-11,6,28.054,BUF,@,RAI,L 3-20,0,0,,0,3,10,3.33,0,0.0,0,0,0
57,1992,1992-10-26,7,28.069,BUF,@,NYJ,W 24-20,0,0,,0,1,2,2.00,0,0.0,0,0,0
58,1992,1992-11-01,8,28.075,BUF,,NWE,W 16-7,1,5,5.00,0,1,7,7.00,0,0.0,0,0,0
59,1992,1992-11-08,9,28.082,BUF,,PIT,W 28-20,0,0,,0,3,20,6.67,0,0.0,0,0,0
60,1992,1992-11-16,10,28.090,BUF,@,MIA,W 26-20,0,0,,0,0,0,,0,,,,
61,1992,1992-11-22,11,28.096,BUF,,ATL,W 41-14,0,0,,0,4,41,10.25,0,0.0,0,0,0
62,1992,1992-11-29,12,28.103,BUF,@,IND,L 13-16,0,0,,0,2,17,8.50,0,0.0,0,0,0
63,1992,1992-12-06,13,28.110,BUF,,NYJ,L 17-24,0,0,,0,1,9,9.00,0,0.0,0,0,0
64,1992,1992-12-12,14,28.116,BUF,,DEN,W 27-17,0,0,,0,4,70,17.50,0,1.0,0,0,0
65,1992,1992-12-20,15,28.124,BUF,@,NOR,W 20-16,0,0,,0,3,35,11.67,0,0.0,0,0,0
66,1992,1992-12-27,16,28.131,BUF,@,HOU,L 3-27,0,0,,0,3,29,9.67,0,0.0,0,0,0
67,1993,1993-09-12,2,29.025,NYJ,@,MIA,W 24-14,,,,,0,0,,0,,,,
68,1993,1993-09-26,3,29.039,NYJ,,NWE,W 45-7,0,0,,0,4,35,8.75,0,0.0,0,0,0
69,1993,1993-10-03,4,29.046,NYJ,,PHI,L 30-35,0,0,,0,3,7,2.33,0,0.0,0,0,0
70,1993,1993-10-10,5,29.053,NYJ,@,RAI,L 20-24,,,,,0,0,,0,,,,
71,1993,1993-10-24,6,29.067,NYJ,,BUF,L 10-19,0,0,,0,1,19,19.00,0,0.0,0,0,0
72,1993,1993-12-05,12,29.109,NYJ,,IND,L 6-9,0,0,,0,4,49,12.25,0,0.0,0,0,0
73,1993,1993-12-11,13,29.115,NYJ,@,WAS,W 3-0,0,0,,0,3,27,9.00,0,0.0,0,0,0
74,1993,1993-12-18,14,29.122,NYJ,,DAL,L 7-28,0,0,,0,1,7,7.00,0,0.0,0,0,0
75,1993,1993-12-26,15,29.130,NYJ,@,BUF,L 14-16,,,,,0,0,,0,,,,
76,1993,1994-01-02,16,29.137,NYJ,@,HOU,L 0-24,0,0,,0,1,13,13.00,0,0.0,0,0,0
77,1994,1994-09-04,1,30.017,NYJ,@,BUF,W 23-3,0,0,,0,4,39,9.75,0,0.0,0,0,0
78,1994,1994-09-11,2,30.024,NYJ,,DEN,W 25-22,0,0,,0,2,30,15.00,0,0.0,0,0,0
79,1994,1994-09-18,3,30.031,NYJ,@,MIA,L 14-28,2,30,15.00,0,0,0,,0,0.0,0,0,0
80,1994,1994-09-25,4,30.038,NYJ,,CHI,L 7-19,0,0,,0,3,12,4.00,0,0.0,0,0,0
81,1994,1994-10-02,5,30.045,NYJ,@,CLE,L 7-27,0,0,,0,4,22,5.50,0,0.0,0,0,0
82,1994,1994-10-09,6,30.052,NYJ,,IND,W 16-6,0,0,,0,3,22,7.33,0,0.0,0,0,0
83,1994,1994-10-16,7,30.059,NYJ,,NWE,W 24-17,0,0,,0,2,25,12.50,0,0.0,0,0,0
84,1994,1994-10-30,8,30.073,NYJ,@,IND,L 25-28,0,0,,0,3,45,15.00,0,0.0,0,0,0
85,1994,1994-11-06,9,30.080,NYJ,,BUF,W 22-17,0,0,,0,4,43,10.75,0,0.0,0,0,0
86,1994,1994-11-13,10,30.087,NYJ,@,GNB,L 10-17,0,0,,0,3,25,8.33,0,0.0,0,0,0
87,1994,1994-11-20,11,30.094,NYJ,@,MIN,W 31-21,0,0,,0,1,12,12.00,0,0.0,0,0,0
88,1994,1994-11-27,12,30.101,NYJ,,MIA,L 24-28,0,0,,0,3,13,4.33,0,0.0,0,0,0
89,1994,1994-12-04,13,30.108,NYJ,@,NWE,L 13-24,0,0,,0,0,0,,0,,,,
90,1994,1994-12-10,14,30.114,NYJ,,DET,L 7-18,0,0,,0,0,0,,0,,,,
91,1994,1994-12-18,15,30.122,NYJ,,SDG,L 6-21,0,0,,0,3,37,12.33,0,0.0,0,0,0
92,1994,1994-12-24,16,30.128,NYJ,@,HOU,L 10-24,0,0,,0,3,17,5.67,0,0.0,0,0,0
93,1995,1995-11-19,11,31.093,DEN,,SDG,W 30-27,,,,,,,,,,,,
94,1995,1995-11-26,12,31.100,DEN,@,HOU,L 33-42,,,,,,,,,,,,
95,1995,1995-12-03,13,31.107,DEN,,JAX,W 31-23,,,,,,,,,,,,
96,1995,1995-12-10,14,31.114,DEN,,SEA,L 27-31,,,,,,,,,,,,
97,1995,1995-12-17,15,31.121,DEN,@,KAN,L 17-20,,,,,,,,,,,,
98,1995,1995-12-24,16,31.128,DEN,@,OAK,W 31-28,,,,,,,,,,,,
