ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
36,2001,2001-10-07,4,25.236,JAX,@,SEA,L 15-24,*,,,,,,,,,,
37,2001,2001-10-18,5,25.247,JAX,,BUF,L 10-13,*,,,,,,,,,,
38,2001,2001-10-28,6,25.257,JAX,@,BAL,L 17-18,,,,,,,,,,,
39,2001,2001-11-04,7,25.264,JAX,@,TEN,L 24-28,,,,,,,,,,,
40,2001,2001-11-11,8,25.271,JAX,,CIN,W 30-13,*,,,,,,,,,,
41,2001,2001-11-18,9,25.278,JAX,@,PIT,L 7-20,,,,,,,,,,,
42,2001,2001-11-25,10,25.285,JAX,,BAL,L 21-24,,,,,,,,,,,
43,2001,2001-12-03,11,25.293,JAX,,GNB,L 21-28,,,,,,,,,,,
44,2001,2001-12-09,12,25.299,JAX,@,CIN,W 14-10,*,,,,,,,,,,
45,2001,2001-12-16,13,25.306,JAX,@,CLE,W 15-10,*,0,0,,0,0.0,,,1,4,0
46,2001,2001-12-23,14,25.313,JAX,@,MIN,W 33-3,*,,,,,,,,,,
47,2001,2001-12-30,15,25.320,JAX,,KAN,L 26-30,*,0,0,,0,0.0,,,1,0,0
48,2001,2002-01-06,16,25.327,JAX,@,CHI,L 13-33,*,,,,,,,,,,
49,2002,2002-09-08,1,26.207,JAX,,IND,L 25-28,*,,,,,,,,,,
50,2002,2002-09-15,2,26.214,JAX,@,KAN,W 23-16,*,,,,,,,,,,
51,2002,2002-09-29,3,26.228,JAX,,NYJ,W 28-3,*,0,0,,0,0.0,,,1,0,0
52,2002,2002-10-06,4,26.235,JAX,,PHI,W 28-25,*,,,,,,,,,,
53,2002,2002-10-13,5,26.242,JAX,@,TEN,L 14-23,*,,,,,,,,,,
54,2002,2002-10-20,6,26.249,JAX,@,BAL,L 10-17,*,,,,,,,,,,
55,2002,2002-10-27,7,26.256,JAX,,HOU,L 19-21,*,,,,,,,,,,
56,2002,2002-11-03,8,26.263,JAX,@,NYG,L 17-24,*,,,,,,,,,,
57,2002,2002-11-10,9,26.270,JAX,,WAS,W 26-7,*,0,0,,0,0.0,,,1,0,0
58,2002,2002-11-17,10,26.277,JAX,@,HOU,W 24-21,*,,,,,,,,,,
59,2002,2002-11-24,11,26.284,JAX,@,DAL,L 19-21,*,1,1,1.00,0,0.0,,,0,0,0
60,2002,2002-12-01,12,26.291,JAX,,PIT,L 23-25,*,,,,,,,,,,
61,2002,2002-12-08,13,26.298,JAX,,CLE,L 20-21,*,,,,,,,,,,
62,2002,2002-12-15,14,26.305,JAX,@,CIN,W 29-15,*,0,0,,0,0.0,,,1,0,0
63,2002,2002-12-22,15,26.312,JAX,,TEN,L 10-28,*,,,,,,,,,,
64,2002,2002-12-29,16,26.319,JAX,@,IND,L 13-20,*,,,,,,,,,,
65,2003,2003-09-07,1,27.206,JAX,@,CAR,L 23-24,*,,,,,,,,,,
66,2003,2003-09-14,2,27.213,JAX,,BUF,L 17-38,*,,,,,,,,,,
67,2003,2003-09-21,3,27.220,JAX,@,IND,L 13-23,*,,,,,,,,,,
68,2003,2003-09-28,4,27.227,JAX,@,HOU,L 20-24,*,0,0,,0,0.0,,,1,8,0
69,2003,2003-10-05,5,27.234,JAX,,SDG,W 27-21,*,,,,,,,,,,
70,2003,2003-10-12,6,27.241,JAX,,MIA,L 10-24,*,0,0,,0,0.0,,,1,21,0
71,2004,2004-09-26,3,28.226,NOR,@,STL,W 28-25,,,,,,,,,,,
72,2004,2004-10-03,4,28.233,NOR,@,ARI,L 10-34,,,,,,,,,,,
73,2004,2004-10-10,5,28.240,NOR,,TAM,L 17-20,,,,,,,,,,,
74,2004,2004-10-17,6,28.247,NOR,,MIN,L 31-38,,,,,,,,,,,
75,2004,2004-10-24,7,28.254,NOR,@,OAK,W 31-26,,,,,,,,,,,
76,2004,2004-11-07,8,28.268,NOR,@,SDG,L 17-43,,,,,,,,,,,
77,2004,2004-11-14,9,28.275,NOR,,KAN,W 27-20,,,,,,,,,,,
78,2004,2004-11-21,10,28.282,NOR,,DEN,L 13-34,,,,,,,,,,,
79,2004,2004-11-28,11,28.289,NOR,@,ATL,L 21-24,,,,,,,,,,,
80,2004,2004-12-05,12,28.296,NOR,,CAR,L 21-32,,,,,,,,,,,
81,2004,2004-12-12,13,28.303,NOR,@,DAL,W 27-13,,,,,,,,,,,
82,2004,2004-12-19,14,28.310,NOR,@,TAM,W 21-17,,,,,,,,,,,
83,2004,2004-12-26,15,28.317,NOR,,ATL,W 26-13,,,,,,,,,,,
84,2004,2005-01-02,16,28.324,NOR,@,CAR,W 21-18,,,,,,,,,,,
85,2005,2005-09-11,1,29.210,NOR,@,CAR,W 23-20,,0,0,,0,0.0,,,1,5,0
86,2005,2005-09-19,2,29.218,NOR,,NYG,L 10-27,*,,,,,,,,,,
87,2005,2005-09-25,3,29.224,NOR,@,MIN,L 16-33,*,,,,,,,,,,
88,2005,2005-10-02,4,29.231,NOR,,BUF,W 19-7,*,0,0,,0,0.0,,,1,39,0
89,2005,2005-10-09,5,29.238,NOR,@,GNB,L 3-52,*,,,,,,,,,,
90,2005,2005-10-16,6,29.245,NOR,,ATL,L 31-34,,,,,,,,,,,
91,2005,2005-10-23,7,29.252,NOR,@,STL,L 17-28,,,,,,,,,,,
92,2005,2005-10-30,8,29.259,NOR,,MIA,L 6-21,,,,,,,,,,,
93,2005,2005-11-06,9,29.266,NOR,,CHI,L 17-20,,,,,,,,,,,
94,2005,2005-11-20,10,29.280,NOR,@,NWE,L 17-24,,,,,,,,,,,
95,2005,2005-11-27,11,29.287,NOR,@,NYJ,W 21-19,,,,,,,,,,,
96,2005,2005-12-04,12,29.294,NOR,,TAM,L 3-10,,,,,,,,,,,
97,2005,2005-12-12,13,29.302,NOR,@,ATL,L 17-36,,0,0,,0,0.0,,,1,19,0
98,2005,2005-12-18,14,29.308,NOR,,CAR,L 10-27,,0,0,,0,1.0,,,0,0,0
99,2005,2005-12-24,15,29.314,NOR,,DET,L 12-13,,,,,,,,,,,
100,2005,2006-01-01,16,29.322,NOR,@,TAM,L 13-27,,,,,,,,,,,
101,2006,2006-09-10,1,30.209,NOR,@,CLE,W 19-14,,,,,,,,,,,
102,2006,2006-09-17,2,30.216,NOR,@,GNB,W 34-27,,,,,,,,,,,
103,2006,2006-09-25,3,30.224,NOR,,ATL,W 23-3,,,,,,,,,,,
104,2006,2006-10-01,4,30.230,NOR,@,CAR,L 18-21,*,,,,,,,,,,
105,2006,2006-10-08,5,30.237,NOR,,TAM,W 24-21,,,,,,,,,,,
106,2006,2006-10-15,6,30.244,NOR,,PHI,W 27-24,*,,,,,,,,,,
107,2006,2006-10-29,7,30.258,NOR,,BAL,L 22-35,,,,,,,,,,,
108,2006,2006-11-05,8,30.265,NOR,@,TAM,W 31-14,,,,,,,,,,,
109,2006,2006-11-12,9,30.272,NOR,@,PIT,L 31-38,*,,,,,,,,,,
110,2006,2006-11-19,10,30.279,NOR,,CIN,L 16-31,,,,,,,,,,,
111,2006,2006-11-26,11,30.286,NOR,@,ATL,W 31-13,*,,,,,,,,,,
112,2006,2006-12-03,12,30.293,NOR,,SFO,W 34-10,,,,,,,,,,,
113,2006,2006-12-10,13,30.300,NOR,@,DAL,W 42-17,*,0,0,,0,0.0,,,1,0,0
114,2006,2006-12-17,14,30.307,NOR,,WAS,L 10-16,,,,,,,,,,,
115,2006,2006-12-24,15,30.314,NOR,@,NYG,W 30-7,,,,,,,,,,,
116,2006,2006-12-31,16,30.321,NOR,,CAR,L 21-31,*,,,,,,,,,,
117,2007,2007-09-06,1,31.205,NOR,@,IND,L 10-41,,,,,,,,,,,
118,2007,2007-09-16,2,31.215,NOR,@,TAM,L 14-31,,,,,,,,,,,
119,2007,2007-09-24,3,31.223,NOR,,TEN,L 14-31,,,,,,,,,,,
120,2007,2007-10-07,4,31.236,NOR,,CAR,L 13-16,*,,,,,,,,,,
121,2007,2007-10-14,5,31.243,NOR,@,SEA,W 28-17,*,,,,,,,,,,
122,2007,2007-10-21,6,31.250,NOR,,ATL,W 22-16,*,1,0,0.00,0,0.0,,,0,0,0
123,2007,2007-10-28,7,31.257,NOR,@,SFO,W 31-10,,,,,,,,,,,
124,2007,2007-11-04,8,31.264,NOR,,JAX,W 41-24,,0,0,,0,0.0,,,1,21,0
125,2007,2007-11-11,9,31.271,NOR,,STL,L 29-37,,,,,,,,,,,
126,2007,2007-11-18,10,31.278,NOR,@,HOU,L 10-23,,,,,,,,,,,
127,2007,2007-11-25,11,31.285,NOR,@,CAR,W 31-6,,0,0,,0,0.0,,,1,0,0
128,2007,2007-12-02,12,31.292,NOR,,TAM,L 23-27,,,,,,,,,,,
129,2007,2007-12-10,13,31.300,NOR,@,ATL,W 34-14,,,,,,,,,,,
130,2007,2007-12-16,14,31.306,NOR,,ARI,W 31-24,,,,,,,,,,,
131,2007,2007-12-23,15,31.313,NOR,,PHI,L 23-38,,,,,,,,,,,
132,2007,2007-12-30,16,31.320,NOR,@,CHI,L 25-33,*,,,,,,,,,,
133,2008,2008-09-07,1,32.207,NOR,,TAM,W 24-20,,0,0,,0,0.0,0,0,0,0,0
134,2008,2008-09-14,2,32.214,NOR,@,WAS,L 24-29,,0,0,,0,0.0,2,5,0,0,0
135,2008,2008-09-28,4,32.228,STL,,BUF,L 14-31,,0,0,,0,0.0,5,0,0,0,0
136,2008,2008-10-12,5,32.242,STL,@,WAS,W 19-17,*,0,0,,0,0.0,10,0,0,0,0
137,2008,2008-10-19,6,32.249,STL,,DAL,W 34-14,,0,0,,0,0.0,3,0,0,0,0
138,2008,2008-10-26,7,32.256,STL,@,NWE,L 16-23,,0,0,,0,0.0,8,2,0,0,0
139,2008,2008-11-02,8,32.263,STL,,ARI,L 13-34,,0,0,,0,0.0,2,1,0,0,0
140,2008,2008-11-09,9,32.270,STL,@,NYJ,L 3-47,,0,0,,0,0.0,0,0,0,0,0
141,2008,2008-11-16,10,32.277,STL,@,SFO,L 16-35,,0,0,,0,2.0,4,1,0,0,0
142,2008,2008-11-23,11,32.284,STL,,CHI,L 3-27,,0,0,,0,0.0,2,0,0,0,0
143,2008,2008-11-30,12,32.291,STL,,MIA,L 12-16,,0,0,,0,0.0,3,0,0,0,0
144,2008,2008-12-07,13,32.298,STL,@,ARI,L 10-34,,0,0,,0,0.0,4,0,0,0,0
145,2008,2008-12-14,14,32.305,STL,,SEA,L 20-23,*,0,0,,0,1.0,5,0,0,0,0
146,2008,2008-12-21,15,32.312,STL,,SFO,L 16-17,,0,0,,0,0.0,1,0,0,0,0
147,2008,2008-12-28,16,32.319,STL,@,ATL,L 27-31,,0,0,,0,0.0,4,0,1,16,0
