ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,safety_md,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
46,2002,2002-12-15,14,26.026,NOR,,MIN,L 31-32,*,,0,0,1.5,,,0,0,0
47,2002,2002-12-22,15,26.033,NOR,@,CIN,L 13-20,*,,,,,,,,,
48,2002,2002-12-29,16,26.040,NOR,,CAR,L 6-10,*,,,,,,,,,
49,2003,2003-09-07,1,26.292,NOR,@,SEA,L 10-27,*,,,,,,,,,
50,2003,2003-11-16,10,26.362,NOR,,ATL,W 23-20,*,,0,0,1.0,,,0,0,0
51,2003,2003-11-23,11,27.004,NOR,@,PHI,L 20-33,*,,0,0,2.0,,,0,0,0
52,2003,2003-11-30,12,27.011,NOR,@,WAS,W 24-20,*,,,,,,,,,
53,2003,2003-12-07,13,27.018,NOR,,TAM,L 7-14,*,,,,,,,,,
54,2003,2003-12-14,14,27.025,NOR,,NYG,W 45-7,*,,0,0,1.0,,,0,0,0
55,2003,2003-12-21,15,27.032,NOR,@,JAX,L 19-20,*,,,,,,,,,
56,2003,2003-12-28,16,27.039,NOR,,DAL,W 13-7,*,,0,0,1.0,,,0,0,0
57,2004,2004-09-26,3,27.312,NOR,@,STL,W 28-25,*,,0,0,1.0,,,0,0,0
58,2004,2004-10-03,4,27.319,NOR,@,ARI,L 10-34,*,,0,0,1.0,,,0,0,0
59,2004,2004-10-10,5,27.326,NOR,,TAM,L 17-20,*,,0,0,0.5,,,0,0,0
60,2004,2004-10-17,6,27.333,NOR,,MIN,L 31-38,*,,0,0,1.0,,,0,0,0
61,2004,2004-11-07,8,27.354,NOR,@,SDG,L 17-43,,,0,0,1.0,,,0,0,0
62,2004,2004-11-14,9,27.361,NOR,,KAN,W 27-20,*,,0,0,1.0,,,0,0,0
63,2004,2004-11-21,10,28.002,NOR,,DEN,L 13-34,*,,,,,,,,,
64,2004,2004-11-28,11,28.009,NOR,@,ATL,L 21-24,*,,,,,,,,,
65,2004,2004-12-05,12,28.016,NOR,,CAR,L 21-32,*,,0,0,2.0,,,0,0,0
66,2004,2004-12-12,13,28.023,NOR,@,DAL,W 27-13,*,,,,,,,,,
67,2004,2004-12-19,14,28.030,NOR,@,TAM,W 21-17,*,,0,0,1.0,,,0,0,0
68,2004,2004-12-26,15,28.037,NOR,,ATL,W 26-13,*,,0,0,1.0,,,0,0,0
69,2004,2005-01-02,16,28.044,NOR,@,CAR,W 21-18,*,,0,0,1.5,,,0,0,0
70,2005,2005-09-11,1,28.296,NOR,@,CAR,W 23-20,*,,,,,,,,,
71,2005,2005-09-19,2,28.304,NOR,,NYG,L 10-27,*,,,,,,,,,
72,2005,2005-09-25,3,28.310,NOR,@,MIN,L 16-33,*,,0,0,0.5,,,0,0,0
73,2005,2005-10-02,4,28.317,NOR,,BUF,W 19-7,*,,0,0,2.0,,,0,0,0
74,2005,2005-10-09,5,28.324,NOR,@,GNB,L 3-52,*,,,,,,,,,
75,2005,2005-10-16,6,28.331,NOR,,ATL,L 31-34,,,,,,,,,,
76,2005,2005-10-23,7,28.338,NOR,@,STL,L 17-28,*,,,,,,,,,
77,2005,2005-10-30,8,28.345,NOR,,MIA,L 6-21,*,,0,0,1.0,,,0,0,0
78,2005,2005-11-06,9,28.352,NOR,,CHI,L 17-20,,,,,,,,,,
79,2005,2005-11-20,10,29.001,NOR,@,NWE,L 17-24,*,,,,,,,,,
80,2005,2005-11-27,11,29.008,NOR,@,NYJ,W 21-19,*,,,,,,,,,
81,2005,2005-12-04,12,29.015,NOR,,TAM,L 3-10,,,,,,,,,,
82,2006,2006-09-10,1,29.295,PHI,@,HOU,W 24-10,*,,,,,,,,,
83,2006,2006-09-17,2,29.302,PHI,,NYG,L 24-30,*,,,,,,,,,
84,2006,2006-09-24,3,29.309,PHI,@,SFO,W 38-24,*,,0,0,1.0,,,0,0,0
85,2006,2006-10-02,4,29.317,PHI,,GNB,W 31-9,*,,,,,,,,,
86,2006,2006-10-08,5,29.323,PHI,,DAL,W 38-24,*,,0,0,2.0,,,0,0,0
87,2006,2006-10-15,6,29.330,PHI,@,NOR,L 24-27,*,,,,,,,,,
88,2006,2006-10-22,7,29.337,PHI,@,TAM,L 21-23,*,,,,,,,,,
89,2006,2006-10-29,8,29.344,PHI,,JAX,L 6-13,*,,,,,,,,,
90,2006,2006-11-12,9,29.358,PHI,,WAS,W 27-3,*,,,,,,,,,
91,2006,2006-11-19,10,30.000,PHI,,TEN,L 13-31,*,,0,0,1.0,,,0,0,0
92,2006,2006-11-26,11,30.007,PHI,@,IND,L 21-45,*,,,,,,,,,
93,2006,2006-12-04,12,30.015,PHI,,CAR,W 27-24,*,,,,,,,,,
94,2006,2006-12-10,13,30.021,PHI,@,WAS,W 21-19,*,,,,,,,,,
95,2006,2006-12-17,14,30.028,PHI,@,NYG,W 36-22,*,,,,,,,,,
96,2006,2006-12-25,15,30.036,PHI,@,DAL,W 23-7,*,,0,0,1.0,,,0,0,0
97,2006,2006-12-31,16,30.042,PHI,,ATL,W 24-17,*,,,,,,,,,
98,2007,2007-09-09,1,30.294,PHI,@,GNB,L 13-16,,,,,,,,,,
99,2007,2007-09-17,2,30.302,PHI,,WAS,L 12-20,,,,,,,,,,
100,2007,2007-09-23,3,30.308,PHI,,DET,W 56-21,,,,,,,,,,
101,2007,2007-09-30,4,30.315,PHI,@,NYG,L 3-16,,,,,,,,,,
102,2007,2007-10-14,5,30.329,PHI,@,NYJ,W 16-9,,,,,,,,,,
103,2007,2007-10-21,6,30.336,PHI,,CHI,L 16-19,,,,,,,,,,
104,2007,2007-10-28,7,30.343,PHI,@,MIN,W 23-16,,,,,,,,,,
105,2007,2007-11-04,8,30.350,PHI,,DAL,L 17-38,,,,,,,,,,
106,2007,2007-11-11,9,30.357,PHI,@,WAS,W 33-25,,,,,,,,,,
107,2007,2007-11-18,10,30.364,PHI,,MIA,W 17-7,,,,,,,,,,
108,2007,2007-11-25,11,31.006,PHI,@,NWE,L 28-31,,,0,0,1.0,,,0,0,0
109,2007,2007-12-02,12,31.013,PHI,,SEA,L 24-28,,,,,,,,,,
110,2007,2007-12-09,13,31.020,PHI,,NYG,L 13-16,,,,,,,,,,
111,2007,2007-12-16,14,31.027,PHI,@,DAL,W 10-6,,,,,,,,,,
112,2007,2007-12-23,15,31.034,PHI,@,NOR,W 38-23,,,,,,,,,,
113,2007,2007-12-30,16,31.041,PHI,,BUF,W 17-9,,,,,,,,,,
114,2008,2008-09-07,1,31.293,PHI,,STL,W 38-3,,,0,0,0.5,1,1,0,0,0
115,2008,2008-09-15,2,31.301,PHI,@,DAL,L 37-41,,,0,0,0.0,1,1,0,0,0
116,2008,2008-09-21,3,31.307,PHI,,PIT,W 15-6,,,0,0,2.0,2,0,0,0,0
117,2008,2008-09-28,4,31.314,PHI,@,CHI,L 20-24,,,0,0,0.0,0,0,1,8,0
118,2008,2008-10-05,5,31.321,PHI,,WAS,L 17-23,,,0,0,0.0,1,0,0,0,0
119,2008,2008-10-12,6,31.328,PHI,@,SFO,W 40-26,,,0,0,1.0,1,0,0,0,0
120,2008,2008-10-26,7,31.342,PHI,,ATL,W 27-14,,,0,0,1.0,1,0,0,0,0
121,2008,2008-11-02,8,31.349,PHI,@,SEA,W 26-7,,,0,0,1.5,2,1,0,0,0
122,2008,2008-11-09,9,31.356,PHI,,NYG,L 31-36,,,0,0,0.0,1,0,0,0,0
123,2008,2008-11-16,10,31.363,PHI,@,CIN,T 13-13,,,0,0,2.0,3,2,0,0,0
124,2008,2008-11-23,11,32.004,PHI,@,BAL,L 7-36,,,0,0,0.0,3,0,0,0,0
125,2008,2008-11-27,12,32.008,PHI,,ARI,W 48-20,,,0,0,0.0,1,0,0,0,0
126,2008,2008-12-07,13,32.018,PHI,@,NYG,W 20-14,,,,,,,,,,
127,2008,2008-12-15,14,32.026,PHI,,CLE,W 30-10,,,,,,,,,,
128,2008,2008-12-21,15,32.032,PHI,@,WAS,L 3-10,,,0,0,1.0,1,0,0,0,0
129,2008,2008-12-28,16,32.039,PHI,,DAL,W 44-6,,,0,0,1.0,3,0,0,0,0
130,2009,2009-09-13,1,32.298,PHI,@,CAR,W 38-10,,,0,0,2.0,5,0,0,0,0
131,2009,2009-09-20,2,32.305,PHI,,NOR,L 22-48,,,,,,,,,,
132,2009,2009-09-27,3,32.312,PHI,,KAN,W 34-14,,,0,0,0.0,2,0,0,0,0
133,2009,2009-10-11,4,32.326,PHI,,TAM,W 33-14,,1,0,2,0.0,3,1,0,0,0
134,2009,2009-10-18,5,32.333,PHI,@,OAK,L 9-13,,,0,0,0.0,1,0,0,0,0
135,2009,2009-10-26,6,32.341,PHI,@,WAS,W 27-17,,,0,0,0.0,2,0,0,0,0
136,2009,2009-11-01,7,32.347,PHI,,NYG,W 40-17,,,0,0,0.0,1,0,0,0,0
137,2009,2009-11-08,8,32.354,PHI,,DAL,L 16-20,,,,,,,,,,
138,2009,2009-11-15,9,32.361,PHI,@,SDG,L 23-31,,,0,0,0.5,3,0,0,0,0
139,2009,2009-11-22,10,33.003,PHI,@,CHI,W 24-20,,,,,,,,,,
140,2009,2009-11-29,11,33.010,PHI,,WAS,W 27-24,,,,,,,,,,
141,2009,2009-12-06,12,33.017,PHI,@,ATL,W 34-7,,,0,0,1.0,2,0,0,0,0
142,2009,2009-12-13,13,33.024,PHI,@,NYG,W 45-38,,,0,0,2.0,2,1,0,0,0
143,2009,2009-12-20,14,33.031,PHI,,SFO,W 27-13,,,,,,,,,,
144,2009,2009-12-27,15,33.038,PHI,,DEN,W 30-27,,,0,0,1.0,1,0,0,0,0
145,2009,2010-01-03,16,33.045,PHI,@,DAL,L 0-24,,,,,,,,,,
