ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
23,1983,1983-12-04,14,23.119,CLE,@,DEN,L 6-27,0,0,,0,
24,1983,1983-12-11,15,23.126,CLE,@,HOU,L 27-34,0,0,,0,
25,1983,1983-12-18,16,23.133,CLE,,PIT,W 30-17,0,0,,0,
26,1984,1984-09-03,1,24.027,CLE,@,SEA,L 0-33,0,0,,0,
27,1984,1984-09-09,2,24.033,CLE,@,RAM,L 17-20,0,0,,0,
28,1984,1984-09-16,3,24.040,CLE,,DEN,L 14-24,0,0,,0,
29,1984,1984-09-23,4,24.047,CLE,,PIT,W 20-10,0,0,,0,
30,1984,1984-09-30,5,24.054,CLE,@,KAN,L 6-10,0,0,,0,
31,1984,1984-10-07,6,24.061,CLE,,NWE,L 16-17,0,0,,0,
32,1984,1984-10-14,7,24.068,CLE,,NYJ,L 20-24,0,0,,0,
33,1984,1984-10-21,8,24.075,CLE,@,CIN,L 9-12,1,12,12.00,0,0.0
34,1984,1984-10-28,9,24.082,CLE,,NOR,L 14-16,0,0,,0,
35,1984,1984-11-04,10,24.089,CLE,@,BUF,W 13-10,0,0,,0,
36,1984,1984-11-11,11,24.096,CLE,,SFO,L 7-41,0,0,,0,
37,1984,1984-11-18,12,24.103,CLE,@,ATL,W 23-7,0,0,,0,
38,1984,1984-11-25,13,24.110,CLE,,HOU,W 27-10,0,0,,0,
39,1984,1984-12-02,14,24.117,CLE,,CIN,L 17-20,0,0,,0,
40,1984,1984-12-09,15,24.124,CLE,@,PIT,L 20-23,0,0,,0,
41,1984,1984-12-16,16,24.131,CLE,@,HOU,W 27-20,0,0,,0,
42,1985,1985-09-08,1,25.032,CLE,,STL,L 24-27,0,0,,0,
43,1985,1985-09-16,2,25.040,CLE,,PIT,W 17-7,0,0,,0,
44,1985,1985-09-22,3,25.046,CLE,@,DAL,L 7-20,0,0,,0,
45,1985,1985-09-29,4,25.053,CLE,@,SDG,W 21-7,0,0,,0,
46,1985,1985-10-06,5,25.060,CLE,,NWE,W 24-20,0,0,,0,
47,1985,1985-10-13,6,25.067,CLE,@,HOU,W 21-6,0,0,,0,1.0
48,1985,1985-10-20,7,25.074,CLE,,RAI,L 20-21,0,0,,0,
49,1985,1985-10-27,8,25.081,CLE,,WAS,L 7-14,0,0,,0,
50,1985,1985-11-03,9,25.088,CLE,@,PIT,L 9-10,0,0,,0,
51,1985,1985-11-10,10,25.095,CLE,@,CIN,L 10-27,0,0,,0,
52,1985,1985-11-17,11,25.102,CLE,,BUF,W 17-7,0,0,,0,
53,1985,1985-11-24,12,25.109,CLE,,CIN,W 24-6,1,9,9.00,0,0.0
54,1985,1985-12-01,13,25.116,CLE,@,NYG,W 35-33,0,0,,0,
55,1985,1985-12-08,14,25.123,CLE,@,SEA,L 13-31,0,0,,0,
56,1985,1985-12-15,15,25.130,CLE,,HOU,W 28-21,0,0,,0,
57,1985,1985-12-22,16,25.137,CLE,@,NYJ,L 10-37,0,0,,0,
58,1986,1986-09-07,1,26.031,CLE,@,CHI,L 31-41,1,13,13.00,0,0.0
59,1986,1986-09-14,2,26.038,CLE,@,HOU,W 23-20,0,0,,0,
60,1986,1986-09-18,3,26.042,CLE,,CIN,L 13-30,0,0,,0,
61,1986,1986-09-28,4,26.052,CLE,,DET,W 24-21,0,0,,0,
62,1986,1986-10-05,5,26.059,CLE,@,PIT,W 27-24,1,7,7.00,0,0.0
63,1986,1986-10-12,6,26.066,CLE,,KAN,W 20-7,0,0,,0,
64,1986,1986-10-19,7,26.073,CLE,,GNB,L 14-17,0,0,,0,
65,1986,1986-10-26,8,26.080,CLE,@,MIN,W 23-20,0,0,,0,
66,1986,1986-11-02,9,26.087,CLE,@,IND,W 24-9,0,0,,0,
67,1986,1986-11-10,10,26.095,CLE,,MIA,W 26-16,0,0,,0,
68,1986,1986-11-16,11,26.101,CLE,@,RAI,L 14-27,0,0,,0,
69,1986,1986-11-23,12,26.108,CLE,,PIT,W 37-31,1,8,8.00,0,0.0
70,1986,1986-11-30,13,26.115,CLE,,HOU,W 13-10,0,0,,0,
71,1986,1986-12-07,14,26.122,CLE,@,BUF,W 21-17,0,0,,0,
72,1986,1986-12-14,15,26.129,CLE,@,CIN,W 34-3,0,0,,0,
73,1986,1986-12-21,16,26.136,CLE,,SDG,W 47-17,0,0,,0,
74,1987,1987-10-11,4,27.065,MIA,,KAN,W 42-0,,,,,
75,1987,1987-10-18,5,27.072,MIA,@,NYJ,L 31-37,,,,,
76,1987,1987-10-25,6,27.079,MIA,,BUF,L 31-34,,,,,
77,1987,1987-11-01,7,27.086,MIA,,PIT,W 35-24,,,,,
78,1987,1987-11-08,8,27.093,MIA,@,CIN,W 20-14,,,,,
79,1987,1987-11-15,9,27.100,MIA,,IND,L 21-40,,,,,
80,1987,1987-11-22,10,27.107,MIA,@,DAL,W 20-14,,,,,
81,1987,1987-11-29,11,27.114,MIA,@,BUF,L 0-27,,,,,
82,1987,1987-12-07,12,27.122,MIA,,NYJ,W 37-28,,,,,
83,1987,1987-12-13,13,27.128,MIA,@,PHI,W 28-10,,,,,
84,1987,1987-12-20,14,27.135,MIA,,WAS,W 23-21,,,,,
85,1987,1987-12-28,15,27.143,MIA,,NWE,L 10-24,,,,,
