ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
51,2001,2001-09-30,3,26.049,NWE,,IND,W 44-13,*,,,,,,0.0%,,,
52,2001,2001-10-07,4,26.056,NWE,@,MIA,L 10-30,,,,,,,0.0%,,,
53,2001,2001-10-14,5,26.063,NWE,,SDG,W 29-26,*,,,,,,0.0%,,,
54,2001,2001-10-21,6,26.070,NWE,@,IND,W 38-17,*,0,,,,,0.0%,,,
55,2001,2001-10-28,7,26.077,NWE,@,DEN,L 20-31,*,1,,,,,0.0%,,,
56,2001,2001-11-11,9,26.091,NWE,,BUF,W 21-11,*,,,,,,0.0%,,,
57,2001,2001-11-18,10,26.098,NWE,,STL,L 17-24,*,2,2,16,8.00,0,100.0%,8.00,0,0
58,2001,2001-11-25,11,26.105,NWE,,NOR,W 34-17,*,1,,,,,0.0%,,,
59,2001,2001-12-02,12,26.112,NWE,@,NYJ,W 17-16,*,1,1,9,9.00,0,100.0%,9.00,0,0
60,2001,2001-12-09,13,26.119,NWE,,CLE,W 27-16,*,,,,,,0.0%,,,
61,2001,2001-12-16,14,26.126,NWE,@,BUF,W 12-9,*,1,,,,,0.0%,,,
62,2001,2001-12-22,15,26.132,NWE,,MIA,W 20-13,*,,,,,,0.0%,,,
63,2001,2002-01-06,16,26.147,NWE,@,CAR,W 38-6,*,,,,,,0.0%,,,
64,2002,2002-09-08,1,27.027,HOU,,DAL,W 19-10,*,,,,,,0.0%,,,
65,2002,2002-09-15,2,27.034,HOU,@,SDG,L 3-24,*,,,,,,0.0%,,,
66,2002,2002-09-22,3,27.041,HOU,,IND,L 3-23,*,2,,,,,0.0%,,,
67,2002,2002-09-29,4,27.048,HOU,@,PHI,L 17-35,*,1,,,,,0.0%,,,
68,2002,2002-10-13,5,27.062,HOU,,BUF,L 24-31,*,,,,,,0.0%,,,
69,2002,2002-10-20,6,27.069,HOU,@,CLE,L 17-34,,,,,,,0.0%,,,
70,2002,2002-11-03,8,27.083,HOU,,CIN,L 3-38,,,,,,,0.0%,,,
