ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists
22,2010,2010-09-13,1,25.282,KAN,,SDG,W 21-14,,0,0,0.0,0,0
23,2010,2010-09-19,2,25.288,KAN,@,CLE,W 16-14,,0,0,1.0,2,0
24,2010,2010-09-26,3,25.295,KAN,,SFO,W 31-10,,0,0,0.0,2,0
25,2010,2010-10-10,4,25.309,KAN,@,IND,L 9-19,,0,0,0.0,1,0
26,2010,2010-10-17,5,25.316,KAN,@,HOU,L 31-35,,0,0,1.0,1,0
27,2010,2010-10-24,6,25.323,KAN,,JAX,W 42-20,,,,,,
28,2010,2010-10-31,7,25.330,KAN,,BUF,W 13-10,*,0,0,1.0,4,1
29,2010,2010-11-07,8,25.337,KAN,@,OAK,L 20-23,,0,0,1.0,2,0
30,2010,2010-11-14,9,25.344,KAN,@,DEN,L 29-49,,0,0,0.0,1,0
31,2010,2010-11-21,10,25.351,KAN,,ARI,W 31-13,,0,0,0.0,0,2
32,2010,2010-11-28,11,25.358,KAN,@,SEA,W 42-24,*,0,0,0.0,2,0
33,2010,2010-12-05,12,26.000,KAN,,DEN,W 10-6,,,,,,
34,2010,2010-12-12,13,26.007,KAN,@,SDG,L 0-31,,0,0,0.0,0,1
35,2010,2010-12-19,14,26.014,KAN,@,STL,W 27-13,,0,0,3.0,3,0
36,2010,2010-12-26,15,26.021,KAN,,TEN,W 34-14,,,,,,
37,2010,2011-01-02,16,26.028,KAN,,OAK,L 10-31,,0,0,0.0,1,0
38,2011,2011-09-11,1,26.280,KAN,,BUF,L 7-41,,,,,,
39,2011,2011-09-18,2,26.287,KAN,@,DET,L 3-48,,0,0,0.0,0,0
40,2011,2011-09-25,3,26.294,KAN,@,SDG,L 17-20,,0,0,1.0,1,0
41,2011,2011-10-02,4,26.301,KAN,,MIN,W 22-17,,,,,,
42,2011,2011-10-09,5,26.308,KAN,@,IND,W 28-24,,0,0,0.0,0,2
43,2011,2011-10-23,6,26.322,KAN,@,OAK,W 28-0,,0,0,0.0,1,0
44,2011,2011-10-31,7,26.330,KAN,,SDG,W 23-20,,0,0,0.0,0,0
45,2011,2011-11-06,8,26.336,KAN,,MIA,L 3-31,,,,,,
46,2011,2011-11-13,9,26.343,KAN,,DEN,L 10-17,,0,0,0.0,1,0
47,2011,2011-11-21,10,26.351,KAN,@,NWE,L 3-34,*,0,0,1.0,1,1
48,2011,2011-11-27,11,26.357,KAN,,PIT,L 9-13,,0,0,0.0,1,0
49,2011,2011-12-04,12,26.364,KAN,@,CHI,W 10-3,,,,,,
50,2011,2011-12-11,13,27.006,KAN,@,NYJ,L 10-37,,,,,,
51,2011,2011-12-18,14,27.013,KAN,,GNB,W 19-14,,0,0,0.0,1,0
52,2011,2011-12-24,15,27.019,KAN,,OAK,L 13-16,,,,,,
53,2011,2012-01-01,16,27.027,KAN,@,DEN,W 7-3,,0,0,0.5,0,1
54,2012,2012-09-23,3,27.293,CIN,@,WAS,W 38-31,,0,0,0.0,0,1
55,2012,2012-09-30,4,27.300,CIN,@,JAX,W 27-10,,0,0,0.0,2,0
56,2012,2012-10-07,5,27.307,CIN,,MIA,L 13-17,,0,0,0.0,0,1
57,2012,2012-10-14,6,27.314,CIN,@,CLE,L 24-34,,0,0,1.0,1,0
58,2012,2012-10-21,7,27.321,CIN,,PIT,L 17-24,,0,0,0.0,0,0
59,2012,2012-11-04,8,27.335,CIN,,DEN,L 23-31,,0,0,0.0,0,1
60,2012,2012-11-11,9,27.342,CIN,,NYG,W 31-13,,0,0,1.0,1,1
61,2012,2012-11-18,10,27.349,CIN,@,KAN,W 28-6,,0,0,0.0,3,0
62,2012,2012-11-25,11,27.356,CIN,,OAK,W 34-10,,0,0,1.0,2,1
63,2012,2012-12-02,12,27.363,CIN,@,SDG,W 20-13,,0,0,1.0,1,1
64,2012,2012-12-09,13,28.004,CIN,,DAL,L 19-20,,0,0,0.0,0,1
65,2012,2012-12-13,14,28.008,CIN,@,PHI,W 34-13,,0,6,1.0,2,0
66,2012,2012-12-23,15,28.018,CIN,@,PIT,W 13-10,,0,0,0.5,1,1
67,2012,2012-12-30,16,28.025,CIN,,BAL,W 23-17,,0,0,1.0,2,1
68,2013,2013-09-08,1,28.277,CIN,@,CHI,L 21-24,,,,,,
69,2013,2013-09-16,2,28.285,CIN,,PIT,W 20-10,,0,0,0.0,1,0
70,2013,2013-09-22,3,28.291,CIN,,GNB,W 34-30,,0,0,0.5,2,1
71,2013,2013-09-29,4,28.298,CIN,@,CLE,L 6-17,,,,,,
72,2013,2013-10-06,5,28.305,CIN,,NWE,W 13-6,*,0,0,1.5,2,2
73,2013,2013-10-13,6,28.312,CIN,@,BUF,W 27-24,,0,0,1.0,5,0
74,2013,2013-10-20,7,28.319,CIN,@,DET,W 27-24,,,,,,
75,2013,2013-10-27,8,28.326,CIN,,NYJ,W 49-9,,,,,,
76,2013,2013-10-31,9,28.330,CIN,@,MIA,L 20-22,,0,0,1.0,2,0
77,2013,2013-11-10,10,28.340,CIN,@,BAL,L 17-20,,0,0,0.0,1,0
78,2013,2013-11-17,11,28.347,CIN,,CLE,W 41-20,,0,0,1.5,1,2
79,2013,2013-12-01,12,28.361,CIN,@,SDG,W 17-10,*,0,0,1.0,1,0
80,2013,2013-12-08,13,29.003,CIN,,IND,W 42-28,,0,0,0.0,0,0
81,2013,2013-12-15,14,29.010,CIN,@,PIT,L 20-30,,0,0,1.0,3,0
82,2013,2013-12-22,15,29.017,CIN,,MIN,W 42-14,,0,0,0.0,0,1
83,2013,2013-12-29,16,29.024,CIN,,BAL,W 34-17,,,,,,
84,2014,2014-09-07,1,29.276,CIN,@,BAL,W 23-16,*,0,0,1.5,3,1
85,2014,2014-09-14,2,29.283,CIN,,ATL,W 24-10,*,0,0,0.0,3,0
86,2014,2014-09-21,3,29.290,CIN,,TEN,W 33-7,*,0,0,0.0,0,2
87,2014,2014-10-05,4,29.304,CIN,@,NWE,L 17-43,*,0,0,0.0,3,4
88,2014,2014-10-12,5,29.311,CIN,,CAR,T 37-37,*,0,0,0.0,1,2
89,2014,2014-10-19,6,29.318,CIN,@,IND,L 0-27,*,0,0,0.0,0,3
90,2014,2014-10-26,7,29.325,CIN,,BAL,W 27-24,*,0,0,0.0,0,5
91,2014,2014-11-02,8,29.332,CIN,,JAX,W 33-23,*,0,0,0.0,2,2
92,2014,2014-11-06,9,29.336,CIN,,CLE,L 3-24,*,0,0,0.0,1,2
93,2014,2014-11-16,10,29.346,CIN,@,NOR,W 27-10,*,0,0,0.0,1,2
94,2014,2014-11-23,11,29.353,CIN,@,HOU,W 22-13,*,0,0,0.0,0,2
95,2014,2014-11-30,12,29.360,CIN,@,TAM,W 14-13,*,0,0,0.0,0,0
96,2014,2014-12-07,13,30.002,CIN,,PIT,L 21-42,*,0,0,0.0,0,2
97,2014,2014-12-14,14,30.009,CIN,@,CLE,W 30-0,*,0,0,0.0,2,1
98,2014,2014-12-22,15,30.017,CIN,,DEN,W 37-28,*,0,0,0.0,2,0
99,2014,2014-12-28,16,30.023,CIN,@,PIT,L 17-27,*,0,0,0.0,1,1
100,2015,2015-09-13,1,30.282,CIN,@,OAK,W 33-13,*,0,0,0.0,0,0
101,2015,2015-09-20,2,30.289,CIN,,SDG,W 24-19,,0,0,1.0,2,1
102,2015,2015-09-27,3,30.296,CIN,@,BAL,W 28-24,,0,0,0.0,1,0
103,2015,2015-10-04,4,30.303,CIN,,KAN,W 36-21,,0,0,0.0,2,0
104,2015,2015-10-11,5,30.310,CIN,,SEA,W 27-24,,0,0,0.0,0,0
105,2015,2015-10-18,6,30.317,CIN,@,BUF,W 34-21,,0,0,0.0,2,1
106,2015,2015-11-01,7,30.331,CIN,@,PIT,W 16-10,,0,0,1.0,1,0
107,2015,2015-11-05,8,30.335,CIN,,CLE,W 31-10,,0,0,0.0,0,1
108,2015,2015-11-16,9,30.346,CIN,,HOU,L 6-10,,0,0,0.0,1,0
109,2015,2015-11-22,10,30.352,CIN,@,ARI,L 31-34,,0,0,0.0,2,0
110,2015,2015-11-29,11,30.359,CIN,,STL,W 31-7,,0,0,0.0,0,3
111,2015,2015-12-06,12,31.001,CIN,@,CLE,W 37-3,,0,0,0.0,1,0
112,2015,2015-12-13,13,31.008,CIN,,PIT,L 20-33,,0,0,0.0,1,0
113,2015,2015-12-20,14,31.015,CIN,@,SFO,W 24-14,,0,0,0.0,2,0
114,2015,2015-12-28,15,31.023,CIN,@,DEN,L 17-20,,0,0,0.0,1,0
115,2015,2016-01-03,16,31.029,CIN,,BAL,W 24-16,,0,0,0.0,0,1
116,2016,2016-09-11,1,31.281,DET,@,IND,W 39-35,,0,0,0.0,1,0
117,2016,2016-09-18,2,31.288,DET,,TEN,L 15-16,,0,0,0.0,1,0
118,2016,2016-09-25,3,31.295,DET,@,GNB,L 27-34,,0,0,0.0,1,1
119,2016,2016-10-02,4,31.302,DET,@,CHI,L 14-17,*,0,0,0.0,0,1
120,2016,2016-11-14,9,31.345,CIN,@,NYG,L 20-21,,0,0,0.0,1,0
121,2016,2016-11-20,10,31.351,CIN,,BUF,L 12-16,,0,0,0.0,1,0
122,2016,2016-11-27,11,31.358,CIN,@,BAL,L 14-19,,0,0,0.0,3,0
123,2016,2016-12-24,15,32.019,CIN,@,HOU,L 10-12,,0,0,1.5,2,1
124,2016,2017-01-01,16,32.027,CIN,,BAL,W 27-10,,0,0,1.0,1,1
