ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring
29,1973,1973-09-16,1,27.169,BUF,@,NWE,W 31-13,4,4,100.0,1,2,50.0,0,7
30,1973,1973-09-23,2,27.176,BUF,@,SDG,L 7-34,1,1,100.0,,1,0.0,0,1
31,1973,1973-09-30,3,27.183,BUF,,NYJ,W 9-7,,,,3,4,75.0,0,9
32,1973,1973-10-07,4,27.190,BUF,,PHI,W 27-26,3,3,100.0,2,2,100.0,0,9
33,1973,1973-10-14,5,27.197,BUF,,BAL,W 31-13,4,4,100.0,1,1,100.0,0,7
34,1973,1973-10-21,6,27.204,BUF,@,MIA,L 6-27,,,,2,3,66.7,0,6
35,1973,1973-10-29,7,27.212,BUF,,KAN,W 23-14,1,1,100.0,3,5,60.0,0,10
36,1973,1973-11-04,8,27.218,BUF,@,NOR,L 0-13,,,,,,,,
37,1973,1973-11-11,9,27.225,BUF,,CIN,L 13-16,1,1,100.0,2,2,100.0,0,7
38,1973,1973-11-18,10,27.232,BUF,,MIA,L 0-17,,,,,1,0.0,0,0
39,1973,1973-11-25,11,27.239,BUF,@,BAL,W 24-17,3,3,100.0,1,2,50.0,0,6
40,1973,1973-12-02,12,27.246,BUF,@,ATL,W 17-6,2,2,100.0,1,2,50.0,0,5
41,1973,1973-12-09,13,27.253,BUF,,NWE,W 37-13,4,4,100.0,3,3,100.0,0,13
42,1973,1973-12-16,14,27.260,BUF,@,NYJ,W 34-14,4,4,100.0,2,2,100.0,0,10
43,1974,1974-09-16,1,28.169,BUF,,OAK,W 21-20,3,3,100.0,,2,0.0,0,3
44,1974,1974-09-22,2,28.175,BUF,,MIA,L 16-24,1,2,50.0,1,2,50.0,0,4
45,1974,1974-09-29,3,28.182,BUF,,NYJ,W 16-12,1,1,100.0,1,1,100.0,0,4
46,1974,1974-10-06,4,28.189,BUF,@,GNB,W 27-7,3,4,75.0,,1,0.0,0,3
47,1974,1974-10-13,5,28.196,BUF,@,BAL,W 27-14,3,3,100.0,2,4,50.0,0,9
48,1974,1974-10-20,6,28.203,BUF,,NWE,W 30-28,3,4,75.0,1,1,100.0,0,6
49,1974,1974-10-27,7,28.210,BUF,,CHI,W 16-6,1,1,100.0,3,5,60.0,0,10
50,1974,1974-11-03,8,28.217,BUF,@,NWE,W 29-28,2,3,66.7,3,4,75.0,0,11
51,1974,1974-11-10,9,28.224,BUF,,HOU,L 9-21,,,,3,4,75.0,0,9
52,1974,1974-11-17,10,28.231,BUF,@,MIA,L 28-35,4,4,100.0,,2,0.0,0,4
53,1974,1974-11-24,11,28.238,BUF,@,CLE,W 15-10,1,1,100.0,2,2,100.0,0,7
54,1974,1974-12-01,12,28.245,BUF,,BAL,W 6-0,,,,2,2,100.0,0,6
55,1974,1974-12-08,13,28.252,BUF,@,NYJ,L 10-20,1,1,100.0,1,3,33.3,0,4
56,1974,1974-12-15,14,28.259,BUF,@,RAM,L 14-19,2,2,100.0,,,,0,2
57,1975,1975-09-21,1,29.174,BUF,,NYJ,W 42-14,6,6,100.0,,,,0,6
58,1975,1975-09-28,2,29.181,BUF,@,PIT,W 30-21,3,4,75.0,1,1,100.0,0,6
59,1975,1975-10-05,3,29.188,BUF,,DEN,W 38-14,5,5,100.0,1,1,100.0,0,8
60,1975,1975-10-12,4,29.195,BUF,@,BAL,W 38-31,5,5,100.0,1,1,100.0,0,8
61,1975,1975-10-20,5,29.203,BUF,,NYG,L 14-17,2,2,100.0,,2,0.0,0,2
62,1975,1975-10-26,6,29.209,BUF,,MIA,L 30-35,3,4,75.0,1,2,50.0,0,6
63,1975,1975-11-02,7,29.216,BUF,@,NYJ,W 24-23,3,3,100.0,1,1,100.0,0,6
64,1975,1975-11-09,8,29.223,BUF,,BAL,L 35-42,5,5,100.0,,,,0,5
65,1975,1975-11-17,9,29.231,BUF,@,CIN,L 24-33,3,3,100.0,1,1,100.0,0,6
66,1975,1975-11-23,10,29.237,BUF,,NWE,W 45-31,6,6,100.0,1,2,50.0,0,9
67,1975,1975-11-27,11,29.241,BUF,@,STL,W 32-14,2,4,50.0,2,3,66.7,0,8
68,1975,1975-12-07,12,29.251,BUF,@,MIA,L 21-31,3,3,100.0,,,,0,3
69,1975,1975-12-14,13,29.258,BUF,@,NWE,W 34-14,4,5,80.0,,1,0.0,0,4
70,1975,1975-12-20,14,29.264,BUF,,MIN,L 13-35,1,2,50.0,,1,0.0,0,1
71,1976,1976-09-13,1,30.166,BUF,,MIA,L 21-30,3,3,100.0,,3,0.0,0,3
72,1976,1976-10-03,4,30.186,SEA,,DAL,L 13-28,1,2,50.0,,,,0,1
73,1976,1976-10-10,5,30.193,SEA,@,GNB,L 20-27,2,2,100.0,2,3,66.7,0,8
74,1976,1976-10-17,6,30.200,SEA,@,TAM,W 13-10,1,1,100.0,2,3,66.7,0,7
75,1976,1976-10-24,7,30.207,SEA,,DET,L 14-41,2,2,100.0,,,,0,2
76,1976,1976-10-31,8,30.214,SEA,@,RAM,L 6-45,,,,2,2,100.0,0,6
77,1976,1976-11-07,9,30.221,SEA,,ATL,W 30-13,4,4,100.0,,,,0,4
78,1976,1976-11-14,10,30.228,SEA,@,MIN,L 21-27,3,3,100.0,,1,0.0,0,3
79,1976,1976-11-21,11,30.235,SEA,,NOR,L 27-51,3,4,75.0,,,,0,3
80,1976,1976-11-28,12,30.242,SEA,@,NYG,L 16-28,1,2,50.0,1,2,50.0,0,4
81,1976,1976-12-05,13,30.249,SEA,,CHI,L 7-34,1,1,100.0,,,,0,1
82,1976,1976-12-12,14,30.256,SEA,@,PHI,L 10-27,1,1,100.0,1,1,100.0,0,4
83,1977,1977-09-18,1,31.171,SEA,,BAL,L 14-29,2,2,100.0,,1,0.0,0,2
84,1977,1977-09-25,2,31.178,SEA,@,CIN,L 20-42,2,2,100.0,2,3,66.7,0,8
85,1977,1977-10-02,3,31.185,SEA,,DEN,L 13-24,1,2,50.0,,1,0.0,0,1
86,1977,1977-10-16,5,31.199,SEA,,TAM,W 30-23,3,4,75.0,1,3,33.3,0,6
87,1977,1977-10-23,6,31.206,SEA,@,MIA,L 13-31,1,1,100.0,2,2,100.0,0,7
88,1977,1977-10-30,7,31.213,SEA,,BUF,W 56-17,8,8,100.0,,,,0,8
89,1977,1977-11-06,8,31.220,SEA,@,OAK,L 7-44,1,1,100.0,,,,0,1
90,1977,1977-11-13,9,31.227,SEA,@,NYJ,W 17-0,2,2,100.0,1,4,25.0,0,5
91,1977,1977-11-20,10,31.234,SEA,,HOU,L 10-22,1,1,100.0,1,1,100.0,0,4
92,1977,1977-11-27,11,31.241,SEA,,SDG,L 28-30,4,4,100.0,,,,0,4
93,1977,1977-12-04,12,31.248,SEA,@,PIT,L 20-30,2,2,100.0,2,2,100.0,0,8
94,1977,1977-12-11,13,31.255,SEA,@,KAN,W 34-31,4,5,80.0,,,,0,4
95,1977,1977-12-18,14,31.262,SEA,,CLE,W 20-19,2,3,66.7,,1,0.0,0,2
96,1978,1978-09-24,4,32.177,NOR,@,CIN,W 20-18,2,2,100.0,2,2,100.0,0,8
97,1978,1978-10-01,5,32.184,NOR,,RAM,L 20-26,2,3,66.7,,1,0.0,0,2
98,1978,1978-12-17,16,32.261,SEA,,KAN,W 23-19,,,,,,,,
