ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring,sacks,tackles_solo,tackles_assists
18,2013,2013-10-20,7,23.222,CIN,@,DET,W 27-24,,6,4,57,14.25,1,66.7%,9.50,0,0,,0,1,6,0.0,0,0
19,2013,2013-10-27,8,23.229,CIN,,NYJ,W 49-9,,8,8,122,15.25,4,100.0%,15.25,0,0,,0,4,24,0.0,0,0
20,2013,2013-10-31,9,23.233,CIN,@,MIA,L 20-22,,7,4,66,16.50,0,57.1%,9.43,0,0,,0,0,0,0.0,0,0
21,2013,2013-11-10,10,23.243,CIN,@,BAL,L 17-20,,7,1,2,2.00,0,14.3%,0.29,1,7,7.00,0,0,0,0.0,1,0
22,2013,2013-11-17,11,23.250,CIN,,CLE,W 41-20,*,2,1,9,9.00,0,50.0%,4.50,1,-1,-1.00,0,0,0,0.0,0,0
23,2013,2013-12-01,12,23.264,CIN,@,SDG,W 17-10,*,3,2,12,6.00,0,66.7%,4.00,0,0,,0,0,0,0.0,0,0
24,2013,2013-12-08,13,23.271,CIN,,IND,W 42-28,,4,3,60,20.00,1,75.0%,15.00,1,-3,-3.00,0,1,6,0.0,0,0
25,2013,2013-12-15,14,23.278,CIN,@,PIT,L 20-30,,9,5,48,9.60,1,55.6%,5.33,0,0,,0,1,6,0.0,0,0
26,2013,2013-12-22,15,23.285,CIN,,MIN,W 42-14,,7,6,85,14.17,0,85.7%,12.14,2,6,3.00,0,0,0,0.0,0,0
27,2013,2013-12-29,16,23.292,CIN,,BAL,W 34-17,*,7,5,61,12.20,1,71.4%,8.71,0,0,,0,1,6,0.0,1,0
28,2015,2015-09-13,1,25.185,CIN,@,OAK,W 33-13,,3,2,19,9.50,0,66.7%,6.33,0,0,,0,0,0,0.0,0,0
29,2015,2015-09-20,2,25.192,CIN,,SDG,W 24-19,*,5,2,48,24.00,1,40.0%,9.60,1,3,3.00,0,1,6,0.0,0,0
30,2015,2015-09-27,3,25.199,CIN,@,BAL,W 28-24,*,8,5,94,18.80,1,62.5%,11.75,0,0,,0,1,6,0.0,0,0
31,2015,2015-10-04,4,25.206,CIN,,KAN,W 36-21,*,2,1,4,4.00,0,50.0%,2.00,1,6,6.00,0,0,0,0.0,0,0
32,2015,2015-10-11,5,25.213,CIN,,SEA,W 27-24,,8,5,61,12.20,0,62.5%,7.63,0,0,,0,0,0,0.0,0,0
33,2015,2015-10-18,6,25.220,CIN,@,BUF,W 34-21,*,12,9,95,10.56,1,75.0%,7.92,0,0,,0,1,6,0.0,0,0
34,2015,2015-11-01,7,25.234,CIN,@,PIT,W 16-10,*,5,2,12,6.00,0,40.0%,2.40,1,2,2.00,0,0,0,0.0,0,0
35,2015,2015-11-05,8,25.238,CIN,,CLE,W 31-10,*,6,5,78,15.60,0,83.3%,13.00,0,0,,0,0,0,0.0,0,0
36,2015,2015-11-16,9,25.249,CIN,,HOU,L 6-10,*,9,4,44,11.00,0,44.4%,4.89,1,-8,-8.00,0,0,0,0.0,0,0
37,2015,2015-11-22,10,25.255,CIN,@,ARI,L 31-34,*,9,4,60,15.00,0,44.4%,6.67,0,0,,0,0,0,0.0,0,0
38,2015,2015-11-29,11,25.262,CIN,,STL,W 31-7,,5,3,25,8.33,0,60.0%,5.00,1,30,30.00,0,0,0,0.0,0,0
39,2015,2015-12-06,12,25.269,CIN,@,CLE,W 37-3,*,5,5,55,11.00,1,100.0%,11.00,0,0,,0,1,6,0.0,0,0
40,2015,2015-12-13,13,25.276,CIN,,PIT,L 20-33,*,8,6,61,10.17,0,75.0%,7.63,0,0,,0,0,0,0.0,0,0
41,2015,2015-12-20,14,25.283,CIN,@,SFO,W 24-14,*,6,4,89,22.25,0,66.7%,14.83,0,0,,0,0,0,0.0,0,0
42,2015,2015-12-28,15,25.291,CIN,@,DEN,L 17-20,*,7,3,33,11.00,0,42.9%,4.71,0,0,,0,0,0,0.0,0,0
43,2015,2016-01-03,16,25.297,CIN,,BAL,W 24-16,*,5,5,38,7.60,0,100.0%,7.60,0,0,,0,0,0,0.0,0,0
44,2016,2016-09-11,1,26.183,DET,@,IND,W 39-35,*,10,4,85,21.25,0,40.0%,8.50,0,0,,0,0,0,0.0,0,0
45,2016,2016-09-18,2,26.190,DET,,TEN,L 15-16,*,11,8,118,14.75,0,72.7%,10.73,0,0,,0,0,0,0.0,0,0
46,2016,2016-09-25,3,26.197,DET,@,GNB,L 27-34,*,8,6,205,34.17,2,75.0%,25.63,0,0,,0,2,12,0.0,0,0
47,2016,2016-10-02,4,26.204,DET,@,CHI,L 14-17,*,7,5,74,14.80,0,71.4%,10.57,0,0,,0,0,0,0.0,0,0
48,2016,2016-10-09,5,26.211,DET,,PHI,W 24-23,*,5,4,37,9.25,1,80.0%,7.40,0,0,,0,1,6,0.0,0,0
49,2016,2016-10-16,6,26.218,DET,,LAR,W 31-28,*,6,2,10,5.00,1,33.3%,1.67,1,3,3.00,0,1,6,0.0,0,0
50,2016,2016-10-23,7,26.225,DET,,WAS,W 20-17,*,5,4,94,23.50,0,80.0%,18.80,0,0,,0,0,0,0.0,0,0
51,2016,2016-10-30,8,26.232,DET,@,HOU,L 13-20,*,7,3,33,11.00,0,42.9%,4.71,0,0,,0,0,0,0.0,0,0
52,2016,2016-11-06,9,26.239,DET,@,MIN,W 22-16,*,5,1,5,5.00,0,20.0%,1.00,0,0,,0,0,0,0.0,0,0
53,2016,2016-11-20,10,26.253,DET,,JAX,W 26-19,*,2,1,15,15.00,0,50.0%,7.50,0,0,,0,0,0,0.0,0,0
54,2016,2016-11-24,11,26.257,DET,,MIN,W 16-13,*,11,4,54,13.50,0,36.4%,4.91,0,0,,0,0,0,0.0,0,0
55,2016,2016-12-11,13,26.274,DET,,CHI,W 20-17,*,5,4,67,16.75,0,80.0%,13.40,0,0,,0,0,0,0.0,0,0
56,2016,2016-12-18,14,26.281,DET,@,NYG,L 6-17,*,5,3,41,13.67,0,60.0%,8.20,0,0,,0,0,0,0.0,0,0
57,2016,2016-12-26,15,26.289,DET,@,DAL,L 21-42,*,7,1,16,16.00,0,14.3%,2.29,0,0,,0,0,0,0.0,0,0
58,2016,2017-01-01,16,26.295,DET,,GNB,L 24-31,*,9,5,76,15.20,0,55.6%,8.44,0,0,,0,0,0,0.0,0,0
59,2017,2017-09-10,1,27.182,DET,,ARI,W 35-23,*,2,2,37,18.50,1,100.0%,18.50,0,0,,0,1,6,0.0,0,0
60,2017,2017-09-18,2,27.190,DET,@,NYG,W 24-10,*,5,1,27,27.00,1,20.0%,5.40,0,0,,0,1,6,0.0,0,0
61,2017,2017-09-24,3,27.196,DET,,ATL,L 26-30,*,6,3,24,8.00,0,50.0%,4.00,0,0,,0,0,0,0.0,0,0
62,2017,2017-10-01,4,27.203,DET,@,MIN,W 14-7,*,5,2,42,21.00,0,40.0%,8.40,0,0,,0,0,0,0.0,0,0
63,2017,2017-10-08,5,27.210,DET,,CAR,L 24-27,*,8,6,54,9.00,0,75.0%,6.75,0,0,,0,0,0,0.0,0,0
64,2017,2017-10-15,6,27.217,DET,@,NOR,L 38-52,*,14,6,96,16.00,1,42.9%,6.86,0,0,,0,1,6,0.0,0,0
65,2017,2017-10-29,7,27.231,DET,,PIT,L 15-20,*,11,6,128,21.33,0,54.5%,11.64,0,0,,0,0,0,0.0,0,0
66,2017,2017-11-06,8,27.239,DET,@,GNB,W 30-17,*,11,7,107,15.29,2,63.6%,9.73,0,0,,0,2,12,0.0,0,0
67,2017,2017-11-12,9,27.245,DET,,CLE,W 38-24,*,2,1,22,22.00,0,50.0%,11.00,0,0,,0,0,0,0.0,0,0
68,2017,2017-11-19,10,27.252,DET,@,CHI,W 27-24,*,7,4,85,21.25,1,57.1%,12.14,0,0,,0,1,6,0.0,0,0
69,2017,2017-11-23,11,27.256,DET,,MIN,L 23-30,*,9,6,109,18.17,2,66.7%,12.11,0,0,,0,2,12,0.0,0,0
70,2017,2017-12-03,12,27.266,DET,@,BAL,L 20-44,*,8,4,90,22.50,0,50.0%,11.25,0,0,,0,0,0,0.0,0,0
71,2017,2017-12-10,13,27.273,DET,@,TAM,W 24-21,*,4,3,64,21.33,0,75.0%,16.00,0,0,,0,0,0,0.0,0,0
72,2017,2017-12-16,14,27.279,DET,,CHI,W 20-10,*,5,3,85,28.33,0,60.0%,17.00,0,0,,0,0,0,0.0,0,0
73,2017,2017-12-24,15,27.287,DET,@,CIN,L 17-26,*,5,3,50,16.67,0,60.0%,10.00,0,0,,0,0,0,0.0,0,0
74,2017,2017-12-31,16,27.294,DET,,GNB,W 35-11,*,5,4,81,20.25,1,80.0%,16.20,0,0,,0,1,6,0.0,0,0
75,2018,2018-09-10,1,28.182,DET,,NYJ,L 17-48,*,8,4,54,13.50,0,50.0%,6.75,0,0,,0,0,0,0.0,0,0
76,2018,2018-09-16,2,28.188,DET,@,SFO,L 27-30,*,9,4,54,13.50,1,44.4%,6.00,0,0,,0,1,6,0.0,0,0
77,2018,2018-09-23,3,28.195,DET,,NWE,W 26-10,*,6,4,69,17.25,1,66.7%,11.50,0,0,,0,1,6,0.0,0,0
