ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
61,2010,2010-12-28,15,28.254,MIN,@,PHI,W 24-14,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,8,4.00,0,0,0,0.0,0,0
62,2010,2011-01-02,16,28.259,MIN,@,DET,L 13-20,,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,3,9,3.00,0,0,0,0.0,0,0
63,2011,2011-09-11,1,29.146,MIN,@,SDG,L 17-24,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
64,2011,2011-10-09,5,29.174,MIN,,ARI,W 34-10,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
65,2011,2011-10-16,6,29.181,MIN,@,CHI,L 10-39,,3,1,23,23.00,0,33.3%,7.67,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
66,2011,2011-10-23,7,29.188,MIN,,GNB,L 27-33,,3,2,35,17.50,0,66.7%,11.67,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
67,2011,2011-10-30,8,29.195,MIN,@,CAR,W 24-21,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
68,2011,2011-11-14,9,29.210,MIN,@,GNB,L 7-45,,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
69,2011,2011-11-20,10,29.216,MIN,,OAK,L 21-27,,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
70,2011,2011-11-27,11,29.223,MIN,@,ATL,L 14-24,,0,,,,,0.0%,,,,,,,,,,,,,,,,,,
71,2011,2011-12-04,12,29.230,MIN,,DEN,L 32-35,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
72,2011,2011-12-11,13,29.237,MIN,@,DET,L 28-34,,5,2,31,15.50,0,40.0%,6.20,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
73,2011,2011-12-18,14,29.244,MIN,,NOR,L 20-42,,3,1,5,5.00,0,33.3%,1.67,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
74,2011,2011-12-24,15,29.250,MIN,@,WAS,W 33-26,,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
75,2011,2012-01-01,16,29.258,MIN,,CHI,L 13-17,,3,1,9,9.00,0,33.3%,3.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
76,2012,2012-09-16,2,30.151,NOR,@,CAR,L 27-35,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
77,2012,2012-09-23,3,30.158,NOR,,KAN,L 24-27,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
78,2012,2012-10-07,5,30.172,NOR,,SDG,W 31-24,,5,4,44,11.00,0,80.0%,8.80,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
79,2012,2012-11-05,8,30.201,NOR,,PHI,W 28-13,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
80,2012,2012-11-11,9,30.207,NOR,,ATL,W 31-27,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
