ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
28,2015,2015-09-20,2,24.123,TEN,@,CLE,L 14-28,*,2,2,34,17.00,0,100.0%,17.00,0,0,0.0,0,0
29,2015,2015-09-27,3,24.130,TEN,,IND,L 33-35,,2,1,29,29.00,0,50.0%,14.50,0,0,0.0,0,0
30,2015,2015-10-11,4,24.144,TEN,,BUF,L 13-14,*,6,4,38,9.50,0,66.7%,6.33,0,0,0.0,0,0
31,2015,2015-10-18,5,24.151,TEN,,MIA,L 10-38,,4,3,54,18.00,0,75.0%,13.50,0,0,0.0,0,0
32,2015,2015-10-25,6,24.158,TEN,,ATL,L 7-10,*,4,2,17,8.50,0,50.0%,4.25,0,0,0.0,0,0
33,2015,2015-11-01,7,24.165,TEN,@,HOU,L 6-20,*,3,2,17,8.50,0,66.7%,5.67,0,0,0.0,0,0
34,2015,2015-11-08,8,24.172,TEN,@,NOR,W 34-28,,4,3,17,5.67,1,75.0%,4.25,1,6,0.0,0,0
35,2015,2015-11-15,9,24.179,TEN,,CAR,L 10-27,*,4,4,47,11.75,0,100.0%,11.75,0,0,0.0,0,0
36,2016,2016-09-11,1,25.114,MIA,@,SEA,L 10-12,,0,0,0,,0,0.0%,,0,0,0.0,0,0
37,2016,2016-10-09,5,25.142,BUF,@,LAR,W 30-19,,1,1,4,4.00,1,100.0%,4.00,1,6,0.0,0,0
38,2016,2016-10-16,6,25.149,BUF,,SFO,W 45-16,*,2,1,30,30.00,1,50.0%,15.00,1,6,0.0,0,0
39,2016,2016-10-23,7,25.156,BUF,@,MIA,L 25-28,*,4,2,25,12.50,0,50.0%,6.25,0,0,0.0,0,0
40,2016,2016-10-30,8,25.163,BUF,,NWE,L 25-41,*,5,1,7,7.00,0,20.0%,1.40,0,0,0.0,0,0
41,2016,2016-11-07,9,25.171,BUF,@,SEA,L 25-31,*,1,1,5,5.00,1,100.0%,5.00,1,6,0.0,0,0
42,2016,2016-11-20,10,25.184,BUF,@,CIN,W 16-12,,0,0,0,,0,0.0%,,0,0,0.0,0,0
43,2016,2016-11-27,11,25.191,BUF,,JAX,W 28-21,,1,1,16,16.00,1,100.0%,16.00,1,6,0.0,0,0
44,2016,2016-12-04,12,25.198,BUF,@,OAK,L 24-38,*,4,1,22,22.00,0,25.0%,5.50,0,0,0.0,0,0
45,2016,2016-12-11,13,25.205,BUF,,PIT,L 20-27,,0,0,0,,0,0.0%,,0,0,0.0,0,0
46,2016,2016-12-18,14,25.212,BUF,,CLE,W 33-13,,3,1,16,16.00,0,33.3%,5.33,0,0,0.0,0,0
47,2016,2016-12-24,15,25.218,BUF,,MIA,L 31-34,,0,0,0,,0,0.0%,,0,0,0.0,0,0
48,2016,2017-01-01,16,25.226,BUF,@,NYJ,L 10-30,,2,1,64,64.00,0,50.0%,32.00,0,0,0.0,0,0
49,2017,2017-10-01,4,26.134,PIT,@,BAL,W 26-9,,2,1,5,5.00,0,50.0%,2.50,0,0,0.0,0,0
50,2017,2017-10-08,5,26.141,PIT,,JAX,L 9-30,,3,1,6,6.00,0,33.3%,2.00,0,0,0.0,0,0
51,2017,2017-10-29,8,26.162,PIT,@,DET,W 20-15,*,3,1,7,7.00,0,33.3%,2.33,0,0,0.0,0,0
52,2017,2017-11-26,11,26.190,PIT,,GNB,W 31-28,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
53,2017,2017-12-10,13,26.204,PIT,,BAL,W 39-38,,0,0,0,,0,0.0%,,0,0,0.0,0,0
54,2017,2017-12-25,15,26.219,PIT,@,HOU,W 34-6,,1,1,5,5.00,1,100.0%,5.00,1,6,0.0,0,0
55,2017,2017-12-31,16,26.225,PIT,,CLE,W 28-24,,0,0,0,,0,0.0%,,0,0,0.0,0,0
56,2018,2018-09-09,1,27.112,PIT,@,CLE,T 21-21,,5,1,6,6.00,0,20.0%,1.20,0,0,0.0,0,0
