ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att
31,1952,1952-12-07,11,25.094,GNB,@,RAM,L 27-45,4,9,2.25,1,0,0,,0,0,0,,0,0,,,,,,
32,1952,1952-12-14,12,25.101,GNB,@,SFO,L 14-24,3,12,4.00,0,4,82,20.50,0,0,0,,0,0,,,,,,
33,1953,1953-09-27,1,26.023,GNB,,CLE,L 0-27,2,8,4.00,0,2,26,13.00,0,0,0,,0,0,,,,,,
34,1953,1953-10-04,2,26.030,GNB,,CHI,L 13-17,5,27,5.40,0,1,14,14.00,0,0,0,,0,0,,,,,,
35,1953,1953-10-11,3,26.037,GNB,,RAM,L 20-38,3,3,1.00,0,0,0,,0,0,0,,0,0,,,,,,
36,1953,1953-10-18,4,26.044,GNB,,BAL,W 37-14,8,39,4.88,1,3,25,8.33,0,0,0,,0,0,,,,,,
37,1953,1953-10-24,5,26.050,GNB,@,PIT,L 14-31,6,3,0.50,0,0,0,,0,0,0,,0,0,,,,,,
38,1953,1953-10-31,6,26.057,GNB,@,BAL,W 35-24,9,120,13.33,1,1,13,13.00,0,0,0,,0,0,,,,,,
39,1953,1953-11-08,7,26.065,GNB,@,CHI,T 21-21,7,14,2.00,0,1,8,8.00,0,0,0,,0,0,,,,,,
40,1953,1953-11-15,8,26.072,GNB,,DET,L 7-14,8,53,6.63,1,0,0,,0,0,0,,0,0,,,,,,
41,1953,1953-11-22,9,26.079,GNB,,SFO,L 7-37,12,81,6.75,0,0,0,,0,0,0,,0,0,,,,,,
42,1953,1953-11-26,10,26.083,GNB,@,DET,L 15-34,13,67,5.15,0,0,0,,0,0,0,,0,0,,,,,,
43,1953,1953-12-06,11,26.093,GNB,@,SFO,L 14-48,10,23,2.30,0,1,8,8.00,0,0,0,,0,0,,,,,,
44,1953,1953-12-12,12,26.099,GNB,@,RAM,L 17-33,12,54,4.50,0,1,6,6.00,0,0,0,,0,0,,,,,,
45,1954,1954-09-26,1,27.022,GNB,,PIT,L 20-21,10,95,9.50,1,0,0,,0,0,0,,0,0,,,,,,
46,1954,1954-10-03,2,27.029,GNB,,CHI,L 3-10,15,71,4.73,0,1,10,10.00,0,0,0,,0,0,,,,,,
47,1954,1954-10-10,3,27.036,GNB,,SFO,L 17-23,2,4,2.00,0,2,0,0.00,0,0,0,,0,0,,,,,,
48,1954,1954-10-17,4,27.043,GNB,,RAM,W 35-17,10,64,6.40,1,2,15,7.50,0,0,0,,0,0,,,,,,
49,1954,1954-10-24,5,27.050,GNB,@,BAL,W 7-6,14,77,5.50,1,0,0,,0,0,0,,0,0,,,,,,
50,1954,1954-10-30,6,27.056,GNB,@,PHI,W 37-14,6,16,2.67,0,0,0,,0,0,0,,0,0,,,,,,
51,1954,1954-11-07,7,27.064,GNB,@,CHI,L 23-28,7,15,2.14,0,0,0,,0,0,0,,0,0,,,,,,
52,1954,1954-11-13,8,27.070,GNB,,BAL,W 24-13,11,38,3.45,0,0,0,,0,0,0,,0,0,,,,,,
53,1954,1954-11-21,9,27.078,GNB,,DET,L 17-21,6,28,4.67,1,3,29,9.67,0,0,0,,0,0,,,,,,
54,1954,1954-11-25,10,27.082,GNB,@,DET,L 24-28,7,61,8.71,1,4,67,16.75,0,0,0,,0,0,,,,,,
55,1954,1954-12-05,11,27.092,GNB,@,SFO,L 0-35,8,27,3.38,0,2,8,4.00,0,0,0,,0,0,,,,,,
56,1954,1954-12-12,12,27.099,GNB,@,RAM,L 27-35,3,11,3.67,0,0,0,,0,0,0,,0,0,,,,,,
57,1955,1955-09-25,1,28.021,GNB,,DET,W 20-17,11,73,6.64,1,3,29,9.67,0,0,0,,0,0,,,,,,
58,1955,1955-10-02,2,28.028,GNB,,CHI,W 24-3,11,50,4.55,0,3,26,8.67,0,0,0,,0,0,,,,,,
59,1955,1955-10-08,3,28.034,GNB,,BAL,L 20-24,11,24,2.18,0,1,7,7.00,0,0,0,,0,0,,,,,,
60,1955,1955-10-16,4,28.042,GNB,,RAM,W 30-28,12,53,4.42,0,1,-6,-6.00,0,0,0,,0,0,,,,,,
61,1955,1955-10-23,5,28.049,GNB,@,CLE,L 10-41,9,31,3.44,0,0,0,,0,0,0,,0,0,,,,,,
62,1955,1955-11-06,7,28.063,GNB,@,CHI,L 31-52,4,12,3.00,0,1,3,3.00,0,0,0,,0,0,,,,,,
63,1955,1955-11-13,8,28.070,GNB,,CRD,W 31-14,5,-1,-0.20,0,0,0,,0,0,0,,0,0,,,,,,
64,1955,1955-11-20,9,28.077,GNB,,SFO,W 27-21,2,1,0.50,0,1,2,2.00,0,0,0,,0,0,,,,,,
65,1955,1955-11-24,10,28.081,GNB,@,DET,L 10-24,4,4,1.00,0,0,0,,0,0,0,,0,0,,,,,,
66,1955,1955-12-04,11,28.091,GNB,@,SFO,W 28-7,8,32,4.00,1,3,77,25.67,1,0,0,,0,0,,,,,,
67,1955,1955-12-11,12,28.098,GNB,@,RAM,L 17-31,6,24,4.00,0,0,0,,0,0,0,,0,0,,,,,,
68,1956,1956-09-30,1,29.026,GNB,,DET,L 16-20,2,-1,-0.50,0,0,0,,0,0,0,,0,0,,,,,,
69,1956,1956-10-07,2,29.033,GNB,,CHI,L 21-37,4,23,5.75,0,1,-6,-6.00,0,0,0,,0,0,,,,,,
70,1956,1956-10-14,3,29.040,GNB,,BAL,W 38-33,5,5,1.00,0,0,0,,0,0,0,,0,0,,,,,,
71,1956,1956-10-21,4,29.047,GNB,,RAM,W 42-17,1,7,7.00,0,2,22,11.00,0,0,0,,0,0,,,,,,
72,1956,1956-10-28,5,29.054,GNB,@,BAL,L 21-28,1,2,2.00,0,0,0,,0,0,0,,0,0,,,,,,
73,1956,1956-11-04,6,29.061,GNB,,CLE,L 7-24,1,3,3.00,0,0,0,,0,0,0,,0,0,,,,,,
