ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
24,2006,2006-09-24,3,24.245,BUF,,NYJ,L 20-28,*,1,,,,,0.0%,,,,,,
25,2006,2006-10-01,4,24.252,BUF,,MIN,W 17-12,*,0,,,,,0.0%,,,,,,
26,2006,2006-10-08,5,24.259,BUF,@,CHI,L 7-40,*,0,,,,,0.0%,,,,,,
27,2006,2006-10-15,6,24.266,BUF,@,DET,L 17-20,*,,,,,,0.0%,,,,,,
28,2006,2006-10-22,7,24.273,BUF,,NWE,L 6-28,*,,,,,,0.0%,,,,,,
29,2006,2006-11-05,8,24.287,BUF,,GNB,W 24-10,*,0,,,,,0.0%,,,,,,
30,2006,2006-11-12,9,24.294,BUF,@,IND,L 16-17,*,,,,,,0.0%,,,,,,
31,2006,2006-11-19,10,24.301,BUF,@,HOU,W 24-21,*,0,,,,,0.0%,,,,,,
32,2006,2006-11-26,11,24.308,BUF,,JAX,W 27-24,*,0,,,,,0.0%,,,,,,
33,2006,2006-12-03,12,24.315,BUF,,SDG,L 21-24,*,,,,,,0.0%,,,,,,
34,2006,2006-12-10,13,24.322,BUF,@,NYJ,W 31-13,*,,,,,,0.0%,,,,,,
35,2006,2006-12-17,14,24.329,BUF,,MIA,W 21-0,*,,,,,,0.0%,,,,,,
36,2006,2006-12-24,15,24.336,BUF,,TEN,L 29-30,*,,,,,,0.0%,,,,,,
37,2006,2006-12-31,16,24.343,BUF,@,BAL,L 7-19,*,0,,,,,0.0%,,,,,,
38,2007,2007-09-09,1,25.230,BUF,,DEN,L 14-15,*,0,,,,,0.0%,,,,,,
39,2007,2007-09-16,2,25.237,BUF,@,PIT,L 3-26,*,,,,,,0.0%,,,,,,
40,2007,2007-09-23,3,25.244,BUF,@,NWE,L 7-38,*,0,,,,,0.0%,,,,,,
41,2007,2007-09-30,4,25.251,BUF,,NYJ,W 17-14,*,0,,,,,0.0%,,,,,,
42,2007,2007-10-08,5,25.259,BUF,,DAL,L 24-25,*,,,,,,0.0%,,,,,,
43,2007,2007-10-21,6,25.272,BUF,,BAL,W 19-14,*,,,,,,0.0%,,,,,,
44,2007,2007-10-28,7,25.279,BUF,@,NYJ,W 13-3,*,0,,,,,0.0%,,,,,,
45,2007,2007-11-04,8,25.286,BUF,,CIN,W 33-21,*,,,,,,0.0%,,,,,,
46,2007,2007-11-11,9,25.293,BUF,@,MIA,W 13-10,*,,,,,,0.0%,,,,,,
47,2007,2007-11-18,10,25.300,BUF,,NWE,L 10-56,*,0,,,,,0.0%,,,,,,
48,2007,2007-11-25,11,25.307,BUF,@,JAX,L 14-36,*,0,,,,,0.0%,,,,,,
49,2007,2007-12-02,12,25.314,BUF,@,WAS,W 17-16,*,,,,,,0.0%,,,,,,
50,2007,2007-12-09,13,25.321,BUF,,MIA,W 38-17,*,,,,,,0.0%,,,,,,
51,2007,2007-12-16,14,25.328,BUF,@,CLE,L 0-8,*,,,,,,0.0%,,,,,,
52,2007,2007-12-23,15,25.335,BUF,,NYG,L 21-38,*,,,,,,0.0%,,,,,,
53,2008,2008-09-14,2,26.236,BUF,@,JAX,W 20-16,*,,,,,,0.0%,,,,,,
54,2008,2008-09-21,3,26.243,BUF,,OAK,W 24-23,*,,,,,,0.0%,,,,,,
55,2008,2008-09-28,4,26.250,BUF,@,STL,W 31-14,*,0,,,,,0.0%,,,,,,
56,2008,2008-10-05,5,26.257,BUF,@,ARI,L 17-41,*,,,,,,0.0%,,,,,,
57,2008,2008-10-19,6,26.271,BUF,,SDG,W 23-14,*,0,,,,,0.0%,,,,,,
58,2008,2008-10-26,7,26.278,BUF,@,MIA,L 16-25,*,,0,0,,0,0.0%,,0,0,0.0,1,0
59,2008,2008-11-02,8,26.285,BUF,,NYJ,L 17-26,*,0,,,,,0.0%,,,,,,
60,2008,2008-11-09,9,26.292,BUF,@,NWE,L 10-20,*,0,,,,,0.0%,,,,,,
61,2008,2008-11-17,10,26.300,BUF,,CLE,L 27-29,*,0,,,,,0.0%,,,,,,
62,2008,2008-11-23,11,26.306,BUF,@,KAN,W 54-31,*,0,,,,,0.0%,,,,,,
63,2008,2008-11-30,12,26.313,BUF,,SFO,L 3-10,*,,,,,,0.0%,,,,,,
64,2008,2008-12-07,13,26.320,BUF,,MIA,L 3-16,*,,0,0,,0,0.0%,,0,0,0.0,0,0
65,2008,2008-12-14,14,26.327,BUF,@,NYJ,L 27-31,*,,0,0,,0,0.0%,,0,0,0.0,1,0
66,2009,2009-09-13,1,27.234,PHI,@,CAR,W 38-10,*,0,0,0,,0,0.0%,,0,0,0.0,2,0
67,2009,2009-09-20,2,27.241,PHI,,NOR,L 22-48,*,,,,,,0.0%,,,,,,
68,2009,2009-09-27,3,27.248,PHI,,KAN,W 34-14,*,,,,,,0.0%,,,,,,
69,2009,2009-10-11,4,27.262,PHI,,TAM,W 33-14,*,,,,,,0.0%,,,,,,
70,2009,2009-10-18,5,27.269,PHI,@,OAK,L 9-13,*,,,,,,0.0%,,,,,,
71,2009,2009-10-26,6,27.277,PHI,@,WAS,W 27-17,*,,,,,,0.0%,,,,,,
72,2009,2009-11-01,7,27.283,PHI,,NYG,W 40-17,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
73,2009,2009-11-08,8,27.290,PHI,,DAL,L 16-20,*,0,,,,,0.0%,,,,,,
74,2009,2009-11-22,10,27.304,PHI,@,CHI,W 24-20,*,0,,,,,0.0%,,,,,,
75,2009,2009-11-29,11,27.311,PHI,,WAS,W 27-24,*,0,,,,,0.0%,,,,,,
76,2009,2009-12-06,12,27.318,PHI,@,ATL,W 34-7,*,,,,,,0.0%,,,,,,
77,2009,2009-12-13,13,27.325,PHI,@,NYG,W 45-38,*,,,,,,0.0%,,,,,,
78,2009,2009-12-20,14,27.332,PHI,,SFO,W 27-13,*,,,,,,0.0%,,,,,,
79,2009,2009-12-27,15,27.339,PHI,,DEN,W 30-27,*,0,0,0,,0,0.0%,,0,0,0.0,1,0
80,2009,2010-01-03,16,27.346,PHI,@,DAL,L 0-24,*,0,,,,,0.0%,,,,,,
81,2010,2010-09-12,1,28.233,PHI,,GNB,L 20-27,*,0,,,,,0.0%,,,,,,
82,2010,2010-09-19,2,28.240,PHI,@,DET,W 35-32,*,,,,,,0.0%,,,,,,
83,2010,2010-09-26,3,28.247,PHI,@,JAX,W 28-3,*,,,,,,0.0%,,,,,,
84,2010,2010-10-03,4,28.254,PHI,,WAS,L 12-17,*,0,,,,,0.0%,,,,,,
85,2010,2010-10-10,5,28.261,PHI,@,SFO,W 27-24,*,,,,,,0.0%,,,,,,
86,2010,2010-11-07,8,28.289,PHI,,IND,W 26-24,*,0,,,,,0.0%,,,,,,
87,2010,2010-11-15,9,28.297,PHI,@,WAS,W 59-28,*,,,,,,0.0%,,,,,,
88,2010,2010-11-21,10,28.303,PHI,,NYG,W 27-17,*,0,0,0,,0,0.0%,,0,0,0.0,1,0
89,2010,2010-11-28,11,28.310,PHI,@,CHI,L 26-31,*,,,,,,0.0%,,,,,,
90,2010,2010-12-02,12,28.314,PHI,,HOU,W 34-24,*,,,,,,0.0%,,,,,,
91,2010,2010-12-12,13,28.324,PHI,@,DAL,W 30-27,*,,,,,,0.0%,,,,,,
92,2010,2010-12-19,14,28.331,PHI,@,NYG,W 38-31,*,,,,,,0.0%,,,,,,
93,2010,2010-12-28,15,28.340,PHI,,MIN,L 14-24,*,,0,0,,0,0.0%,,0,0,0.0,1,0
94,2011,2011-09-11,1,29.232,PHI,@,STL,W 31-13,*,0,,,,,0.0%,,,,,,
95,2011,2011-09-18,2,29.239,PHI,@,ATL,L 31-35,*,0,,,,,0.0%,,,,,,
96,2011,2011-09-25,3,29.246,PHI,,NYG,L 16-29,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
97,2011,2011-10-02,4,29.253,PHI,,SFO,L 23-24,*,0,,,,,0.0%,,,,,,
98,2011,2011-10-30,7,29.281,PHI,,DAL,W 34-7,*,0,,,,,0.0%,,,,,,
99,2011,2011-11-07,8,29.289,PHI,,CHI,L 24-30,*,,,,,,0.0%,,,,,,
100,2011,2011-11-13,9,29.295,PHI,,ARI,L 17-21,*,0,,,,,0.0%,,,,,,
101,2011,2011-11-20,10,29.302,PHI,@,NYG,W 17-10,*,,,,,,0.0%,,,,,,
102,2011,2011-11-27,11,29.309,PHI,,NWE,L 20-38,*,,,,,,0.0%,,,,,,
103,2011,2011-12-01,12,29.313,PHI,@,SEA,L 14-31,*,,,,,,0.0%,,,,,,
104,2011,2011-12-11,13,29.323,PHI,@,MIA,W 26-10,*,0,,,,,0.0%,,,,,,
105,2011,2011-12-18,14,29.330,PHI,,NYJ,W 45-19,*,,,,,,0.0%,,,,,,
106,2011,2011-12-24,15,29.336,PHI,@,DAL,W 20-7,*,,,,,,0.0%,,,,,,
107,2011,2012-01-01,16,29.344,PHI,,WAS,W 34-10,*,,0,0,,0,0.0%,,0,0,0.0,1,0
108,2013,2013-09-09,1,31.230,PHI,@,WAS,W 33-27,*,0,,,,,0.0%,,,,,,
109,2013,2013-09-15,2,31.236,PHI,,SDG,L 30-33,*,,,,,,0.0%,,,,,,
110,2013,2013-09-19,3,31.240,PHI,,KAN,L 16-26,*,0,0,0,,0,0.0%,,0,0,0.0,1,0
111,2013,2013-09-29,4,31.250,PHI,@,DEN,L 20-52,*,,,,,,0.0%,,,,,,
112,2013,2013-10-06,5,31.257,PHI,@,NYG,W 36-21,*,0,,,,,0.0%,,,,,,
113,2013,2013-10-13,6,31.264,PHI,@,TAM,W 31-20,*,,,,,,0.0%,,,,,,
114,2013,2013-10-20,7,31.271,PHI,,DAL,L 3-17,*,,0,0,,0,0.0%,,0,0,0.0,1,0
115,2013,2013-10-27,8,31.278,PHI,,NYG,L 7-15,*,,,,,,0.0%,,,,,,
116,2013,2013-11-03,9,31.285,PHI,@,OAK,W 49-20,*,,,,,,0.0%,,,,,,
117,2013,2013-11-10,10,31.292,PHI,@,GNB,W 27-13,*,,,,,,0.0%,,,,,,
118,2013,2013-11-17,11,31.299,PHI,,WAS,W 24-16,*,0,,,,,0.0%,,,,,,
119,2013,2013-12-01,12,31.313,PHI,,ARI,W 24-21,*,,,,,,0.0%,,,,,,
120,2013,2013-12-08,13,31.320,PHI,,DET,W 34-20,*,,,,,,0.0%,,,,,,
121,2013,2013-12-15,14,31.327,PHI,@,MIN,L 30-48,*,,,,,,0.0%,,,,,,
122,2013,2013-12-22,15,31.334,PHI,,CHI,W 54-11,*,,,,,,0.0%,,,,,,
123,2013,2013-12-29,16,31.341,PHI,@,DAL,W 24-22,*,,0,0,,0,0.0%,,0,0,0.0,1,0
124,2014,2014-09-07,1,32.228,PHI,,JAX,W 34-17,*,,,,,,0.0%,,,,,,
125,2014,2014-09-15,2,32.236,PHI,@,IND,W 30-27,*,,,,,,0.0%,,,,,,
126,2014,2014-09-21,3,32.242,PHI,,WAS,W 37-34,*,0,,,,,0.0%,,,,,,
127,2014,2014-09-28,4,32.249,PHI,@,SFO,L 21-26,*,0,,,,,0.0%,,,,,,
128,2014,2014-10-05,5,32.256,PHI,,STL,W 34-28,*,0,,,,,0.0%,,,,,,
129,2014,2014-10-12,6,32.263,PHI,,NYG,W 27-0,*,,,,,,0.0%,,,,,,
130,2014,2014-10-26,7,32.277,PHI,@,ARI,L 20-24,*,0,,,,,0.0%,,,,,,
131,2014,2014-11-02,8,32.284,PHI,@,HOU,W 31-21,*,,,,,,0.0%,,,,,,
132,2014,2014-11-10,9,32.292,PHI,,CAR,W 45-21,*,,,,,,0.0%,,,,,,
133,2014,2014-11-16,10,32.298,PHI,@,GNB,L 20-53,*,,,,,,0.0%,,,,,,
134,2014,2014-11-23,11,32.305,PHI,,TEN,W 43-24,*,0,,,,,0.0%,,,,,,
135,2014,2014-11-27,12,32.309,PHI,@,DAL,W 33-10,*,,,,,,0.0%,,,,,,
136,2014,2014-12-07,13,32.319,PHI,,SEA,L 14-24,*,0,,,,,0.0%,,,,,,
137,2014,2014-12-14,14,32.326,PHI,,DAL,L 27-38,*,0,,,,,0.0%,,,,,,
138,2014,2014-12-20,15,32.332,PHI,@,WAS,L 24-27,*,0,,,,,0.0%,,,,,,
139,2014,2014-12-28,16,32.340,PHI,@,NYG,W 34-26,*,,,,,,0.0%,,,,,,
140,2015,2015-09-14,1,33.235,PHI,@,ATL,L 24-26,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
141,2015,2015-09-20,2,33.241,PHI,,DAL,L 10-20,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
142,2015,2015-09-27,3,33.248,PHI,@,NYJ,W 24-17,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
143,2015,2015-10-04,4,33.255,PHI,@,WAS,L 20-23,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
144,2015,2015-10-11,5,33.262,PHI,,NOR,W 39-17,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
145,2015,2015-10-19,6,33.270,PHI,,NYG,W 27-7,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
146,2015,2015-10-25,7,33.276,PHI,@,CAR,L 16-27,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
147,2015,2015-11-22,10,33.304,PHI,,TAM,L 17-45,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
148,2015,2015-11-26,11,33.308,PHI,@,DET,L 14-45,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
149,2015,2015-12-06,12,33.318,PHI,@,NWE,W 35-28,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
150,2015,2015-12-13,13,33.325,PHI,,BUF,W 23-20,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
151,2015,2015-12-20,14,33.332,PHI,,ARI,L 17-40,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
152,2015,2015-12-26,15,33.338,PHI,,WAS,L 24-38,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
153,2015,2016-01-03,16,33.346,PHI,@,NYG,W 35-30,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
154,2016,2016-09-11,1,34.233,PHI,,CLE,W 29-10,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
155,2016,2016-09-19,2,34.241,PHI,@,CHI,W 29-14,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
156,2016,2016-09-25,3,34.247,PHI,,PIT,W 34-3,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
157,2016,2016-10-09,4,34.261,PHI,@,DET,L 23-24,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
158,2016,2016-10-16,5,34.268,PHI,@,WAS,L 20-27,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
159,2016,2016-10-23,6,34.275,PHI,,MIN,W 21-10,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
160,2016,2016-10-30,7,34.282,PHI,@,DAL,L 23-29,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
161,2016,2016-11-06,8,34.289,PHI,@,NYG,L 23-28,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
162,2016,2016-11-13,9,34.296,PHI,,ATL,W 24-15,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
163,2016,2016-11-20,10,34.303,PHI,@,SEA,L 15-26,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
164,2016,2016-11-28,11,34.311,PHI,,GNB,L 13-27,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
165,2016,2016-12-04,12,34.317,PHI,@,CIN,L 14-32,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
166,2016,2016-12-11,13,34.324,PHI,,WAS,L 22-27,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
167,2016,2016-12-18,14,34.331,PHI,@,BAL,L 26-27,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
168,2016,2016-12-22,15,34.335,PHI,,NYG,W 24-19,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
169,2016,2017-01-01,16,34.345,PHI,,DAL,W 27-13,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
170,2017,2017-09-10,1,35.231,PHI,@,WAS,W 30-17,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
171,2017,2017-09-17,2,35.238,PHI,@,KAN,L 20-27,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
172,2017,2017-09-24,3,35.245,PHI,,NYG,W 27-24,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
173,2017,2017-10-01,4,35.252,PHI,@,LAC,W 26-24,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
174,2017,2017-10-08,5,35.259,PHI,,ARI,W 34-7,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
175,2017,2017-10-12,6,35.263,PHI,@,CAR,W 28-23,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
176,2017,2017-10-23,7,35.274,PHI,,WAS,W 34-24,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
177,2018,2018-09-06,1,36.227,PHI,,ATL,W 18-12,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
178,2018,2018-09-16,2,36.237,PHI,@,TAM,L 21-27,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
179,2018,2018-09-23,3,36.244,PHI,,IND,W 20-16,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
