ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
20,1983,1983-09-18,3,24.108,NOR,,CHI,W 34-31,,6,105,17.50,1,,,1,6
21,1983,1983-09-25,4,24.115,NOR,@,DAL,L 20-21,,5,70,14.00,0,,,0,0
22,1983,1983-10-02,5,24.122,NOR,,MIA,W 17-7,,3,44,14.67,0,,,0,0
23,1983,1983-10-09,6,24.129,NOR,@,ATL,W 19-17,,1,5,5.00,0,,,0,0
24,1983,1983-10-16,7,24.136,NOR,,SFO,L 13-32,,2,20,10.00,0,,,0,0
25,1983,1983-10-23,8,24.143,NOR,@,TAM,W 24-21,,3,30,10.00,0,,,0,0
26,1983,1983-10-30,9,24.150,NOR,@,BUF,L 21-27,,4,35,8.75,1,,,1,6
27,1983,1983-11-06,10,24.157,NOR,,ATL,W 27-10,,1,31,31.00,0,,,0,0
28,1983,1983-11-13,11,24.164,NOR,@,SFO,L 0-27,,3,46,15.33,0,,,0,0
29,1983,1983-11-21,12,24.172,NOR,,NYJ,L 28-31,,3,57,19.00,1,,,1,6
30,1983,1983-11-27,13,24.178,NOR,,MIN,W 17-16,,1,20,20.00,0,,,0,0
31,1983,1983-12-04,14,24.185,NOR,@,NWE,L 0-7,,2,26,13.00,0,,,0,0
32,1983,1983-12-11,15,24.192,NOR,@,PHI,W 20-17,,0,0,,0,,,,
33,1983,1983-12-18,16,24.199,NOR,,RAM,L 24-26,,3,40,13.33,0,,,0,0
34,1984,1984-09-02,1,25.092,NOR,,ATL,L 28-36,,0,0,,0,,,,
35,1984,1984-09-09,2,25.099,NOR,,TAM,W 17-13,,1,12,12.00,0,,,0,0
36,1984,1984-09-16,3,25.106,NOR,@,SFO,L 20-30,,2,33,16.50,1,,,1,6
37,1984,1984-09-23,4,25.113,NOR,,STL,W 34-24,,6,131,21.83,1,,,1,6
38,1984,1984-09-30,5,25.120,NOR,@,HOU,W 27-10,,1,28,28.00,0,,,0,0
39,1984,1984-10-07,6,25.127,NOR,@,CHI,L 7-20,,1,19,19.00,0,,,0,0
40,1984,1984-10-14,7,25.134,NOR,,RAM,L 10-28,,1,13,13.00,0,,,0,0
41,1984,1984-10-21,8,25.141,NOR,@,DAL,L 27-30,,0,0,,0,,,,
42,1984,1984-10-28,9,25.148,NOR,@,CLE,W 16-14,,1,27,27.00,0,,,0,0
43,1984,1984-11-04,10,25.155,NOR,,GNB,L 13-23,,1,9,9.00,0,,,0,0
44,1984,1984-11-11,11,25.162,NOR,@,ATL,W 17-13,,4,96,24.00,2,,,2,12
45,1984,1984-11-19,12,25.170,NOR,,PIT,W 27-24,,0,0,,0,,,,
46,1984,1984-11-25,13,25.176,NOR,,SFO,L 3-35,,3,28,9.33,0,,,0,0
47,1984,1984-12-02,14,25.183,NOR,@,RAM,L 21-34,,3,38,12.67,0,,,0,0
48,1984,1984-12-09,15,25.190,NOR,,CIN,L 21-24,,3,101,33.67,2,,,2,12
49,1984,1984-12-15,16,25.196,NOR,@,NYG,W 10-3,,1,19,19.00,0,,,0,0
50,1985,1985-09-08,1,26.098,NOR,,KAN,L 27-47,,1,5,5.00,1,,,1,6
51,1985,1985-09-15,2,26.105,NOR,@,DEN,L 23-34,,3,54,18.00,0,,,0,0
52,1985,1985-09-22,3,26.112,NOR,,TAM,W 20-13,,4,54,13.50,1,,,1,6
53,1985,1985-09-29,4,26.119,NOR,@,SFO,W 20-17,,4,57,14.25,0,,,0,0
54,1985,1985-10-06,5,26.126,NOR,,PHI,W 23-21,,3,42,14.00,0,,,0,0
55,1985,1985-10-13,6,26.133,NOR,@,RAI,L 13-23,,5,98,19.60,0,,,0,0
56,1985,1985-10-20,7,26.140,NOR,@,ATL,L 24-31,,6,111,18.50,1,,,1,6
57,1985,1985-10-27,8,26.147,NOR,,NYG,L 13-21,,0,0,,0,,,,
58,1985,1985-11-03,9,26.154,NOR,@,RAM,L 10-28,,1,8,8.00,0,,,0,0
59,1985,1985-11-10,10,26.161,NOR,,SEA,L 3-27,,3,58,19.33,0,,,0,0
60,1985,1985-11-17,11,26.168,NOR,@,GNB,L 14-38,,1,11,11.00,0,,,0,0
61,1985,1985-11-24,12,26.175,NOR,@,MIN,W 30-23,,3,51,17.00,0,,,0,0
62,1985,1985-12-01,13,26.182,NOR,,RAM,W 29-3,,0,0,,0,,,,
63,1985,1985-12-08,14,26.189,NOR,@,STL,L 16-28,,2,40,20.00,0,,,0,0
64,1985,1985-12-15,15,26.196,NOR,,SFO,L 19-31,,2,10,5.00,0,,,0,0
65,1985,1985-12-22,16,26.203,NOR,,ATL,L 10-16,,4,53,13.25,0,,,0,0
66,1986,1986-09-07,1,27.097,NOR,,ATL,L 10-31,,0,0,,0,,,,
67,1986,1986-09-14,2,27.104,NOR,,GNB,W 24-10,,1,7,7.00,0,,,0,0
68,1986,1986-09-21,3,27.111,NOR,@,SFO,L 17-26,,2,45,22.50,0,,,0,0
69,1986,1986-09-28,4,27.118,NOR,@,NYG,L 17-20,,3,30,10.00,0,,,0,0
70,1986,1986-10-05,5,27.125,NOR,,WAS,L 6-14,,0,0,,0,,,,
71,1986,1986-10-12,6,27.132,NOR,@,IND,W 17-14,,0,0,,0,,,,
72,1986,1986-10-19,7,27.139,NOR,,TAM,W 38-7,,3,60,20.00,0,,,0,0
73,1986,1986-10-26,8,27.146,NOR,@,NYJ,L 23-28,,2,43,21.50,0,,,0,0
74,1986,1986-11-02,9,27.153,NOR,,SFO,W 23-10,,0,0,,0,,,,
75,1986,1986-11-16,11,27.167,NOR,@,STL,W 16-7,,0,0,,0,,,,
76,1986,1986-11-23,12,27.174,NOR,@,RAM,L 13-26,,2,17,8.50,0,,,0,0
77,1986,1986-11-30,13,27.181,NOR,,NWE,L 20-21,,2,40,20.00,0,,,0,0
78,1986,1986-12-07,14,27.188,NOR,,MIA,L 27-31,,0,0,,0,,,,
79,1986,1986-12-14,15,27.195,NOR,@,ATL,W 14-9,,1,18,18.00,0,,,0,0
80,1986,1986-12-21,16,27.202,NOR,@,MIN,L 17-33,,2,26,13.00,0,,,0,0
81,1987,1987-09-13,1,28.103,NOR,,CLE,W 28-21,,5,68,13.60,2,,,2,12
82,1987,1987-09-20,2,28.110,NOR,@,PHI,L 17-27,,2,27,13.50,0,,,0,0
83,1987,1987-10-25,6,28.145,NOR,,SFO,L 22-24,,2,22,11.00,0,,,0,0
84,1987,1987-11-01,7,28.152,NOR,@,ATL,W 38-0,,2,40,20.00,0,,,0,0
85,1987,1987-11-08,8,28.159,NOR,@,RAM,W 31-14,,2,29,14.50,0,,,0,0
86,1987,1987-11-15,9,28.166,NOR,@,SFO,W 26-24,,1,11,11.00,0,,,0,0
87,1987,1987-11-22,10,28.173,NOR,,NYG,W 23-14,,2,14,7.00,0,,,0,0
88,1987,1987-11-29,11,28.180,NOR,@,PIT,W 20-16,,1,20,20.00,0,,,0,0
89,1987,1987-12-06,12,28.187,NOR,,TAM,W 44-34,,0,0,,0,,,,
90,1987,1987-12-13,13,28.194,NOR,,HOU,W 24-10,,0,0,,0,,,,
91,1987,1987-12-20,14,28.201,NOR,@,CIN,W 41-24,,1,19,19.00,0,,,0,0
92,1987,1987-12-27,15,28.208,NOR,,GNB,W 33-24,,2,30,15.00,0,,,0,0
93,1988,1988-09-04,1,29.094,NOR,,SFO,L 33-34,,0,0,,0,,,,
94,1988,1988-09-11,2,29.101,NOR,@,ATL,W 29-21,,1,23,23.00,0,,,0,0
95,1988,1988-10-30,9,29.150,NOR,,RAM,L 10-12,,0,0,,0,,,,
96,1988,1988-11-06,10,29.157,NOR,@,WAS,L 24-27,,0,0,,0,,,,
97,1988,1988-11-13,11,29.164,NOR,@,RAM,W 14-10,,0,0,,0,,,,
98,1988,1988-11-20,12,29.171,NOR,,DEN,W 42-0,,1,5,5.00,0,,,0,0
99,1988,1988-11-27,13,29.178,NOR,,NYG,L 12-13,,2,15,7.50,0,,,0,0
100,1988,1988-12-04,14,29.185,NOR,@,MIN,L 3-45,,1,24,24.00,0,,,0,0
101,1988,1988-12-11,15,29.192,NOR,@,SFO,L 17-30,,0,0,,0,,,,
102,1988,1988-12-18,16,29.199,NOR,,ATL,W 10-9,,0,0,,0,,,,
103,1989,1989-09-10,1,30.100,NOR,,DAL,W 28-0,,1,10,10.00,0,,,0,0
104,1989,1989-09-17,2,30.107,NOR,@,GNB,L 34-35,,5,43,8.60,1,,,1,6
105,1989,1989-09-24,3,30.114,NOR,@,TAM,L 10-20,,1,17,17.00,0,,,0,0
106,1989,1989-10-01,4,30.121,NOR,,WAS,L 14-16,,2,42,21.00,0,,,0,0
107,1989,1989-10-08,5,30.128,NOR,,SFO,L 20-24,,3,13,4.33,1,,,1,6
108,1989,1989-10-15,6,30.135,NOR,,NYJ,W 29-14,,2,31,15.50,0,,,0,0
109,1989,1989-10-22,7,30.142,NOR,@,RAM,W 40-21,,0,0,,0,,,,
110,1989,1989-10-29,8,30.149,NOR,,ATL,W 20-13,,0,0,,0,,,,
111,1989,1989-11-06,9,30.157,NOR,@,SFO,L 13-31,,3,34,11.33,0,,,0,0
112,1989,1989-11-12,10,30.163,NOR,@,NWE,W 28-24,,2,9,4.50,1,,,1,6
113,1989,1989-11-19,11,30.170,NOR,@,ATL,W 26-17,,2,20,10.00,0,,,0,0
114,1989,1989-11-26,12,30.177,NOR,,RAM,L 17-20,,1,16,16.00,0,,,0,0
115,1989,1989-12-03,13,30.184,NOR,@,DET,L 14-21,,4,48,12.00,0,,,0,0
116,1989,1989-12-10,14,30.191,NOR,@,BUF,W 22-19,,1,8,8.00,0,,,0,0
117,1989,1989-12-18,15,30.199,NOR,,PHI,W 30-20,,3,21,7.00,0,,,0,0
118,1989,1989-12-24,16,30.205,NOR,,IND,W 41-6,,4,86,21.50,1,,,1,6
119,1990,1990-09-10,1,31.100,NOR,,SFO,L 12-13,,0,0,,0,,,,
120,1990,1990-09-16,2,31.106,NOR,@,MIN,L 3-32,,0,0,,0,,,,
121,1990,1990-09-23,3,31.113,NOR,,PHO,W 28-7,,0,0,,0,,,,
122,1990,1990-10-07,4,31.127,NOR,@,ATL,L 27-28,,1,3,3.00,1,,,1,6
123,1990,1990-10-14,5,31.134,NOR,,CLE,W 25-20,,2,16,8.00,0,,,0,0
124,1990,1990-10-21,6,31.141,NOR,@,HOU,L 10-23,,3,77,25.67,1,,,1,6
125,1990,1990-10-28,7,31.148,NOR,,DET,L 10-27,,4,30,7.50,0,,,0,0
126,1990,1990-11-04,8,31.155,NOR,@,CIN,W 21-7,,0,0,,0,,,,
127,1990,1990-11-11,9,31.162,NOR,,TAM,W 35-7,,0,0,,0,,,,
128,1990,1990-11-18,10,31.169,NOR,@,WAS,L 17-31,,2,26,13.00,0,,,0,0
129,1990,1990-11-25,11,31.176,NOR,,ATL,W 10-7,,2,18,9.00,0,,,0,0
130,1990,1990-12-02,12,31.183,NOR,@,DAL,L 13-17,,1,22,22.00,0,,,0,0
131,1990,1990-12-09,13,31.190,NOR,@,RAM,W 24-20,,1,5,5.00,0,,,0,0
132,1990,1990-12-16,14,31.197,NOR,,PIT,L 6-9,,0,0,,0,,,,
133,1990,1990-12-23,15,31.204,NOR,@,SFO,W 13-10,,0,0,,0,,,,
134,1990,1990-12-31,16,31.212,NOR,,RAM,W 20-17,,1,16,16.00,0,,,0,0
135,1991,1991-09-01,1,32.091,NOR,,SEA,W 27-24,,1,21,21.00,0,,,0,0
136,1991,1991-09-08,2,32.098,NOR,@,KAN,W 17-10,,0,0,,0,,,,
137,1991,1991-09-15,3,32.105,NOR,,RAM,W 24-7,,2,32,16.00,0,,,0,0
138,1991,1991-09-22,4,32.112,NOR,,MIN,W 26-0,,0,0,,0,,,,
139,1991,1991-09-29,5,32.119,NOR,@,ATL,W 27-6,,1,7,7.00,0,,,0,0
140,1991,1991-10-13,6,32.133,NOR,@,PHI,W 13-6,,0,0,,0,,,,
141,1991,1991-10-20,7,32.140,NOR,,TAM,W 23-7,,0,0,,0,,,,
142,1991,1991-10-27,8,32.147,NOR,,CHI,L 17-20,,1,11,11.00,0,,,0,0
143,1991,1991-11-03,9,32.154,NOR,@,RAM,W 24-17,,1,17,17.00,0,,,0,0
144,1991,1991-11-10,10,32.161,NOR,,SFO,W 10-3,,0,0,,0,,,,
145,1991,1991-11-17,11,32.168,NOR,@,SDG,L 21-24,,1,5,5.00,0,,,0,0
146,1991,1991-11-24,12,32.175,NOR,,ATL,L 20-23,,3,30,10.00,0,,,0,0
147,1991,1991-12-01,13,32.182,NOR,@,SFO,L 24-38,,3,18,6.00,0,,,0,0
148,1991,1991-12-08,14,32.189,NOR,@,DAL,L 14-23,,1,16,16.00,0,,,0,0
149,1991,1991-12-16,15,32.197,NOR,,RAI,W 27-0,,2,22,11.00,0,,,0,0
150,1991,1991-12-22,16,32.203,NOR,@,PHO,W 27-3,,0,0,,0,,,,
151,1992,1992-09-06,1,33.096,NOR,@,PHI,L 13-15,2,1,19,19.00,0,50.0%,9.50,0,0
152,1992,1992-09-13,2,33.103,NOR,,CHI,W 28-6,4,2,38,19.00,0,50.0%,9.50,0,0
153,1992,1992-09-20,3,33.110,NOR,@,ATL,W 10-7,,0,0,,0,0.0%,,,
154,1992,1992-10-04,5,33.124,NOR,@,DET,W 13-7,1,1,18,18.00,0,100.0%,18.00,0,0
155,1992,1992-10-11,6,33.131,NOR,,RAM,W 13-10,3,1,5,5.00,0,33.3%,1.67,0,0
156,1992,1992-10-18,7,33.138,NOR,@,PHO,W 30-21,1,0,0,,0,0.0%,0.00,,
157,1992,1992-11-01,8,33.152,NOR,,TAM,W 23-21,1,0,0,,0,0.0%,0.00,,
158,1992,1992-11-08,9,33.159,NOR,@,NWE,W 31-14,3,1,6,6.00,0,33.3%,2.00,0,0
159,1992,1992-11-15,10,33.166,NOR,@,SFO,L 20-21,1,0,0,,0,0.0%,0.00,,
160,1992,1992-11-23,11,33.174,NOR,,WAS,W 20-3,,0,0,,0,0.0%,,,
161,1992,1992-11-29,12,33.180,NOR,,MIA,W 24-13,1,1,19,19.00,0,100.0%,19.00,0,0
162,1992,1992-12-03,13,33.184,NOR,,ATL,W 22-14,3,3,18,6.00,0,100.0%,6.00,0,0
163,1992,1992-12-13,14,33.194,NOR,@,RAM,W 37-14,2,2,38,19.00,0,100.0%,19.00,0,0
164,1992,1992-12-20,15,33.201,NOR,,BUF,L 16-20,,0,0,,0,0.0%,,,
165,1992,1992-12-26,16,33.207,NOR,@,NYJ,W 20-0,2,0,0,,0,0.0%,0.00,,
166,1993,1993-09-05,1,34.095,NOR,,HOU,W 33-21,1,1,17,17.00,0,100.0%,17.00,0,0
167,1993,1993-09-12,2,34.102,NOR,@,ATL,W 34-31,3,3,48,16.00,0,100.0%,16.00,0,0
168,1993,1993-09-19,3,34.109,NOR,,DET,W 14-3,2,1,17,17.00,1,50.0%,8.50,1,6
169,1993,1993-09-26,4,34.116,NOR,,SFO,W 16-13,2,1,27,27.00,0,50.0%,13.50,0,0
170,1993,1993-10-03,5,34.123,NOR,@,RAM,W 37-6,4,3,28,9.33,0,75.0%,7.00,0,0
171,1993,1993-11-28,11,34.179,NOR,@,MIN,W 17-14,1,1,15,15.00,0,100.0%,15.00,0,0
172,1993,1993-12-05,12,34.186,NOR,@,CLE,L 13-17,2,1,19,19.00,0,50.0%,9.50,0,0
173,1993,1993-12-12,13,34.193,NOR,,RAM,L 20-23,,0,0,,0,0.0%,,,
174,1993,1993-12-20,14,34.201,NOR,,NYG,L 14-24,,0,0,,0,0.0%,,,
175,1993,1994-01-02,16,34.214,NOR,,CIN,W 20-13,1,0,0,,0,0.0%,0.00,,
