ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
22,2010,2010-11-07,9,24.088,NOR,@,CAR,W 34-3,*,0,0,,0,0,0,0.0,4,0,0,0,0
23,2010,2010-11-21,10,24.102,NOR,,SEA,W 34-19,*,0,0,,0,0,0,0.0,5,1,0,0,0
24,2010,2010-11-25,11,24.106,NOR,@,DAL,W 30-27,*,0,0,,0,0,0,0.0,4,2,0,0,0
25,2010,2010-12-05,12,24.116,NOR,@,CIN,W 34-30,*,1,2,2.00,0,0,0,0.0,5,2,0,0,0
26,2010,2010-12-12,13,24.123,NOR,,STL,W 31-13,*,0,0,,0,0,0,0.0,3,0,0,0,0
27,2010,2010-12-19,14,24.130,NOR,@,BAL,L 24-30,*,0,0,,0,0,0,0.0,3,2,0,0,0
28,2010,2010-12-27,15,24.138,NOR,@,ATL,W 17-14,*,0,0,,0,0,0,0.0,5,0,0,0,0
29,2010,2011-01-02,16,24.144,NOR,,TAM,L 13-23,*,0,0,,0,0,0,0.0,6,1,0,0,0
30,2011,2011-09-08,1,25.028,NOR,@,GNB,L 34-42,*,0,0,,0,0,0,0.0,1,4,0,0,0
31,2011,2011-10-02,4,25.052,NOR,@,JAX,W 23-10,,0,0,,0,0,0,0.0,2,0,0,0,0
32,2011,2011-10-09,5,25.059,NOR,@,CAR,W 30-27,,0,0,,0,0,0,0.0,2,0,0,0,0
33,2011,2011-10-16,6,25.066,NOR,@,TAM,L 20-26,*,0,0,,0,0,0,0.0,4,0,0,0,0
34,2011,2011-10-23,7,25.073,NOR,,IND,W 62-7,*,0,0,,0,0,0,0.0,2,0,0,0,0
35,2011,2011-10-30,8,25.080,NOR,@,STL,L 21-31,*,0,0,,0,0,0,0.0,4,0,0,0,0
36,2011,2011-11-06,9,25.087,NOR,,TAM,W 27-16,*,0,0,,0,0,0,0.0,0,0,0,0,0
37,2011,2011-11-13,10,25.094,NOR,@,ATL,W 26-23,*,0,0,,0,0,0,0.0,5,1,0,0,0
38,2011,2011-11-28,11,25.109,NOR,,NYG,W 49-24,*,0,0,,0,0,0,0.0,8,2,0,0,0
39,2011,2011-12-04,12,25.115,NOR,,DET,W 31-17,*,0,0,,0,0,0,0.0,5,2,1,-7,0
40,2011,2011-12-11,13,25.122,NOR,@,TEN,W 22-17,*,0,0,,0,0,0,0.0,2,1,0,0,0
41,2011,2011-12-18,14,25.129,NOR,@,MIN,W 42-20,,,,,,,,,,,,,
42,2011,2011-12-26,15,25.137,NOR,,ATL,W 45-16,*,0,0,,0,0,0,0.0,2,0,0,0,0
43,2011,2012-01-01,16,25.143,NOR,,CAR,W 45-17,*,0,0,,0,0,0,0.0,4,0,0,0,0
44,2012,2012-09-09,1,26.029,DEN,,PIT,W 31-19,*,0,0,,0,0,6,0.0,8,0,1,43,1
45,2012,2012-09-17,2,26.037,DEN,@,ATL,L 21-27,,0,0,,0,0,0,0.0,2,1,0,0,0
46,2012,2012-09-23,3,26.043,DEN,,HOU,L 25-31,*,0,0,,0,0,0,0.0,2,1,0,0,0
47,2012,2012-09-30,4,26.050,DEN,,OAK,W 37-6,*,0,0,,0,0,0,0.0,1,0,0,0,0
48,2012,2012-10-07,5,26.057,DEN,@,NWE,L 21-31,*,0,0,,0,0,0,0.0,3,3,0,0,0
49,2012,2012-12-23,15,26.134,DEN,,CLE,W 34-12,,,,,,,,,,,,,
50,2013,2013-09-08,1,27.028,OAK,@,IND,L 17-21,*,0,0,,0,0,0,1.0,4,1,0,0,0
51,2013,2013-09-15,2,27.035,OAK,,JAX,W 19-9,*,0,0,,0,0,0,0.5,4,1,0,0,0
52,2013,2013-09-23,3,27.043,OAK,@,DEN,L 21-37,*,0,0,,0,0,0,0.0,5,1,0,0,0
53,2013,2013-09-29,4,27.049,OAK,,WAS,L 14-24,*,0,0,,0,0,0,0.0,5,2,0,0,0
54,2013,2013-10-06,5,27.056,OAK,,SDG,W 27-17,*,0,0,,0,0,0,0.0,3,5,0,0,0
55,2013,2013-10-13,6,27.063,OAK,@,KAN,L 7-24,*,0,0,,0,0,0,0.0,5,0,0,0,0
56,2013,2013-10-27,7,27.077,OAK,,PIT,W 21-18,*,0,0,,0,0,0,0.0,1,1,1,1,0
57,2013,2013-11-03,8,27.084,OAK,,PHI,L 20-49,*,0,0,,0,0,0,0.0,4,0,0,0,0
58,2013,2013-11-10,9,27.091,OAK,@,NYG,L 20-24,*,0,0,,0,0,6,0.0,3,0,1,43,1
59,2013,2013-11-17,10,27.098,OAK,@,HOU,W 28-23,*,0,0,,0,0,0,0.0,2,0,0,0,0
60,2013,2013-11-24,11,27.105,OAK,,TEN,L 19-23,*,0,0,,0,0,0,0.0,2,0,0,0,0
61,2013,2013-11-28,12,27.109,OAK,@,DAL,L 24-31,*,0,0,,0,0,0,0.0,7,1,0,0,0
62,2013,2013-12-08,13,27.119,OAK,@,NYJ,L 27-37,*,0,0,,0,0,0,0.0,3,1,0,0,0
63,2013,2013-12-15,14,27.126,OAK,,KAN,L 31-56,*,0,0,,0,0,0,0.0,2,0,0,0,0
64,2013,2013-12-22,15,27.133,OAK,@,SDG,L 13-26,*,0,0,,0,0,0,0.0,0,0,0,0,0
65,2013,2013-12-29,16,27.140,OAK,,DEN,L 14-34,*,0,0,,0,0,0,0.0,3,0,0,0,0
66,2014,2014-09-25,4,28.045,WAS,,NYG,L 14-45,,0,0,,0,0,0,0.0,0,2,0,0,0
67,2014,2014-11-16,10,28.097,WAS,,TAM,L 7-27,,0,0,,0,0,0,0.0,2,0,0,0,0
68,2014,2014-11-23,11,28.104,WAS,@,SFO,L 13-17,*,0,0,,0,0,0,0.0,1,0,0,0,0
69,2015,2015-09-27,3,29.047,CHI,@,SEA,L 0-26,,0,0,,0,0,0,0.0,0,0,0,0,0
70,2015,2015-10-04,4,29.054,CHI,,OAK,W 22-20,*,0,0,,0,0,0,0.0,2,0,0,0,0
71,2015,2015-10-11,5,29.061,CHI,@,KAN,W 18-17,*,0,0,,0,0,0,0.0,2,0,0,0,0
72,2015,2015-10-18,6,29.068,CHI,@,DET,L 34-37,*,0,0,,0,0,0,0.0,4,0,0,0,0
73,2015,2015-11-01,7,29.082,CHI,,MIN,L 20-23,*,0,0,,0,0,0,0.0,3,0,0,0,0
74,2015,2015-11-09,8,29.090,CHI,@,SDG,W 22-19,*,0,0,,0,0,0,0.0,3,0,0,0,0
75,2015,2015-11-15,9,29.096,CHI,@,STL,W 37-13,*,0,0,,0,0,0,0.0,3,0,0,0,0
76,2015,2015-11-22,10,29.103,CHI,,DEN,L 15-17,*,0,0,,0,0,0,0.0,0,1,0,0,0
77,2015,2015-11-26,11,29.107,CHI,@,GNB,W 17-13,*,0,0,,0,0,0,0.0,1,0,1,2,0
78,2015,2015-12-06,12,29.117,CHI,,SFO,L 20-26,*,0,0,,0,0,0,0.0,2,0,0,0,0
79,2015,2015-12-13,13,29.124,CHI,,WAS,L 21-24,*,0,0,,0,0,0,0.0,5,0,0,0,0
80,2015,2015-12-20,14,29.131,CHI,@,MIN,L 17-38,*,0,0,,0,0,0,0.0,3,0,0,0,0
81,2015,2015-12-27,15,29.138,CHI,@,TAM,W 26-21,*,0,0,,0,0,0,0.0,0,0,0,0,0
82,2015,2016-01-03,16,29.145,CHI,,DET,L 20-24,*,0,0,,0,0,0,0.0,6,0,0,0,0
83,2016,2016-09-11,1,30.031,CHI,@,HOU,L 14-23,*,0,0,,0,0,0,0.0,3,1,1,3,0
84,2016,2016-09-19,2,30.039,CHI,,PHI,L 14-29,*,0,0,,0,0,0,0.0,6,0,0,0,0
85,2016,2016-09-25,3,30.045,CHI,@,DAL,L 17-31,*,0,0,,0,0,0,0.0,4,1,0,0,0
86,2016,2016-10-02,4,30.052,CHI,,DET,W 17-14,*,0,0,,0,0,0,0.0,1,0,0,0,0
87,2016,2016-10-09,5,30.059,CHI,@,IND,L 23-29,*,0,0,,0,0,0,0.0,4,0,0,0,0
88,2016,2016-10-16,6,30.066,CHI,,JAX,L 16-17,*,0,0,,0,0,0,0.0,0,0,1,25,0
89,2016,2016-10-20,7,30.070,CHI,@,GNB,L 10-26,*,0,0,,0,0,0,0.0,1,1,0,0,0
90,2016,2016-10-31,8,30.081,CHI,,MIN,W 20-10,*,0,0,,0,0,0,0.0,6,0,0,0,0
91,2016,2016-11-13,9,30.094,CHI,@,TAM,L 10-36,*,0,0,,0,0,0,0.0,4,0,0,0,0
92,2016,2016-11-20,10,30.101,CHI,@,NYG,L 16-22,*,0,0,,0,0,0,0.0,2,0,0,0,0
93,2016,2016-11-27,11,30.108,CHI,,TEN,L 21-27,*,0,0,,0,0,0,0.0,2,0,0,0,0
94,2016,2016-12-04,12,30.115,CHI,,SFO,W 26-6,*,0,0,,0,0,0,0.0,2,0,0,0,0
95,2016,2016-12-11,13,30.122,CHI,@,DET,L 17-20,*,0,0,,0,0,0,0.0,3,0,0,0,0
96,2016,2016-12-18,14,30.129,CHI,,GNB,L 27-30,*,0,0,,0,0,0,0.0,3,0,0,0,0
97,2016,2016-12-24,15,30.135,CHI,,WAS,L 21-41,*,0,0,,0,0,0,0.0,2,0,0,0,0
98,2016,2017-01-01,16,30.143,CHI,@,MIN,L 10-38,,0,0,,0,0,0,0.0,2,0,0,0,0
