ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
29,1978,1978-09-04,1,24.151,DAL,,BAL,W 38-0,0,0,,0,1,3,0
30,1978,1978-09-10,2,24.157,DAL,@,NYG,W 34-24,,,,,,,
31,1978,1978-09-17,3,24.164,DAL,@,RAM,L 14-27,,,,,,,
32,1978,1978-09-24,4,24.171,DAL,,STL,W 21-12,,,,,,,
33,1978,1978-10-02,5,24.179,DAL,@,WAS,L 5-9,0,0,,0,1,0,0
34,1978,1978-10-08,6,24.185,DAL,,NYG,W 24-3,,,,,,,
35,1978,1978-10-15,7,24.192,DAL,@,STL,W 24-21,,,,,,,
36,1978,1978-10-22,8,24.199,DAL,,PHI,W 14-7,,,,,,,
37,1978,1978-10-26,9,24.203,DAL,,MIN,L 10-21,,,,,,,
38,1978,1978-11-05,10,24.213,DAL,@,MIA,L 16-23,,,,,,,
39,1978,1978-11-12,11,24.220,DAL,@,GNB,W 42-14,,,,,,,
40,1978,1978-11-19,12,24.227,DAL,,NOR,W 27-7,,,,,,,
41,1978,1978-11-23,13,24.231,DAL,,WAS,W 37-10,,,,,,,
42,1978,1978-12-03,14,24.241,DAL,,NWE,W 17-10,,,,,,,
43,1978,1978-12-10,15,24.248,DAL,@,PHI,W 31-13,,,,,,,
44,1978,1978-12-17,16,24.255,DAL,@,NYJ,W 30-7,0,0,,0,1,17,0
45,1979,1979-09-02,1,25.149,DAL,@,STL,W 22-21,0,0,,0,2,0,0
46,1979,1979-09-09,2,25.156,DAL,@,SFO,W 21-13,,,,,,,
47,1979,1979-09-16,3,25.163,DAL,,CHI,W 24-20,,,,,,,
48,1979,1979-09-24,4,25.171,DAL,@,CLE,L 7-26,,,,,,,
49,1979,1979-09-30,5,25.177,DAL,,CIN,W 38-13,,,,,,,
50,1979,1979-10-07,6,25.184,DAL,@,MIN,W 36-20,,,,,,,
51,1979,1979-10-14,7,25.191,DAL,,RAM,W 30-6,,,,,,,
52,1979,1979-10-21,8,25.198,DAL,,STL,W 22-13,,,,,,,
53,1979,1979-10-28,9,25.205,DAL,@,PIT,L 3-14,,,,,,,
54,1979,1979-11-04,10,25.212,DAL,@,NYG,W 16-14,,,,,,,
55,1979,1979-11-12,11,25.220,DAL,,PHI,L 21-31,,,,,,,
56,1979,1979-11-18,12,25.226,DAL,@,WAS,L 20-34,,,,,,,
57,1979,1979-11-22,13,25.230,DAL,,HOU,L 24-30,,,,,,,
58,1979,1979-12-02,14,25.240,DAL,,NYG,W 28-7,,,,,,,
59,1979,1979-12-08,15,25.246,DAL,@,PHI,W 24-17,,,,,,,
60,1979,1979-12-16,16,25.254,DAL,,WAS,W 35-34,,,,,,,
61,1980,1980-10-19,7,26.196,DEN,,KAN,L 17-23,,,,,,,
62,1980,1980-10-26,8,26.203,DEN,@,NYG,W 14-9,,,,,,,
63,1980,1980-11-02,9,26.210,DEN,,HOU,L 16-20,,,,,,,
64,1980,1980-11-09,10,26.217,DEN,@,SDG,W 20-13,,,,,,,
65,1980,1980-11-16,11,26.224,DEN,,NYJ,W 31-24,,,,,,,
66,1980,1980-11-23,12,26.231,DEN,,SEA,W 36-20,,,,,,,
67,1980,1980-12-01,13,26.239,DEN,@,OAK,L 3-9,,,,,,,
68,1980,1980-12-07,14,26.245,DEN,@,KAN,L 14-31,,,,,,,
69,1980,1980-12-14,15,26.252,DEN,,OAK,L 21-24,,,,,,,
70,1980,1980-12-21,16,26.259,DEN,@,SEA,W 25-17,,,,,,,
71,1981,1981-09-06,1,27.153,DEN,,OAK,W 9-7,0,0,,0,,,
72,1981,1981-09-13,2,27.160,DEN,@,SEA,L 10-13,0,0,,0,,,
73,1981,1981-09-20,3,27.167,DEN,,BAL,W 28-10,0,0,,0,,,
74,1981,1981-09-27,4,27.174,DEN,,SDG,W 42-24,0,0,,0,,,
75,1981,1981-10-04,5,27.181,DEN,@,OAK,W 17-0,0,0,,0,,,
76,1981,1981-10-11,6,27.188,DEN,,DET,W 27-21,0,0,,0,,,
77,1981,1981-10-18,7,27.195,DEN,@,KAN,L 14-28,0,0,,0,,,
78,1981,1981-10-25,8,27.202,DEN,@,BUF,L 7-9,0,0,,0,,,
79,1981,1981-11-02,9,27.210,DEN,,MIN,W 19-17,0,0,,0,1,40,0
80,1981,1981-11-08,10,27.216,DEN,,CLE,W 23-20,0,0,,0,,,
81,1981,1981-11-15,11,27.223,DEN,@,TAM,W 24-7,0,0,,0,,,
82,1981,1981-11-22,12,27.230,DEN,@,CIN,L 21-38,0,0,,0,,,
83,1981,1981-11-29,13,27.237,DEN,@,SDG,L 17-34,0,0,,0,,,
84,1981,1981-12-06,14,27.244,DEN,,KAN,W 16-13,0,0,,0,,,
85,1981,1981-12-13,15,27.251,DEN,,SEA,W 23-13,0,0,,0,,,
86,1981,1981-12-20,16,27.258,DEN,@,CHI,L 24-35,1,0,0.00,0,1,0,0
87,1982,1982-09-12,1,28.159,DEN,,SDG,L 3-23,,,,,,,
88,1982,1982-09-19,2,28.166,DEN,,SFO,W 24-21,0,0,,0,1,14,0
89,1982,1982-11-21,3,28.229,DEN,,SEA,L 10-17,,,,,,,
90,1982,1982-11-28,4,28.236,DEN,@,SDG,L 20-30,,,,,,,
91,1982,1982-12-05,5,28.243,DEN,,ATL,L 27-34,,,,,,,
92,1982,1982-12-12,6,28.250,DEN,@,RAM,W 27-24,0,0,,0,1,1,0
93,1982,1982-12-19,7,28.257,DEN,,KAN,L 16-37,0,0,,0,1,11,0
94,1982,1982-12-26,8,28.264,DEN,@,RAI,L 10-27,,,,,,,
95,1982,1983-01-02,9,28.271,DEN,@,SEA,L 11-13,,,,,,,
