ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,punt,punt_yds,punt_yds_per_punt,punt_blocked
48,2008,2008-09-08,1,26.259,MIN,@,GNB,L 19-24,,0,0,,0,0,0,,0,0,0,,,,,,5,217,43.40,0
49,2008,2008-09-14,2,26.265,MIN,,IND,L 15-18,,0,0,,0,0,0,,0,0,0,,,,,,6,260,43.33,0
50,2008,2008-09-21,3,26.272,MIN,,CAR,W 20-10,,0,0,,0,0,0,,0,0,0,,,,,,5,263,52.60,0
51,2008,2008-09-28,4,26.279,MIN,@,TEN,L 17-30,,0,0,,0,0,0,,0,0,0,,,,,,6,324,54.00,0
52,2008,2008-10-06,5,26.287,MIN,@,NOR,W 30-27,,0,0,,0,0,0,,0,0,0,,,,,,7,303,43.29,0
53,2008,2008-10-12,6,26.293,MIN,,DET,W 12-10,,0,0,,0,0,0,,0,0,0,,,,,,8,414,51.75,0
54,2008,2008-10-19,7,26.300,MIN,@,CHI,L 41-48,,0,0,,0,0,0,,0,0,0,,,,,,1,0,0.00,1
55,2008,2008-11-02,8,26.314,MIN,,HOU,W 28-21,,0,0,,0,0,0,,0,0,0,,,,,,6,264,44.00,0
56,2008,2008-11-09,9,26.321,MIN,,GNB,W 28-27,,0,0,,0,0,0,,0,0,0,,,,,,5,234,46.80,0
57,2008,2008-11-16,10,26.328,MIN,@,TAM,L 13-19,,0,0,,0,0,0,,0,0,0,,,,,,2,90,45.00,0
58,2008,2008-11-23,11,26.335,MIN,@,JAX,W 30-12,,1,-7,-7.00,0,0,0,,0,0,0,,,,,,3,145,48.33,0
59,2008,2008-11-30,12,26.342,MIN,,CHI,W 34-14,,0,0,,0,0,0,,0,0,0,,,,,,9,427,47.44,0
60,2008,2008-12-07,13,26.349,MIN,@,DET,W 20-16,,0,0,,0,0,0,,0,0,0,,,,,,2,114,57.00,0
61,2008,2008-12-14,14,26.356,MIN,@,ARI,W 35-14,,0,0,,0,0,0,,0,0,0,,,,,,4,184,46.00,0
62,2008,2008-12-21,15,26.363,MIN,,ATL,L 17-24,,0,0,,0,0,0,,0,0,0,,,,,,1,44,44.00,0
63,2008,2008-12-28,16,27.004,MIN,,NYG,W 20-19,,0,0,,0,0,0,,0,0,0,,,,,,4,190,47.50,0
64,2009,2009-09-13,1,27.263,MIN,@,CLE,W 34-20,,0,0,,0,0,0,,0,0,0,,,,,,6,232,38.67,0
65,2009,2009-09-20,2,27.270,MIN,@,DET,W 27-13,,0,0,,0,0,0,,0,0,0,,,,,,4,168,42.00,0
66,2009,2009-09-27,3,27.277,MIN,,SFO,W 27-24,,0,0,,0,0,0,,0,0,0,,,,,,6,276,46.00,0
67,2009,2009-10-05,4,27.285,MIN,,GNB,W 30-23,,0,0,,0,0,0,,0,0,0,,,,,,5,212,42.40,0
68,2009,2009-10-11,5,27.291,MIN,@,STL,W 38-10,,0,0,,0,0,0,,0,0,0,,,,,,2,103,51.50,0
69,2009,2009-10-18,6,27.298,MIN,,BAL,W 33-31,,0,0,,0,0,0,,0,0,0,,,,,,5,227,45.40,0
70,2009,2009-10-25,7,27.305,MIN,@,PIT,L 17-27,,0,0,,0,0,0,,0,0,0,,,,,,6,250,41.67,0
71,2009,2009-11-01,8,27.312,MIN,@,GNB,W 38-26,,0,0,,0,0,0,,0,0,0,,,,,,3,137,45.67,0
72,2009,2009-11-15,9,27.326,MIN,,DET,W 27-10,,0,0,,0,0,0,,0,0,0,,,,,,4,192,48.00,0
73,2009,2009-11-22,10,27.333,MIN,,SEA,W 35-9,,0,0,,0,0,0,,0,0,0,,,,,,5,216,43.20,0
74,2009,2009-11-29,11,27.340,MIN,,CHI,W 36-10,,0,0,,0,0,0,,0,0,0,,,,,,2,78,39.00,0
75,2009,2009-12-06,12,27.347,MIN,@,ARI,L 17-30,,0,0,,0,0,0,,0,0,0,,,,,,6,315,52.50,0
76,2009,2009-12-13,13,27.354,MIN,,CIN,W 30-10,,0,0,,0,0,0,,0,0,0,,,,,,3,134,44.67,0
77,2009,2009-12-20,14,27.361,MIN,@,CAR,L 7-26,,0,0,,0,0,0,,0,0,0,,,,,,8,373,46.63,0
78,2009,2009-12-28,15,28.004,MIN,@,CHI,L 30-36,,0,0,,0,0,0,,0,0,0,,,,,,6,213,35.50,0
79,2009,2010-01-03,16,28.010,MIN,,NYG,W 44-7,,0,0,,0,0,0,,0,0,0,,,,,,2,76,38.00,0
80,2010,2010-09-09,1,28.259,MIN,@,NOR,L 9-14,,0,0,,0,0,0,,0,0,0,,,,,,7,310,44.29,0
81,2010,2010-09-19,2,28.269,MIN,,MIA,L 10-14,,0,0,,0,0,0,,0,0,0,,,,,,2,88,44.00,0
82,2010,2010-09-26,3,28.276,MIN,,DET,W 24-10,,0,0,,0,0,0,,0,0,0,,,,,,5,216,43.20,0
83,2010,2010-10-11,4,28.291,MIN,@,NYJ,L 20-29,,0,0,,0,0,0,,0,0,0,,,,,,7,297,42.43,0
84,2010,2010-10-17,5,28.297,MIN,,DAL,W 24-21,,0,0,,0,0,0,,0,0,0,,,,,,5,212,42.40,0
85,2010,2010-10-24,6,28.304,MIN,@,GNB,L 24-28,,0,0,,0,0,0,,0,0,0,,,,,,2,100,50.00,0
86,2010,2010-10-31,7,28.311,MIN,@,NWE,L 18-28,,0,0,,0,0,0,,0,0,0,,,,,,4,189,47.25,0
87,2010,2010-11-07,8,28.318,MIN,,ARI,W 27-24,,0,0,,0,0,0,,0,0,0,,,,,,4,191,47.75,0
88,2010,2010-11-14,9,28.325,MIN,@,CHI,L 13-27,,0,0,,0,0,0,,0,0,0,,,,,,4,176,44.00,0
89,2010,2010-11-21,10,28.332,MIN,,GNB,L 3-31,,0,0,,0,0,0,,0,0,0,,,,,,5,208,41.60,0
90,2010,2010-11-28,11,28.339,MIN,@,WAS,W 17-13,,0,0,,0,0,0,,0,0,0,,,,,,7,306,43.71,0
91,2010,2010-12-05,12,28.346,MIN,,BUF,W 38-14,,0,0,,0,0,0,,0,0,0,,,,,,4,175,43.75,0
92,2010,2010-12-13,13,28.354,MIN,,NYG,L 3-21,,0,0,,0,0,0,,0,0,0,,,,,,10,458,45.80,0
93,2010,2010-12-20,14,28.361,MIN,,CHI,L 14-40,,0,0,,0,0,0,,0,0,0,,,,,,6,196,32.67,0
94,2010,2010-12-28,15,29.004,MIN,@,PHI,W 24-14,,0,0,,0,0,0,,0,0,0,,,,,,6,232,38.67,0
95,2010,2011-01-02,16,29.009,MIN,@,DET,L 13-20,,0,0,,0,0,0,,0,0,0,,,,,,5,215,43.00,0
96,2011,2011-09-11,1,29.261,MIN,@,SDG,L 17-24,,0,0,,0,0,0,,0,0,0,,0,0,,,6,289,48.17,0
97,2011,2011-09-18,2,29.268,MIN,,TAM,L 20-24,,0,0,,0,0,0,,0,0,0,,0,0,,,4,165,41.25,0
98,2011,2011-09-25,3,29.275,MIN,,DET,L 23-26,,0,0,,0,0,0,,0,0,0,,0,0,,,6,267,44.50,0
99,2011,2011-10-02,4,29.282,MIN,@,KAN,L 17-22,,0,0,,0,0,0,,0,0,0,,0,0,,,4,213,53.25,0
100,2011,2011-10-09,5,29.289,MIN,,ARI,W 34-10,,0,0,,0,0,0,,0,0,0,,0,0,,,4,190,47.50,0
101,2011,2011-10-16,6,29.296,MIN,@,CHI,L 10-39,,0,0,,0,0,0,,0,0,0,,0,0,,,5,186,37.20,0
102,2011,2011-10-23,7,29.303,MIN,,GNB,L 27-33,,0,0,,0,0,0,,0,0,0,,0,0,,,4,161,40.25,0
103,2011,2011-10-30,8,29.310,MIN,@,CAR,W 24-21,,0,0,,0,0,0,,0,0,0,,0,0,,,4,179,44.75,0
104,2011,2011-11-14,9,29.325,MIN,@,GNB,L 7-45,,0,0,,0,0,0,,0,0,0,,0,0,,,6,263,43.83,0
105,2011,2011-11-20,10,29.331,MIN,,OAK,L 21-27,,1,-12,-12.00,0,0,0,,0,0,0,,0,0,,,3,133,44.33,0
106,2011,2011-11-27,11,29.338,MIN,@,ATL,L 14-24,,0,0,,0,0,0,,0,0,0,,0,0,,,7,331,47.29,0
107,2011,2011-12-04,12,29.345,MIN,,DEN,L 32-35,,0,0,,0,0,0,,0,0,0,,0,0,,,6,297,49.50,0
108,2011,2011-12-11,13,29.352,MIN,@,DET,L 28-34,,0,0,,0,0,0,,0,0,0,,0,0,,,2,97,48.50,0
109,2011,2011-12-18,14,29.359,MIN,,NOR,L 20-42,,0,0,,0,0,0,,0,0,0,,0,0,,,7,337,48.14,0
110,2011,2011-12-24,15,30.000,MIN,@,WAS,W 33-26,,0,0,,0,0,0,,0,0,0,,0,0,,,3,133,44.33,0
111,2011,2012-01-01,16,30.008,MIN,,CHI,L 13-17,,1,0,0.00,0,0,0,,0,0,0,,0,0,,,6,276,46.00,0
112,2012,2012-09-09,1,30.260,MIN,,JAX,W 26-23,,0,0,,0,0,0,,0,0,0,,0,0,,,5,242,48.40,0
113,2012,2012-09-16,2,30.267,MIN,@,IND,L 20-23,,0,0,,0,0,0,,0,0,0,,0,0,,,4,192,48.00,0
114,2012,2012-09-23,3,30.274,MIN,,SFO,W 24-13,,0,0,,0,0,0,,0,0,0,,0,0,,,4,181,45.25,0
115,2012,2012-09-30,4,30.281,MIN,@,DET,W 20-13,,0,0,,0,0,0,,0,0,0,,0,0,,,6,259,43.17,0
116,2012,2012-10-07,5,30.288,MIN,,TEN,W 30-7,,0,0,,0,0,0,,0,0,0,,0,0,,,3,138,46.00,0
117,2012,2012-10-14,6,30.295,MIN,@,WAS,L 26-38,,0,0,,0,0,0,,0,0,0,,0,0,,,2,101,50.50,0
118,2012,2012-10-21,7,30.302,MIN,,ARI,W 21-14,,0,0,,0,0,0,,0,0,0,,0,0,,,7,280,40.00,0
119,2012,2012-10-25,8,30.306,MIN,,TAM,L 17-36,,0,0,,0,0,0,,0,0,0,,0,0,,,6,227,37.83,0
120,2012,2012-11-04,9,30.316,MIN,@,SEA,L 20-30,,0,0,,0,0,0,,0,0,0,,0,0,,,3,145,48.33,0
121,2012,2012-11-11,10,30.323,MIN,,DET,W 34-24,,0,0,,0,0,0,,0,0,0,,0,0,,,5,243,48.60,0
122,2012,2012-11-25,11,30.337,MIN,@,CHI,L 10-28,,0,0,,0,0,0,,0,0,0,,0,0,,,4,162,40.50,0
123,2012,2012-12-02,12,30.344,MIN,@,GNB,L 14-23,,0,0,,0,0,0,,0,0,0,,0,0,,,5,235,47.00,0
124,2012,2012-12-09,13,30.351,MIN,,CHI,W 21-14,,0,0,,0,0,0,,0,0,0,,0,0,,,7,320,45.71,0
125,2012,2012-12-16,14,30.358,MIN,@,STL,W 36-22,,0,0,,0,0,0,,0,0,0,,0,0,,,4,182,45.50,0
126,2012,2012-12-23,15,30.365,MIN,@,HOU,W 23-6,,0,0,,0,0,0,,0,0,0,,0,0,,,4,182,45.50,0
127,2012,2012-12-30,16,31.006,MIN,,GNB,W 37-34,,0,0,,0,0,0,,0,0,0,,0,0,,,3,148,49.33,0
