ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
180,2007,2007-09-30,4,34.276,IND,,DEN,W 38-20,,0,0,,0,0,0,,,,,,5,5,100.0,1,1,100.0,0,8,0,0,,0
181,2007,2007-10-07,5,34.283,IND,,TAM,W 33-14,,0,0,,0,0,0,,,,,,3,4,75.0,2,2,100.0,0,9,0,0,,0
182,2007,2007-10-22,6,34.298,IND,@,JAX,W 29-7,,0,0,,0,0,0,,,,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
183,2007,2007-10-28,7,34.304,IND,@,CAR,W 31-7,,0,0,,0,0,0,,,,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
184,2007,2007-11-04,8,34.311,IND,,NWE,L 20-24,,0,0,,0,0,0,,,,,,2,2,100.0,2,3,66.7,0,8,0,0,,0
185,2007,2007-11-11,9,34.318,IND,@,SDG,L 21-23,,0,0,,0,0,0,,,,,,1,1,100.0,,2,0.0,0,1,0,0,,0
186,2007,2007-11-18,10,34.325,IND,,KAN,W 13-10,,0,0,,0,0,0,,,,,,1,1,100.0,2,4,50.0,0,7,0,0,,0
187,2007,2007-11-22,11,34.329,IND,@,ATL,W 31-13,,0,0,,0,0,0,,,,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
188,2007,2007-12-02,12,34.339,IND,,JAX,W 28-25,,0,0,,0,0,,,,,,,4,4,100.0,,,,0,4,,,,
189,2007,2007-12-09,13,34.346,IND,@,BAL,W 44-20,,0,0,,0,0,,,,,,,6,6,100.0,,,,0,6,,,,
190,2007,2007-12-16,14,34.353,IND,@,OAK,W 21-14,,0,0,,0,0,0,,,,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
191,2007,2007-12-23,15,34.360,IND,,HOU,W 38-15,,0,0,,0,0,0,,,,,,5,5,100.0,1,1,100.0,0,8,0,0,,0
192,2007,2007-12-30,16,35.002,IND,,TEN,L 10-16,,0,0,,0,0,0,,,,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
193,2008,2008-09-07,1,35.254,IND,,CHI,L 13-29,,0,0,,0,0,0,,,,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
194,2008,2008-09-14,2,35.261,IND,@,MIN,W 18-15,,0,0,,0,0,0,,,,,,1,1,100.0,1,2,50.0,0,4,0,0,,0
195,2008,2008-09-21,3,35.268,IND,,JAX,L 21-23,,0,0,,0,0,0,,,,,,3,3,100.0,,,,0,3,0,0,,0
196,2008,2008-10-05,4,35.282,IND,@,HOU,W 31-27,,0,0,,0,0,0,,,,,,4,4,100.0,1,2,50.0,0,7,0,0,,0
197,2008,2008-10-12,5,35.289,IND,,BAL,W 31-3,,0,0,,0,0,0,,,,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
198,2008,2008-10-19,6,35.296,IND,@,GNB,L 14-34,,0,0,,0,0,0,,,,,,2,2,100.0,,1,0.0,0,2,0,0,,0
199,2008,2008-10-27,7,35.304,IND,@,TEN,L 21-31,,0,0,,0,0,0,,,,,,3,3,100.0,,,,0,3,0,0,,0
200,2008,2008-11-02,8,35.310,IND,,NWE,W 18-15,,0,0,,0,0,0,,,,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
201,2008,2008-11-09,9,35.317,IND,@,PIT,W 24-20,,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
202,2008,2008-11-16,10,35.324,IND,,HOU,W 33-27,,0,0,,0,0,0,,,,,,3,3,100.0,4,4,100.0,0,15,0,0,,0
203,2008,2008-11-23,11,35.331,IND,@,SDG,W 23-20,,0,0,,0,0,0,,,,,,2,2,100.0,3,3,100.0,0,11,0,0,,0
204,2008,2008-11-30,12,35.338,IND,@,CLE,W 10-6,,0,0,,0,0,0,,,,,,1,1,100.0,1,2,50.0,0,4,0,0,,0
205,2008,2008-12-07,13,35.345,IND,,CIN,W 35-3,,0,0,,0,0,0,,,,,,5,5,100.0,,,,0,5,0,0,,0
206,2008,2008-12-14,14,35.352,IND,,DET,W 31-21,,0,0,,0,0,0,,,,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
207,2008,2008-12-18,15,35.356,IND,@,JAX,W 31-24,,0,0,,0,0,0,,,,,,4,4,100.0,1,2,50.0,0,7,0,0,,0
208,2008,2008-12-28,16,36.000,IND,,TEN,W 23-0,,0,0,,0,0,0,,,,,,2,2,100.0,3,3,100.0,0,11,0,0,,0
209,2009,2009-09-13,1,36.259,IND,,JAX,W 14-12,,0,0,,0,0,0,,,,,,2,2,100.0,,1,0.0,0,2,0,0,,0
210,2009,2009-09-21,2,36.267,IND,@,MIA,W 27-23,,0,0,,0,0,0,,,,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
211,2009,2009-09-27,3,36.273,IND,@,ARI,W 31-10,,0,0,,0,0,0,,,,,,4,4,100.0,1,2,50.0,0,7,0,0,,0
212,2009,2009-10-04,4,36.280,IND,,SEA,W 34-17,,0,0,,0,0,0,,,,,,4,4,100.0,2,2,100.0,0,10,0,0,,0
213,2009,2009-10-11,5,36.287,IND,@,TEN,W 31-9,,0,0,,0,0,0,,,,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
214,2009,2009-10-25,6,36.301,IND,@,STL,W 42-6,,,,,,,,,,,,,,,,,,,,,,,,
215,2009,2009-11-01,7,36.308,IND,,SFO,W 18-14,,,,,,,,,,,,,,,,,,,,,,,,
216,2009,2009-11-08,8,36.315,IND,,HOU,W 20-17,,,,,,,,,,,,,,,,,,,,,,,,
217,2009,2009-11-15,9,36.322,IND,,NWE,W 35-34,,,,,,,,,,,,,,,,,,,,,,,,
218,2009,2009-11-22,10,36.329,IND,@,BAL,W 17-15,,,,,,,,,,,,,,,,,,,,,,,,
219,2009,2009-11-29,11,36.336,IND,@,HOU,W 35-27,,,,,,,,,,,,,,,,,,,,,,,,
220,2009,2009-12-06,12,36.343,IND,,TEN,W 27-17,,,,,,,,,,,,,,,,,,,,,,,,
221,2009,2009-12-13,13,36.350,IND,,DEN,W 28-16,,,,,,,,,,,,,,,,,,,,,,,,
222,2009,2009-12-17,14,36.354,IND,@,JAX,W 35-31,,,,,,,,,,,,,,,,,,,,,,,,
223,2009,2009-12-27,15,36.364,IND,,NYJ,L 15-29,,0,0,,0,0,0,,,,,,,1,0.0,1,1,100.0,0,3,0,0,,0
224,2009,2010-01-03,16,37.006,IND,@,BUF,L 7-30,,,,,,,,,,,,,,,,,,,,,,,,
225,2010,2010-09-12,1,37.258,IND,@,HOU,L 24-34,,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
226,2010,2010-09-19,2,37.265,IND,,NYG,W 38-14,,0,0,,0,0,0,,,,,,5,5,100.0,1,1,100.0,0,8,0,0,,0
227,2010,2010-09-26,3,37.272,IND,@,DEN,W 27-13,,0,0,,0,0,0,,,,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
228,2010,2010-10-03,4,37.279,IND,@,JAX,L 28-31,,0,0,,0,0,0,,,,,,4,4,100.0,,,,0,4,0,0,,0
229,2010,2010-10-10,5,37.286,IND,,KAN,W 19-9,,0,0,,0,0,0,,,,,,1,1,100.0,4,4,100.0,0,13,0,0,,0
230,2010,2010-10-17,6,37.293,IND,@,WAS,W 27-24,,0,0,,0,0,0,,,,,,3,3,100.0,2,4,50.0,0,9,0,0,,0
231,2010,2010-11-01,7,37.308,IND,,HOU,W 30-17,,0,0,,0,0,0,,,,,,3,3,100.0,3,3,100.0,0,12,0,0,,0
232,2010,2010-11-07,8,37.314,IND,@,PHI,L 24-26,,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
233,2010,2010-11-14,9,37.321,IND,,CIN,W 23-17,,0,0,,0,0,0,,,,,,2,2,100.0,3,3,100.0,0,11,0,0,,0
234,2010,2010-11-21,10,37.328,IND,@,NWE,L 28-31,,0,0,,0,0,0,,,,,,4,4,100.0,,,,0,4,0,0,,0
235,2010,2010-11-28,11,37.335,IND,,SDG,L 14-36,,0,0,,0,0,0,,,,,,2,2,100.0,,,,0,2,0,0,,0
236,2010,2010-12-05,12,37.342,IND,,DAL,L 35-38,,0,0,,0,0,0,,,,,,5,5,100.0,,,,0,5,0,0,,0
237,2010,2010-12-09,13,37.346,IND,@,TEN,W 30-28,,0,0,,0,0,0,,,,,,3,3,100.0,3,3,100.0,0,12,0,0,,0
238,2010,2010-12-19,14,37.356,IND,,JAX,W 34-24,,0,0,,0,0,0,,,,,,4,4,100.0,2,2,100.0,0,10,0,0,,0
239,2010,2010-12-26,15,37.363,IND,@,OAK,W 31-26,,0,0,,0,0,0,,,,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
240,2010,2011-01-02,16,38.005,IND,,TEN,W 23-20,,0,0,,0,0,0,,,,,,2,2,100.0,3,3,100.0,0,11,0,0,,0
241,2011,2011-09-11,1,38.257,IND,@,HOU,L 7-34,,0,0,,0,0,0,,0,0,,,1,1,100.0,,1,0.0,0,1,0,0,,0
242,2011,2011-09-18,2,38.264,IND,,CLE,L 19-27,,0,0,,0,0,0,,0,0,,,1,1,100.0,4,4,100.0,0,13,0,0,,0
243,2011,2011-09-25,3,38.271,IND,,PIT,L 20-23,,0,0,,0,0,0,,0,0,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
244,2011,2011-10-03,4,38.279,IND,@,TAM,L 17-24,,0,0,,0,0,0,,0,0,,,2,2,100.0,1,2,50.0,0,5,0,0,,0
245,2011,2011-10-09,5,38.285,IND,,KAN,L 24-28,,0,0,,0,0,0,,0,0,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
246,2011,2011-10-16,6,38.292,IND,@,CIN,L 17-27,,0,0,,0,0,0,,0,0,,,2,2,100.0,1,2,50.0,0,5,0,0,,0
247,2011,2011-10-23,7,38.299,IND,@,NOR,L 7-62,,0,0,,0,0,0,,0,0,,,1,1,100.0,,,,0,1,0,0,,0
248,2011,2011-10-30,8,38.306,IND,@,TEN,L 10-27,,0,0,,0,0,0,,0,0,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
249,2011,2011-11-06,9,38.313,IND,,ATL,L 7-31,,0,0,,0,0,0,,0,0,,,1,1,100.0,,,,0,1,0,0,,0
250,2011,2011-11-13,10,38.320,IND,,JAX,L 3-17,,0,0,,0,0,0,,0,0,,,,,,1,1,100.0,0,3,0,0,,0
251,2011,2011-11-27,11,38.334,IND,,CAR,L 19-27,,0,0,,0,0,0,,0,0,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
252,2011,2011-12-04,12,38.341,IND,@,NWE,L 24-31,,0,0,,0,0,0,,0,0,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
253,2011,2011-12-11,13,38.348,IND,@,BAL,L 10-24,,0,0,,0,0,0,,0,0,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
254,2011,2011-12-18,14,38.355,IND,,TEN,W 27-13,,0,0,,0,0,0,,0,0,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
255,2011,2011-12-22,15,38.359,IND,,HOU,W 19-16,,0,0,,0,0,0,,0,0,,,1,1,100.0,4,5,80.0,0,13,0,0,,0
256,2011,2012-01-01,16,39.004,IND,@,JAX,L 13-19,,0,0,,0,0,0,,0,0,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
257,2012,2012-09-09,1,39.256,IND,@,CHI,L 21-41,,0,0,,0,0,0,,0,0,,,3,3,100.0,,1,0.0,0,3,0,0,,0
258,2012,2012-09-16,2,39.263,IND,,MIN,W 23-20,,0,0,,0,0,0,,0,0,,,2,2,100.0,3,3,100.0,0,11,0,0,,0
259,2012,2012-09-23,3,39.270,IND,,JAX,L 17-22,,0,0,,0,0,0,,0,0,,,2,2,100.0,1,2,50.0,0,5,0,0,,0
260,2012,2012-10-07,4,39.284,IND,,GNB,W 30-27,,0,0,,0,0,0,,0,0,,,1,1,100.0,3,4,75.0,0,10,0,0,,0
261,2012,2012-10-14,5,39.291,IND,@,NYJ,L 9-35,,0,0,,0,0,0,,0,0,,,,,,3,3,100.0,0,9,0,0,,0
262,2012,2012-10-21,6,39.298,IND,,CLE,W 17-13,,0,0,,0,0,0,,0,0,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
263,2012,2012-10-28,7,39.305,IND,@,TEN,W 19-13,,0,0,,0,0,0,,0,0,,,1,1,100.0,2,3,66.7,0,7,0,0,,0
264,2012,2012-11-04,8,39.312,IND,,MIA,W 23-20,,0,0,,0,0,0,,0,0,,,2,2,100.0,3,5,60.0,0,11,0,0,,0
265,2012,2012-11-08,9,39.316,IND,@,JAX,W 27-10,,0,0,,0,0,0,,0,0,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
266,2012,2012-11-18,10,39.326,IND,@,NWE,L 24-59,,0,0,,0,0,0,,0,0,,,3,3,100.0,1,2,50.0,0,6,0,0,,0
267,2012,2012-11-25,11,39.333,IND,,BUF,W 20-13,,0,0,,0,0,0,,0,0,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
268,2012,2012-12-02,12,39.340,IND,@,DET,W 35-33,,0,0,,0,0,0,,0,0,,,5,5,100.0,,,,0,5,0,0,,0
269,2012,2012-12-09,13,39.347,IND,,TEN,W 27-23,,0,0,,0,0,0,,0,0,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
270,2012,2012-12-16,14,39.354,IND,@,HOU,L 17-29,,0,0,,0,0,0,,0,0,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
271,2012,2012-12-23,15,39.361,IND,@,KAN,W 20-13,,0,0,,0,0,0,,0,0,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
272,2012,2012-12-30,16,40.002,IND,,HOU,W 28-16,,0,0,,0,0,0,,0,0,,,4,4,100.0,,,,0,4,0,0,,0
273,2013,2013-09-08,1,40.254,IND,,OAK,W 21-17,,0,0,,0,0,0,,0,0,,,3,3,100.0,,,,0,3,0,0,,0
274,2013,2013-09-15,2,40.261,IND,,MIA,L 20-24,,0,0,,0,0,0,,0,0,,,2,2,100.0,2,3,66.7,0,8,0,0,,0
275,2013,2013-09-22,3,40.268,IND,@,SFO,W 27-7,,0,0,,0,0,0,,0,0,,,3,3,100.0,2,3,66.7,0,9,0,0,,0
276,2013,2013-09-29,4,40.275,IND,@,JAX,W 37-3,,0,0,,0,0,0,,0,0,,,4,4,100.0,3,3,100.0,0,13,0,0,,0
277,2013,2013-10-06,5,40.282,IND,,SEA,W 34-28,,0,0,,0,0,0,,0,0,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
278,2013,2013-10-14,6,40.290,IND,@,SDG,L 9-19,,0,0,,0,0,0,,0,0,,,,,,3,3,100.0,0,9,0,0,,0
279,2013,2013-10-20,7,40.296,IND,,DEN,W 39-33,,0,0,,0,0,0,,0,0,,,4,4,100.0,3,3,100.0,0,13,0,0,,0
280,2013,2013-11-03,8,40.310,IND,@,HOU,W 27-24,,0,0,,0,0,0,,0,0,,,1,1,100.0,2,3,66.7,0,7,0,0,,0
281,2013,2013-11-14,10,40.321,IND,@,TEN,W 30-27,,0,0,,0,0,0,,0,0,,,3,3,100.0,3,3,100.0,0,12,0,0,,0
282,2013,2013-11-24,11,40.331,IND,@,ARI,L 11-40,,0,0,,0,0,0,,0,0,,,,,,1,1,100.0,0,3,0,0,,0
283,2013,2013-12-01,12,40.338,IND,,TEN,W 22-14,,0,0,,0,0,0,,0,0,,,1,1,100.0,5,5,100.0,0,16,0,0,,0
284,2013,2013-12-08,13,40.345,IND,@,CIN,L 28-42,,0,0,,0,0,0,,0,0,,,4,4,100.0,,1,0.0,0,4,0,0,,0
285,2013,2013-12-15,14,40.352,IND,,HOU,W 25-3,,0,0,,0,0,0,,0,0,,,2,2,100.0,3,3,100.0,0,11,0,0,,0
286,2013,2013-12-22,15,40.359,IND,@,KAN,W 23-7,,0,0,,0,0,0,,0,0,,,2,2,100.0,3,4,75.0,0,11,0,0,,0
287,2013,2013-12-29,16,41.001,IND,,JAX,W 30-10,,0,0,,0,0,0,,0,0,,,3,3,100.0,3,3,100.0,0,12,0,0,,0
288,2014,2014-09-07,1,41.253,IND,@,DEN,L 24-31,,0,0,,0,0,0,,0,0,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
289,2014,2014-09-15,2,41.261,IND,,PHI,L 27-30,,0,0,,0,0,0,,0,0,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
290,2014,2014-09-21,3,41.267,IND,@,JAX,W 44-17,,0,0,,0,0,0,,0,0,,,5,5,100.0,3,3,100.0,0,14,0,0,,0
291,2014,2014-09-28,4,41.274,IND,,TEN,W 41-17,,0,0,,0,0,0,,0,0,,,5,5,100.0,2,2,100.0,0,11,0,0,,0
292,2014,2014-10-05,5,41.281,IND,,BAL,W 20-13,,0,0,,0,0,0,,0,0,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
293,2014,2014-10-09,6,41.285,IND,@,HOU,W 33-28,,0,0,,0,0,0,,0,0,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
294,2014,2014-10-19,7,41.295,IND,,CIN,W 27-0,,0,0,,0,0,0,,0,0,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
295,2014,2014-10-26,8,41.302,IND,@,PIT,L 34-51,,0,0,,0,0,0,,0,0,,,4,4,100.0,2,2,100.0,0,10,0,0,,0
296,2014,2014-11-03,9,41.310,IND,@,NYG,W 40-24,,0,0,,0,0,0,,0,0,,,4,4,100.0,4,4,100.0,0,16,0,0,,0
297,2014,2014-11-16,10,41.323,IND,,NWE,L 20-42,,0,0,,0,0,0,,0,0,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
298,2014,2014-11-23,11,41.330,IND,,JAX,W 23-3,,0,0,,0,0,0,,0,0,,,2,2,100.0,3,3,100.0,0,11,0,0,,0
299,2014,2014-11-30,12,41.337,IND,,WAS,W 49-27,,0,0,,0,0,0,,0,0,,,7,7,100.0,,,,0,7,0,0,,0
300,2014,2014-12-07,13,41.344,IND,@,CLE,W 25-24,,0,0,,0,0,0,,0,0,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
301,2014,2014-12-14,14,41.351,IND,,HOU,W 17-10,,0,0,,0,0,0,,0,0,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
302,2014,2014-12-21,15,41.358,IND,@,DAL,L 7-42,,0,0,,0,0,0,,0,0,,,1,1,100.0,,,,0,1,0,0,,0
303,2014,2014-12-28,16,42.000,IND,@,TEN,W 27-10,,0,0,,0,0,0,,0,0,,,3,3,100.0,2,3,66.7,0,9,0,0,,0
304,2015,2015-09-13,1,42.259,IND,@,BUF,L 14-27,,0,0,,0,0,0,,0,0,,,,,,,1,0.0,0,0,0,0,,0
305,2015,2015-09-21,2,42.267,IND,,NYJ,L 7-20,,0,0,,0,0,0,,0,0,,,1,1,100.0,,1,0.0,0,1,0,0,,0
306,2015,2015-09-27,3,42.273,IND,@,TEN,W 35-33,,0,0,,0,0,0,,0,0,,,5,5,100.0,,,,0,5,0,0,,0
307,2015,2015-10-04,4,42.280,IND,,JAX,W 16-13,,0,0,,0,0,0,,0,0,,,1,1,100.0,3,3,100.0,0,10,0,0,,0
308,2015,2015-10-08,5,42.284,IND,@,HOU,W 27-20,,0,0,,0,0,0,,0,0,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
309,2015,2015-10-18,6,42.294,IND,,NWE,L 27-34,,0,0,,0,0,0,,0,0,,,3,4,75.0,,,,0,3,0,0,,0
310,2015,2015-10-25,7,42.301,IND,,NOR,L 21-27,,0,0,,0,0,0,,0,0,,,3,3,100.0,,,,0,3,0,0,,0
311,2015,2015-11-02,8,42.309,IND,@,CAR,L 26-29,,0,0,,0,0,0,,0,0,,,2,2,100.0,4,4,100.0,0,14,0,0,,0
312,2015,2015-11-08,9,42.315,IND,,DEN,W 27-24,,0,0,,0,0,0,,0,0,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
313,2015,2015-11-22,10,42.329,IND,@,ATL,W 24-21,,0,0,,0,0,0,,0,0,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
314,2015,2015-11-29,11,42.336,IND,,TAM,W 25-12,,0,0,,0,0,0,,0,0,,,1,2,50.0,4,4,100.0,0,13,0,0,,0
315,2015,2015-12-06,12,42.343,IND,@,PIT,L 10-45,,0,0,,0,0,0,,0,0,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
316,2015,2015-12-13,13,42.350,IND,@,JAX,L 16-51,,0,0,,0,0,0,,0,0,,,1,1,100.0,3,3,100.0,0,10,0,0,,0
317,2015,2015-12-20,14,42.357,IND,,HOU,L 10-16,,0,0,,0,0,0,,0,0,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
318,2015,2015-12-27,15,42.364,IND,@,MIA,W 18-12,,0,0,,0,0,0,,0,0,,,1,2,50.0,1,1,100.0,0,4,0,0,,0
319,2015,2016-01-03,16,43.006,IND,,TEN,W 30-24,,0,0,,0,0,0,,0,0,,,3,3,100.0,3,3,100.0,0,12,0,0,,0
320,2016,2016-09-11,1,43.258,IND,,DET,L 35-39,,0,0,,0,0,0,,0,0,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
321,2016,2016-09-18,2,43.265,IND,@,DEN,L 20-34,,0,0,,0,0,0,,0,0,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
322,2016,2016-09-25,3,43.272,IND,,SDG,W 26-22,,0,0,,0,0,0,,0,0,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
323,2016,2016-10-02,4,43.279,IND,@,JAX,L 27-30,,0,0,,0,0,0,,0,0,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
324,2016,2016-10-09,5,43.286,IND,,CHI,W 29-23,,0,0,,0,0,0,,0,0,,,2,2,100.0,5,5,100.0,0,17,0,0,,0
325,2016,2016-10-16,6,43.293,IND,@,HOU,L 23-26,,0,0,,0,0,0,,0,0,,,2,2,100.0,3,3,100.0,0,11,0,0,,0
326,2016,2016-10-23,7,43.300,IND,@,TEN,W 34-26,,0,0,,0,0,0,,0,0,,,4,4,100.0,2,2,100.0,0,10,0,0,,0
327,2016,2016-10-30,8,43.307,IND,,KAN,L 14-30,,0,0,,0,0,0,,0,0,,,2,2,100.0,,,,0,2,0,0,,0
328,2016,2016-11-06,9,43.314,IND,@,GNB,W 31-26,,0,0,,0,0,0,,0,0,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
329,2016,2016-11-20,10,43.328,IND,,TEN,W 24-17,,0,0,,0,0,0,,0,0,,,3,3,100.0,1,2,50.0,0,6,0,0,,0
330,2016,2016-11-24,11,43.332,IND,,PIT,L 7-28,,0,0,,0,0,0,,0,0,,,1,1,100.0,,1,0.0,0,1,0,0,,0
331,2016,2016-12-05,12,43.343,IND,@,NYJ,W 41-10,,0,0,,0,0,0,,0,0,,,5,5,100.0,2,2,100.0,0,11,0,0,,0
332,2016,2016-12-11,13,43.349,IND,,HOU,L 17-22,,0,0,,0,0,0,,0,0,,,2,2,100.0,1,2,50.0,0,5,0,0,,0
333,2016,2016-12-18,14,43.356,IND,@,MIN,W 34-6,,0,0,,0,0,0,,0,0,,,4,4,100.0,2,2,100.0,0,10,0,0,,0
334,2016,2016-12-24,15,43.362,IND,@,OAK,L 25-33,,0,0,,0,0,0,,0,0,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
335,2016,2017-01-01,16,44.004,IND,,JAX,W 24-20,,0,0,,0,0,0,,0,0,,,3,3,100.0,1,2,50.0,0,6,0,0,,0
336,2017,2017-09-10,1,44.256,IND,@,LAR,L 9-46,,0,0,,0,0,0,,0,0,,,,1,0.0,1,2,50.0,0,3,0,0,,0
337,2017,2017-09-17,2,44.263,IND,,ARI,L 13-16,,0,0,,0,0,0,,0,0,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
338,2017,2017-09-24,3,44.270,IND,,CLE,W 31-28,,0,0,,0,0,0,,0,0,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
339,2017,2017-10-01,4,44.277,IND,@,SEA,L 18-46,,0,0,,0,0,0,,0,0,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
340,2017,2017-10-08,5,44.284,IND,,SFO,W 26-23,,0,0,,0,0,0,,0,0,,,2,2,100.0,4,4,100.0,0,14,0,0,,0
341,2017,2017-10-16,6,44.292,IND,@,TEN,L 22-36,,0,0,,0,0,0,,0,0,,,1,2,50.0,3,3,100.0,0,10,0,0,,0
342,2017,2017-10-29,8,44.305,IND,@,CIN,L 23-24,,0,0,,0,0,0,,0,0,,,2,2,100.0,3,3,100.0,0,11,0,0,,0
343,2017,2017-11-05,9,44.312,IND,@,HOU,W 20-14,,0,0,,0,0,0,,0,0,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
344,2017,2017-11-12,10,44.319,IND,,PIT,L 17-20,,0,0,,0,0,0,,0,0,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
345,2017,2017-11-26,11,44.333,IND,,TEN,L 16-20,,0,0,,0,0,0,,0,0,,,1,1,100.0,3,3,100.0,0,10,0,0,,0
346,2017,2017-12-03,12,44.340,IND,@,JAX,L 10-30,,0,0,,0,0,0,,0,0,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
347,2017,2017-12-10,13,44.347,IND,@,BUF,L 7-13,,0,0,,0,0,0,,0,0,,,1,1,100.0,,2,0.0,0,1,0,0,,0
348,2017,2017-12-14,14,44.351,IND,,DEN,L 13-25,,0,0,,0,0,0,,0,0,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
349,2017,2017-12-23,15,44.360,IND,@,BAL,L 16-23,,0,0,,0,0,0,,0,0,,,1,1,100.0,3,5,60.0,0,10,0,0,,0
350,2017,2017-12-31,16,45.003,IND,,HOU,W 22-13,,0,0,,0,0,0,,0,0,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
351,2018,2018-09-09,1,45.255,IND,,CIN,L 23-34,,0,0,,0,0,0,,0,0,,,2,2,100.0,3,4,75.0,0,11,0,0,,0
352,2018,2018-09-16,2,45.262,IND,@,WAS,W 21-9,,0,0,,0,0,0,,0,0,,,3,3,100.0,,,,0,3,0,0,,0
353,2018,2018-09-23,3,45.269,IND,@,PHI,L 16-20,,0,0,,0,0,0,,0,0,,,1,1,100.0,3,3,100.0,0,10,0,0,,0
