ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
129,1984,1984-12-16,16,31.299,WAS,,STL,W 29-27,,,,,,,,
130,1985,1985-09-09,1,32.200,WAS,@,DAL,L 14-44,,,,,,,,
131,1985,1985-09-15,2,32.206,WAS,,HOU,W 16-13,,,,,,,,
132,1985,1985-09-22,3,32.213,WAS,,PHI,L 6-19,,,,,,,,
133,1985,1985-09-29,4,32.220,WAS,@,CHI,L 10-45,,,,,,,,
134,1985,1985-10-07,5,32.228,WAS,,STL,W 27-10,,,,,,,,
135,1985,1985-10-13,6,32.234,WAS,,DET,W 24-3,,,,,,,,
136,1985,1985-10-20,7,32.241,WAS,@,NYG,L 3-17,,,,,,,,
137,1985,1985-10-27,8,32.248,WAS,@,CLE,W 14-7,,,,,,,,
138,1985,1985-11-03,9,32.255,WAS,@,ATL,W 44-10,,,,,,,,
139,1985,1985-11-10,10,32.262,WAS,,DAL,L 7-13,,,,,,,,
140,1985,1985-11-18,11,32.270,WAS,,NYG,W 23-21,,,,,,,,
141,1985,1985-11-24,12,32.276,WAS,@,PIT,W 30-23,,,,,,,,
142,1985,1985-12-01,13,32.283,WAS,,SFO,L 8-35,,,,,,,,
143,1985,1985-12-08,14,32.290,WAS,@,PHI,W 17-12,,,,,,,,
144,1985,1985-12-15,15,32.297,WAS,,CIN,W 27-24,,,,,,,,
145,1985,1985-12-21,16,32.303,WAS,@,STL,W 27-16,,,,,,,,
