ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
54,2002,2002-12-01,12,29.309,NOR,,TAM,W 23-20,*,,,,,
55,2002,2002-12-08,13,29.316,NOR,@,BAL,W 37-25,*,,,,,
56,2002,2002-12-15,14,29.323,NOR,,MIN,L 31-32,*,1,8,8.00,0,0.0
57,2002,2002-12-22,15,29.330,NOR,@,CIN,L 13-20,*,,,,,
58,2002,2002-12-29,16,29.337,NOR,,CAR,L 6-10,*,,,,,
59,2003,2003-09-07,1,30.224,NOR,@,SEA,L 10-27,,0,0,,0,0.5
60,2003,2003-09-14,2,30.231,NOR,,HOU,W 31-10,*,0,0,,0,2.0
61,2003,2003-09-21,3,30.238,NOR,@,TEN,L 12-27,*,,,,,
62,2003,2003-09-28,4,30.245,NOR,,IND,L 21-55,*,,,,,
63,2003,2003-10-05,5,30.252,NOR,@,CAR,L 13-19,*,,,,,
64,2003,2003-10-12,6,30.259,NOR,,CHI,W 20-13,*,,,,,
65,2003,2003-10-19,7,30.266,NOR,@,ATL,W 45-17,*,,,,,
66,2003,2003-10-26,8,30.273,NOR,,CAR,L 20-23,*,,,,,
67,2003,2003-11-02,9,30.280,NOR,@,TAM,W 17-14,*,0,0,,0,3.0
68,2003,2003-11-16,10,30.294,NOR,,ATL,W 23-20,*,,,,,
69,2003,2003-11-30,12,30.308,NOR,@,WAS,W 24-20,*,,,,,
70,2004,2004-11-14,9,31.293,NOR,,KAN,W 27-20,,,,,,
71,2004,2004-11-21,10,31.300,NOR,,DEN,L 13-34,,,,,,
72,2004,2004-11-28,11,31.307,NOR,@,ATL,L 21-24,,,,,,
73,2004,2004-12-05,12,31.314,NOR,,CAR,L 21-32,,,,,,
74,2004,2004-12-12,13,31.321,NOR,@,DAL,W 27-13,,,,,,
75,2004,2004-12-19,14,31.328,NOR,@,TAM,W 21-17,,1,12,12.00,0,0.0
76,2004,2004-12-26,15,31.335,NOR,,ATL,W 26-13,,,,,,
77,2004,2005-01-02,16,31.342,NOR,@,CAR,W 21-18,,,,,,
78,2005,2005-09-11,1,32.228,NOR,@,CAR,W 23-20,*,,,,,
79,2005,2005-09-19,2,32.236,NOR,,NYG,L 10-27,*,1,12,12.00,0,0.0
80,2005,2005-09-25,3,32.242,NOR,@,MIN,L 16-33,*,,,,,
81,2005,2005-10-02,4,32.249,NOR,,BUF,W 19-7,*,,,,,
82,2005,2005-10-09,5,32.256,NOR,@,GNB,L 3-52,*,,,,,
83,2005,2005-10-16,6,32.263,NOR,,ATL,L 31-34,*,,,,,
84,2005,2005-10-23,7,32.270,NOR,@,STL,L 17-28,*,0,0,,0,0.5
85,2005,2005-10-30,8,32.277,NOR,,MIA,L 6-21,*,,,,,
86,2005,2005-11-06,9,32.284,NOR,,CHI,L 17-20,*,1,0,0.00,0,0.0
87,2005,2005-11-20,10,32.298,NOR,@,NWE,L 17-24,,,,,,
88,2005,2005-11-27,11,32.305,NOR,@,NYJ,W 21-19,*,,,,,
89,2005,2005-12-04,12,32.312,NOR,,TAM,L 3-10,*,,,,,
90,2005,2005-12-12,13,32.320,NOR,@,ATL,L 17-36,*,,,,,
91,2005,2005-12-18,14,32.326,NOR,,CAR,L 10-27,*,,,,,
92,2005,2005-12-24,15,32.332,NOR,,DET,L 12-13,*,,,,,
93,2005,2006-01-01,16,32.340,NOR,@,TAM,L 13-27,*,,,,,
94,2006,2006-09-10,1,33.227,NOR,@,CLE,W 19-14,,,,,,
95,2006,2006-09-17,2,33.234,NOR,@,GNB,W 34-27,,0,0,,0,1.0
96,2006,2006-09-25,3,33.242,NOR,,ATL,W 23-3,,,,,,
97,2006,2006-11-05,8,33.283,NOR,@,TAM,W 31-14,,,,,,
98,2006,2006-11-12,9,33.290,NOR,@,PIT,L 31-38,,,,,,
99,2006,2006-11-19,10,33.297,NOR,,CIN,L 16-31,,,,,,
100,2006,2006-11-26,11,33.304,NOR,@,ATL,W 31-13,,,,,,
101,2006,2006-12-03,12,33.311,NOR,,SFO,W 34-10,*,,,,,
102,2006,2006-12-10,13,33.318,NOR,@,DAL,W 42-17,,,,,,
103,2006,2006-12-17,14,33.325,NOR,,WAS,L 10-16,,,,,,
104,2006,2006-12-24,15,33.332,NOR,@,NYG,W 30-7,*,,,,,
105,2006,2006-12-31,16,33.339,NOR,,CAR,L 21-31,*,,,,,
