ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,sacks,tackles_solo,tackles_assists
143,2008,2008-09-07,1,31.162,SEA,@,BUF,L 10-34,*,,,,,,0.0%,,,,
144,2008,2008-09-14,2,31.169,SEA,,SFO,L 30-33,*,,,,,,0.0%,,,,
145,2008,2008-09-21,3,31.176,SEA,,STL,W 37-13,*,,,,,,0.0%,,,,
146,2008,2008-10-05,4,31.190,SEA,@,NYG,L 6-44,*,,,,,,0.0%,,,,
147,2008,2008-10-12,5,31.197,SEA,,GNB,L 17-27,*,0,,,,,0.0%,,,,
148,2008,2008-10-19,6,31.204,SEA,@,TAM,L 10-20,*,0,0,0,,0,0.0%,,0.0,1,0
149,2008,2008-10-26,7,31.211,SEA,@,SFO,W 34-13,*,0,,,,,0.0%,,,,
150,2008,2008-11-02,8,31.218,SEA,,PHI,L 7-26,*,0,,,,,0.0%,,,,
151,2008,2008-11-09,9,31.225,SEA,@,MIA,L 19-21,*,0,,,,,0.0%,,,,
152,2008,2008-11-16,10,31.232,SEA,,ARI,L 20-26,*,,0,0,,0,0.0%,,0.0,0,0
