ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists
49,2016,2016-11-20,10,27.273,BAL,@,DAL,L 17-27,*,0,0,0.0,2,6
50,2016,2016-11-27,11,27.280,BAL,,CIN,W 19-14,*,0,0,0.0,2,2
51,2016,2016-12-04,12,27.287,BAL,,MIA,W 38-6,*,0,0,0.0,1,0
52,2016,2016-12-12,13,27.295,BAL,@,NWE,L 23-30,*,0,0,0.0,3,1
53,2016,2016-12-18,14,27.301,BAL,,PHI,W 27-26,*,0,0,0.0,6,0
54,2016,2016-12-25,15,27.308,BAL,@,PIT,L 27-31,*,0,0,0.0,2,0
55,2016,2017-01-01,16,27.315,BAL,@,CIN,L 10-27,*,0,0,0.0,2,1
56,2017,2017-09-10,1,28.201,BAL,@,CIN,W 20-0,*,0,0,0.0,0,1
57,2017,2017-09-17,2,28.208,BAL,,CLE,W 24-10,*,0,0,0.0,1,2
58,2017,2017-10-22,7,28.243,BAL,@,MIN,L 16-24,*,0,0,0.0,5,0
59,2017,2017-10-26,8,28.247,BAL,,MIA,W 40-0,*,0,0,0.0,4,0
60,2017,2017-11-05,9,28.257,BAL,@,TEN,L 20-23,*,0,0,0.0,3,0
61,2017,2017-11-19,10,28.271,BAL,@,GNB,W 23-0,*,0,0,0.0,0,0
62,2017,2017-11-27,11,28.279,BAL,,HOU,W 23-16,*,0,0,0.0,2,2
63,2017,2017-12-03,12,28.285,BAL,,DET,W 44-20,*,0,0,0.0,0,2
64,2017,2017-12-10,13,28.292,BAL,@,PIT,L 38-39,*,0,0,0.0,0,1
65,2017,2017-12-17,14,28.299,BAL,@,CLE,W 27-10,*,1,6,0.0,0,0
66,2017,2017-12-23,15,28.305,BAL,,IND,W 23-16,*,0,0,0.0,0,1
67,2017,2017-12-31,16,28.313,BAL,,CIN,L 27-31,*,0,0,0.0,3,3
68,2018,2018-09-09,1,29.200,BAL,,BUF,W 47-3,*,0,0,0.0,2,0
69,2018,2018-09-13,2,29.204,BAL,@,CIN,L 23-34,*,0,0,0.0,0,2
70,2018,2018-09-23,3,29.214,BAL,,DEN,W 27-14,*,0,0,0.0,1,0
