ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
95,2010,2010-12-19,14,28.325,ARI,@,CAR,L 12-19,,,,,,,0.0%,
96,2010,2010-12-25,15,28.331,ARI,,DAL,W 27-26,,,,,,,0.0%,
97,2010,2011-01-02,16,28.339,ARI,@,SFO,L 7-38,*,0,,,,,0.0%,
98,2011,2011-09-11,1,29.226,ARI,,CAR,W 28-21,*,,,,,,0.0%,
99,2011,2011-09-18,2,29.233,ARI,@,WAS,L 21-22,*,,,,,,0.0%,
100,2011,2011-09-25,3,29.240,ARI,@,SEA,L 10-13,*,,,,,,0.0%,
101,2011,2011-10-02,4,29.247,ARI,,NYG,L 27-31,*,,,,,,0.0%,
102,2011,2011-10-09,5,29.254,ARI,@,MIN,L 10-34,*,,,,,,0.0%,
103,2011,2011-10-23,6,29.268,ARI,,PIT,L 20-32,*,,,,,,0.0%,
104,2011,2011-10-30,7,29.275,ARI,@,BAL,L 27-30,*,,,,,,0.0%,
105,2011,2011-11-06,8,29.282,ARI,,STL,W 19-13,*,,,,,,0.0%,
106,2011,2011-11-13,9,29.289,ARI,@,PHI,W 21-17,*,,,,,,0.0%,
107,2011,2011-11-20,10,29.296,ARI,@,SFO,L 7-23,*,,,,,,0.0%,
108,2011,2011-11-27,11,29.303,ARI,@,STL,W 23-20,*,0,,,,,0.0%,
109,2011,2011-12-04,12,29.310,ARI,,DAL,W 19-13,*,,,,,,0.0%,
110,2011,2011-12-11,13,29.317,ARI,,SFO,W 21-19,*,,,,,,0.0%,
111,2011,2011-12-18,14,29.324,ARI,,CLE,W 20-17,*,,,,,,0.0%,
112,2011,2011-12-24,15,29.330,ARI,@,CIN,L 16-23,*,,,,,,0.0%,
113,2011,2012-01-01,16,29.338,ARI,,SEA,W 23-20,*,,,,,,0.0%,
114,2012,2012-09-10,1,30.226,SDG,@,OAK,W 22-14,,,,,,,0.0%,
115,2012,2012-09-16,2,30.232,SDG,,TEN,W 38-10,,,,,,,0.0%,
116,2012,2012-09-23,3,30.239,SDG,,ATL,L 3-27,,,,,,,0.0%,
117,2012,2012-09-30,4,30.246,SDG,@,KAN,W 37-20,,,,,,,0.0%,
118,2012,2012-10-07,5,30.253,SDG,@,NOR,L 24-31,,,,,,,0.0%,
119,2012,2012-10-15,6,30.261,SDG,,DEN,L 24-35,,,,,,,0.0%,
120,2012,2012-10-28,7,30.274,SDG,@,CLE,L 6-7,,,,,,,0.0%,
121,2012,2012-11-01,8,30.278,SDG,,KAN,W 31-13,,,,,,,0.0%,
122,2012,2012-11-11,9,30.288,SDG,@,TAM,L 24-34,,,,,,,0.0%,
123,2012,2012-11-18,10,30.295,SDG,@,DEN,L 23-30,,,0,0,,0,0.0%,
124,2012,2012-11-25,11,30.302,SDG,,BAL,L 13-16,*,,,,,,0.0%,
125,2012,2012-12-02,12,30.309,SDG,,CIN,L 13-20,,,0,0,,0,0.0%,
126,2012,2012-12-09,13,30.316,SDG,@,PIT,W 34-24,*,,,,,,0.0%,
127,2012,2012-12-16,14,30.323,SDG,,CAR,L 7-31,*,,,,,,0.0%,
128,2012,2012-12-23,15,30.330,SDG,@,NYJ,W 27-17,,,,,,,0.0%,
129,2012,2012-12-30,16,30.337,SDG,,OAK,W 24-21,,,,,,,0.0%,
