ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
37,2001,2001-11-25,10,25.243,SFO,@,IND,W 40-21,*,,,,,,,,,,
38,2001,2001-12-02,11,25.250,SFO,,BUF,W 35-0,,,,,,,,,,,
39,2001,2001-12-09,12,25.257,SFO,@,STL,L 14-27,,,,,,,,,,,
40,2001,2001-12-16,13,25.264,SFO,,MIA,W 21-0,*,0,0,,0,2.5,,,0,0,0
41,2001,2001-12-22,14,25.270,SFO,,PHI,W 13-3,*,,,,,,,,,,
42,2002,2002-09-05,1,26.162,SFO,@,NYG,W 16-13,*,0,0,,0,1.0,,,0,0,0
43,2002,2002-09-15,2,26.172,SFO,,DEN,L 14-24,*,0,0,,0,1.0,,,0,0,0
44,2002,2002-09-22,3,26.179,SFO,,WAS,W 20-10,*,0,0,,0,1.0,,,0,0,0
45,2002,2002-10-06,4,26.193,SFO,,STL,W 37-13,*,,,,,,,,,,
46,2002,2002-10-14,5,26.201,SFO,@,SEA,W 28-21,*,,,,,,,,,,
47,2002,2002-10-20,6,26.207,SFO,@,NOR,L 27-35,*,,,,,,,,,,
48,2002,2002-10-27,7,26.214,SFO,,ARI,W 38-28,*,0,0,,0,1.0,,,0,0,0
49,2002,2002-11-03,8,26.221,SFO,@,OAK,W 23-20,*,,,,,,,,,,
50,2002,2002-11-10,9,26.228,SFO,,KAN,W 17-13,*,0,0,,0,1.0,,,0,0,0
51,2002,2002-11-17,10,26.235,SFO,@,SDG,L 17-20,*,,,,,,,,,,
52,2002,2002-11-25,11,26.243,SFO,,PHI,L 17-38,*,,,,,,,,,,
53,2002,2002-12-01,12,26.249,SFO,,SEA,W 31-24,*,,,,,,,,,,
54,2002,2002-12-08,13,26.256,SFO,@,DAL,W 31-27,*,,,,,,,,,,
55,2002,2002-12-15,14,26.263,SFO,,GNB,L 14-20,*,,,,,,,,,,
56,2002,2002-12-21,15,26.269,SFO,@,ARI,W 17-14,*,0,0,,0,1.0,,,0,0,0
57,2002,2002-12-30,16,26.278,SFO,@,STL,L 20-31,*,,,,,,,,,,
58,2003,2003-09-07,1,27.164,SEA,,NOR,W 27-10,*,0,0,,0,1.0,,,1,18,0
59,2003,2003-09-14,2,27.171,SEA,@,ARI,W 38-0,*,0,0,,0,1.0,,,0,0,0
60,2003,2003-09-21,3,27.178,SEA,,STL,W 24-23,*,,,,,,,,,,
61,2003,2003-10-05,4,27.192,SEA,@,GNB,L 13-35,*,,,,,,,,,,
62,2003,2003-10-12,5,27.199,SEA,,SFO,W 20-19,*,0,0,,0,1.0,,,0,0,0
63,2003,2003-10-19,6,27.206,SEA,,CHI,W 24-17,*,,,,,,,,,,
64,2003,2003-10-26,7,27.213,SEA,@,CIN,L 24-27,*,,,,,,,,,,
65,2003,2003-11-02,8,27.220,SEA,,PIT,W 23-16,*,,,,,,,,,,
66,2003,2003-11-09,9,27.227,SEA,@,WAS,L 20-27,*,,,,,,,,,,
67,2003,2003-11-16,10,27.234,SEA,,DET,W 35-14,*,,,,,,,,,,
68,2003,2003-11-23,11,27.241,SEA,@,BAL,L 41-44,*,0,0,,0,1.0,,,0,0,0
69,2003,2003-11-30,12,27.248,SEA,,CLE,W 34-7,*,0,0,,0,1.0,,,0,0,0
70,2003,2003-12-07,13,27.255,SEA,@,MIN,L 7-34,*,0,0,,0,1.0,,,0,0,0
71,2003,2003-12-14,14,27.262,SEA,@,STL,L 22-27,*,,,,,,,,,,
72,2003,2003-12-21,15,27.269,SEA,,ARI,W 28-10,*,0,0,,0,2.0,,,0,0,0
73,2003,2003-12-27,16,27.275,SEA,@,SFO,W 24-17,*,,,,,,,,,,
74,2004,2004-09-12,1,28.169,SEA,@,NOR,W 21-7,*,0,0,,0,0.5,,,0,0,0
75,2004,2004-09-19,2,28.176,SEA,@,TAM,W 10-6,*,,,,,,,,,,
76,2004,2004-09-26,3,28.183,SEA,,SFO,W 34-0,*,0,0,,0,1.0,,,0,0,0
77,2004,2004-10-10,4,28.197,SEA,,STL,L 27-33,*,0,0,,0,2.0,,,0,0,0
78,2004,2004-10-17,5,28.204,SEA,@,NWE,L 20-30,*,0,0,,0,1.0,,,0,0,0
79,2004,2004-10-24,6,28.211,SEA,@,ARI,L 17-25,*,0,0,,0,1.0,,,0,0,0
80,2004,2004-10-31,7,28.218,SEA,,CAR,W 23-17,*,,,,,,,,,,
81,2004,2004-11-07,8,28.225,SEA,@,SFO,W 42-27,*,,,,,,,,,,
82,2004,2004-11-14,9,28.232,SEA,@,STL,L 12-23,*,,,,,,,,,,
83,2004,2004-11-21,10,28.239,SEA,,MIA,W 24-17,*,,,,,,,,,,
84,2004,2004-11-28,11,28.246,SEA,,BUF,L 9-38,*,,,,,,,,,,
85,2004,2004-12-06,12,28.254,SEA,,DAL,L 39-43,*,0,0,,0,1.0,,,0,0,0
86,2004,2004-12-12,13,28.260,SEA,@,MIN,W 27-23,*,,,,,,,,,,
87,2004,2004-12-19,14,28.267,SEA,@,NYJ,L 14-37,*,,,,,,,,,,
88,2004,2004-12-26,15,28.274,SEA,,ARI,W 24-21,*,0,0,,0,2.0,,,0,0,0
89,2004,2005-01-02,16,28.281,SEA,,ATL,W 28-26,*,,,,,,,,,,
90,2005,2005-09-11,1,29.168,ARI,@,NYG,L 19-42,*,,,,,,,,,,
91,2005,2005-09-18,2,29.175,ARI,,STL,L 12-17,*,0,0,,0,1.0,,,0,0,0
92,2005,2005-09-25,3,29.182,ARI,@,SEA,L 12-37,*,,,,,,,,,,
93,2005,2005-10-02,4,29.189,ARI,,SFO,W 31-14,*,,,,,,,,,,
94,2005,2005-10-09,5,29.196,ARI,,CAR,L 20-24,*,,,,,,,,,,
95,2005,2005-10-23,6,29.210,ARI,,TEN,W 20-10,*,0,0,,0,1.5,,,0,0,0
96,2005,2005-10-30,7,29.217,ARI,@,DAL,L 13-34,*,,,,,,,,,,
97,2005,2005-11-06,8,29.224,ARI,,SEA,L 19-33,*,0,0,,0,1.0,,,0,0,0
98,2005,2005-11-13,9,29.231,ARI,@,DET,L 21-29,*,,,,,,,,,,
99,2005,2005-11-20,10,29.238,ARI,@,STL,W 38-28,*,0,0,,0,1.0,,,0,0,0
100,2005,2005-11-27,11,29.245,ARI,,JAX,L 17-24,*,,,,,,,,,,
101,2005,2005-12-04,12,29.252,ARI,@,SFO,W 17-10,*,,,,,,,,,,
102,2005,2005-12-11,13,29.259,ARI,,WAS,L 13-17,*,,,,,,,,,,
103,2005,2005-12-18,14,29.266,ARI,@,HOU,L 19-30,*,,,,,,,,,,
104,2005,2005-12-24,15,29.272,ARI,,PHI,W 27-21,*,0,0,,0,2.0,,,0,0,0
105,2005,2006-01-01,16,29.280,ARI,@,IND,L 13-17,*,0,0,,0,1.0,,,0,0,0
106,2006,2006-09-10,1,30.167,ARI,,SFO,W 34-27,*,,,,,,,,,,
107,2006,2006-09-17,2,30.174,ARI,@,SEA,L 10-21,*,,,,,,,,,,
108,2006,2006-09-24,3,30.181,ARI,,STL,L 14-16,*,,,,,,,,,,
109,2006,2006-10-01,4,30.188,ARI,@,ATL,L 10-32,*,0,0,,0,1.0,,,0,0,0
110,2006,2006-10-08,5,30.195,ARI,,KAN,L 20-23,*,,,,,,,,,,
111,2006,2006-10-16,6,30.203,ARI,,CHI,L 23-24,*,,,,,,,,,,
112,2006,2006-10-22,7,30.209,ARI,@,OAK,L 9-22,*,,,,,,,,,,
113,2006,2006-10-29,8,30.216,ARI,@,GNB,L 14-31,*,,,,,,,,,,
114,2006,2006-11-12,9,30.230,ARI,,DAL,L 10-27,*,,,,,,,,,,
115,2006,2006-11-19,10,30.237,ARI,,DET,W 17-10,*,0,0,,0,1.0,,,0,0,0
116,2006,2006-11-26,11,30.244,ARI,@,MIN,L 26-31,,,,,,,,,,,
117,2006,2006-12-03,12,30.251,ARI,@,STL,W 34-20,*,0,0,,0,2.5,,,0,0,0
118,2006,2006-12-10,13,30.258,ARI,,SEA,W 27-21,*,0,0,,0,1.0,,,0,0,0
119,2006,2006-12-17,14,30.265,ARI,,DEN,L 20-37,*,0,0,,0,1.0,,,0,0,0
120,2006,2006-12-24,15,30.272,ARI,@,SFO,W 26-20,*,0,0,,0,1.0,,,0,0,0
121,2006,2006-12-31,16,30.279,ARI,@,SDG,L 20-27,*,0,0,,0,1.0,,,0,0,0
122,2008,2008-09-07,1,32.164,ARI,@,SFO,W 23-13,*,0,0,,0,1.0,3,0,0,0,0
123,2008,2008-09-14,2,32.171,ARI,,MIA,W 31-10,*,0,0,,0,0.0,2,0,0,0,0
124,2008,2008-09-21,3,32.178,ARI,@,WAS,L 17-24,*,0,0,,0,0.0,0,1,0,0,0
125,2008,2008-09-28,4,32.185,ARI,@,NYJ,L 35-56,*,0,0,,0,1.0,4,2,1,39,0
126,2008,2008-10-05,5,32.192,ARI,,BUF,W 41-17,*,0,0,,0,0.0,1,0,0,0,0
127,2008,2008-10-12,6,32.199,ARI,,DAL,W 30-24,*,0,0,,0,1.0,3,0,0,0,0
128,2008,2008-10-26,7,32.213,ARI,@,CAR,L 23-27,*,0,0,,0,0.0,2,1,0,0,0
129,2008,2008-11-02,8,32.220,ARI,@,STL,W 34-13,*,0,0,,0,0.0,2,0,0,0,0
130,2008,2008-11-10,9,32.228,ARI,,SFO,W 29-24,*,0,0,,0,0.0,5,0,0,0,0
131,2008,2008-11-16,10,32.234,ARI,@,SEA,W 26-20,*,0,0,,0,0.0,3,1,0,0,0
132,2008,2008-11-23,11,32.241,ARI,,NYG,L 29-37,*,0,0,,0,0.0,4,0,0,0,0
133,2008,2008-11-27,12,32.245,ARI,@,PHI,L 20-48,*,0,0,,0,0.5,6,1,0,0,0
134,2008,2008-12-07,13,32.255,ARI,,STL,W 34-10,*,0,0,,0,0.0,1,1,0,0,0
135,2008,2008-12-14,14,32.262,ARI,,MIN,L 14-35,*,0,0,,0,1.0,5,1,0,0,0
136,2008,2008-12-21,15,32.269,ARI,@,NWE,L 7-47,*,0,0,,0,0.0,4,1,0,0,0
137,2008,2008-12-28,16,32.276,ARI,,SEA,W 34-21,*,0,0,,0,0.0,5,1,0,0,0
138,2009,2009-09-13,1,33.170,ARI,,SFO,L 16-20,*,0,0,,0,1.0,4,3,0,0,0
139,2009,2009-09-27,3,33.184,ARI,,IND,L 10-31,*,,,,,,,,,,
140,2009,2009-10-11,4,33.198,ARI,,HOU,W 28-21,*,0,0,,0,0.0,5,0,0,0,0
141,2009,2009-10-18,5,33.205,ARI,@,SEA,W 27-3,*,0,0,,0,1.0,2,0,0,0,0
142,2009,2009-10-25,6,33.212,ARI,@,NYG,W 24-17,*,0,0,,0,0.0,0,1,0,0,0
143,2009,2009-11-01,7,33.219,ARI,,CAR,L 21-34,*,0,0,,0,1.0,4,3,0,0,0
144,2009,2009-11-08,8,33.226,ARI,@,CHI,W 41-21,*,0,0,,0,0.5,2,1,0,0,0
145,2009,2009-11-29,11,33.247,ARI,@,TEN,L 17-20,*,0,0,,0,0.0,3,0,0,0,0
146,2009,2009-12-06,12,33.254,ARI,,MIN,W 30-17,*,0,0,,0,0.0,2,0,0,0,0
147,2009,2009-12-14,13,33.262,ARI,@,SFO,L 9-24,*,0,0,,0,0.0,4,2,0,0,0
148,2009,2009-12-20,14,33.268,ARI,@,DET,W 31-24,*,0,0,,0,0.0,6,2,0,0,0
149,2009,2009-12-27,15,33.275,ARI,,STL,W 31-10,*,0,0,,0,1.0,1,0,0,0,0
150,2009,2010-01-03,16,33.282,ARI,,GNB,L 7-33,*,0,0,,0,0.0,2,0,0,0,0
