ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
97,1979,1979-11-12,11,28.195,PHI,@,DAL,W 31-21,0,0,,0,1,10,0
98,1979,1979-11-18,12,28.201,PHI,,STL,W 16-13,,,,,,,
99,1979,1979-11-25,13,28.208,PHI,@,GNB,W 21-10,,,,,,,
100,1979,1979-12-02,14,28.215,PHI,,DET,W 44-7,,,,,,,
101,1979,1979-12-08,15,28.221,PHI,,DAL,L 17-24,,,,,,,
102,1979,1979-12-16,16,28.229,PHI,@,HOU,W 26-20,,,,,,,
103,1980,1980-09-07,1,29.129,PHI,,DEN,W 27-6,,,,,,,
104,1980,1980-09-14,2,29.136,PHI,@,MIN,W 42-7,,,,,,,
105,1980,1980-09-22,3,29.144,PHI,,NYG,W 35-3,,,,,,,
106,1980,1980-09-28,4,29.150,PHI,@,STL,L 14-24,,,,,,,
107,1980,1980-10-05,5,29.157,PHI,,WAS,W 24-14,,,,,,,
108,1980,1980-10-12,6,29.164,PHI,@,NYG,W 31-16,,,,,,,
109,1980,1980-10-19,7,29.171,PHI,,DAL,W 17-10,,,,,,,
110,1980,1980-10-26,8,29.178,PHI,,CHI,W 17-14,0,0,,0,1,16,0
111,1980,1980-11-02,9,29.185,PHI,@,SEA,W 27-20,,,,,,,
112,1980,1980-11-09,10,29.192,PHI,@,NOR,W 34-21,,,,,,,
113,1980,1980-11-16,11,29.199,PHI,@,WAS,W 24-0,,,,,,,
114,1980,1980-11-23,12,29.206,PHI,,OAK,W 10-7,,,,,,,
115,1980,1980-11-30,13,29.213,PHI,@,SDG,L 21-22,,,,,,,
116,1980,1980-12-07,14,29.220,PHI,,ATL,L 17-20,,,,,,,
117,1980,1980-12-14,15,29.227,PHI,,STL,W 17-3,,,,,,,
118,1980,1980-12-21,16,29.234,PHI,@,DAL,L 27-35,,,,,,,
119,1981,1981-09-06,1,30.128,PHI,@,NYG,W 24-10,,,,,,,
120,1981,1981-09-13,2,30.135,PHI,,NWE,W 13-3,,,,,,,
121,1981,1981-09-17,3,30.139,PHI,@,BUF,W 20-14,,,,,,,
122,1981,1981-09-27,4,30.149,PHI,,WAS,W 36-13,,,,,,,
123,1981,1981-10-05,5,30.157,PHI,,ATL,W 16-13,,,,,,,
124,1981,1981-10-11,6,30.163,PHI,@,NOR,W 31-14,,,,,,,
125,1981,1981-10-18,7,30.170,PHI,@,MIN,L 23-35,,,,,,,
126,1981,1981-10-25,8,30.177,PHI,,TAM,W 20-10,,,,,,,
127,1981,1981-11-01,9,30.184,PHI,,DAL,L 14-17,,,,,,,
128,1981,1981-11-08,10,30.191,PHI,@,STL,W 52-10,,,,,,,
129,1981,1981-11-15,11,30.198,PHI,,BAL,W 38-13,0,0,,0,1,0,0
130,1981,1981-11-22,12,30.205,PHI,,NYG,L 10-20,0,0,,0,1,-1,0
131,1981,1981-11-30,13,30.213,PHI,@,MIA,L 10-13,,,,,,,
132,1981,1981-12-06,14,30.219,PHI,@,WAS,L 13-15,,,,,,,
133,1981,1981-12-13,15,30.226,PHI,@,DAL,L 10-21,,,,,,,
134,1981,1981-12-20,16,30.233,PHI,,STL,W 38-0,,,,,,,
135,1982,1982-09-12,1,31.134,PHI,,WAS,L 34-37,,,,,,,
136,1982,1982-09-19,2,31.141,PHI,@,CLE,W 24-21,,,,,,,
137,1982,1982-11-21,3,31.204,PHI,,CIN,L 14-18,,,,,,,
138,1982,1982-11-28,4,31.211,PHI,@,WAS,L 9-13,,,,,,,
139,1982,1982-12-05,5,31.218,PHI,,STL,L 20-23,,,,,,,
140,1982,1982-12-11,6,31.224,PHI,@,NYG,L 7-23,,,,,,,
141,1982,1982-12-19,7,31.232,PHI,,HOU,W 35-14,,,,,,,
142,1982,1982-12-26,8,31.239,PHI,@,DAL,W 24-20,,,,,,,
143,1982,1983-01-02,9,31.246,PHI,,NYG,L 24-26,,,,,,,
144,1983,1983-09-03,1,32.125,PHI,@,SFO,W 22-17,0,0,,0,,,
145,1983,1983-09-11,2,32.133,PHI,,WAS,L 13-23,0,0,,0,,,
146,1983,1983-09-18,3,32.140,PHI,@,DEN,W 13-10,0,0,,0,,,
147,1983,1983-09-25,4,32.147,PHI,,STL,L 11-14,0,0,,0,,,
148,1983,1983-10-02,5,32.154,PHI,@,ATL,W 28-24,0,0,,0,,,
149,1983,1983-10-09,6,32.161,PHI,@,NYG,W 17-13,0,0,,0,,,
150,1983,1983-10-16,7,32.168,PHI,@,DAL,L 7-37,0,0,,0,,,
151,1983,1983-10-23,8,32.175,PHI,,CHI,L 6-7,0,0,,0,,,
152,1983,1983-10-30,9,32.182,PHI,,BAL,L 21-22,0,0,,0,,,
153,1983,1983-11-06,10,32.189,PHI,,DAL,L 20-27,0,0,,0,1,0,0
154,1983,1983-11-13,11,32.196,PHI,@,CHI,L 14-17,0,0,,0,,,
155,1983,1983-11-20,12,32.203,PHI,,NYG,L 0-23,0,0,,0,,,
156,1983,1983-11-27,13,32.210,PHI,@,WAS,L 24-28,1,0,0.00,0,0,0,0
157,1983,1983-12-04,14,32.217,PHI,,RAM,W 13-9,0,0,,0,,,
158,1983,1983-12-11,15,32.224,PHI,,NOR,L 17-20,0,0,,0,,,
159,1983,1983-12-18,16,32.231,PHI,@,STL,L 7-31,0,0,,0,,,
