ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
70,1975,1975-10-25,6,30.096,NYG,,STL,L 13-20,,,,,,,,
71,1975,1975-11-01,7,30.103,NYG,,SDG,W 35-24,,,,,,,,
72,1975,1975-11-09,8,30.111,NYG,,WAS,L 13-21,,,,,,,,
73,1975,1975-11-16,9,30.118,NYG,,PHI,L 10-13,,,,,,,,
74,1975,1975-11-23,10,30.125,NYG,@,GNB,L 14-40,,,,,,,,
75,1975,1975-11-30,11,30.132,NYG,@,DAL,L 3-14,,,,,,,,
76,1975,1975-12-07,12,30.139,NYG,,BAL,L 0-21,,,,,,,,
77,1975,1975-12-14,13,30.146,NYG,,NOR,W 28-14,,,,,,,,
78,1975,1975-12-21,14,30.153,NYG,@,SFO,W 26-23,,,,,,,,
79,1976,1976-09-12,1,31.053,GNB,,SFO,L 14-26,,,,,,,,
80,1976,1976-09-19,2,31.060,GNB,@,STL,L 0-29,,,,,,,,
81,1976,1976-09-26,3,31.067,GNB,@,CIN,L 7-28,,,,,,,,
82,1976,1976-10-03,4,31.074,GNB,,DET,W 24-14,,,,,,,,
83,1976,1976-10-10,5,31.081,GNB,,SEA,W 27-20,,,,,,,,
84,1976,1976-10-17,6,31.088,GNB,,PHI,W 28-13,,,,,,,,
85,1976,1976-10-24,7,31.095,GNB,@,OAK,L 14-18,,,,,,,,
86,1976,1976-10-31,8,31.102,GNB,@,DET,L 6-27,0,0,,0,1,9,9.00,0
87,1976,1976-11-07,9,31.109,GNB,,NOR,W 32-27,,,,,,,,
88,1976,1976-11-14,10,31.116,GNB,@,CHI,L 13-24,0,0,,0,1,11,11.00,0
89,1976,1976-11-21,11,31.123,GNB,,MIN,L 10-17,,,,,,,,
90,1976,1976-11-28,12,31.130,GNB,,CHI,L 10-16,0,0,,0,1,11,11.00,0
91,1976,1976-12-05,13,31.137,GNB,@,MIN,L 9-20,,,,,,,,
92,1976,1976-12-12,14,31.144,GNB,@,ATL,W 24-20,,,,,,,,
93,1977,1977-09-18,1,32.059,NWE,,KAN,W 21-17,,,,,,,,
94,1977,1977-09-26,2,32.067,NWE,@,CLE,L 27-30,,,,,,,,
95,1977,1977-10-02,3,32.073,NWE,@,NYJ,L 27-30,,,,,,,,
