ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,safety_md,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
50,2013,2013-09-22,3,25.172,SEA,,JAX,W 45-17,*,,0,0,0.0,1,2,1,32,0
51,2013,2013-09-29,4,25.179,SEA,@,HOU,W 23-20,*,,0,0,0.0,7,0,0,0,0
52,2013,2013-10-06,5,25.186,SEA,@,IND,L 28-34,*,,0,0,0.0,0,5,0,0,0
53,2013,2013-10-13,6,25.193,SEA,,TEN,W 20-13,*,,0,0,0.0,1,2,0,0,0
54,2013,2013-10-17,7,25.197,SEA,@,ARI,W 34-22,*,,0,0,0.0,5,0,0,0,0
55,2013,2013-10-28,8,25.208,SEA,@,STL,W 14-9,*,,0,0,0.0,5,0,0,0,0
56,2013,2013-11-03,9,25.214,SEA,,TAM,W 27-24,*,,0,0,0.0,4,3,0,0,0
57,2013,2013-11-10,10,25.221,SEA,@,ATL,W 33-10,*,,0,0,0.0,3,2,0,0,0
58,2013,2013-11-17,11,25.228,SEA,,MIN,W 41-20,*,,0,0,0.0,4,5,0,0,0
59,2013,2013-12-02,12,25.243,SEA,,NOR,W 34-7,*,,0,0,0.0,4,4,0,0,0
60,2013,2013-12-08,13,25.249,SEA,@,SFO,L 17-19,*,,0,0,0.0,6,0,0,0,0
61,2013,2013-12-15,14,25.256,SEA,@,NYG,W 23-0,*,,0,0,0.0,5,0,0,0,0
62,2013,2013-12-22,15,25.263,SEA,,ARI,L 10-17,*,,0,0,0.0,6,5,1,16,0
63,2013,2013-12-29,16,25.270,SEA,,STL,W 27-9,*,,0,0,0.0,6,3,0,0,0
64,2014,2014-09-04,1,26.154,SEA,,GNB,W 36-16,*,,0,0,0.0,8,3,0,0,0
65,2014,2014-09-14,2,26.164,SEA,@,SDG,L 21-30,*,,0,0,0.0,6,0,0,0,0
66,2014,2014-09-21,3,26.171,SEA,,DEN,W 26-20,*,,0,0,0.0,6,3,1,52,0
67,2014,2014-10-06,4,26.186,SEA,@,WAS,W 27-17,*,,0,0,0.0,4,1,0,0,0
68,2014,2014-10-12,5,26.192,SEA,,DAL,L 23-30,*,,0,0,0.0,4,2,0,0,0
69,2014,2014-10-19,6,26.199,SEA,@,STL,L 26-28,*,,0,0,0.0,6,1,0,0,0
70,2014,2014-10-26,7,26.206,SEA,@,CAR,W 13-9,*,,0,0,0.0,2,1,0,0,0
71,2014,2014-11-16,10,26.227,SEA,@,KAN,L 20-24,*,,0,0,0.0,6,0,0,0,0
72,2014,2014-11-23,11,26.234,SEA,,ARI,W 19-3,*,,0,0,0.0,7,1,0,0,0
73,2014,2014-11-27,12,26.238,SEA,@,SFO,W 19-3,*,,0,0,0.0,2,2,0,0,0
74,2014,2014-12-07,13,26.248,SEA,@,PHI,W 24-14,*,,0,0,0.0,1,1,0,0,0
75,2014,2014-12-14,14,26.255,SEA,,SFO,W 17-7,*,,0,0,0.0,2,0,0,0,0
76,2014,2014-12-21,15,26.262,SEA,@,ARI,W 35-6,*,,0,0,0.0,2,0,0,0,0
77,2014,2014-12-28,16,26.269,SEA,,STL,W 20-6,*,,0,0,0.0,4,3,0,0,0
78,2015,2015-09-27,3,27.177,SEA,,CHI,W 26-0,*,,0,0,0.0,0,1,0,0,0
79,2015,2015-10-05,4,27.185,SEA,,DET,W 13-10,*,,0,0,0.0,6,1,0,0,0
80,2015,2015-10-11,5,27.191,SEA,@,CIN,L 24-27,*,,0,0,0.0,8,3,0,0,0
81,2015,2015-10-18,6,27.198,SEA,,CAR,L 23-27,*,,0,0,0.0,6,4,1,6,0
82,2015,2015-10-22,7,27.202,SEA,@,SFO,W 20-3,*,,0,0,0.0,2,1,0,0,0
83,2015,2015-11-01,8,27.212,SEA,@,DAL,W 13-12,*,,0,0,0.0,5,1,0,0,0
84,2015,2015-11-15,9,27.226,SEA,,ARI,L 32-39,*,,0,0,0.0,5,12,0,0,0
85,2015,2015-11-22,10,27.233,SEA,,SFO,W 29-13,*,,0,0,0.0,3,2,0,0,0
86,2015,2015-11-29,11,27.240,SEA,,PIT,W 39-30,*,,0,0,0.0,2,3,1,0,0
87,2015,2015-12-06,12,27.247,SEA,@,MIN,W 38-7,*,,0,0,0.0,5,2,0,0,0
88,2015,2015-12-13,13,27.254,SEA,@,BAL,W 35-6,*,,0,0,0.0,0,0,0,0,0
89,2016,2016-09-11,1,28.161,SEA,,MIA,W 12-10,*,,0,0,0.0,3,4,0,0,0
90,2016,2016-09-18,2,28.168,SEA,@,LAR,L 3-9,*,,0,0,0.0,4,1,0,0,0
91,2016,2016-09-25,3,28.175,SEA,,SFO,W 37-18,*,,0,0,0.0,5,3,0,0,0
92,2016,2016-10-02,4,28.182,SEA,@,NYJ,W 27-17,*,,0,0,0.0,2,3,0,0,0
93,2016,2016-11-13,9,28.224,SEA,@,NWE,W 31-24,*,,0,0,0.0,4,4,0,0,0
94,2016,2016-11-20,10,28.231,SEA,,PHI,W 26-15,*,,0,0,0.0,1,7,1,5,0
95,2016,2016-11-27,11,28.238,SEA,@,TAM,L 5-14,*,,0,0,0.0,7,1,1,0,0
96,2016,2016-12-04,12,28.245,SEA,,CAR,W 40-7,*,,0,0,0.0,6,1,0,0,0
97,2016,2016-12-11,13,28.252,SEA,@,GNB,L 10-38,*,,0,0,0.0,4,2,0,0,0
98,2016,2016-12-15,14,28.256,SEA,,LAR,W 24-3,*,,0,0,0.0,1,4,0,0,0
99,2016,2016-12-24,15,28.265,SEA,,ARI,L 31-34,*,,0,0,0.0,4,3,0,0,0
100,2016,2017-01-01,16,28.273,SEA,@,SFO,W 25-23,*,,0,0,0.0,6,1,0,0,0
101,2017,2017-09-10,1,29.160,SEA,@,GNB,L 9-17,*,,0,0,0.0,3,1,0,0,0
102,2017,2017-09-17,2,29.167,SEA,,SFO,W 12-9,*,,0,0,0.0,0,4,0,0,0
103,2017,2017-09-24,3,29.174,SEA,@,TEN,L 27-33,*,,0,0,0.0,7,0,0,0,0
104,2017,2017-10-01,4,29.181,SEA,,IND,W 46-18,*,,0,0,0.0,4,1,0,0,0
105,2017,2017-10-08,5,29.188,SEA,@,LAR,W 16-10,*,,0,0,0.0,3,1,0,0,0
106,2017,2017-10-22,6,29.202,SEA,@,NYG,W 24-7,*,,0,0,0.0,3,3,0,0,0
107,2017,2017-10-29,7,29.209,SEA,,HOU,W 41-38,*,,0,0,0.0,3,1,0,0,0
108,2017,2017-11-05,8,29.216,SEA,,WAS,L 14-17,*,,0,0,0.0,1,3,0,0,0
109,2017,2017-11-09,9,29.220,SEA,@,ARI,W 22-16,*,1,0,2,0.0,9,1,0,0,0
