ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring,sacks,tackles_solo,tackles_assists
73,2008,2008-10-27,7,29.137,IND,@,TEN,L 21-31,*,12,7,94,13.43,2,58.3%,7.83,0,0,,0,2,12,0.0,1,0
74,2008,2008-11-02,8,29.143,IND,,NWE,W 18-15,*,6,4,63,15.75,0,66.7%,10.50,0,0,,0,0,0,0.0,0,0
75,2008,2008-11-09,9,29.150,IND,@,PIT,W 24-20,*,8,3,24,8.00,1,37.5%,3.00,0,0,,0,1,6,0.0,0,0
76,2008,2008-11-16,10,29.157,IND,,HOU,W 33-27,*,9,5,44,8.80,0,55.6%,4.89,0,0,,0,0,0,0.0,0,0
77,2008,2008-11-23,11,29.164,IND,@,SDG,W 23-20,*,7,6,30,5.00,0,85.7%,4.29,0,0,,0,0,0,0.0,0,0
78,2008,2008-11-30,12,29.171,IND,@,CLE,W 10-6,*,3,2,24,12.00,0,66.7%,8.00,0,0,,0,0,0,0.0,0,0
79,2008,2008-12-07,13,29.178,IND,,CIN,W 35-3,*,5,4,29,7.25,1,80.0%,5.80,0,0,,0,1,6,0.0,0,0
80,2008,2008-12-14,14,29.185,IND,,DET,W 31-21,*,13,12,142,11.83,1,92.3%,10.92,0,0,,0,1,6,0.0,0,0
81,2008,2008-12-18,15,29.189,IND,@,JAX,W 31-24,*,10,8,105,13.13,1,80.0%,10.50,0,0,,0,1,6,0.0,0,0
82,2008,2008-12-28,16,29.199,IND,,TEN,W 23-0,*,8,6,59,9.83,0,75.0%,7.38,0,0,,0,0,0,0.0,0,0
83,2009,2009-09-13,1,30.093,IND,,JAX,W 14-12,*,6,4,39,9.75,0,66.7%,6.50,0,0,,0,0,0,0.0,0,0
84,2009,2009-09-21,2,30.101,IND,@,MIA,W 27-23,*,8,7,183,26.14,1,87.5%,22.88,0,0,,0,1,6,0.0,0,0
85,2009,2009-09-27,3,30.107,IND,@,ARI,W 31-10,*,10,7,62,8.86,1,70.0%,6.20,1,7,7.00,0,1,6,0.0,0,0
86,2009,2009-10-04,4,30.114,IND,,SEA,W 34-17,*,10,8,80,10.00,0,80.0%,8.00,0,0,,0,0,0,0.0,0,0
87,2009,2009-10-11,5,30.121,IND,@,TEN,W 31-9,*,9,9,77,8.56,0,100.0%,8.56,0,0,,0,0,0,0.0,1,0
88,2009,2009-10-25,6,30.135,IND,@,STL,W 42-6,*,5,3,44,14.67,1,60.0%,8.80,0,0,,0,1,6,0.0,0,0
89,2009,2009-11-01,7,30.142,IND,,SFO,W 18-14,*,10,8,99,12.38,0,80.0%,9.90,0,0,,0,0,0,0.0,0,0
90,2009,2009-11-08,8,30.149,IND,,HOU,W 20-17,*,16,14,119,8.50,0,87.5%,7.44,1,4,4.00,0,0,0,0.0,0,0
91,2009,2009-11-15,9,30.156,IND,,NWE,W 35-34,*,5,4,65,16.25,0,80.0%,13.00,0,0,,0,0,0,0.0,0,0
92,2009,2009-11-22,10,30.163,IND,@,BAL,W 17-15,*,3,1,3,3.00,1,33.3%,1.00,0,0,,0,1,6,0.0,2,0
93,2009,2009-11-29,11,30.170,IND,@,HOU,W 35-27,*,10,9,63,7.00,1,90.0%,6.30,0,0,,0,1,6,0.0,0,0
94,2009,2009-12-06,12,30.177,IND,,TEN,W 27-17,*,6,3,25,8.33,0,50.0%,4.17,0,0,,0,0,0,0.0,0,0
95,2009,2009-12-13,13,30.184,IND,,DEN,W 28-16,*,9,5,43,8.60,3,55.6%,4.78,0,0,,0,3,18,0.0,1,0
96,2009,2009-12-17,14,30.188,IND,@,JAX,W 35-31,*,11,7,95,13.57,2,63.6%,8.64,0,0,,0,2,12,0.0,0,0
97,2009,2009-12-27,15,30.198,IND,,NYJ,L 15-29,*,7,4,57,14.25,0,57.1%,8.14,0,0,,0,0,0,0.0,0,0
98,2009,2010-01-03,16,30.205,IND,@,BUF,L 7-30,*,8,7,52,7.43,0,87.5%,6.50,0,0,,0,0,0,0.0,0,0
99,2010,2010-09-12,1,31.092,IND,@,HOU,L 24-34,*,13,11,80,7.27,1,84.6%,6.15,0,0,,0,1,6,0.0,0,0
100,2010,2010-09-19,2,31.099,IND,,NYG,W 38-14,*,7,5,83,16.60,1,71.4%,11.86,0,0,,0,1,6,0.0,0,0
101,2010,2010-09-26,3,31.106,IND,@,DEN,W 27-13,*,7,5,44,8.80,0,71.4%,6.29,0,0,,0,0,0,0.0,0,0
102,2010,2010-10-03,4,31.113,IND,@,JAX,L 28-31,*,11,7,68,9.71,1,63.6%,6.18,0,0,,0,1,6,0.0,0,1
103,2010,2010-10-10,5,31.120,IND,,KAN,W 19-9,*,6,3,20,6.67,0,50.0%,3.33,0,0,,0,0,0,0.0,0,0
104,2010,2010-10-17,6,31.127,IND,@,WAS,W 27-24,*,9,6,52,8.67,0,66.7%,5.78,0,0,,0,0,0,0.0,0,0
105,2011,2011-09-11,1,32.091,IND,@,HOU,L 7-34,*,5,4,39,9.75,0,80.0%,7.80,0,0,,0,0,0,0.0,0,0
106,2011,2011-09-18,2,32.098,IND,,CLE,L 19-27,*,8,4,32,8.00,1,50.0%,4.00,0,0,,0,1,6,0.0,1,0
107,2011,2011-09-25,3,32.105,IND,,PIT,L 20-23,*,6,2,12,6.00,0,33.3%,2.00,0,0,,0,0,0,0.0,0,0
108,2011,2011-10-03,4,32.113,IND,@,TAM,L 17-24,*,4,3,46,15.33,0,75.0%,11.50,0,0,,0,0,0,0.0,0,0
109,2011,2011-10-09,5,32.119,IND,,KAN,L 24-28,*,5,1,7,7.00,0,20.0%,1.40,0,0,,0,0,0,0.0,0,0
110,2011,2011-10-16,6,32.126,IND,@,CIN,L 17-27,*,7,6,53,8.83,1,85.7%,7.57,0,0,,0,1,6,0.0,0,0
111,2011,2011-10-23,7,32.133,IND,@,NOR,L 7-62,*,0,,,,,0.0%,,,,,,,,,,
112,2011,2011-10-30,8,32.140,IND,@,TEN,L 10-27,*,10,6,77,12.83,0,60.0%,7.70,0,0,,0,0,0,0.0,0,0
113,2011,2011-11-06,9,32.147,IND,,ATL,L 7-31,*,5,2,21,10.50,0,40.0%,4.20,0,0,,0,0,0,0.0,0,0
114,2011,2011-12-11,13,32.182,IND,@,BAL,L 10-24,*,6,1,12,12.00,0,16.7%,2.00,0,0,,0,0,0,0.0,1,0
115,2011,2012-01-01,16,32.203,IND,@,JAX,L 13-19,,9,5,53,10.60,0,55.6%,5.89,0,0,,0,0,0,0.0,0,0
116,2012,2012-09-09,1,33.089,TAM,,CAR,W 16-10,*,1,1,33,33.00,0,100.0%,33.00,0,0,,0,0,0,0.0,0,0
117,2012,2012-09-16,2,33.096,TAM,@,NYG,L 34-41,,5,4,33,8.25,0,80.0%,6.60,0,0,,0,0,0,0.0,0,0
118,2012,2012-09-23,3,33.103,TAM,@,DAL,L 10-16,,4,1,0,0.00,0,25.0%,0.00,0,0,,0,0,0,0.0,0,0
119,2012,2012-09-30,4,33.110,TAM,,WAS,L 22-24,,4,3,15,5.00,0,75.0%,3.75,0,0,,0,0,0,0.0,0,0
120,2012,2012-10-14,5,33.124,TAM,,KAN,W 38-10,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
121,2012,2012-10-21,6,33.131,TAM,,NOR,L 28-35,*,6,5,51,10.20,1,83.3%,8.50,0,0,,0,1,6,0.0,0,0
122,2012,2012-10-25,7,33.135,TAM,@,MIN,W 36-17,,3,3,40,13.33,0,100.0%,13.33,0,0,,0,0,0,0.0,0,0
123,2012,2012-11-04,8,33.145,TAM,@,OAK,W 42-32,*,5,2,22,11.00,0,40.0%,4.40,0,0,,0,0,0,0.0,0,0
124,2012,2012-11-11,9,33.152,TAM,,SDG,W 34-24,,1,1,3,3.00,1,100.0%,3.00,0,0,,0,1,6,0.0,0,0
125,2012,2012-11-18,10,33.159,TAM,@,CAR,W 27-21,*,11,7,58,8.29,1,63.6%,5.27,0,0,,0,1,6,0.0,0,0
126,2012,2012-11-25,11,33.166,TAM,,ATL,L 23-24,*,4,4,65,16.25,0,100.0%,16.25,0,0,,0,0,0,0.0,0,0
127,2012,2012-12-02,12,33.173,TAM,@,DEN,L 23-31,,5,3,21,7.00,1,60.0%,4.20,0,0,,0,1,6,0.0,0,0
128,2012,2012-12-09,13,33.180,TAM,,PHI,L 21-23,,5,1,19,19.00,0,20.0%,3.80,0,0,,0,0,0,0.0,0,0
129,2012,2012-12-16,14,33.187,TAM,@,NOR,L 0-41,*,12,8,42,5.25,0,66.7%,3.50,0,0,,0,0,0,0.0,0,0
130,2012,2012-12-23,15,33.194,TAM,,STL,L 13-28,,7,4,33,8.25,0,57.1%,4.71,0,0,,0,0,0,0.0,0,0
131,2012,2012-12-30,16,33.201,TAM,@,ATL,W 22-17,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
132,2013,2013-09-05,1,34.085,BAL,@,DEN,L 27-49,,12,7,87,12.43,0,58.3%,7.25,0,0,,0,0,0,0.0,0,0
133,2013,2013-09-15,2,34.095,BAL,,CLE,W 14-6,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,0,0
134,2013,2013-09-22,3,34.102,BAL,,HOU,W 30-9,,7,4,46,11.50,0,57.1%,6.57,0,0,,0,0,0,0.0,0,0
135,2013,2013-09-29,4,34.109,BAL,@,BUF,L 20-23,,9,4,34,8.50,0,44.4%,3.78,0,0,,0,0,0,0.0,1,0
136,2013,2013-10-06,5,34.116,BAL,@,MIA,W 26-23,,,,,,,0.0%,,,,,,,,,,
137,2013,2013-10-13,6,34.123,BAL,,GNB,L 17-19,,6,4,81,20.25,1,66.7%,13.50,0,0,,0,1,6,0.0,0,0
138,2013,2013-10-20,7,34.130,BAL,@,PIT,L 16-19,,4,3,9,3.00,1,75.0%,2.25,0,0,,0,1,6,0.0,0,0
139,2013,2013-11-03,8,34.144,BAL,@,CLE,L 18-24,,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0,0.0,0,0
140,2013,2013-11-10,9,34.151,BAL,,CIN,W 20-17,,2,1,1,1.00,1,50.0%,0.50,0,0,,0,1,6,0.0,0,0
141,2013,2013-11-17,10,34.158,BAL,@,CHI,L 20-23,,4,2,31,15.50,0,50.0%,7.75,0,0,,0,0,0,0.0,1,0
142,2013,2013-11-24,11,34.165,BAL,,NYJ,W 19-3,,4,3,24,8.00,0,75.0%,6.00,0,0,,0,0,0,0.0,0,0
143,2013,2013-11-28,12,34.169,BAL,,PIT,W 22-20,,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,0.0,0,0
